G11_pendel
06.09.2021
16:15:44
nichtlineares Pendel
stimulation_fq[Hz]: 1,702
timeline range  for cut and FFT datapoints: 0-40s
Chaos_Versuch
t(s) Ua(V) -dUa/dt(V) cutX(V) cutY(V) F(Hz) DFT-Ua(V) DFT-dUa/dt(V)

4,000E-2 2,707E+0 -5,400E-2 2,704E+0 -1,439E-2 2,500E-2 7,414E+0 9,941E-5
1,520E+0 2,737E+0 4,414E-2 2,699E+0 -1,439E-2 9,500E-1 5,034E-13 5,295E-12
1,560E+0 2,742E+0 3,965E-3 2,691E+0 -1,439E-2 9,750E-1 3,143E-12 3,297E-11
1,600E+0 2,742E+0 -3,663E-2 2,697E+0 -1,439E-2 1,000E+0 6,424E-13 2,104E-11
1,640E+0 2,738E+0 -7,267E-2 2,705E+0 -1,439E-2 1,025E+0 6,150E-13 4,534E-11
1,680E+0 2,730E+0 -1,025E-1 2,699E+0 -1,439E-2 1,050E+0 1,260E-12 8,975E-11
1,720E+0 2,719E+0 -1,123E-1 2,691E+0 -1,439E-2 1,075E+0 3,577E-13 6,580E-11
1,760E+0 2,708E+0 -9,401E-2 2,698E+0 -1,439E-2 1,100E+0 1,497E-13 1,042E-11
1,800E+0 2,700E+0 -5,967E-2 2,706E+0 -1,439E-2 1,125E+0 2,070E-13 5,683E-12
1,840E+0 2,696E+0 -2,079E-2 2,699E+0 -1,439E-2 1,150E+0 1,547E-12 3,234E-12
1,880E+0 2,696E+0 1,973E-2 2,691E+0 -1,439E-2 1,175E+0 1,720E-12 2,171E-11
1,920E+0 2,700E+0 5,489E-2 2,698E+0 -1,439E-2 1,200E+0 1,780E-12 1,821E-11
1,960E+0 2,708E+0 7,662E-2 2,706E+0 -1,439E-2 1,225E+0 1,768E-12 1,536E-11
2,000E+0 2,718E+0 8,516E-2 2,698E+0 -1,439E-2 1,250E+0 1,138E-12 5,742E-12
2,040E+0 2,729E+0 8,440E-2 2,691E+0 -1,439E-2 1,275E+0 5,956E-13 1,017E-11
2,080E+0 2,739E+0 6,922E-2 2,698E+0 -1,439E-2 1,300E+0 1,643E-12 1,594E-10
2,120E+0 2,747E+0 3,682E-2 2,705E+0 -1,439E-2 1,325E+0 2,913E-12 8,733E-11
2,160E+0 2,751E+0 -4,392E-3 2,698E+0 -1,439E-2 1,350E+0 4,000E-12 6,186E-11
2,200E+0 2,750E+0 -4,452E-2 2,691E+0 -1,439E-2 1,375E+0 5,760E-13 2,990E-11
2,240E+0 2,745E+0 -8,167E-2 2,698E+0 -1,439E-2 1,400E+0 1,834E-13 6,143E-11
2,280E+0 2,736E+0 -1,081E-1 2,705E+0 -1,439E-2 1,425E+0 2,443E-12 1,229E-11
2,320E+0 2,725E+0 -1,095E-1 2,697E+0 -1,439E-2 1,450E+0 1,929E-13 2,199E-12
2,360E+0 2,714E+0 -8,706E-2 2,691E+0 -1,439E-2 1,475E+0 2,760E-13 1,045E-10
2,400E+0 2,707E+0 -5,222E-2 2,698E+0 -1,439E-2 1,500E+0 8,347E-12 2,623E-11
2,440E+0 2,703E+0 -1,229E-2 2,705E+0 -1,439E-2 1,525E+0 3,067E-12 9,141E-11
2,480E+0 2,704E+0 2,742E-2 2,697E+0 -1,439E-2 1,550E+0 1,124E-11 2,174E-10
2,520E+0 2,710E+0 5,715E-2 2,691E+0 -1,439E-2 1,575E+0 1,948E-11 2,193E-10
2,560E+0 2,718E+0 7,398E-2 2,699E+0 -1,439E-2 1,600E+0 6,595E-11 7,723E-10
2,600E+0 2,728E+0 8,037E-2 2,705E+0 -1,439E-2 1,625E+0 2,059E-10 4,384E-9
2,640E+0 2,738E+0 7,535E-2 2,697E+0 -1,439E-2 1,650E+0 1,433E-9 1,868E-8
2,680E+0 2,746E+0 5,343E-2 2,691E+0 -1,439E-2 1,675E+0 2,455E-8 3,572E-7
2,720E+0 2,752E+0 1,738E-2 2,699E+0 -1,439E-2 1,700E+0 9,356E-5 1,368E-3
2,760E+0 2,754E+0 -2,331E-2 0,000E+0 0,000E+0 1,725E+0 3,248E-4 4,752E-3
2,800E+0 2,751E+0 -6,409E-2 0,000E+0 0,000E+0 1,750E+0 7,025E-5 1,027E-3
2,840E+0 2,744E+0 -1,005E-1 0,000E+0 0,000E+0 1,775E+0 1,745E-8 2,575E-7
2,880E+0 2,733E+0 -1,198E-1 0,000E+0 0,000E+0 1,800E+0 1,119E-9 1,516E-8
2,920E+0 2,721E+0 -1,131E-1 0,000E+0 0,000E+0 1,825E+0 1,967E-10 3,880E-9
2,960E+0 2,710E+0 -8,682E-2 0,000E+0 0,000E+0 1,850E+0 4,767E-11 5,341E-10
3,000E+0 2,703E+0 -4,970E-2 0,000E+0 0,000E+0 1,875E+0 1,353E-11 4,376E-10
3,040E+0 2,700E+0 -7,445E-3 0,000E+0 0,000E+0 1,900E+0 1,146E-11 4,755E-11
3,080E+0 2,701E+0 2,989E-2 0,000E+0 0,000E+0 1,925E+0 1,919E-13 9,190E-11
3,120E+0 2,707E+0 5,545E-2 0,000E+0 0,000E+0 1,950E+0 2,731E-12 2,764E-12
3,160E+0 2,715E+0 7,045E-2 0,000E+0 0,000E+0 1,975E+0 1,987E-12 1,655E-11
3,200E+0 2,724E+0 7,560E-2 0,000E+0 0,000E+0 2,000E+0 5,850E-13 3,113E-11
3,240E+0 2,733E+0 6,590E-2 0,000E+0 0,000E+0 2,025E+0 6,859E-13 1,978E-13
3,280E+0 2,741E+0 3,952E-2 0,000E+0 0,000E+0 2,050E+0 2,340E-12 9,112E-13
3,320E+0 2,745E+0 2,961E-3 0,000E+0 0,000E+0 2,075E+0 4,832E-13 2,188E-11
3,360E+0 2,745E+0 -3,682E-2 0,000E+0 0,000E+0 2,100E+0 8,148E-13 1,573E-11
3,400E+0 2,741E+0 -7,732E-2 0,000E+0 0,000E+0 2,125E+0 9,421E-12 1,794E-10
3,440E+0 2,732E+0 -1,093E-1 0,000E+0 0,000E+0 2,150E+0 2,784E-11 1,078E-9
3,480E+0 2,721E+0 -1,192E-1 0,000E+0 0,000E+0 2,175E+0 8,681E-12 6,011E-10
3,520E+0 2,709E+0 -1,059E-1 0,000E+0 0,000E+0 2,200E+0 4,071E-12 9,493E-11
3,560E+0 2,699E+0 -7,581E-2 0,000E+0 0,000E+0 2,225E+0 9,301E-12 3,959E-11
3,600E+0 2,693E+0 -3,436E-2 0,000E+0 0,000E+0 2,250E+0 1,472E-12 4,706E-11
3,640E+0 2,692E+0 8,754E-3 0,000E+0 0,000E+0 2,275E+0 2,942E-13 3,409E-11
3,680E+0 2,695E+0 4,277E-2 0,000E+0 0,000E+0 2,300E+0 4,469E-13 1,859E-11
3,720E+0 2,702E+0 6,559E-2 0,000E+0 0,000E+0 2,325E+0 3,066E-12 1,399E-11
3,760E+0 2,711E+0 7,987E-2 0,000E+0 0,000E+0 2,350E+0 1,742E-12 3,290E-11
3,800E+0 2,721E+0 8,171E-2 0,000E+0 0,000E+0 2,375E+0 6,126E-13 4,903E-11
3,840E+0 2,731E+0 6,643E-2 0,000E+0 0,000E+0 2,400E+0 3,785E-13 7,303E-12
3,880E+0 2,738E+0 3,724E-2 0,000E+0 0,000E+0 2,425E+0 4,265E-13 7,967E-13
3,920E+0 2,742E+0 1,142E-3 0,000E+0 0,000E+0 2,450E+0 7,294E-14 2,568E-12
3,960E+0 2,742E+0 -4,002E-2 0,000E+0 0,000E+0 2,475E+0 1,179E-14 6,503E-12
4,000E+0 2,737E+0 -8,019E-2 0,000E+0 0,000E+0 2,500E+0 5,513E-14 4,585E-12
4,040E+0 2,729E+0 -1,054E-1 0,000E+0 0,000E+0 2,525E+0 1,362E-13 1,596E-12
4,080E+0 2,718E+0 -1,082E-1 0,000E+0 0,000E+0 2,550E+0 2,164E-12 1,043E-11
4,120E+0 2,707E+0 -9,096E-2 0,000E+0 0,000E+0 2,575E+0 2,514E-12 4,167E-11
4,160E+0 2,699E+0 -5,704E-2 0,000E+0 0,000E+0 2,600E+0 4,722E-12 8,598E-12
4,200E+0 2,695E+0 -1,315E-2 0,000E+0 0,000E+0 2,625E+0 8,473E-12 8,009E-12
4,240E+0 2,696E+0 2,708E-2 0,000E+0 0,000E+0 2,650E+0 8,070E-12 5,906E-11
4,280E+0 2,702E+0 5,608E-2 0,000E+0 0,000E+0 2,675E+0 6,304E-12 7,218E-11
4,320E+0 2,710E+0 7,710E-2 0,000E+0 0,000E+0 2,700E+0 1,786E-13 6,613E-11
4,360E+0 2,720E+0 8,851E-2 0,000E+0 0,000E+0 2,725E+0 8,268E-13 1,390E-11
4,400E+0 2,731E+0 8,385E-2 0,000E+0 0,000E+0 2,750E+0 5,018E-13 1,422E-12
4,440E+0 2,741E+0 6,288E-2 0,000E+0 0,000E+0 2,775E+0 1,640E-12 7,084E-12
4,480E+0 2,748E+0 3,172E-2 0,000E+0 0,000E+0 2,800E+0 4,802E-13 1,150E-11
4,520E+0 2,751E+0 -6,939E-3 0,000E+0 0,000E+0 2,825E+0 2,383E-12 3,090E-11
4,560E+0 2,750E+0 -5,124E-2 0,000E+0 0,000E+0 2,850E+0 1,297E-12 1,742E-11
4,600E+0 2,744E+0 -8,891E-2 0,000E+0 0,000E+0 2,875E+0 9,307E-13 1,238E-11
4,640E+0 2,735E+0 -1,077E-1 0,000E+0 0,000E+0 2,900E+0 2,113E-12 3,865E-11
4,680E+0 2,724E+0 -1,064E-1 0,000E+0 0,000E+0 2,925E+0 3,966E-12 8,101E-12
4,720E+0 2,713E+0 -8,575E-2 0,000E+0 0,000E+0 2,950E+0 1,506E-12 2,058E-11
4,760E+0 2,706E+0 -4,735E-2 0,000E+0 0,000E+0 2,975E+0 2,752E-12 2,235E-11
4,800E+0 2,703E+0 -3,775E-3 0,000E+0 0,000E+0 3,000E+0 3,086E-12 8,301E-12
4,840E+0 2,705E+0 3,141E-2 0,000E+0 0,000E+0 3,025E+0 1,998E-14 5,505E-12
4,880E+0 2,711E+0 5,688E-2 0,000E+0 0,000E+0 3,050E+0 1,581E-12 1,846E-11
4,920E+0 2,719E+0 7,621E-2 0,000E+0 0,000E+0 3,075E+0 8,598E-13 5,049E-12
4,960E+0 2,729E+0 8,294E-2 0,000E+0 0,000E+0 3,100E+0 8,428E-13 2,779E-11
5,000E+0 2,739E+0 7,135E-2 0,000E+0 0,000E+0 3,125E+0 1,126E-13 4,789E-11
5,040E+0 2,748E+0 4,710E-2 0,000E+0 0,000E+0 3,150E+0 7,637E-13 3,196E-11
5,080E+0 2,753E+0 1,423E-2 0,000E+0 0,000E+0 3,175E+0 3,764E-13 2,287E-11
5,120E+0 2,754E+0 -2,789E-2 0,000E+0 0,000E+0 3,200E+0 1,514E-12 1,092E-13
5,160E+0 2,751E+0 -7,284E-2 0,000E+0 0,000E+0 3,225E+0 2,914E-12 1,437E-11
5,200E+0 2,743E+0 -1,051E-1 0,000E+0 0,000E+0 3,250E+0 1,714E-12 2,193E-11
5,240E+0 2,731E+0 -1,173E-1 0,000E+0 0,000E+0 3,275E+0 3,569E-12 5,588E-11
5,280E+0 2,720E+0 -1,117E-1 0,000E+0 0,000E+0 3,300E+0 2,459E-12 1,796E-10
5,320E+0 2,709E+0 -8,508E-2 0,000E+0 0,000E+0 3,325E+0 4,181E-12 7,275E-11
5,360E+0 2,702E+0 -4,224E-2 0,000E+0 0,000E+0 3,350E+0 2,163E-11 7,851E-10
5,400E+0 2,700E+0 -8,817E-5 0,000E+0 0,000E+0 3,375E+0 1,135E-10 8,038E-9
5,440E+0 2,702E+0 3,128E-2 0,000E+0 0,000E+0 3,400E+0 1,321E-7 7,604E-6
5,480E+0 2,707E+0 5,631E-2 0,000E+0 0,000E+0 3,425E+0 4,005E-7 2,293E-5
5,520E+0 2,715E+0 7,456E-2 0,000E+0 0,000E+0 3,450E+0 7,426E-8 4,269E-6
5,560E+0 2,725E+0 7,595E-2 0,000E+0 0,000E+0 3,475E+0 8,766E-11 3,741E-9
5,600E+0 2,734E+0 6,008E-2 0,000E+0 0,000E+0 3,500E+0 2,597E-12 1,278E-10
5,640E+0 2,741E+0 3,501E-2 0,000E+0 0,000E+0 3,525E+0 1,006E-11 9,459E-10
5,680E+0 2,745E+0 7,882E-4 0,000E+0 0,000E+0 3,550E+0 3,776E-12 1,962E-10
5,720E+0 2,745E+0 -4,348E-2 0,000E+0 0,000E+0 3,575E+0 9,886E-13 1,468E-10
5,760E+0 2,740E+0 -8,510E-2 0,000E+0 0,000E+0 3,600E+0 6,731E-13 2,748E-11
5,800E+0 2,730E+0 -1,100E-1 0,000E+0 0,000E+0 3,625E+0 4,551E-13 3,669E-11
5,840E+0 2,719E+0 -1,171E-1 0,000E+0 0,000E+0 3,650E+0 7,332E-13 7,713E-11
5,880E+0 2,707E+0 -1,051E-1 0,000E+0 0,000E+0 3,675E+0 3,495E-12 2,269E-11
5,920E+0 2,698E+0 -7,118E-2 0,000E+0 0,000E+0 3,700E+0 4,680E-12 4,150E-11
5,960E+0 2,692E+0 -2,516E-2 0,000E+0 0,000E+0 3,725E+0 1,984E-12 4,236E-11
6,000E+0 2,692E+0 1,394E-2 0,000E+0 0,000E+0 3,750E+0 5,904E-13 4,621E-11
6,040E+0 2,696E+0 4,342E-2 0,000E+0 0,000E+0 3,775E+0 1,174E-12 2,230E-11
6,080E+0 2,702E+0 6,924E-2 0,000E+0 0,000E+0 3,800E+0 2,446E-12 2,443E-11
6,120E+0 2,712E+0 8,371E-2 0,000E+0 0,000E+0 3,825E+0 1,395E-12 1,406E-11
6,160E+0 2,722E+0 7,910E-2 0,000E+0 0,000E+0 3,850E+0 1,661E-12 1,773E-10
6,200E+0 2,732E+0 6,109E-2 0,000E+0 0,000E+0 3,875E+0 3,273E-12 1,196E-10
6,240E+0 2,739E+0 3,528E-2 0,000E+0 0,000E+0 3,900E+0 4,311E-13 2,473E-11
6,280E+0 2,743E+0 -3,018E-3 0,000E+0 0,000E+0 3,925E+0 3,144E-13 4,694E-11
6,320E+0 2,742E+0 -4,875E-2 0,000E+0 0,000E+0 3,950E+0 4,565E-13 3,282E-11
6,360E+0 2,736E+0 -8,479E-2 0,000E+0 0,000E+0 3,975E+0 4,386E-12 3,411E-12
6,400E+0 2,727E+0 -1,038E-1 0,000E+0 0,000E+0 4,000E+0 5,595E-12 1,132E-11
6,440E+0 2,717E+0 -1,077E-1 0,000E+0 0,000E+0 4,025E+0 1,121E-12 3,102E-11
6,480E+0 2,706E+0 -8,974E-2 0,000E+0 0,000E+0 4,050E+0 7,717E-13 6,195E-11
6,520E+0 2,698E+0 -4,908E-2 0,000E+0 0,000E+0 4,075E+0 1,641E-12 2,335E-11
6,560E+0 2,695E+0 -5,001E-3 0,000E+0 0,000E+0 4,100E+0 1,530E-12 5,743E-12
6,600E+0 2,697E+0 2,910E-2 0,000E+0 0,000E+0 4,125E+0 2,960E-13 1,194E-13
6,640E+0 2,703E+0 5,819E-2 0,000E+0 0,000E+0 4,150E+0 4,125E-13 1,723E-11
6,680E+0 2,711E+0 8,241E-2 0,000E+0 0,000E+0 4,175E+0 5,430E-13 3,185E-11
6,720E+0 2,722E+0 8,949E-2 0,000E+0 0,000E+0 4,200E+0 4,032E-13 1,437E-11
6,760E+0 2,733E+0 7,915E-2 0,000E+0 0,000E+0 4,225E+0 2,199E-12 3,301E-12
6,800E+0 2,742E+0 5,947E-2 0,000E+0 0,000E+0 4,250E+0 2,869E-12 4,074E-13
6,840E+0 2,749E+0 2,988E-2 0,000E+0 0,000E+0 4,275E+0 1,738E-12 6,973E-13
6,880E+0 2,752E+0 -1,422E-2 0,000E+0 0,000E+0 4,300E+0 1,836E-12 2,994E-12
6,920E+0 2,750E+0 -5,976E-2 0,000E+0 0,000E+0 4,325E+0 2,007E-12 9,144E-12
6,960E+0 2,743E+0 -9,048E-2 0,000E+0 0,000E+0 4,350E+0 1,342E-12 9,958E-12
7,000E+0 2,733E+0 -1,071E-1 0,000E+0 0,000E+0 4,375E+0 4,419E-13 5,427E-11
7,040E+0 2,722E+0 -1,076E-1 0,000E+0 0,000E+0 4,400E+0 9,198E-13 2,520E-11
7,080E+0 2,712E+0 -8,215E-2 0,000E+0 0,000E+0 4,425E+0 1,284E-12 2,227E-12
7,120E+0 2,706E+0 -3,841E-2 0,000E+0 0,000E+0 4,450E+0 7,399E-14 1,399E-11
7,160E+0 2,704E+0 1,052E-3 0,000E+0 0,000E+0 4,475E+0 3,155E-12 1,684E-11
7,200E+0 2,706E+0 3,201E-2 0,000E+0 0,000E+0 4,500E+0 1,412E-12 1,613E-12
7,240E+0 2,712E+0 6,075E-2 0,000E+0 0,000E+0 4,525E+0 6,593E-13 1,268E-11
7,280E+0 2,720E+0 8,051E-2 0,000E+0 0,000E+0 4,550E+0 8,510E-13 6,237E-12
7,320E+0 2,731E+0 8,023E-2 0,000E+0 0,000E+0 4,575E+0 4,703E-13 1,071E-11
7,360E+0 2,740E+0 6,616E-2 0,000E+0 0,000E+0 4,600E+0 1,480E-12 2,503E-11
7,400E+0 2,748E+0 4,518E-2 0,000E+0 0,000E+0 4,625E+0 1,246E-12 2,564E-11
7,440E+0 2,753E+0 1,037E-2 0,000E+0 0,000E+0 4,650E+0 6,189E-13 2,768E-11
7,480E+0 2,754E+0 -3,752E-2 0,000E+0 0,000E+0 4,675E+0 5,045E-13 8,064E-12
7,520E+0 2,750E+0 -7,892E-2 0,000E+0 0,000E+0 4,700E+0 1,025E-12 1,518E-11
7,560E+0 2,741E+0 -1,046E-1 0,000E+0 0,000E+0 4,725E+0 5,865E-13 2,312E-11
7,600E+0 2,730E+0 -1,188E-1 0,000E+0 0,000E+0 4,750E+0 6,435E-13 5,200E-11
7,640E+0 2,718E+0 -1,125E-1 0,000E+0 0,000E+0 4,775E+0 1,206E-13 7,224E-11
7,680E+0 2,707E+0 -7,845E-2 0,000E+0 0,000E+0 4,800E+0 1,115E-12 2,546E-13
7,720E+0 2,701E+0 -3,391E-2 0,000E+0 0,000E+0 4,825E+0 3,479E-13 2,359E-11
7,760E+0 2,700E+0 2,068E-3 0,000E+0 0,000E+0 4,850E+0 7,299E-13 2,186E-11
7,800E+0 2,702E+0 3,319E-2 0,000E+0 0,000E+0 4,875E+0 1,239E-12 9,350E-12
7,840E+0 2,708E+0 6,216E-2 0,000E+0 0,000E+0 4,900E+0 5,109E-13 4,762E-11
7,880E+0 2,717E+0 7,659E-2 0,000E+0 0,000E+0 4,925E+0 2,106E-13 6,867E-11
7,920E+0 2,726E+0 7,149E-2 0,000E+0 0,000E+0 4,950E+0 1,349E-12 1,716E-11
7,960E+0 2,735E+0 5,701E-2 0,000E+0 0,000E+0 4,975E+0 1,392E-12 2,035E-11
8,000E+0 2,742E+0 3,435E-2 0,000E+0 0,000E+0 5,000E+0 1,421E-12 9,704E-13
8,040E+0 2,745E+0 -5,470E-3 0,000E+0 0,000E+0 5,025E+0 7,181E-13 8,674E-12
8,080E+0 2,744E+0 -5,268E-2 0,000E+0 0,000E+0 5,050E+0 5,518E-13 1,880E-11
8,120E+0 2,738E+0 -8,762E-2 0,000E+0 0,000E+0 5,075E+0 6,666E-12 4,819E-10
8,160E+0 2,729E+0 -1,092E-1 0,000E+0 0,000E+0 5,100E+0 1,262E-9 1,656E-7
8,200E+0 2,717E+0 -1,192E-1 0,000E+0 0,000E+0 5,125E+0 3,419E-9 4,380E-7
8,240E+0 2,705E+0 -1,029E-1 0,000E+0 0,000E+0 5,150E+0 6,221E-10 7,177E-8
8,280E+0 2,696E+0 -6,170E-2 0,000E+0 0,000E+0 5,175E+0 3,081E-14 1,088E-10
8,320E+0 2,692E+0 -1,888E-2 0,000E+0 0,000E+0 5,200E+0 1,786E-11 1,554E-9
8,360E+0 2,692E+0 1,513E-2 0,000E+0 0,000E+0 5,225E+0 9,360E-11 7,543E-9
8,400E+0 2,696E+0 4,833E-2 0,000E+0 0,000E+0 5,250E+0 4,222E-11 2,483E-9
8,440E+0 2,703E+0 7,530E-2 0,000E+0 0,000E+0 5,275E+0 4,752E-12 3,431E-11
8,480E+0 2,713E+0 8,299E-2 0,000E+0 0,000E+0 5,300E+0 9,882E-13 3,438E-11
8,520E+0 2,723E+0 7,497E-2 0,000E+0 0,000E+0 5,325E+0 8,857E-13 1,228E-11
8,560E+0 2,732E+0 6,079E-2 0,000E+0 0,000E+0 5,350E+0 1,228E-12 1,883E-11
8,600E+0 2,740E+0 3,301E-2 0,000E+0 0,000E+0 5,375E+0 1,584E-13 7,929E-12
8,640E+0 2,743E+0 -1,192E-2 0,000E+0 0,000E+0 5,400E+0 3,829E-13 2,976E-11
8,680E+0 2,741E+0 -5,498E-2 0,000E+0 0,000E+0 5,425E+0 5,015E-13 4,007E-11
8,720E+0 2,735E+0 -8,442E-2 0,000E+0 0,000E+0 5,450E+0 1,131E-12 5,619E-12
8,760E+0 2,726E+0 -1,057E-1 0,000E+0 0,000E+0 5,475E+0 5,374E-12 9,019E-12
8,800E+0 2,715E+0 -1,098E-1 0,000E+0 0,000E+0 5,500E+0 3,688E-12 1,912E-12
8,840E+0 2,705E+0 -8,312E-2 0,000E+0 0,000E+0 5,525E+0 2,873E-12 6,523E-11
8,880E+0 2,698E+0 -4,029E-2 0,000E+0 0,000E+0 5,550E+0 7,767E-12 1,226E-10
8,920E+0 2,696E+0 -2,536E-3 0,000E+0 0,000E+0 5,575E+0 1,968E-12 5,796E-11
8,960E+0 2,698E+0 3,165E-2 0,000E+0 0,000E+0 5,600E+0 1,679E-12 2,215E-11
9,000E+0 2,704E+0 6,532E-2 0,000E+0 0,000E+0 5,625E+0 2,799E-13 8,741E-12
9,040E+0 2,713E+0 8,539E-2 0,000E+0 0,000E+0 5,650E+0 8,824E-13 7,966E-12
9,080E+0 2,723E+0 8,554E-2 0,000E+0 0,000E+0 5,675E+0 3,028E-12 1,120E-11
9,120E+0 2,734E+0 7,716E-2 0,000E+0 0,000E+0 5,700E+0 3,643E-12 1,982E-11
9,160E+0 2,743E+0 5,973E-2 0,000E+0 0,000E+0 5,725E+0 2,931E-12 5,345E-12
9,200E+0 2,750E+0 2,326E-2 0,000E+0 0,000E+0 5,750E+0 7,366E-13 1,772E-11
9,240E+0 2,752E+0 -2,401E-2 0,000E+0 0,000E+0 5,775E+0 7,228E-13 1,897E-11
9,280E+0 2,749E+0 -6,219E-2 0,000E+0 0,000E+0 5,800E+0 4,015E-12 7,837E-11
9,320E+0 2,742E+0 -9,133E-2 0,000E+0 0,000E+0 5,825E+0 6,835E-12 1,345E-11
9,360E+0 2,732E+0 -1,118E-1 0,000E+0 0,000E+0 5,850E+0 7,963E-12 2,271E-11
9,400E+0 2,721E+0 -1,067E-1 0,000E+0 0,000E+0 5,875E+0 2,584E-12 5,500E-11
9,440E+0 2,711E+0 -7,348E-2 0,000E+0 0,000E+0 5,900E+0 4,808E-13 2,945E-11
9,480E+0 2,705E+0 -3,341E-2 0,000E+0 0,000E+0 5,925E+0 1,363E-12 3,321E-11
9,520E+0 2,704E+0 1,994E-3 0,000E+0 0,000E+0 5,950E+0 1,892E-12 1,198E-12
9,560E+0 2,707E+0 3,719E-2 0,000E+0 0,000E+0 5,975E+0 2,803E-12 4,825E-11
9,600E+0 2,713E+0 6,756E-2 0,000E+0 0,000E+0 6,000E+0 3,511E-12 2,387E-11
