142.0205	0.2966	0.0342	NaN	0.0234	0.3690
142.0227	0.2967	0.0342	NaN	0.0234	0.3690
142.0239	0.3021	0.0344	NaN	0.0234	0.3691
142.0246	0.3104	0.0347	NaN	0.0234	0.3692
142.0261	0.3166	0.0349	NaN	0.0234	0.3692
142.0282	0.3218	0.0351	NaN	0.0234	0.3691
142.0270	0.3258	0.0352	NaN	0.0234	0.3693
142.0282	0.3331	0.0355	NaN	0.0234	0.3692
142.0320	0.3379	0.0357	NaN	0.0234	0.3690
142.0314	0.3522	0.0362	NaN	0.0234	0.3689
142.0336	0.3519	0.0362	NaN	0.0234	0.3692
142.0350	0.3514	0.0361	NaN	0.0234	0.3692
142.0362	0.3648	0.0366	NaN	0.0234	0.3689
142.0382	0.3786	0.0371	NaN	0.0234	0.3692
142.0391	0.3842	0.0373	NaN	0.0234	0.3690
142.0399	0.3917	0.0376	NaN	0.0233	0.3697
142.0393	0.3906	0.0375	NaN	0.0233	0.3697
142.0414	0.4033	0.0380	NaN	0.0233	0.3696
142.0435	0.4166	0.0384	NaN	0.0234	0.3698
142.0443	0.4214	0.0386	NaN	0.0234	0.3697
142.0449	0.4185	0.0385	NaN	0.0233	0.3697
142.0452	0.4120	0.0383	NaN	0.0234	0.3694
142.0469	0.4098	0.0382	NaN	0.0233	0.3694
142.0482	0.4062	0.0381	NaN	0.0233	0.3694
142.0493	0.4100	0.0382	NaN	0.0234	0.3695
142.0508	0.4198	0.0386	NaN	0.0233	0.3696
142.0531	0.4238	0.0387	NaN	0.0233	0.3695
142.0528	0.4249	0.0387	NaN	0.0234	0.3694
142.0539	0.4318	0.0390	NaN	0.0234	0.3694
142.0553	0.4325	0.0390	NaN	0.0233	0.3695
142.0566	0.4323	0.0390	NaN	0.0233	0.3695
142.0598	0.4320	0.0390	NaN	0.0233	0.3694
142.0598	0.4327	0.0390	NaN	0.0234	0.3695
142.0614	0.4327	0.0390	NaN	0.0233	0.3695
142.0628	0.4318	0.0390	NaN	0.0233	0.3697
142.0618	0.4318	0.0390	NaN	0.0233	0.3698
142.0646	0.4291	0.0389	NaN	0.0233	0.3699
142.0657	0.4294	0.0389	NaN	0.0233	0.3699
142.0680	0.4278	0.0388	NaN	0.0233	0.3699
142.0668	0.4263	0.0388	NaN	0.0233	0.3700
142.0669	0.4241	0.0387	NaN	0.0233	0.3699
142.0690	0.4176	0.0385	NaN	0.0233	0.3699
142.0688	0.4067	0.0380	NaN	0.0233	0.3701
142.0708	0.3966	0.0377	NaN	0.0233	0.3703
142.0745	0.3791	0.0370	NaN	0.0233	0.3705
142.0746	0.3696	0.0366	NaN	0.0232	0.3705
142.0753	0.3628	0.0364	NaN	0.0233	0.3706
142.0775	0.3617	0.0364	NaN	0.0232	0.3707
142.0772	0.3671	0.0366	NaN	0.0232	0.3707
142.0779	0.3614	0.0363	NaN	0.0232	0.3707
142.0787	0.3568	0.0362	NaN	0.0232	0.3707
142.0811	0.3507	0.0360	NaN	0.0232	0.3707
142.0819	0.3486	0.0359	NaN	0.0232	0.3707
142.0823	0.3518	0.0360	NaN	0.0232	0.3706
142.0842	0.3469	0.0358	NaN	0.0232	0.3706
142.0851	0.3398	0.0355	NaN	0.0232	0.3706
142.0839	0.3367	0.0354	NaN	0.0232	0.3706
142.0875	0.3304	0.0352	NaN	0.0232	0.3707
142.0871	0.3332	0.0353	NaN	0.0232	0.3707
142.0898	0.3307	0.0352	NaN	0.0232	0.3707
142.0918	0.3277	0.0351	NaN	0.0231	0.3707
142.0914	0.3248	0.0350	NaN	0.0232	0.3707
142.0933	0.3187	0.0347	NaN	0.0231	0.3708
142.0956	0.3147	0.0346	NaN	0.0231	0.3709
142.0948	0.3143	0.0346	NaN	0.0231	0.3709
142.0971	0.3141	0.0346	NaN	0.0231	0.3708
142.0981	0.3109	0.0345	NaN	0.0231	0.3708
142.1007	0.3074	0.0343	NaN	0.0231	0.3709
142.1039	0.3051	0.0342	NaN	0.0231	0.3709
142.1008	0.3034	0.0342	NaN	0.0231	0.3709
142.1042	0.3021	0.0341	NaN	0.0231	0.3708
142.1038	0.3013	0.0341	NaN	0.0231	0.3707
142.1073	0.3008	0.0341	NaN	0.0231	0.3707
142.1066	0.3002	0.0340	NaN	0.0231	0.3706
142.1076	0.3004	0.0340	NaN	0.0231	0.3706
142.1096	0.3005	0.0340	NaN	0.0231	0.3706
