X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0.00000	18.00000	0.00000	0.00000	0.00000	20.00000	0.00000	0.00000
0.01238	18.00000	0.00000	0.00000	0.01238	22.00000	0.00000	0.00000
0.02475	17.00000	0.00000	0.00000	0.02475	20.00000	0.00000	0.00000
0.03713	19.00000	0.00000	0.00000	0.03713	22.00000	0.00000	0.00000
0.04950	17.00000	0.00000	0.00000	0.04950	18.00000	0.00000	0.00000
0.06187	17.00000	0.00000	0.00000	0.06188	22.00000	0.00000	0.00000
0.07425	19.00000	0.00000	0.00000	0.07425	20.00000	0.00000	0.00000
0.08663	20.00000	0.00000	0.00000	0.08663	22.00000	0.00000	0.00000
0.09900	20.00000	0.00000	0.00000	0.09900	18.00000	0.00000	0.00000
0.11138	18.00000	0.00000	0.00000	0.11138	22.00000	0.00000	0.00000
0.12375	17.00000	0.00000	0.00000	0.12375	22.00000	0.00000	0.00000
0.13612	19.00000	0.00000	0.00000	0.13613	20.00000	0.00000	0.00000
0.14850	19.00000	0.00000	0.00000	0.14850	22.00000	0.00000	0.00000
0.16088	19.00000	0.00000	0.00000	0.16088	20.00000	0.00000	0.00000
0.17325	17.00000	0.00000	0.00000	0.17325	22.00000	0.00000	0.00000
0.18563	17.00000	0.00000	0.00000	0.18563	18.00000	0.00000	0.00000
0.19800	17.00000	0.00000	0.00000	0.19800	20.00000	0.00000	0.00000
0.21038	19.00000	0.00000	0.00000	0.21038	20.00000	0.00000	0.00000
0.22275	19.00000	0.00000	0.00000	0.22275	18.00000	0.00000	0.00000
0.23513	19.00000	0.00000	0.00000	0.23513	20.00000	0.00000	0.00000
0.24750	19.00000	0.00000	0.00000	0.24750	20.00000	0.00000	0.00000
0.25988	19.00000	0.00000	0.00000	0.25988	22.00000	0.00000	0.00000
0.27225	19.00000	0.00000	0.00000	0.27225	20.00000	0.00000	0.00000
0.28463	19.00000	0.00000	0.00000	0.28463	22.00000	0.00000	0.00000
0.29700	19.00000	0.00000	0.00000	0.29700	20.00000	0.00000	0.00000
0.30938	19.00000	0.00000	0.00000	0.30938	18.00000	0.00000	0.00000
0.32175	19.00000	0.00000	0.00000	0.32175	20.00000	0.00000	0.00000
0.33413	19.00000	0.00000	0.00000	0.33413	18.00000	0.00000	0.00000
0.34650	19.00000	0.00000	0.00000	0.34650	20.00000	0.00000	0.00000
0.35887	19.00000	0.00000	0.00000	0.35888	19.00000	0.00000	0.00000
0.37125	17.00000	0.00000	0.00000	0.37125	18.00000	0.00000	0.00000
0.38362	19.00000	0.00000	0.00000	0.38363	20.00000	0.00000	0.00000
0.39600	19.00000	0.00000	0.00000	0.39600	20.00000	0.00000	0.00000
0.40838	19.00000	0.00000	0.00000	0.40838	18.00000	0.00000	0.00000
0.42075	19.00000	0.00000	0.00000	0.42075	18.00000	0.00000	0.00000
0.43313	19.00000	0.00000	0.00000	0.43313	20.00000	0.00000	0.00000
0.44550	19.00000	0.00000	0.00000	0.44550	20.00000	0.00000	0.00000
0.45788	19.00000	0.00000	0.00000	0.45788	19.00000	0.00000	0.00000
0.47025	19.00000	0.00000	0.00000	0.47025	19.00000	0.00000	0.00000
0.48263	19.00000	0.00000	0.00000	0.48263	22.00000	0.00000	0.00000
0.49500	17.00000	0.00000	0.00000	0.49500	20.00000	0.00000	0.00000
0.50738	17.00000	0.00000	0.00000	0.50738	20.00000	0.00000	0.00000
0.51975	19.00000	0.00000	0.00000	0.51975	20.00000	0.00000	0.00000
0.53213	19.00000	0.00000	0.00000	0.53213	20.00000	0.00000	0.00000
0.54450	17.00000	0.00000	0.00000	0.54450	20.00000	0.00000	0.00000
0.55688	17.00000	0.00000	0.00000	0.55688	22.00000	0.00000	0.00000
0.56925	19.00000	0.00000	0.00000	0.56925	20.00000	0.00000	0.00000
0.58163	19.00000	0.00000	0.00000	0.58163	20.00000	0.00000	0.00000
0.59400	17.00000	0.00000	0.00000	0.59400	22.00000	0.00000	0.00000
0.60637	17.00000	0.00000	0.00000	0.60638	19.00000	0.00000	0.00000
0.61875	18.00000	0.00000	0.00000	0.61875	19.00000	0.00000	0.00000
0.63113	17.00000	0.00000	0.00000	0.63113	19.00000	0.00000	0.00000
0.64350	17.00000	0.00000	0.00000	0.64350	18.00000	0.00000	0.00000
0.65587	19.00000	0.00000	0.00000	0.65588	20.00000	0.00000	0.00000
0.66825	19.00000	0.00000	0.00000	0.66825	20.00000	0.00000	0.00000
0.68063	17.00000	0.00000	0.00000	0.68063	20.00000	0.00000	0.00000
0.69300	17.00000	0.00000	0.00000	0.69300	20.00000	0.00000	0.00000
0.70538	19.00000	0.00000	0.00000	0.70538	20.00000	0.00000	0.00000
0.71775	19.00000	0.00000	0.00000	0.71775	19.00000	0.00000	0.00000
0.73013	18.00000	0.00000	0.00000	0.73013	20.00000	0.00000	0.00000
0.74250	20.00000	0.00000	0.00000	0.74250	22.00000	0.00000	0.00000
