X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0.00000	18.00000	0.00000	0.00000	0.00000	20.00000	0.00000	0.00000
0.01238	17.00000	0.00000	0.00000	0.01238	22.00000	0.00000	0.00000
0.02475	16.00000	0.00000	0.00000	0.02475	20.00000	0.00000	0.00000
0.03713	19.00000	0.00000	0.00000	0.03713	22.00000	0.00000	0.00000
0.04950	19.00000	0.00000	0.00000	0.04950	20.00000	0.00000	0.00000
0.06187	19.00000	0.00000	0.00000	0.06188	22.00000	0.00000	0.00000
0.07425	19.00000	0.00000	0.00000	0.07425	22.00000	0.00000	0.00000
0.08663	19.00000	0.00000	0.00000	0.08663	19.00000	0.00000	0.00000
0.09900	19.00000	0.00000	0.00000	0.09900	22.00000	0.00000	0.00000
0.11138	17.00000	0.00000	0.00000	0.11138	18.00000	0.00000	0.00000
0.12375	17.00000	0.00000	0.00000	0.12375	22.00000	0.00000	0.00000
0.13612	17.00000	0.00000	0.00000	0.13613	19.00000	0.00000	0.00000
0.14850	19.00000	0.00000	0.00000	0.14850	22.00000	0.00000	0.00000
0.16088	17.00000	0.00000	0.00000	0.16088	19.00000	0.00000	0.00000
0.17325	17.00000	0.00000	0.00000	0.17325	22.00000	0.00000	0.00000
0.18563	18.00000	0.00000	0.00000	0.18563	17.00000	0.00000	0.00000
0.19800	17.00000	0.00000	0.00000	0.19800	20.00000	0.00000	0.00000
0.21038	17.00000	0.00000	0.00000	0.21038	20.00000	0.00000	0.00000
0.22275	19.00000	0.00000	0.00000	0.22275	20.00000	0.00000	0.00000
0.23513	19.00000	0.00000	0.00000	0.23513	20.00000	0.00000	0.00000
0.24750	17.00000	0.00000	0.00000	0.24750	19.00000	0.00000	0.00000
0.25988	17.00000	0.00000	0.00000	0.25988	19.00000	0.00000	0.00000
0.27225	17.00000	0.00000	0.00000	0.27225	19.00000	0.00000	0.00000
0.28463	17.00000	0.00000	0.00000	0.28463	19.00000	0.00000	0.00000
0.29700	19.00000	0.00000	0.00000	0.29700	18.00000	0.00000	0.00000
0.30938	19.00000	0.00000	0.00000	0.30938	19.00000	0.00000	0.00000
0.32175	19.00000	0.00000	0.00000	0.32175	18.00000	0.00000	0.00000
0.33413	19.00000	0.00000	0.00000	0.33413	19.00000	0.00000	0.00000
0.34650	19.00000	0.00000	0.00000	0.34650	20.00000	0.00000	0.00000
0.35887	19.00000	0.00000	0.00000	0.35888	20.00000	0.00000	0.00000
0.37125	19.00000	0.00000	0.00000	0.37125	18.00000	0.00000	0.00000
0.38362	19.00000	0.00000	0.00000	0.38363	20.00000	0.00000	0.00000
0.39600	19.00000	0.00000	0.00000	0.39600	20.00000	0.00000	0.00000
0.40838	19.00000	0.00000	0.00000	0.40838	18.00000	0.00000	0.00000
0.42075	19.00000	0.00000	0.00000	0.42075	22.00000	0.00000	0.00000
0.43313	19.00000	0.00000	0.00000	0.43313	20.00000	0.00000	0.00000
0.44550	17.00000	0.00000	0.00000	0.44550	20.00000	0.00000	0.00000
0.45788	17.00000	0.00000	0.00000	0.45788	18.00000	0.00000	0.00000
0.47025	19.00000	0.00000	0.00000	0.47025	19.00000	0.00000	0.00000
0.48263	20.00000	0.00000	0.00000	0.48263	18.00000	0.00000	0.00000
0.49500	19.00000	0.00000	0.00000	0.49500	20.00000	0.00000	0.00000
0.50738	19.00000	0.00000	0.00000	0.50738	18.00000	0.00000	0.00000
0.51975	17.00000	0.00000	0.00000	0.51975	19.00000	0.00000	0.00000
0.53213	16.00000	0.00000	0.00000	0.53213	22.00000	0.00000	0.00000
0.54450	18.00000	0.00000	0.00000	0.54450	19.00000	0.00000	0.00000
0.55688	17.00000	0.00000	0.00000	0.55688	18.00000	0.00000	0.00000
0.56925	19.00000	0.00000	0.00000	0.56925	17.00000	0.00000	0.00000
0.58163	19.00000	0.00000	0.00000	0.58163	20.00000	0.00000	0.00000
0.59400	19.00000	0.00000	0.00000	0.59400	20.00000	0.00000	0.00000
0.60637	19.00000	0.00000	0.00000	0.60638	22.00000	0.00000	0.00000
0.61875	17.00000	0.00000	0.00000	0.61875	20.00000	0.00000	0.00000
0.63113	19.00000	0.00000	0.00000	0.63113	20.00000	0.00000	0.00000
0.64350	19.00000	0.00000	0.00000	0.64350	20.00000	0.00000	0.00000
0.65587	19.00000	0.00000	0.00000	0.65588	20.00000	0.00000	0.00000
0.66825	19.00000	0.00000	0.00000	0.66825	20.00000	0.00000	0.00000
0.68063	19.00000	0.00000	0.00000	0.68063	22.00000	0.00000	0.00000
0.69300	19.00000	0.00000	0.00000	0.69300	20.00000	0.00000	0.00000
0.70538	19.00000	0.00000	0.00000	0.70538	18.00000	0.00000	0.00000
0.71775	17.00000	0.00000	0.00000	0.71775	20.00000	0.00000	0.00000
0.73013	17.00000	0.00000	0.00000	0.73013	20.00000	0.00000	0.00000
0.74250	19.00000	0.00000	0.00000	0.74250	19.00000	0.00000	0.00000
0.75488	19.00000	0.00000	0.00000	0.75488	19.00000	0.00000	0.00000
0.76725	17.00000	0.00000	0.00000	0.76725	19.00000	0.00000	0.00000
0.77963	17.00000	0.00000	0.00000	0.77963	19.00000	0.00000	0.00000
0.79200	19.00000	0.00000	0.00000	0.79200	19.00000	0.00000	0.00000
0.80438	19.00000	0.00000	0.00000	0.80438	19.00000	0.00000	0.00000
0.81675	17.00000	0.00000	0.00000	0.81675	17.00000	0.00000	0.00000
0.82913	17.00000	0.00000	0.00000	0.82913	23.00000	0.00000	0.00000
0.84150	19.00000	0.00000	0.00000	0.84150	17.00000	0.00000	0.00000
0.85388	19.00000	0.00000	0.00000	0.85388	18.00000	0.00000	0.00000
