X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0.00000	18.00000	0.00000	0.00000	0.00000	20.00000	0.00000	0.00000
0.01238	18.00000	0.00000	0.00000	0.01238	20.00000	0.00000	0.00000
0.02475	17.00000	0.00000	0.00000	0.02475	18.00000	0.00000	0.00000
0.03713	19.00000	0.00000	0.00000	0.03713	19.00000	0.00000	0.00000
0.04950	19.00000	0.00000	0.00000	0.04950	20.00000	0.00000	0.00000
0.06187	19.00000	0.00000	0.00000	0.06188	19.00000	0.00000	0.00000
0.07425	19.00000	0.00000	0.00000	0.07425	18.00000	0.00000	0.00000
0.08663	19.00000	0.00000	0.00000	0.08663	19.00000	0.00000	0.00000
0.09900	17.00000	0.00000	0.00000	0.09900	20.00000	0.00000	0.00000
0.11138	17.00000	0.00000	0.00000	0.11138	19.00000	0.00000	0.00000
0.12375	19.00000	0.00000	0.00000	0.12375	19.00000	0.00000	0.00000
0.13612	19.00000	0.00000	0.00000	0.13613	22.00000	0.00000	0.00000
0.14850	18.00000	0.00000	0.00000	0.14850	22.00000	0.00000	0.00000
0.16088	20.00000	0.00000	0.00000	0.16088	22.00000	0.00000	0.00000
0.17325	20.00000	0.00000	0.00000	0.17325	19.00000	0.00000	0.00000
0.18563	18.00000	0.00000	0.00000	0.18563	22.00000	0.00000	0.00000
0.19800	18.00000	0.00000	0.00000	0.19800	18.00000	0.00000	0.00000
0.21038	19.00000	0.00000	0.00000	0.21038	19.00000	0.00000	0.00000
0.22275	19.00000	0.00000	0.00000	0.22275	20.00000	0.00000	0.00000
0.23513	17.00000	0.00000	0.00000	0.23513	19.00000	0.00000	0.00000
0.24750	17.00000	0.00000	0.00000	0.24750	18.00000	0.00000	0.00000
0.25988	17.00000	0.00000	0.00000	0.25988	20.00000	0.00000	0.00000
0.27225	19.00000	0.00000	0.00000	0.27225	18.00000	0.00000	0.00000
0.28463	19.00000	0.00000	0.00000	0.28463	18.00000	0.00000	0.00000
0.29700	18.00000	0.00000	0.00000	0.29700	20.00000	0.00000	0.00000
0.30938	20.00000	0.00000	0.00000	0.30938	19.00000	0.00000	0.00000
0.32175	18.00000	0.00000	0.00000	0.32175	19.00000	0.00000	0.00000
0.33413	18.00000	0.00000	0.00000	0.33413	20.00000	0.00000	0.00000
0.34650	19.00000	0.00000	0.00000	0.34650	18.00000	0.00000	0.00000
0.35887	18.00000	0.00000	0.00000	0.35888	18.00000	0.00000	0.00000
0.37125	18.00000	0.00000	0.00000	0.37125	22.00000	0.00000	0.00000
0.38362	20.00000	0.00000	0.00000	0.38363	22.00000	0.00000	0.00000
0.39600	20.00000	0.00000	0.00000	0.39600	20.00000	0.00000	0.00000
0.40838	18.00000	0.00000	0.00000	0.40838	19.00000	0.00000	0.00000
0.42075	18.00000	0.00000	0.00000	0.42075	19.00000	0.00000	0.00000
0.43313	20.00000	0.00000	0.00000	0.43313	18.00000	0.00000	0.00000
0.44550	20.00000	0.00000	0.00000	0.44550	20.00000	0.00000	0.00000
0.45788	18.00000	0.00000	0.00000	0.45788	18.00000	0.00000	0.00000
0.47025	18.00000	0.00000	0.00000	0.47025	20.00000	0.00000	0.00000
0.48263	18.00000	0.00000	0.00000	0.48263	18.00000	0.00000	0.00000
0.49500	20.00000	0.00000	0.00000	0.49500	19.00000	0.00000	0.00000
0.50738	20.00000	0.00000	0.00000	0.50738	20.00000	0.00000	0.00000
0.51975	20.00000	0.00000	0.00000	0.51975	18.00000	0.00000	0.00000
0.53213	19.00000	0.00000	0.00000	0.53213	18.00000	0.00000	0.00000
0.54450	17.00000	0.00000	0.00000	0.54450	18.00000	0.00000	0.00000
0.55688	17.00000	0.00000	0.00000	0.55688	20.00000	0.00000	0.00000
0.56925	19.00000	0.00000	0.00000	0.56925	18.00000	0.00000	0.00000
0.58163	19.00000	0.00000	0.00000	0.58163	22.00000	0.00000	0.00000
0.59400	19.00000	0.00000	0.00000	0.59400	18.00000	0.00000	0.00000
0.60637	19.00000	0.00000	0.00000	0.60638	18.00000	0.00000	0.00000
0.61875	19.00000	0.00000	0.00000	0.61875	23.00000	0.00000	0.00000
0.63113	19.00000	0.00000	0.00000	0.63113	18.00000	0.00000	0.00000
0.64350	18.00000	0.00000	0.00000	0.64350	20.00000	0.00000	0.00000
0.65587	18.00000	0.00000	0.00000	0.65588	18.00000	0.00000	0.00000
0.66825	20.00000	0.00000	0.00000	0.66825	18.00000	0.00000	0.00000
0.68063	18.00000	0.00000	0.00000	0.68063	17.00000	0.00000	0.00000
0.69300	18.00000	0.00000	0.00000	0.69300	18.00000	0.00000	0.00000
0.70538	19.00000	0.00000	0.00000	0.70538	18.00000	0.00000	0.00000
0.71775	19.00000	0.00000	0.00000	0.71775	18.00000	0.00000	0.00000
0.73013	17.00000	0.00000	0.00000	0.73013	18.00000	0.00000	0.00000
