X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0.00000	19.00000	0.00000	0.00000	0.00000	20.00000	0.00000	0.00000
0.01238	18.00000	0.00000	0.00000	0.01238	18.00000	0.00000	0.00000
0.02475	17.00000	0.00000	0.00000	0.02475	19.00000	0.00000	0.00000
0.03713	20.00000	0.00000	0.00000	0.03713	19.00000	0.00000	0.00000
0.04950	18.00000	0.00000	0.00000	0.04950	22.00000	0.00000	0.00000
0.06187	18.00000	0.00000	0.00000	0.06188	23.00000	0.00000	0.00000
0.07425	20.00000	0.00000	0.00000	0.07425	19.00000	0.00000	0.00000
0.08663	22.00000	0.00000	0.00000	0.08663	22.00000	0.00000	0.00000
0.09900	18.00000	0.00000	0.00000	0.09900	22.00000	0.00000	0.00000
0.11138	18.00000	0.00000	0.00000	0.11138	22.00000	0.00000	0.00000
0.12375	20.00000	0.00000	0.00000	0.12375	22.00000	0.00000	0.00000
0.13612	20.00000	0.00000	0.00000	0.13613	20.00000	0.00000	0.00000
0.14850	18.00000	0.00000	0.00000	0.14850	22.00000	0.00000	0.00000
0.16088	18.00000	0.00000	0.00000	0.16088	22.00000	0.00000	0.00000
0.17325	20.00000	0.00000	0.00000	0.17325	22.00000	0.00000	0.00000
0.18563	20.00000	0.00000	0.00000	0.18563	22.00000	0.00000	0.00000
0.19800	20.00000	0.00000	0.00000	0.19800	22.00000	0.00000	0.00000
0.21038	20.00000	0.00000	0.00000	0.21038	22.00000	0.00000	0.00000
0.22275	18.00000	0.00000	0.00000	0.22275	22.00000	0.00000	0.00000
0.23513	19.00000	0.00000	0.00000	0.23513	22.00000	0.00000	0.00000
0.24750	17.00000	0.00000	0.00000	0.24750	23.00000	0.00000	0.00000
0.25988	19.00000	0.00000	0.00000	0.25988	20.00000	0.00000	0.00000
0.27225	17.00000	0.00000	0.00000	0.27225	23.00000	0.00000	0.00000
0.28463	17.00000	0.00000	0.00000	0.28463	20.00000	0.00000	0.00000
0.29700	19.00000	0.00000	0.00000	0.29700	22.00000	0.00000	0.00000
0.30938	19.00000	0.00000	0.00000	0.30938	22.00000	0.00000	0.00000
0.32175	18.00000	0.00000	0.00000	0.32175	22.00000	0.00000	0.00000
0.33413	20.00000	0.00000	0.00000	0.33413	22.00000	0.00000	0.00000
0.34650	20.00000	0.00000	0.00000	0.34650	22.00000	0.00000	0.00000
0.35887	18.00000	0.00000	0.00000	0.35888	22.00000	0.00000	0.00000
0.37125	18.00000	0.00000	0.00000	0.37125	19.00000	0.00000	0.00000
0.38362	19.00000	0.00000	0.00000	0.38363	20.00000	0.00000	0.00000
0.39600	19.00000	0.00000	0.00000	0.39600	22.00000	0.00000	0.00000
0.40838	19.00000	0.00000	0.00000	0.40838	20.00000	0.00000	0.00000
0.42075	18.00000	0.00000	0.00000	0.42075	22.00000	0.00000	0.00000
0.43313	18.00000	0.00000	0.00000	0.43313	22.00000	0.00000	0.00000
0.44550	20.00000	0.00000	0.00000	0.44550	22.00000	0.00000	0.00000
0.45788	18.00000	0.00000	0.00000	0.45788	22.00000	0.00000	0.00000
0.47025	18.00000	0.00000	0.00000	0.47025	22.00000	0.00000	0.00000
0.48263	19.00000	0.00000	0.00000	0.48263	22.00000	0.00000	0.00000
0.49500	19.00000	0.00000	0.00000	0.49500	20.00000	0.00000	0.00000
0.50738	18.00000	0.00000	0.00000	0.50738	22.00000	0.00000	0.00000
0.51975	18.00000	0.00000	0.00000	0.51975	20.00000	0.00000	0.00000
0.53213	20.00000	0.00000	0.00000	0.53213	22.00000	0.00000	0.00000
0.54450	20.00000	0.00000	0.00000	0.54450	22.00000	0.00000	0.00000
0.55688	18.00000	0.00000	0.00000	0.55688	22.00000	0.00000	0.00000
0.56925	19.00000	0.00000	0.00000	0.56925	22.00000	0.00000	0.00000
0.58163	17.00000	0.00000	0.00000	0.58163	22.00000	0.00000	0.00000
0.59400	17.00000	0.00000	0.00000	0.59400	22.00000	0.00000	0.00000
0.60637	19.00000	0.00000	0.00000	0.60638	22.00000	0.00000	0.00000
0.61875	17.00000	0.00000	0.00000	0.61875	20.00000	0.00000	0.00000
0.63113	17.00000	0.00000	0.00000	0.63113	19.00000	0.00000	0.00000
0.64350	17.00000	0.00000	0.00000	0.64350	18.00000	0.00000	0.00000
0.65587	19.00000	0.00000	0.00000	0.65588	20.00000	0.00000	0.00000
0.66825	20.00000	0.00000	0.00000	0.66825	22.00000	0.00000	0.00000
0.68063	17.00000	0.00000	0.00000	0.68063	18.00000	0.00000	0.00000
0.69300	17.00000	0.00000	0.00000	0.69300	22.00000	0.00000	0.00000
0.70538	19.00000	0.00000	0.00000	0.70538	19.00000	0.00000	0.00000
0.71775	19.00000	0.00000	0.00000	0.71775	18.00000	0.00000	0.00000
0.73013	18.00000	0.00000	0.00000	0.73013	19.00000	0.00000	0.00000
0.74250	20.00000	0.00000	0.00000	0.74250	22.00000	0.00000	0.00000
0.75488	20.00000	0.00000	0.00000	0.75488	20.00000	0.00000	0.00000
0.76725	18.00000	0.00000	0.00000	0.76725	22.00000	0.00000	0.00000
0.77963	17.00000	0.00000	0.00000	0.77963	20.00000	0.00000	0.00000
0.79200	19.00000	0.00000	0.00000	0.79200	19.00000	0.00000	0.00000
0.80438	19.00000	0.00000	0.00000	0.80438	18.00000	0.00000	0.00000
0.81675	19.00000	0.00000	0.00000	0.81675	22.00000	0.00000	0.00000
0.82913	19.00000	0.00000	0.00000	0.82913	19.00000	0.00000	0.00000
0.84150	19.00000	0.00000	0.00000	0.84150	22.00000	0.00000	0.00000
0.85388	19.00000	0.00000	0.00000	0.85388	20.00000	0.00000	0.00000
0.86625	17.00000	0.00000	0.00000	0.86625	20.00000	0.00000	0.00000
0.87862	17.00000	0.00000	0.00000	0.87863	18.00000	0.00000	0.00000
0.89100	19.00000	0.00000	0.00000	0.89100	20.00000	0.00000	0.00000
0.90338	20.00000	0.00000	0.00000	0.90338	22.00000	0.00000	0.00000
0.91575	20.00000	0.00000	0.00000	0.91575	18.00000	0.00000	0.00000
0.92813	20.00000	0.00000	0.00000	0.92813	22.00000	0.00000	0.00000
0.94050	20.00000	0.00000	0.00000	0.94050	18.00000	0.00000	0.00000
0.95288	20.00000	0.00000	0.00000	0.95288	22.00000	0.00000	0.00000
0.96525	20.00000	0.00000	0.00000	0.96525	18.00000	0.00000	0.00000
0.97763	20.00000	0.00000	0.00000	0.97763	18.00000	0.00000	0.00000
0.99000	20.00000	0.00000	0.00000	0.99000	18.00000	0.00000	0.00000
1.00238	20.00000	0.00000	0.00000	1.00238	18.00000	0.00000	0.00000
1.01475	18.00000	0.00000	0.00000	1.01475	20.00000	0.00000	0.00000
1.02713	18.00000	0.00000	0.00000	1.02713	18.00000	0.00000	0.00000
1.03950	19.00000	0.00000	0.00000	1.03950	18.00000	0.00000	0.00000
1.05188	19.00000	0.00000	0.00000	1.05188	20.00000	0.00000	0.00000
1.06425	19.00000	0.00000	0.00000	1.06425	20.00000	0.00000	0.00000
1.07662	19.00000	0.00000	0.00000	1.07663	20.00000	0.00000	0.00000
1.08900	19.00000	0.00000	0.00000	1.08900	20.00000	0.00000	0.00000
1.10137	17.00000	0.00000	0.00000	1.10138	20.00000	0.00000	0.00000
1.11375	19.00000	0.00000	0.00000	1.11375	20.00000	0.00000	0.00000
1.12613	19.00000	0.00000	0.00000	1.12613	20.00000	0.00000	0.00000
1.13850	19.00000	0.00000	0.00000	1.13850	20.00000	0.00000	0.00000
1.15088	19.00000	0.00000	0.00000	1.15088	20.00000	0.00000	0.00000
1.16325	19.00000	0.00000	0.00000	1.16325	20.00000	0.00000	0.00000
1.17563	19.00000	0.00000	0.00000	1.17563	20.00000	0.00000	0.00000
1.18800	19.00000	0.00000	0.00000	1.18800	20.00000	0.00000	0.00000
1.20037	19.00000	0.00000	0.00000	1.20038	19.00000	0.00000	0.00000
1.21275	19.00000	0.00000	0.00000	1.21275	20.00000	0.00000	0.00000
1.22513	19.00000	0.00000	0.00000	1.22513	20.00000	0.00000	0.00000
1.23750	17.00000	0.00000	0.00000	1.23750	18.00000	0.00000	0.00000
1.24988	19.00000	0.00000	0.00000	1.24988	19.00000	0.00000	0.00000
1.26225	19.00000	0.00000	0.00000	1.26225	20.00000	0.00000	0.00000
1.27463	18.00000	0.00000	0.00000	1.27463	20.00000	0.00000	0.00000
1.28700	20.00000	0.00000	0.00000	1.28700	18.00000	0.00000	0.00000
1.29938	18.00000	0.00000	0.00000	1.29938	20.00000	0.00000	0.00000
1.31175	18.00000	0.00000	0.00000	1.31175	18.00000	0.00000	0.00000
1.32412	20.00000	0.00000	0.00000	1.32413	22.00000	0.00000	0.00000
1.33650	20.00000	0.00000	0.00000	1.33650	20.00000	0.00000	0.00000
1.34888	20.00000	0.00000	0.00000	1.34888	22.00000	0.00000	0.00000
1.36125	18.00000	0.00000	0.00000	1.36125	18.00000	0.00000	0.00000
1.37363	19.00000	0.00000	0.00000	1.37363	22.00000	0.00000	0.00000
1.38600	19.00000	0.00000	0.00000	1.38600	20.00000	0.00000	0.00000
1.39838	17.00000	0.00000	0.00000	1.39838	22.00000	0.00000	0.00000
1.41075	17.00000	0.00000	0.00000	1.41075	18.00000	0.00000	0.00000
1.42312	17.00000	0.00000	0.00000	1.42313	22.00000	0.00000	0.00000
1.43550	17.00000	0.00000	0.00000	1.43550	20.00000	0.00000	0.00000
1.44788	19.00000	0.00000	0.00000	1.44788	22.00000	0.00000	0.00000
1.46025	19.00000	0.00000	0.00000	1.46025	22.00000	0.00000	0.00000
1.47263	19.00000	0.00000	0.00000	1.47263	18.00000	0.00000	0.00000
1.48500	19.00000	0.00000	0.00000	1.48500	18.00000	0.00000	0.00000
1.49738	19.00000	0.00000	0.00000	1.49738	20.00000	0.00000	0.00000
1.50975	17.00000	0.00000	0.00000	1.50975	20.00000	0.00000	0.00000
1.52213	17.00000	0.00000	0.00000	1.52213	20.00000	0.00000	0.00000
1.53450	19.00000	0.00000	0.00000	1.53450	18.00000	0.00000	0.00000
1.54688	19.00000	0.00000	0.00000	1.54688	20.00000	0.00000	0.00000
1.55925	20.00000	0.00000	0.00000	1.55925	19.00000	0.00000	0.00000
1.57163	18.00000	0.00000	0.00000	1.57163	22.00000	0.00000	0.00000
1.58400	18.00000	0.00000	0.00000	1.58400	20.00000	0.00000	0.00000
1.59638	19.00000	0.00000	0.00000	1.59638	18.00000	0.00000	0.00000
1.60875	19.00000	0.00000	0.00000	1.60875	18.00000	0.00000	0.00000
1.62113	17.00000	0.00000	0.00000	1.62113	20.00000	0.00000	0.00000
1.63350	17.00000	0.00000	0.00000	1.63350	19.00000	0.00000	0.00000
1.64587	17.00000	0.00000	0.00000	1.64588	19.00000	0.00000	0.00000
1.65825	19.00000	0.00000	0.00000	1.65825	20.00000	0.00000	0.00000
1.67063	19.00000	0.00000	0.00000	1.67063	20.00000	0.00000	0.00000
1.68300	18.00000	0.00000	0.00000	1.68300	22.00000	0.00000	0.00000
1.69538	20.00000	0.00000	0.00000	1.69538	20.00000	0.00000	0.00000
1.70775	19.00000	0.00000	0.00000	1.70775	22.00000	0.00000	0.00000
1.72013	17.00000	0.00000	0.00000	1.72013	18.00000	0.00000	0.00000
1.73250	19.00000	0.00000	0.00000	1.73250	20.00000	0.00000	0.00000
1.74488	18.00000	0.00000	0.00000	1.74488	18.00000	0.00000	0.00000
1.75725	20.00000	0.00000	0.00000	1.75725	20.00000	0.00000	0.00000
1.76963	20.00000	0.00000	0.00000	1.76963	22.00000	0.00000	0.00000
1.78200	20.00000	0.00000	0.00000	1.78200	18.00000	0.00000	0.00000
1.79438	19.00000	0.00000	0.00000	1.79438	19.00000	0.00000	0.00000
1.80675	17.00000	0.00000	0.00000	1.80675	22.00000	0.00000	0.00000
1.81913	17.00000	0.00000	0.00000	1.81913	19.00000	0.00000	0.00000
1.83150	19.00000	0.00000	0.00000	1.83150	22.00000	0.00000	0.00000
1.84388	20.00000	0.00000	0.00000	1.84388	22.00000	0.00000	0.00000
1.85625	18.00000	0.00000	0.00000	1.85625	23.00000	0.00000	0.00000
1.86862	18.00000	0.00000	0.00000	1.86863	23.00000	0.00000	0.00000
1.88100	20.00000	0.00000	0.00000	1.88100	23.00000	0.00000	0.00000
1.89338	20.00000	0.00000	0.00000	1.89338	20.00000	0.00000	0.00000
1.90575	18.00000	0.00000	0.00000	1.90575	20.00000	0.00000	0.00000
1.91813	18.00000	0.00000	0.00000	1.91813	20.00000	0.00000	0.00000
1.93050	19.00000	0.00000	0.00000	1.93050	20.00000	0.00000	0.00000
1.94288	18.00000	0.00000	0.00000	1.94288	22.00000	0.00000	0.00000
1.95525	18.00000	0.00000	0.00000	1.95525	22.00000	0.00000	0.00000
1.96763	20.00000	0.00000	0.00000	1.96763	22.00000	0.00000	0.00000
1.98000	18.00000	0.00000	0.00000	1.98000	23.00000	0.00000	0.00000
1.99238	18.00000	0.00000	0.00000	1.99238	23.00000	0.00000	0.00000
2.00475	20.00000	0.00000	0.00000	2.00475	22.00000	0.00000	0.00000
2.01713	19.00000	0.00000	0.00000	2.01713	22.00000	0.00000	0.00000
