X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0.00000	18.00000	0.00000	0.00000	0.00000	20.00000	0.00000	0.00000
0.01238	18.00000	0.00000	0.00000	0.01238	20.00000	0.00000	0.00000
0.02475	17.00000	0.00000	0.00000	0.02475	20.00000	0.00000	0.00000
0.03713	19.00000	0.00000	0.00000	0.03713	18.00000	0.00000	0.00000
0.04950	19.00000	0.00000	0.00000	0.04950	20.00000	0.00000	0.00000
0.06187	19.00000	0.00000	0.00000	0.06188	20.00000	0.00000	0.00000
0.07425	19.00000	0.00000	0.00000	0.07425	19.00000	0.00000	0.00000
0.08663	19.00000	0.00000	0.00000	0.08663	18.00000	0.00000	0.00000
0.09900	17.00000	0.00000	0.00000	0.09900	20.00000	0.00000	0.00000
0.11138	17.00000	0.00000	0.00000	0.11138	18.00000	0.00000	0.00000
0.12375	19.00000	0.00000	0.00000	0.12375	20.00000	0.00000	0.00000
0.13612	19.00000	0.00000	0.00000	0.13613	20.00000	0.00000	0.00000
0.14850	19.00000	0.00000	0.00000	0.14850	20.00000	0.00000	0.00000
0.16088	17.00000	0.00000	0.00000	0.16088	20.00000	0.00000	0.00000
0.17325	17.00000	0.00000	0.00000	0.17325	18.00000	0.00000	0.00000
0.18563	19.00000	0.00000	0.00000	0.18563	18.00000	0.00000	0.00000
0.19800	19.00000	0.00000	0.00000	0.19800	18.00000	0.00000	0.00000
0.21038	20.00000	0.00000	0.00000	0.21038	18.00000	0.00000	0.00000
0.22275	18.00000	0.00000	0.00000	0.22275	20.00000	0.00000	0.00000
0.23513	18.00000	0.00000	0.00000	0.23513	19.00000	0.00000	0.00000
0.24750	19.00000	0.00000	0.00000	0.24750	20.00000	0.00000	0.00000
0.25988	19.00000	0.00000	0.00000	0.25988	18.00000	0.00000	0.00000
0.27225	17.00000	0.00000	0.00000	0.27225	18.00000	0.00000	0.00000
0.28463	17.00000	0.00000	0.00000	0.28463	19.00000	0.00000	0.00000
0.29700	17.00000	0.00000	0.00000	0.29700	20.00000	0.00000	0.00000
0.30938	19.00000	0.00000	0.00000	0.30938	17.00000	0.00000	0.00000
0.32175	19.00000	0.00000	0.00000	0.32175	18.00000	0.00000	0.00000
0.33413	19.00000	0.00000	0.00000	0.33413	20.00000	0.00000	0.00000
0.34650	19.00000	0.00000	0.00000	0.34650	18.00000	0.00000	0.00000
0.35887	19.00000	0.00000	0.00000	0.35888	22.00000	0.00000	0.00000
0.37125	17.00000	0.00000	0.00000	0.37125	19.00000	0.00000	0.00000
0.38362	19.00000	0.00000	0.00000	0.38363	20.00000	0.00000	0.00000
0.39600	19.00000	0.00000	0.00000	0.39600	18.00000	0.00000	0.00000
0.40838	19.00000	0.00000	0.00000	0.40838	20.00000	0.00000	0.00000
0.42075	19.00000	0.00000	0.00000	0.42075	20.00000	0.00000	0.00000
0.43313	19.00000	0.00000	0.00000	0.43313	20.00000	0.00000	0.00000
0.44550	19.00000	0.00000	0.00000	0.44550	18.00000	0.00000	0.00000
0.45788	19.00000	0.00000	0.00000	0.45788	18.00000	0.00000	0.00000
0.47025	19.00000	0.00000	0.00000	0.47025	18.00000	0.00000	0.00000
0.48263	19.00000	0.00000	0.00000	0.48263	18.00000	0.00000	0.00000
0.49500	19.00000	0.00000	0.00000	0.49500	18.00000	0.00000	0.00000
0.50738	19.00000	0.00000	0.00000	0.50738	19.00000	0.00000	0.00000
0.51975	19.00000	0.00000	0.00000	0.51975	18.00000	0.00000	0.00000
0.53213	19.00000	0.00000	0.00000	0.53213	20.00000	0.00000	0.00000
0.54450	17.00000	0.00000	0.00000	0.54450	18.00000	0.00000	0.00000
0.55688	17.00000	0.00000	0.00000	0.55688	20.00000	0.00000	0.00000
0.56925	19.00000	0.00000	0.00000	0.56925	20.00000	0.00000	0.00000
0.58163	20.00000	0.00000	0.00000	0.58163	18.00000	0.00000	0.00000
0.59400	20.00000	0.00000	0.00000	0.59400	18.00000	0.00000	0.00000
0.60637	18.00000	0.00000	0.00000	0.60638	19.00000	0.00000	0.00000
0.61875	17.00000	0.00000	0.00000	0.61875	20.00000	0.00000	0.00000
0.63113	19.00000	0.00000	0.00000	0.63113	18.00000	0.00000	0.00000
0.64350	19.00000	0.00000	0.00000	0.64350	18.00000	0.00000	0.00000
0.65587	18.00000	0.00000	0.00000	0.65588	20.00000	0.00000	0.00000
0.66825	20.00000	0.00000	0.00000	0.66825	18.00000	0.00000	0.00000
0.68063	20.00000	0.00000	0.00000	0.68063	19.00000	0.00000	0.00000
0.69300	20.00000	0.00000	0.00000	0.69300	19.00000	0.00000	0.00000
0.70538	17.00000	0.00000	0.00000	0.70538	20.00000	0.00000	0.00000
0.71775	17.00000	0.00000	0.00000	0.71775	19.00000	0.00000	0.00000
0.73013	19.00000	0.00000	0.00000	0.73013	18.00000	0.00000	0.00000
