X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0.00000	18.00000	0.00000	0.00000	0.00000	18.00000	0.00000	0.00000
0.01238	18.00000	0.00000	0.00000	0.01238	22.00000	0.00000	0.00000
0.02475	19.00000	0.00000	0.00000	0.02475	18.00000	0.00000	0.00000
0.03713	20.00000	0.00000	0.00000	0.03713	20.00000	0.00000	0.00000
0.04950	18.00000	0.00000	0.00000	0.04950	18.00000	0.00000	0.00000
0.06187	18.00000	0.00000	0.00000	0.06188	20.00000	0.00000	0.00000
0.07425	19.00000	0.00000	0.00000	0.07425	18.00000	0.00000	0.00000
0.08663	19.00000	0.00000	0.00000	0.08663	20.00000	0.00000	0.00000
0.09900	19.00000	0.00000	0.00000	0.09900	19.00000	0.00000	0.00000
0.11138	19.00000	0.00000	0.00000	0.11138	22.00000	0.00000	0.00000
0.12375	19.00000	0.00000	0.00000	0.12375	22.00000	0.00000	0.00000
0.13612	18.00000	0.00000	0.00000	0.13613	20.00000	0.00000	0.00000
0.14850	18.00000	0.00000	0.00000	0.14850	20.00000	0.00000	0.00000
0.16088	20.00000	0.00000	0.00000	0.16088	20.00000	0.00000	0.00000
0.17325	20.00000	0.00000	0.00000	0.17325	20.00000	0.00000	0.00000
0.18563	20.00000	0.00000	0.00000	0.18563	20.00000	0.00000	0.00000
0.19800	18.00000	0.00000	0.00000	0.19800	19.00000	0.00000	0.00000
0.21038	18.00000	0.00000	0.00000	0.21038	20.00000	0.00000	0.00000
0.22275	19.00000	0.00000	0.00000	0.22275	20.00000	0.00000	0.00000
0.23513	19.00000	0.00000	0.00000	0.23513	20.00000	0.00000	0.00000
0.24750	19.00000	0.00000	0.00000	0.24750	22.00000	0.00000	0.00000
0.25988	19.00000	0.00000	0.00000	0.25988	20.00000	0.00000	0.00000
0.27225	19.00000	0.00000	0.00000	0.27225	22.00000	0.00000	0.00000
0.28463	19.00000	0.00000	0.00000	0.28463	20.00000	0.00000	0.00000
0.29700	18.00000	0.00000	0.00000	0.29700	20.00000	0.00000	0.00000
0.30938	18.00000	0.00000	0.00000	0.30938	22.00000	0.00000	0.00000
0.32175	20.00000	0.00000	0.00000	0.32175	20.00000	0.00000	0.00000
0.33413	18.00000	0.00000	0.00000	0.33413	22.00000	0.00000	0.00000
0.34650	19.00000	0.00000	0.00000	0.34650	19.00000	0.00000	0.00000
0.35887	19.00000	0.00000	0.00000	0.35888	18.00000	0.00000	0.00000
0.37125	17.00000	0.00000	0.00000	0.37125	18.00000	0.00000	0.00000
0.38362	19.00000	0.00000	0.00000	0.38363	20.00000	0.00000	0.00000
0.39600	19.00000	0.00000	0.00000	0.39600	20.00000	0.00000	0.00000
0.40838	17.00000	0.00000	0.00000	0.40838	19.00000	0.00000	0.00000
0.42075	17.00000	0.00000	0.00000	0.42075	19.00000	0.00000	0.00000
0.43313	19.00000	0.00000	0.00000	0.43313	19.00000	0.00000	0.00000
0.44550	20.00000	0.00000	0.00000	0.44550	20.00000	0.00000	0.00000
0.45788	20.00000	0.00000	0.00000	0.45788	18.00000	0.00000	0.00000
