Richter_pendel
06.09.2021
17:01:56
nichtlineares Pendel
stimulation_fq[Hz]: 0,411
timeline range  for cut and FFT datapoints: 0-80s
Chaos_Versuch
t(s) Ua(V) -dUa/dt(V) cutX(V) cutY(V) F(Hz) DFT-Ua(V) DFT-dUa/dt(V)

4,000E-2 2,623E+0 1,239E-1 4,736E-1 -8,241E-3 1,250E-2 2,659E+0 7,473E-5
4,600E+0 1,108E+0 -1,621E-1 0,000E+0 0,000E+0 1,438E+0 1,191E-8 1,172E-7
4,640E+0 1,088E+0 -1,773E-1 0,000E+0 0,000E+0 1,450E+0 7,398E-8 7,844E-7
4,680E+0 1,065E+0 -1,945E-1 0,000E+0 0,000E+0 1,463E+0 1,766E-7 1,867E-6
4,720E+0 1,040E+0 -2,071E-1 0,000E+0 0,000E+0 1,475E+0 2,034E-8 2,075E-7
4,760E+0 1,014E+0 -2,166E-1 0,000E+0 0,000E+0 1,488E+0 1,738E-7 1,952E-6
4,800E+0 9,872E-1 -2,271E-1 0,000E+0 0,000E+0 1,500E+0 2,416E-7 2,692E-6
4,840E+0 9,589E-1 -2,347E-1 0,000E+0 0,000E+0 1,513E+0 3,563E-8 4,064E-7
4,880E+0 9,300E-1 -2,359E-1 0,000E+0 0,000E+0 1,525E+0 8,236E-9 1,044E-7
4,920E+0 9,010E-1 -2,360E-1 0,000E+0 0,000E+0 1,538E+0 6,918E-10 8,418E-9
4,960E+0 8,719E-1 -2,358E-1 0,000E+0 0,000E+0 1,550E+0 1,334E-8 1,597E-7
5,000E+0 8,429E-1 -2,292E-1 0,000E+0 0,000E+0 1,563E+0 4,830E-9 5,667E-8
5,040E+0 8,148E-1 -2,177E-1 0,000E+0 0,000E+0 1,575E+0 5,296E-9 6,616E-8
5,080E+0 7,880E-1 -2,055E-1 0,000E+0 0,000E+0 1,588E+0 1,205E-8 1,510E-7
5,120E+0 7,625E-1 -1,911E-1 0,000E+0 0,000E+0 1,600E+0 1,137E-8 1,478E-7
5,160E+0 7,386E-1 -1,707E-1 0,000E+0 0,000E+0 1,613E+0 3,083E-8 4,049E-7
5,200E+0 7,173E-1 -1,463E-1 0,000E+0 0,000E+0 1,625E+0 2,862E-8 3,706E-7
5,240E+0 6,987E-1 -1,210E-1 0,000E+0 0,000E+0 1,638E+0 7,138E-9 9,665E-8
5,280E+0 6,828E-1 -9,499E-2 0,000E+0 0,000E+0 1,650E+0 1,449E-8 1,991E-7
5,320E+0 6,699E-1 -6,506E-2 0,000E+0 0,000E+0 1,663E+0 3,348E-9 4,504E-8
5,360E+0 6,603E-1 -3,242E-2 0,000E+0 0,000E+0 1,675E+0 3,265E-10 4,461E-9
5,400E+0 6,545E-1 -9,851E-4 0,000E+0 0,000E+0 1,688E+0 4,736E-10 6,571E-9
5,440E+0 6,520E-1 2,759E-2 0,000E+0 0,000E+0 1,700E+0 1,126E-9 1,606E-8
5,480E+0 6,527E-1 5,534E-2 0,000E+0 0,000E+0 1,713E+0 2,460E-9 3,707E-8
5,520E+0 6,564E-1 8,335E-2 0,000E+0 0,000E+0 1,725E+0 1,387E-9 2,249E-8
5,560E+0 6,632E-1 1,091E-1 0,000E+0 0,000E+0 1,738E+0 9,512E-10 1,340E-8
5,600E+0 6,728E-1 1,290E-1 0,000E+0 0,000E+0 1,750E+0 1,514E-9 2,444E-8
5,640E+0 6,843E-1 1,439E-1 0,000E+0 0,000E+0 1,763E+0 1,235E-9 1,739E-8
5,680E+0 6,976E-1 1,569E-1 0,000E+0 0,000E+0 1,775E+0 1,007E-8 1,587E-7
5,720E+0 7,122E-1 1,681E-1 0,000E+0 0,000E+0 1,788E+0 4,674E-9 7,848E-8
5,760E+0 7,279E-1 1,741E-1 0,000E+0 0,000E+0 1,800E+0 1,033E-9 1,710E-8
5,800E+0 7,441E-1 1,732E-1 0,000E+0 0,000E+0 1,813E+0 7,640E-10 1,390E-8
5,840E+0 7,600E-1 1,689E-1 0,000E+0 0,000E+0 1,825E+0 1,403E-9 2,650E-8
5,880E+0 7,756E-1 1,642E-1 0,000E+0 0,000E+0 1,838E+0 1,537E-9 2,820E-8
5,920E+0 7,905E-1 1,570E-1 0,000E+0 0,000E+0 1,850E+0 9,245E-10 1,550E-8
5,960E+0 8,046E-1 1,442E-1 0,000E+0 0,000E+0 1,863E+0 1,194E-9 1,976E-8
6,000E+0 8,170E-1 1,283E-1 0,000E+0 0,000E+0 1,875E+0 7,053E-10 1,297E-8
6,040E+0 8,277E-1 1,140E-1 0,000E+0 0,000E+0 1,888E+0 1,655E-10 3,438E-9
6,080E+0 8,370E-1 9,935E-2 0,000E+0 0,000E+0 1,900E+0 1,125E-9 1,878E-8
6,120E+0 8,445E-1 8,101E-2 0,000E+0 0,000E+0 1,913E+0 1,025E-9 1,654E-8
6,160E+0 8,498E-1 6,083E-2 0,000E+0 0,000E+0 1,925E+0 6,829E-11 5,584E-10
6,200E+0 8,531E-1 4,393E-2 0,000E+0 0,000E+0 1,938E+0 1,041E-10 1,478E-9
6,240E+0 8,545E-1 2,857E-2 0,000E+0 0,000E+0 1,950E+0 1,942E-10 3,506E-9
6,280E+0 8,541E-1 9,988E-3 0,000E+0 0,000E+0 1,963E+0 3,422E-11 8,221E-10
6,320E+0 8,517E-1 -8,317E-3 0,000E+0 0,000E+0 1,975E+0 4,109E-12 8,158E-11
6,360E+0 8,474E-1 -2,139E-2 0,000E+0 0,000E+0 1,988E+0 4,145E-11 1,943E-9
6,400E+0 8,416E-1 -3,393E-2 0,000E+0 0,000E+0 2,000E+0 5,934E-11 2,529E-9
6,440E+0 8,344E-1 -4,866E-2 0,000E+0 0,000E+0 2,013E+0 6,307E-11 1,866E-9
6,480E+0 8,256E-1 -6,040E-2 0,000E+0 0,000E+0 2,025E+0 1,468E-10 2,593E-9
6,520E+0 8,156E-1 -6,686E-2 0,000E+0 0,000E+0 2,038E+0 1,349E-10 2,960E-9
6,560E+0 8,050E-1 -7,348E-2 0,000E+0 0,000E+0 2,050E+0 1,912E-11 2,105E-10
6,600E+0 7,935E-1 -8,043E-2 0,000E+0 0,000E+0 2,063E+0 6,521E-11 1,103E-9
6,640E+0 7,814E-1 -8,196E-2 0,000E+0 0,000E+0 2,075E+0 9,046E-11 1,746E-9
6,680E+0 7,693E-1 -7,843E-2 0,000E+0 0,000E+0 2,088E+0 6,251E-11 9,313E-10
6,720E+0 7,576E-1 -7,525E-2 0,000E+0 0,000E+0 2,100E+0 6,278E-11 6,284E-10
6,760E+0 7,461E-1 -7,111E-2 0,000E+0 0,000E+0 2,113E+0 3,260E-11 1,959E-10
6,800E+0 7,353E-1 -6,039E-2 0,000E+0 0,000E+0 2,125E+0 4,231E-13 1,100E-10
6,840E+0 7,259E-1 -4,572E-2 0,000E+0 0,000E+0 2,138E+0 1,684E-11 2,869E-10
6,880E+0 7,181E-1 -3,116E-2 0,000E+0 0,000E+0 2,150E+0 3,760E-11 5,178E-10
6,920E+0 7,119E-1 -1,503E-2 0,000E+0 0,000E+0 2,163E+0 5,676E-12 9,761E-11
6,960E+0 7,077E-1 6,886E-3 0,000E+0 0,000E+0 2,175E+0 1,178E-11 1,075E-10
7,000E+0 7,061E-1 3,228E-2 0,000E+0 0,000E+0 2,188E+0 5,111E-12 1,712E-10
7,040E+0 7,073E-1 5,710E-2 0,000E+0 0,000E+0 2,200E+0 5,220E-12 1,802E-10
7,080E+0 7,111E-1 8,176E-2 0,000E+0 0,000E+0 2,213E+0 2,293E-13 5,787E-11
7,120E+0 7,179E-1 1,091E-1 0,000E+0 0,000E+0 2,225E+0 2,247E-11 7,166E-10
7,160E+0 7,278E-1 1,388E-1 0,000E+0 0,000E+0 2,238E+0 2,524E-11 7,498E-10
7,200E+0 7,409E-1 1,660E-1 0,000E+0 0,000E+0 2,250E+0 5,895E-11 1,268E-9
7,240E+0 7,571E-1 1,895E-1 0,000E+0 0,000E+0 2,263E+0 4,886E-11 8,560E-10
7,280E+0 7,757E-1 2,117E-1 0,000E+0 0,000E+0 2,275E+0 5,810E-12 1,043E-10
7,320E+0 7,970E-1 2,333E-1 0,000E+0 0,000E+0 2,288E+0 1,119E-11 3,963E-10
7,360E+0 8,205E-1 2,519E-1 0,000E+0 0,000E+0 2,300E+0 4,475E-11 8,513E-10
7,400E+0 8,460E-1 2,641E-1 0,000E+0 0,000E+0 2,313E+0 4,721E-11 7,205E-10
7,440E+0 8,727E-1 2,713E-1 0,000E+0 0,000E+0 2,325E+0 2,862E-11 3,281E-10
7,480E+0 9,001E-1 2,762E-1 0,000E+0 0,000E+0 2,338E+0 7,066E-13 3,622E-11
7,520E+0 9,282E-1 2,786E-1 0,000E+0 0,000E+0 2,350E+0 2,104E-11 5,786E-10
7,560E+0 9,564E-1 2,744E-1 0,000E+0 0,000E+0 2,363E+0 2,156E-11 9,082E-10
7,600E+0 9,838E-1 2,640E-1 0,000E+0 0,000E+0 2,375E+0 5,296E-12 4,222E-10
7,640E+0 1,010E+0 2,514E-1 0,000E+0 0,000E+0 2,388E+0 7,469E-12 5,945E-11
7,680E+0 1,035E+0 2,384E-1 0,000E+0 0,000E+0 2,400E+0 4,177E-11 5,375E-10
7,720E+0 1,059E+0 2,214E-1 0,000E+0 0,000E+0 2,413E+0 6,144E-11 9,400E-10
7,760E+0 1,080E+0 1,993E-1 0,000E+0 0,000E+0 2,425E+0 3,306E-11 1,468E-9
7,800E+0 1,099E+0 1,763E-1 0,000E+0 0,000E+0 2,438E+0 9,307E-11 3,101E-9
7,840E+0 1,115E+0 1,548E-1 0,000E+0 0,000E+0 2,450E+0 1,815E-10 4,980E-9
7,880E+0 1,129E+0 1,310E-1 0,000E+0 0,000E+0 2,463E+0 3,249E-11 9,709E-10
7,920E+0 1,141E+0 1,034E-1 0,000E+0 0,000E+0 2,475E+0 4,500E-11 1,343E-9
7,960E+0 1,149E+0 7,688E-2 0,000E+0 0,000E+0 2,488E+0 7,663E-11 1,933E-9
8,000E+0 1,154E+0 5,339E-2 0,000E+0 0,000E+0 2,500E+0 4,767E-11 1,229E-9
8,040E+0 1,157E+0 2,731E-2 0,000E+0 0,000E+0 2,513E+0 4,185E-13 2,387E-12
8,080E+0 1,157E+0 -4,461E-4 0,000E+0 0,000E+0 2,525E+0 3,899E-11 1,017E-9
8,120E+0 1,154E+0 -2,430E-2 0,000E+0 0,000E+0 2,538E+0 2,965E-11 5,092E-10
8,160E+0 1,148E+0 -4,664E-2 0,000E+0 0,000E+0 2,550E+0 8,527E-12 6,010E-10
8,200E+0 1,140E+0 -7,285E-2 0,000E+0 0,000E+0 2,563E+0 4,583E-11 1,604E-9
8,240E+0 1,128E+0 -9,732E-2 0,000E+0 0,000E+0 2,575E+0 6,010E-11 2,110E-9
8,280E+0 1,115E+0 -1,175E-1 0,000E+0 0,000E+0 2,588E+0 1,213E-10 3,851E-9
8,320E+0 1,098E+0 -1,413E-1 0,000E+0 0,000E+0 2,600E+0 4,553E-11 7,395E-10
8,360E+0 1,079E+0 -1,651E-1 0,000E+0 0,000E+0 2,613E+0 2,880E-12 3,783E-10
8,400E+0 1,058E+0 -1,827E-1 0,000E+0 0,000E+0 2,625E+0 1,395E-11 7,214E-10
8,440E+0 1,035E+0 -2,019E-1 0,000E+0 0,000E+0 2,638E+0 9,558E-11 2,606E-9
8,480E+0 1,009E+0 -2,224E-1 0,000E+0 0,000E+0 2,650E+0 8,735E-11 1,784E-9
8,520E+0 9,807E-1 -2,373E-1 0,000E+0 0,000E+0 2,663E+0 2,610E-11 4,328E-10
8,560E+0 9,513E-1 -2,509E-1 0,000E+0 0,000E+0 2,675E+0 4,863E-11 1,884E-9
8,600E+0 9,201E-1 -2,673E-1 0,000E+0 0,000E+0 2,688E+0 1,013E-10 3,947E-9
8,640E+0 8,870E-1 -2,774E-1 0,000E+0 0,000E+0 2,700E+0 4,448E-11 1,642E-9
8,680E+0 8,531E-1 -2,824E-1 0,000E+0 0,000E+0 2,713E+0 3,094E-11 5,836E-10
8,720E+0 8,185E-1 -2,890E-1 0,000E+0 0,000E+0 2,725E+0 3,798E-11 2,041E-9
8,760E+0 7,832E-1 -2,904E-1 0,000E+0 0,000E+0 2,738E+0 3,045E-11 1,285E-9
8,800E+0 7,480E-1 -2,837E-1 0,000E+0 0,000E+0 2,750E+0 3,917E-11 5,733E-10
8,840E+0 7,135E-1 -2,758E-1 0,000E+0 0,000E+0 2,763E+0 3,909E-11 8,569E-10
8,880E+0 6,798E-1 -2,644E-1 0,000E+0 0,000E+0 2,775E+0 6,621E-11 2,535E-9
8,920E+0 6,477E-1 -2,433E-1 0,000E+0 0,000E+0 2,788E+0 1,441E-11 1,292E-9
8,960E+0 6,181E-1 -2,156E-1 0,000E+0 0,000E+0 2,800E+0 2,457E-11 3,454E-10
9,000E+0 5,917E-1 -1,851E-1 0,000E+0 0,000E+0 2,813E+0 1,166E-10 2,852E-9
9,040E+0 5,687E-1 -1,470E-1 0,000E+0 0,000E+0 2,825E+0 6,979E-11 1,972E-9
9,080E+0 5,502E-1 -9,858E-2 0,000E+0 0,000E+0 2,838E+0 9,180E-11 2,873E-9
9,120E+0 5,375E-1 -4,297E-2 0,000E+0 0,000E+0 2,850E+0 1,599E-10 5,102E-9
9,160E+0 5,311E-1 1,525E-2 0,000E+0 0,000E+0 2,863E+0 1,089E-10 3,211E-9
9,200E+0 5,312E-1 7,772E-2 0,000E+0 0,000E+0 2,875E+0 3,898E-11 1,942E-9
9,240E+0 5,384E-1 1,473E-1 0,000E+0 0,000E+0 2,888E+0 2,852E-11 1,741E-9
9,280E+0 5,536E-1 2,198E-1 0,000E+0 0,000E+0 2,900E+0 8,109E-11 3,301E-9
9,320E+0 5,769E-1 2,896E-1 0,000E+0 0,000E+0 2,913E+0 8,106E-11 3,013E-9
9,360E+0 6,078E-1 3,552E-1 0,000E+0 0,000E+0 2,925E+0 9,868E-12 4,174E-10
9,400E+0 6,460E-1 4,183E-1 0,000E+0 0,000E+0 2,938E+0 5,294E-11 1,520E-9
9,440E+0 6,912E-1 4,787E-1 0,000E+0 0,000E+0 2,950E+0 3,951E-11 1,105E-9
9,480E+0 7,431E-1 5,324E-1 0,000E+0 0,000E+0 2,963E+0 2,618E-11 1,978E-9
