GRUPPE_Greyline05.dat
13.09.2021
15:28:44
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	17,00000	0,00000	0,00000	0,00000	18,00000	0,00000	0,00000
0,01238	17,00000	0,00000	0,00000	0,01238	20,00000	0,00000	0,00000
0,02475	19,00000	0,00000	0,00000	0,02475	18,00000	0,00000	0,00000
0,03713	20,00000	0,00000	0,00000	0,03713	18,00000	0,00000	0,00000
0,04950	18,00000	0,00000	0,00000	0,04950	22,00000	0,00000	0,00000
0,06187	18,00000	0,00000	0,00000	0,06188	18,00000	0,00000	0,00000
0,07425	20,00000	0,00000	0,00000	0,07425	20,00000	0,00000	0,00000
0,08663	20,00000	0,00000	0,00000	0,08663	20,00000	0,00000	0,00000
0,09900	20,00000	0,00000	0,00000	0,09900	22,00000	0,00000	0,00000
0,11138	20,00000	0,00000	0,00000	0,11138	20,00000	0,00000	0,00000
0,12375	18,00000	0,00000	0,00000	0,12375	18,00000	0,00000	0,00000
0,13612	18,00000	0,00000	0,00000	0,13613	20,00000	0,00000	0,00000
0,14850	19,00000	0,00000	0,00000	0,14850	19,00000	0,00000	0,00000
0,16088	19,00000	0,00000	0,00000	0,16088	18,00000	0,00000	0,00000
0,17325	19,00000	0,00000	0,00000	0,17325	18,00000	0,00000	0,00000
0,18563	18,00000	0,00000	0,00000	0,18563	20,00000	0,00000	0,00000
0,19800	18,00000	0,00000	0,00000	0,19800	20,00000	0,00000	0,00000
0,21038	20,00000	0,00000	0,00000	0,21038	20,00000	0,00000	0,00000
0,22275	18,00000	0,00000	0,00000	0,22275	18,00000	0,00000	0,00000
0,23513	18,00000	0,00000	0,00000	0,23513	22,00000	0,00000	0,00000
0,24750	19,00000	0,00000	0,00000	0,24750	18,00000	0,00000	0,00000
0,25988	19,00000	0,00000	0,00000	0,25988	20,00000	0,00000	0,00000
0,27225	18,00000	0,00000	0,00000	0,27225	18,00000	0,00000	0,00000
0,28463	18,00000	0,00000	0,00000	0,28463	22,00000	0,00000	0,00000
0,29700	20,00000	0,00000	0,00000	0,29700	20,00000	0,00000	0,00000
0,30938	20,00000	0,00000	0,00000	0,30938	22,00000	0,00000	0,00000
0,32175	18,00000	0,00000	0,00000	0,32175	19,00000	0,00000	0,00000
0,33413	18,00000	0,00000	0,00000	0,33413	20,00000	0,00000	0,00000
0,34650	19,00000	0,00000	0,00000	0,34650	19,00000	0,00000	0,00000
0,35887	18,00000	0,00000	0,00000	0,35888	18,00000	0,00000	0,00000
0,37125	18,00000	0,00000	0,00000	0,37125	18,00000	0,00000	0,00000
0,38362	20,00000	0,00000	0,00000	0,38363	18,00000	0,00000	0,00000
0,39600	20,00000	0,00000	0,00000	0,39600	18,00000	0,00000	0,00000
0,40838	20,00000	0,00000	0,00000	0,40838	20,00000	0,00000	0,00000
0,42075	20,00000	0,00000	0,00000	0,42075	17,00000	0,00000	0,00000
0,43313	18,00000	0,00000	0,00000	0,43313	18,00000	0,00000	0,00000
0,44550	18,00000	0,00000	0,00000	0,44550	20,00000	0,00000	0,00000
0,45788	19,00000	0,00000	0,00000	0,45788	18,00000	0,00000	0,00000
0,47025	19,00000	0,00000	0,00000	0,47025	20,00000	0,00000	0,00000
0,48263	18,00000	0,00000	0,00000	0,48263	20,00000	0,00000	0,00000
0,49500	18,00000	0,00000	0,00000	0,49500	18,00000	0,00000	0,00000
0,50738	22,00000	0,00000	0,00000	0,50738	20,00000	0,00000	0,00000
0,51975	20,00000	0,00000	0,00000	0,51975	18,00000	0,00000	0,00000
0,53213	18,00000	0,00000	0,00000	0,53213	20,00000	0,00000	0,00000
0,54450	18,00000	0,00000	0,00000	0,54450	18,00000	0,00000	0,00000
0,55688	20,00000	0,00000	0,00000	0,55688	19,00000	0,00000	0,00000
0,56925	20,00000	0,00000	0,00000	0,56925	19,00000	0,00000	0,00000
0,58163	19,00000	0,00000	0,00000	0,58163	19,00000	0,00000	0,00000
0,59400	17,00000	0,00000	0,00000	0,59400	18,00000	0,00000	0,00000
0,60637	17,00000	0,00000	0,00000	0,60638	18,00000	0,00000	0,00000
0,61875	20,00000	0,00000	0,00000	0,61875	22,00000	0,00000	0,00000
0,63113	20,00000	0,00000	0,00000	0,63113	20,00000	0,00000	0,00000
0,64350	18,00000	0,00000	0,00000	0,64350	19,00000	0,00000	0,00000
0,65587	18,00000	0,00000	0,00000	0,65588	20,00000	0,00000	0,00000
0,66825	19,00000	0,00000	0,00000	0,66825	20,00000	0,00000	0,00000
0,68063	19,00000	0,00000	0,00000	0,68063	19,00000	0,00000	0,00000
0,69300	19,00000	0,00000	0,00000	0,69300	22,00000	0,00000	0,00000
0,70538	18,00000	0,00000	0,00000	0,70538	17,00000	0,00000	0,00000
0,71775	18,00000	0,00000	0,00000	0,71775	18,00000	0,00000	0,00000
0,73013	20,00000	0,00000	0,00000	0,73013	20,00000	0,00000	0,00000
0,74250	20,00000	0,00000	0,00000	0,74250	18,00000	0,00000	0,00000
0,75488	20,00000	0,00000	0,00000	0,75488	20,00000	0,00000	0,00000
0,76725	18,00000	0,00000	0,00000	0,76725	18,00000	0,00000	0,00000
0,77963	18,00000	0,00000	0,00000	0,77963	19,00000	0,00000	0,00000
0,79200	19,00000	0,00000	0,00000	0,79200	18,00000	0,00000	0,00000
0,80438	19,00000	0,00000	0,00000	0,80438	20,00000	0,00000	0,00000
0,81675	17,00000	0,00000	0,00000	0,81675	19,00000	0,00000	0,00000
0,82913	17,00000	0,00000	0,00000	0,82913	19,00000	0,00000	0,00000
0,84150	19,00000	0,00000	0,00000	0,84150	19,00000	0,00000	0,00000
0,85388	20,00000	0,00000	0,00000	0,85388	19,00000	0,00000	0,00000
0,86625	18,00000	0,00000	0,00000	0,86625	20,00000	0,00000	0,00000
0,87862	18,00000	0,00000	0,00000	0,87863	20,00000	0,00000	0,00000
0,89100	18,00000	0,00000	0,00000	0,89100	18,00000	0,00000	0,00000
0,90338	20,00000	0,00000	0,00000	0,90338	18,00000	0,00000	0,00000
0,91575	20,00000	0,00000	0,00000	0,91575	18,00000	0,00000	0,00000
0,92813	18,00000	0,00000	0,00000	0,92813	19,00000	0,00000	0,00000
0,94050	19,00000	0,00000	0,00000	0,94050	18,00000	0,00000	0,00000
0,95288	17,00000	0,00000	0,00000	0,95288	19,00000	0,00000	0,00000
0,96525	17,00000	0,00000	0,00000	0,96525	19,00000	0,00000	0,00000
0,97763	19,00000	0,00000	0,00000	0,97763	19,00000	0,00000	0,00000
0,99000	17,00000	0,00000	0,00000	0,99000	19,00000	0,00000	0,00000
1,00238	17,00000	0,00000	0,00000	1,00238	19,00000	0,00000	0,00000
1,01475	19,00000	0,00000	0,00000	1,01475	17,00000	0,00000	0,00000
1,02713	19,00000	0,00000	0,00000	1,02713	19,00000	0,00000	0,00000
1,03950	18,00000	0,00000	0,00000	1,03950	19,00000	0,00000	0,00000
1,05188	18,00000	0,00000	0,00000	1,05188	18,00000	0,00000	0,00000
1,06425	20,00000	0,00000	0,00000	1,06425	19,00000	0,00000	0,00000
1,07662	18,00000	0,00000	0,00000	1,07663	20,00000	0,00000	0,00000
1,08900	18,00000	0,00000	0,00000	1,08900	19,00000	0,00000	0,00000
1,10137	18,00000	0,00000	0,00000	1,10138	19,00000	0,00000	0,00000
1,11375	20,00000	0,00000	0,00000	1,11375	19,00000	0,00000	0,00000
1,12613	19,00000	0,00000	0,00000	1,12613	19,00000	0,00000	0,00000
1,13850	19,00000	0,00000	0,00000	1,13850	19,00000	0,00000	0,00000
1,15088	17,00000	0,00000	0,00000	1,15088	19,00000	0,00000	0,00000
1,16325	17,00000	0,00000	0,00000	1,16325	19,00000	0,00000	0,00000
1,17563	19,00000	0,00000	0,00000	1,17563	19,00000	0,00000	0,00000
1,18800	18,00000	0,00000	0,00000	1,18800	19,00000	0,00000	0,00000
1,20037	20,00000	0,00000	0,00000	1,20038	19,00000	0,00000	0,00000
1,21275	20,00000	0,00000	0,00000	1,21275	19,00000	0,00000	0,00000
1,22513	19,00000	0,00000	0,00000	1,22513	18,00000	0,00000	0,00000
1,23750	17,00000	0,00000	0,00000	1,23750	19,00000	0,00000	0,00000
1,24988	17,00000	0,00000	0,00000	1,24988	19,00000	0,00000	0,00000
