GRUPPE3_Greyline14.dat
04.10.2021
16:17:23
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	12,00000	0,00000	0,00000	0,00000	16,00000	0,00000	0,00000
0,01238	12,00000	0,00000	0,00000	0,01238	17,00000	0,00000	0,00000
0,02475	12,00000	0,00000	0,00000	0,02475	16,00000	0,00000	0,00000
0,03713	17,00000	0,00000	0,00000	0,03713	16,00000	0,00000	0,00000
0,04950	18,00000	0,00000	0,00000	0,04950	16,00000	0,00000	0,00000
0,06187	18,00000	0,00000	0,00000	0,06188	17,00000	0,00000	0,00000
0,07425	17,00000	0,00000	0,00000	0,07425	17,00000	0,00000	0,00000
0,08663	15,00000	0,00000	0,00000	0,08663	17,00000	0,00000	0,00000
0,09900	13,00000	0,00000	0,00000	0,09900	17,00000	0,00000	0,00000
0,11138	13,00000	0,00000	0,00000	0,11138	17,00000	0,00000	0,00000
0,12375	16,00000	0,00000	0,00000	0,12375	15,00000	0,00000	0,00000
0,13612	17,00000	0,00000	0,00000	0,13613	15,00000	0,00000	0,00000
0,14850	15,00000	0,00000	0,00000	0,14850	16,00000	0,00000	0,00000
0,16088	15,00000	0,00000	0,00000	0,16088	15,00000	0,00000	0,00000
0,17325	15,00000	0,00000	0,00000	0,17325	16,00000	0,00000	0,00000
0,18563	17,00000	0,00000	0,00000	0,18563	17,00000	0,00000	0,00000
0,19800	17,00000	0,00000	0,00000	0,19800	16,00000	0,00000	0,00000
0,21038	17,00000	0,00000	0,00000	0,21038	17,00000	0,00000	0,00000
0,22275	15,00000	0,00000	0,00000	0,22275	17,00000	0,00000	0,00000
0,23513	15,00000	0,00000	0,00000	0,23513	16,00000	0,00000	0,00000
0,24750	17,00000	0,00000	0,00000	0,24750	17,00000	0,00000	0,00000
0,25988	17,00000	0,00000	0,00000	0,25988	17,00000	0,00000	0,00000
0,27225	15,00000	0,00000	0,00000	0,27225	16,00000	0,00000	0,00000
0,28463	13,00000	0,00000	0,00000	0,28463	17,00000	0,00000	0,00000
0,29700	15,00000	0,00000	0,00000	0,29700	17,00000	0,00000	0,00000
0,30938	17,00000	0,00000	0,00000	0,30938	17,00000	0,00000	0,00000
0,32175	17,00000	0,00000	0,00000	0,32175	17,00000	0,00000	0,00000
0,33413	17,00000	0,00000	0,00000	0,33413	16,00000	0,00000	0,00000
0,34650	17,00000	0,00000	0,00000	0,34650	17,00000	0,00000	0,00000
0,35887	17,00000	0,00000	0,00000	0,35888	16,00000	0,00000	0,00000
0,37125	15,00000	0,00000	0,00000	0,37125	16,00000	0,00000	0,00000
0,38362	15,00000	0,00000	0,00000	0,38363	16,00000	0,00000	0,00000
0,39600	16,00000	0,00000	0,00000	0,39600	15,00000	0,00000	0,00000
0,40838	16,00000	0,00000	0,00000	0,40838	15,00000	0,00000	0,00000
0,42075	16,00000	0,00000	0,00000	0,42075	15,00000	0,00000	0,00000
0,43313	13,00000	0,00000	0,00000	0,43313	17,00000	0,00000	0,00000
0,44550	13,00000	0,00000	0,00000	0,44550	17,00000	0,00000	0,00000
0,45788	13,00000	0,00000	0,00000	0,45788	17,00000	0,00000	0,00000
0,47025	16,00000	0,00000	0,00000	0,47025	17,00000	0,00000	0,00000
0,48263	16,00000	0,00000	0,00000	0,48263	17,00000	0,00000	0,00000
0,49500	13,00000	0,00000	0,00000	0,49500	15,00000	0,00000	0,00000
0,50738	13,00000	0,00000	0,00000	0,50738	17,00000	0,00000	0,00000
0,51975	13,00000	0,00000	0,00000	0,51975	16,00000	0,00000	0,00000
0,53213	16,00000	0,00000	0,00000	0,53213	16,00000	0,00000	0,00000
0,54450	13,00000	0,00000	0,00000	0,54450	16,00000	0,00000	0,00000
0,55688	13,00000	0,00000	0,00000	0,55688	17,00000	0,00000	0,00000
0,56925	16,00000	0,00000	0,00000	0,56925	16,00000	0,00000	0,00000
0,58163	16,00000	0,00000	0,00000	0,58163	15,00000	0,00000	0,00000
0,59400	16,00000	0,00000	0,00000	0,59400	16,00000	0,00000	0,00000
0,60637	13,00000	0,00000	0,00000	0,60638	13,00000	0,00000	0,00000
0,61875	15,00000	0,00000	0,00000	0,61875	16,00000	0,00000	0,00000
