GRUPPE3_Greyline08.dat
04.10.2021
16:10:39
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	15,00000	0,00000	0,00000	0,00000	15,00000	0,00000	0,00000
0,01238	15,00000	0,00000	0,00000	0,01238	16,00000	0,00000	0,00000
0,02475	13,00000	0,00000	0,00000	0,02475	15,00000	0,00000	0,00000
0,03713	16,00000	0,00000	0,00000	0,03713	15,00000	0,00000	0,00000
0,04950	15,00000	0,00000	0,00000	0,04950	15,00000	0,00000	0,00000
0,06187	17,00000	0,00000	0,00000	0,06188	13,00000	0,00000	0,00000
0,07425	18,00000	0,00000	0,00000	0,07425	16,00000	0,00000	0,00000
0,08663	17,00000	0,00000	0,00000	0,08663	16,00000	0,00000	0,00000
0,09900	15,00000	0,00000	0,00000	0,09900	17,00000	0,00000	0,00000
0,11138	15,00000	0,00000	0,00000	0,11138	16,00000	0,00000	0,00000
0,12375	17,00000	0,00000	0,00000	0,12375	17,00000	0,00000	0,00000
0,13612	15,00000	0,00000	0,00000	0,13613	16,00000	0,00000	0,00000
0,14850	15,00000	0,00000	0,00000	0,14850	16,00000	0,00000	0,00000
0,16088	17,00000	0,00000	0,00000	0,16088	13,00000	0,00000	0,00000
0,17325	17,00000	0,00000	0,00000	0,17325	13,00000	0,00000	0,00000
0,18563	17,00000	0,00000	0,00000	0,18563	16,00000	0,00000	0,00000
0,19800	17,00000	0,00000	0,00000	0,19800	12,00000	0,00000	0,00000
0,21038	17,00000	0,00000	0,00000	0,21038	12,00000	0,00000	0,00000
0,22275	15,00000	0,00000	0,00000	0,22275	16,00000	0,00000	0,00000
0,23513	15,00000	0,00000	0,00000	0,23513	15,00000	0,00000	0,00000
0,24750	17,00000	0,00000	0,00000	0,24750	17,00000	0,00000	0,00000
0,25988	17,00000	0,00000	0,00000	0,25988	17,00000	0,00000	0,00000
0,27225	17,00000	0,00000	0,00000	0,27225	16,00000	0,00000	0,00000
0,28463	17,00000	0,00000	0,00000	0,28463	16,00000	0,00000	0,00000
0,29700	17,00000	0,00000	0,00000	0,29700	16,00000	0,00000	0,00000
0,30938	17,00000	0,00000	0,00000	0,30938	15,00000	0,00000	0,00000
0,32175	17,00000	0,00000	0,00000	0,32175	15,00000	0,00000	0,00000
0,33413	17,00000	0,00000	0,00000	0,33413	16,00000	0,00000	0,00000
0,34650	15,00000	0,00000	0,00000	0,34650	15,00000	0,00000	0,00000
0,35887	15,00000	0,00000	0,00000	0,35888	16,00000	0,00000	0,00000
0,37125	16,00000	0,00000	0,00000	0,37125	15,00000	0,00000	0,00000
0,38362	16,00000	0,00000	0,00000	0,38363	13,00000	0,00000	0,00000
0,39600	16,00000	0,00000	0,00000	0,39600	15,00000	0,00000	0,00000
0,40838	15,00000	0,00000	0,00000	0,40838	16,00000	0,00000	0,00000
0,42075	15,00000	0,00000	0,00000	0,42075	16,00000	0,00000	0,00000
0,43313	17,00000	0,00000	0,00000	0,43313	13,00000	0,00000	0,00000
0,44550	17,00000	0,00000	0,00000	0,44550	16,00000	0,00000	0,00000
0,45788	17,00000	0,00000	0,00000	0,45788	16,00000	0,00000	0,00000
