GRUPPE3_Greyline20.dat
04.10.2021
16:23:22
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	15,00000	0,00000	0,00000	0,00000	17,00000	0,00000	0,00000
0,01238	13,00000	0,00000	0,00000	0,01238	15,00000	0,00000	0,00000
0,02475	15,00000	0,00000	0,00000	0,02475	17,00000	0,00000	0,00000
0,03713	16,00000	0,00000	0,00000	0,03713	17,00000	0,00000	0,00000
0,04950	15,00000	0,00000	0,00000	0,04950	17,00000	0,00000	0,00000
0,06187	12,00000	0,00000	0,00000	0,06188	17,00000	0,00000	0,00000
0,07425	12,00000	0,00000	0,00000	0,07425	17,00000	0,00000	0,00000
0,08663	12,00000	0,00000	0,00000	0,08663	17,00000	0,00000	0,00000
0,09900	15,00000	0,00000	0,00000	0,09900	15,00000	0,00000	0,00000
0,11138	15,00000	0,00000	0,00000	0,11138	17,00000	0,00000	0,00000
0,12375	13,00000	0,00000	0,00000	0,12375	18,00000	0,00000	0,00000
0,13612	16,00000	0,00000	0,00000	0,13613	17,00000	0,00000	0,00000
0,14850	17,00000	0,00000	0,00000	0,14850	17,00000	0,00000	0,00000
0,16088	17,00000	0,00000	0,00000	0,16088	17,00000	0,00000	0,00000
0,17325	16,00000	0,00000	0,00000	0,17325	17,00000	0,00000	0,00000
0,18563	18,00000	0,00000	0,00000	0,18563	18,00000	0,00000	0,00000
0,19800	18,00000	0,00000	0,00000	0,19800	17,00000	0,00000	0,00000
0,21038	17,00000	0,00000	0,00000	0,21038	16,00000	0,00000	0,00000
0,22275	15,00000	0,00000	0,00000	0,22275	17,00000	0,00000	0,00000
0,23513	15,00000	0,00000	0,00000	0,23513	18,00000	0,00000	0,00000
0,24750	16,00000	0,00000	0,00000	0,24750	18,00000	0,00000	0,00000
0,25988	15,00000	0,00000	0,00000	0,25988	17,00000	0,00000	0,00000
0,27225	15,00000	0,00000	0,00000	0,27225	17,00000	0,00000	0,00000
0,28463	17,00000	0,00000	0,00000	0,28463	17,00000	0,00000	0,00000
0,29700	17,00000	0,00000	0,00000	0,29700	15,00000	0,00000	0,00000
0,30938	17,00000	0,00000	0,00000	0,30938	17,00000	0,00000	0,00000
0,32175	13,00000	0,00000	0,00000	0,32175	15,00000	0,00000	0,00000
0,33413	13,00000	0,00000	0,00000	0,33413	16,00000	0,00000	0,00000
0,34650	16,00000	0,00000	0,00000	0,34650	16,00000	0,00000	0,00000
0,35887	17,00000	0,00000	0,00000	0,35888	17,00000	0,00000	0,00000
0,37125	16,00000	0,00000	0,00000	0,37125	17,00000	0,00000	0,00000
0,38362	16,00000	0,00000	0,00000	0,38363	17,00000	0,00000	0,00000
0,39600	13,00000	0,00000	0,00000	0,39600	17,00000	0,00000	0,00000
0,40838	13,00000	0,00000	0,00000	0,40838	17,00000	0,00000	0,00000
0,42075	16,00000	0,00000	0,00000	0,42075	18,00000	0,00000	0,00000
0,43313	16,00000	0,00000	0,00000	0,43313	15,00000	0,00000	0,00000
0,44550	15,00000	0,00000	0,00000	0,44550	17,00000	0,00000	0,00000
0,45788	17,00000	0,00000	0,00000	0,45788	17,00000	0,00000	0,00000
0,47025	17,00000	0,00000	0,00000	0,47025	15,00000	0,00000	0,00000
0,48263	15,00000	0,00000	0,00000	0,48263	17,00000	0,00000	0,00000
0,49500	15,00000	0,00000	0,00000	0,49500	13,00000	0,00000	0,00000
0,50738	15,00000	0,00000	0,00000	0,50738	17,00000	0,00000	0,00000
0,51975	17,00000	0,00000	0,00000	0,51975	17,00000	0,00000	0,00000
0,53213	15,00000	0,00000	0,00000	0,53213	15,00000	0,00000	0,00000
0,54450	15,00000	0,00000	0,00000	0,54450	16,00000	0,00000	0,00000
0,55688	15,00000	0,00000	0,00000	0,55688	17,00000	0,00000	0,00000
0,56925	15,00000	0,00000	0,00000	0,56925	16,00000	0,00000	0,00000
0,58163	17,00000	0,00000	0,00000	0,58163	17,00000	0,00000	0,00000
0,59400	17,00000	0,00000	0,00000	0,59400	17,00000	0,00000	0,00000
0,60637	17,00000	0,00000	0,00000	0,60638	17,00000	0,00000	0,00000
0,61875	17,00000	0,00000	0,00000	0,61875	15,00000	0,00000	0,00000
0,63113	17,00000	0,00000	0,00000	0,63113	18,00000	0,00000	0,00000
0,64350	15,00000	0,00000	0,00000	0,64350	17,00000	0,00000	0,00000
0,65587	15,00000	0,00000	0,00000	0,65588	17,00000	0,00000	0,00000
0,66825	16,00000	0,00000	0,00000	0,66825	16,00000	0,00000	0,00000
0,68063	16,00000	0,00000	0,00000	0,68063	16,00000	0,00000	0,00000
0,69300	16,00000	0,00000	0,00000	0,69300	17,00000	0,00000	0,00000
0,70538	16,00000	0,00000	0,00000	0,70538	16,00000	0,00000	0,00000
0,71775	16,00000	0,00000	0,00000	0,71775	13,00000	0,00000	0,00000
0,73013	16,00000	0,00000	0,00000	0,73013	12,00000	0,00000	0,00000
0,74250	13,00000	0,00000	0,00000	0,74250	16,00000	0,00000	0,00000
0,75488	13,00000	0,00000	0,00000	0,75488	16,00000	0,00000	0,00000
0,76725	17,00000	0,00000	0,00000	0,76725	16,00000	0,00000	0,00000
0,77963	17,00000	0,00000	0,00000	0,77963	13,00000	0,00000	0,00000
0,79200	18,00000	0,00000	0,00000	0,79200	15,00000	0,00000	0,00000
0,80438	16,00000	0,00000	0,00000	0,80438	13,00000	0,00000	0,00000
0,81675	17,00000	0,00000	0,00000	0,81675	17,00000	0,00000	0,00000
0,82913	17,00000	0,00000	0,00000	0,82913	16,00000	0,00000	0,00000
0,84150	15,00000	0,00000	0,00000	0,84150	17,00000	0,00000	0,00000
0,85388	15,00000	0,00000	0,00000	0,85388	15,00000	0,00000	0,00000
0,86625	16,00000	0,00000	0,00000	0,86625	17,00000	0,00000	0,00000
0,87862	16,00000	0,00000	0,00000	0,87863	17,00000	0,00000	0,00000
0,89100	16,00000	0,00000	0,00000	0,89100	15,00000	0,00000	0,00000
0,90338	15,00000	0,00000	0,00000	0,90338	18,00000	0,00000	0,00000
0,91575	15,00000	0,00000	0,00000	0,91575	12,00000	0,00000	0,00000
0,92813	17,00000	0,00000	0,00000	0,92813	17,00000	0,00000	0,00000
0,94050	18,00000	0,00000	0,00000	0,94050	17,00000	0,00000	0,00000
0,95288	17,00000	0,00000	0,00000	0,95288	13,00000	0,00000	0,00000
0,96525	17,00000	0,00000	0,00000	0,96525	17,00000	0,00000	0,00000
0,97763	15,00000	0,00000	0,00000	0,97763	15,00000	0,00000	0,00000
0,99000	15,00000	0,00000	0,00000	0,99000	16,00000	0,00000	0,00000
1,00238	16,00000	0,00000	0,00000	1,00238	18,00000	0,00000	0,00000
1,01475	16,00000	0,00000	0,00000	1,01475	15,00000	0,00000	0,00000
1,02713	16,00000	0,00000	0,00000	1,02713	18,00000	0,00000	0,00000
1,03950	16,00000	0,00000	0,00000	1,03950	16,00000	0,00000	0,00000
1,05188	15,00000	0,00000	0,00000	1,05188	18,00000	0,00000	0,00000
1,06425	15,00000	0,00000	0,00000	1,06425	16,00000	0,00000	0,00000
1,07662	17,00000	0,00000	0,00000	1,07663	16,00000	0,00000	0,00000
1,08900	17,00000	0,00000	0,00000	1,08900	16,00000	0,00000	0,00000
1,10137	17,00000	0,00000	0,00000	1,10138	16,00000	0,00000	0,00000
1,11375	15,00000	0,00000	0,00000	1,11375	18,00000	0,00000	0,00000
1,12613	15,00000	0,00000	0,00000	1,12613	17,00000	0,00000	0,00000
1,13850	17,00000	0,00000	0,00000	1,13850	16,00000	0,00000	0,00000
1,15088	17,00000	0,00000	0,00000	1,15088	18,00000	0,00000	0,00000
1,16325	17,00000	0,00000	0,00000	1,16325	16,00000	0,00000	0,00000
1,17563	17,00000	0,00000	0,00000	1,17563	18,00000	0,00000	0,00000
1,18800	17,00000	0,00000	0,00000	1,18800	18,00000	0,00000	0,00000
1,20037	15,00000	0,00000	0,00000	1,20038	20,00000	0,00000	0,00000
1,21275	15,00000	0,00000	0,00000	1,21275	19,00000	0,00000	0,00000
1,22513	17,00000	0,00000	0,00000	1,22513	17,00000	0,00000	0,00000
1,23750	17,00000	0,00000	0,00000	1,23750	18,00000	0,00000	0,00000
1,24988	17,00000	0,00000	0,00000	1,24988	18,00000	0,00000	0,00000
1,26225	15,00000	0,00000	0,00000	1,26225	16,00000	0,00000	0,00000
1,27463	15,00000	0,00000	0,00000	1,27463	17,00000	0,00000	0,00000
1,28700	16,00000	0,00000	0,00000	1,28700	19,00000	0,00000	0,00000
1,29938	16,00000	0,00000	0,00000	1,29938	19,00000	0,00000	0,00000
1,31175	16,00000	0,00000	0,00000	1,31175	20,00000	0,00000	0,00000
1,32412	16,00000	0,00000	0,00000	1,32413	17,00000	0,00000	0,00000
1,33650	16,00000	0,00000	0,00000	1,33650	17,00000	0,00000	0,00000
1,34888	16,00000	0,00000	0,00000	1,34888	17,00000	0,00000	0,00000
1,36125	13,00000	0,00000	0,00000	1,36125	18,00000	0,00000	0,00000
1,37363	16,00000	0,00000	0,00000	1,37363	17,00000	0,00000	0,00000
1,38600	16,00000	0,00000	0,00000	1,38600	17,00000	0,00000	0,00000
1,39838	16,00000	0,00000	0,00000	1,39838	18,00000	0,00000	0,00000
1,41075	16,00000	0,00000	0,00000	1,41075	18,00000	0,00000	0,00000
1,42312	16,00000	0,00000	0,00000	1,42313	17,00000	0,00000	0,00000
1,43550	16,00000	0,00000	0,00000	1,43550	18,00000	0,00000	0,00000
1,44788	16,00000	0,00000	0,00000	1,44788	18,00000	0,00000	0,00000
1,46025	15,00000	0,00000	0,00000	1,46025	18,00000	0,00000	0,00000
1,47263	15,00000	0,00000	0,00000	1,47263	18,00000	0,00000	0,00000
1,48500	17,00000	0,00000	0,00000	1,48500	15,00000	0,00000	0,00000
1,49738	17,00000	0,00000	0,00000	1,49738	17,00000	0,00000	0,00000
1,50975	17,00000	0,00000	0,00000	1,50975	17,00000	0,00000	0,00000
1,52213	15,00000	0,00000	0,00000	1,52213	18,00000	0,00000	0,00000
1,53450	16,00000	0,00000	0,00000	1,53450	19,00000	0,00000	0,00000
1,54688	16,00000	0,00000	0,00000	1,54688	19,00000	0,00000	0,00000
1,55925	13,00000	0,00000	0,00000	1,55925	23,00000	0,00000	0,00000
1,57163	13,00000	0,00000	0,00000	1,57163	23,00000	0,00000	0,00000
1,58400	16,00000	0,00000	0,00000	1,58400	27,00000	0,00000	0,00000
