GRUPPE3_Greyline15.dat
04.10.2021
16:18:51
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	16,00000	0,00000	0,00000	0,00000	13,00000	0,00000	0,00000
0,01238	15,00000	0,00000	0,00000	0,01238	16,00000	0,00000	0,00000
0,02475	13,00000	0,00000	0,00000	0,02475	13,00000	0,00000	0,00000
0,03713	16,00000	0,00000	0,00000	0,03713	13,00000	0,00000	0,00000
0,04950	16,00000	0,00000	0,00000	0,04950	17,00000	0,00000	0,00000
0,06187	16,00000	0,00000	0,00000	0,06188	18,00000	0,00000	0,00000
0,07425	16,00000	0,00000	0,00000	0,07425	17,00000	0,00000	0,00000
0,08663	13,00000	0,00000	0,00000	0,08663	18,00000	0,00000	0,00000
0,09900	12,00000	0,00000	0,00000	0,09900	15,00000	0,00000	0,00000
0,11138	13,00000	0,00000	0,00000	0,11138	15,00000	0,00000	0,00000
0,12375	16,00000	0,00000	0,00000	0,12375	17,00000	0,00000	0,00000
0,13612	16,00000	0,00000	0,00000	0,13613	17,00000	0,00000	0,00000
0,14850	15,00000	0,00000	0,00000	0,14850	17,00000	0,00000	0,00000
0,16088	17,00000	0,00000	0,00000	0,16088	16,00000	0,00000	0,00000
0,17325	17,00000	0,00000	0,00000	0,17325	17,00000	0,00000	0,00000
0,18563	15,00000	0,00000	0,00000	0,18563	17,00000	0,00000	0,00000
0,19800	15,00000	0,00000	0,00000	0,19800	17,00000	0,00000	0,00000
0,21038	17,00000	0,00000	0,00000	0,21038	16,00000	0,00000	0,00000
0,22275	17,00000	0,00000	0,00000	0,22275	17,00000	0,00000	0,00000
0,23513	15,00000	0,00000	0,00000	0,23513	17,00000	0,00000	0,00000
0,24750	16,00000	0,00000	0,00000	0,24750	16,00000	0,00000	0,00000
0,25988	13,00000	0,00000	0,00000	0,25988	16,00000	0,00000	0,00000
0,27225	13,00000	0,00000	0,00000	0,27225	16,00000	0,00000	0,00000
0,28463	16,00000	0,00000	0,00000	0,28463	17,00000	0,00000	0,00000
0,29700	17,00000	0,00000	0,00000	0,29700	13,00000	0,00000	0,00000
0,30938	17,00000	0,00000	0,00000	0,30938	17,00000	0,00000	0,00000
0,32175	17,00000	0,00000	0,00000	0,32175	15,00000	0,00000	0,00000
0,33413	16,00000	0,00000	0,00000	0,33413	16,00000	0,00000	0,00000
0,34650	12,00000	0,00000	0,00000	0,34650	15,00000	0,00000	0,00000
0,35887	13,00000	0,00000	0,00000	0,35888	16,00000	0,00000	0,00000
0,37125	13,00000	0,00000	0,00000	0,37125	16,00000	0,00000	0,00000
0,38362	16,00000	0,00000	0,00000	0,38363	16,00000	0,00000	0,00000
0,39600	17,00000	0,00000	0,00000	0,39600	18,00000	0,00000	0,00000
0,40838	17,00000	0,00000	0,00000	0,40838	17,00000	0,00000	0,00000
0,42075	18,00000	0,00000	0,00000	0,42075	16,00000	0,00000	0,00000
0,43313	15,00000	0,00000	0,00000	0,43313	17,00000	0,00000	0,00000
0,44550	13,00000	0,00000	0,00000	0,44550	15,00000	0,00000	0,00000
0,45788	13,00000	0,00000	0,00000	0,45788	16,00000	0,00000	0,00000
0,47025	13,00000	0,00000	0,00000	0,47025	16,00000	0,00000	0,00000
0,48263	16,00000	0,00000	0,00000	0,48263	15,00000	0,00000	0,00000
0,49500	16,00000	0,00000	0,00000	0,49500	17,00000	0,00000	0,00000
0,50738	16,00000	0,00000	0,00000	0,50738	17,00000	0,00000	0,00000
0,51975	16,00000	0,00000	0,00000	0,51975	17,00000	0,00000	0,00000
0,53213	16,00000	0,00000	0,00000	0,53213	16,00000	0,00000	0,00000
0,54450	16,00000	0,00000	0,00000	0,54450	13,00000	0,00000	0,00000
0,55688	16,00000	0,00000	0,00000	0,55688	16,00000	0,00000	0,00000
0,56925	16,00000	0,00000	0,00000	0,56925	13,00000	0,00000	0,00000
0,58163	12,00000	0,00000	0,00000	0,58163	16,00000	0,00000	0,00000
0,59400	13,00000	0,00000	0,00000	0,59400	15,00000	0,00000	0,00000
0,60637	16,00000	0,00000	0,00000	0,60638	16,00000	0,00000	0,00000
0,61875	17,00000	0,00000	0,00000	0,61875	15,00000	0,00000	0,00000
0,63113	15,00000	0,00000	0,00000	0,63113	17,00000	0,00000	0,00000
