GRUPPE3_Greyline10.dat
04.10.2021
16:12:14
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	15,00000	0,00000	0,00000	0,00000	13,00000	0,00000	0,00000
0,01238	13,00000	0,00000	0,00000	0,01238	17,00000	0,00000	0,00000
0,02475	13,00000	0,00000	0,00000	0,02475	15,00000	0,00000	0,00000
0,03713	17,00000	0,00000	0,00000	0,03713	17,00000	0,00000	0,00000
0,04950	17,00000	0,00000	0,00000	0,04950	16,00000	0,00000	0,00000
0,06187	17,00000	0,00000	0,00000	0,06188	18,00000	0,00000	0,00000
0,07425	15,00000	0,00000	0,00000	0,07425	15,00000	0,00000	0,00000
0,08663	15,00000	0,00000	0,00000	0,08663	17,00000	0,00000	0,00000
0,09900	15,00000	0,00000	0,00000	0,09900	15,00000	0,00000	0,00000
0,11138	15,00000	0,00000	0,00000	0,11138	17,00000	0,00000	0,00000
0,12375	17,00000	0,00000	0,00000	0,12375	13,00000	0,00000	0,00000
0,13612	17,00000	0,00000	0,00000	0,13613	17,00000	0,00000	0,00000
0,14850	15,00000	0,00000	0,00000	0,14850	13,00000	0,00000	0,00000
0,16088	15,00000	0,00000	0,00000	0,16088	17,00000	0,00000	0,00000
0,17325	17,00000	0,00000	0,00000	0,17325	13,00000	0,00000	0,00000
0,18563	17,00000	0,00000	0,00000	0,18563	18,00000	0,00000	0,00000
0,19800	15,00000	0,00000	0,00000	0,19800	16,00000	0,00000	0,00000
0,21038	15,00000	0,00000	0,00000	0,21038	15,00000	0,00000	0,00000
0,22275	17,00000	0,00000	0,00000	0,22275	16,00000	0,00000	0,00000
0,23513	17,00000	0,00000	0,00000	0,23513	17,00000	0,00000	0,00000
0,24750	15,00000	0,00000	0,00000	0,24750	13,00000	0,00000	0,00000
0,25988	15,00000	0,00000	0,00000	0,25988	15,00000	0,00000	0,00000
0,27225	15,00000	0,00000	0,00000	0,27225	13,00000	0,00000	0,00000
0,28463	15,00000	0,00000	0,00000	0,28463	17,00000	0,00000	0,00000
