Parameters:
     Ampl. 1=    13877.49
    Lifet. 1=       3.121
     Ampl. 2=   -10901.93
    Lifet. 2=       3.121
     Backgr.=       99.03
     Backgr.=           0
       Shift=           0

X²: 1.049
tau_amp: 3.12 ns; tau_int: 3.12 ns

Time[ns]	         IRF	       Decay	         Fit	  Resids.
  5.9520	           0	        6337	           -	        -
  5.9680	           0	        6247	           -	        -
  5.9840	           0	        6098	           -	        -
  6.0000	           0	        6148	           -	        -
  6.0160	           0	        6161	           -	        -
  6.0320	           0	        6223	           -	        -
  6.0480	           0	        6193	           -	        -
  6.0640	           0	        6123	           -	        -
  6.0800	           0	        6028	           -	        -
  6.0960	           0	        5976	           -	        -
  6.1120	           0	        6038	           -	        -
  6.1280	           0	        5907	           -	        -
  6.1440	           0	        5988	           -	        -
  6.1600	           0	        5884	           -	        -
  6.1760	           0	        5833	           -	        -
  6.1920	           0	        5904	           -	        -
  6.2080	           0	        5661	           -	        -
  6.2240	           0	        5701	           -	        -
  6.2400	           0	        5575	           -	        -
  6.2560	           0	        5850	           -	        -
  6.2720	           0	        5564	           -	        -
  6.2880	           0	        5632	           -	        -
  6.3040	           0	        5567	           -	        -
  6.3200	           0	        5537	           -	        -
  6.3360	           0	        5599	           -	        -
  6.3520	           0	        5663	           -	        -
  6.3680	           0	        5600	           -	        -
  6.3840	           0	        5406	           -	        -
  6.4000	           0	        5440	           -	        -
  6.4160	           0	        5436	           -	        -
  6.4320	           0	        5362	           -	        -
  6.4480	           0	        5317	           -	        -
  6.4640	           0	        5314	           -	        -
  6.4800	           0	        5400	           -	        -
  6.4960	           0	        5234	           -	        -
  6.5120	           0	        5336	           -	        -
  6.5280	           0	        5359	           -	        -
  6.5440	           0	        5149	           -	        -
  6.5600	           0	        5257	           -	        -
  6.5760	           0	        5081	           -	        -
  6.5920	           0	        4992	           -	        -
  6.6080	           0	        5144	           -	        -
  6.6240	           0	        5076	           -	        -
  6.6400	           0	        5024	           -	        -
  6.6560	           0	        4964	           -	        -
  6.6720	           0	        5042	           -	        -
  6.6880	           0	        4986	           -	        -
  6.7040	           0	        4900	           -	        -
  6.7200	           0	        4898	           -	        -
  6.7360	           0	        4882	           -	        -
  6.7520	           0	        4808	           -	        -
  6.7680	           0	        4887	           -	        -
  6.7840	           0	        4747	           -	        -
  6.8000	           0	        4755	           -	        -
  6.8160	           0	        4732	           -	        -
  6.8320	           0	        4795	           -	        -
  6.8480	           0	        4749	           -	        -
  6.8640	           0	        4802	           -	        -
  6.8800	           0	        4660	           -	        -
  6.8960	           0	        4644	           -	        -
  6.9120	           0	        4647	           -	        -
  6.9280	           0	        4648	           -	        -
  6.9440	           0	        4539	           -	        -
  6.9600	           0	        4556	           -	        -
  6.9760	           0	        4479	           -	        -
  6.9920	           0	        4590	           -	        -
  7.0080	           0	        4539	           -	        -
  7.0240	           0	        4461	           -	        -
  7.0400	           0	        4459	           -	        -
  7.0560	           0	        4470	           -	        -
  7.0720	           0	        4531	           -	        -
  7.0880	           0	        4414	           -	        -
  7.1040	           0	        4431	           -	        -
  7.1200	           0	        4292	           -	        -
  7.1360	           0	        4363	           -	        -
  7.1520	           0	        4217	           -	        -
  7.1680	           0	        4229	           -	        -
  7.1840	           0	        4214	           -	        -
  7.2000	           0	        4265	           -	        -
  7.2160	           0	        4070	           -	        -
  7.2320	           0	        4244	           -	        -
  7.2480	           0	        4131	           -	        -
  7.2640	           0	        4092	           -	        -
  7.2800	           0	        4055	           -	        -
  7.2960	           0	        4129	           -	        -
  7.3120	           0	        3944	           -	        -
  7.3280	           0	        4063	           -	        -
  7.3440	           0	        4058	           -	        -
  7.3600	           0	        4136	           -	        -
  7.3760	           0	        3847	           -	        -
  7.3920	           0	        3919	           -	        -
  7.4080	           0	        3929	           -	        -
  7.4240	           0	        3871	           -	        -
  7.4400	           0	        4020	           -	        -
  7.4560	           0	        3769	           -	        -
  7.4720	           0	        3858	           -	        -
  7.4880	           0	        3895	           -	        -
  7.5040	           0	        3887	           -	        -
  7.5200	           0	        3868	           -	        -
  7.5360	           0	        3782	           -	        -
  7.5520	           0	        3794	           -	        -
  7.5680	           0	        3606	           -	        -
  7.5840	           0	        3642	           -	        -
  7.6000	           0	        3723	           -	        -
  7.6160	           0	        3743	           -	        -
  7.6320	           0	        3682	           -	        -
  7.6480	           0	        3643	           -	        -
  7.6640	           0	        3654	           -	        -
  7.6800	           0	        3626	           -	        -
  7.6960	           0	        3635	           -	        -
  7.7120	           0	        3622	           -	        -
  7.7280	           0	        3567	           -	        -
  7.7440	           0	        3551	           -	        -
  7.7600	           0	        3479	           -	        -
  7.7760	           0	        3543	           -	        -
  7.7920	           0	        3533	           -	        -
  7.8080	           0	        3468	           -	        -
  7.8240	           0	        3457	           -	        -
  7.8400	           0	        3463	           -	        -
  7.8560	           0	        3498	           -	        -
  7.8720	           0	        3550	           -	        -
  7.8880	           0	        3405	           -	        -
  7.9040	           0	        3480	           -	        -
  7.9200	           0	        3340	           -	        -
  7.9360	           0	        3434	           -	        -
  7.9520	           0	        3393	           -	        -
  7.9680	           0	        3365	           -	        -
  7.9840	           0	        3241	           -	        -
  8.0000	           0	        3245	           -	        -
  8.0160	           0	        3355	           -	        -
  8.0320	           0	        3207	           -	        -
  8.0480	           0	        3241	           -	        -
  8.0640	           0	        3178	           -	        -
  8.0800	           0	        3185	           -	        -
  8.0960	           0	        3101	           -	        -
  8.1120	           0	        3214	           -	        -
  8.1280	           0	        3163	           -	        -
  8.1440	           0	        3094	           -	        -
  8.1600	           0	        3185	           -	        -
  8.1760	           0	        3070	           -	        -
  8.1920	           0	        3021	           -	        -
  8.2080	           0	        3079	      3074.6	   0.0795
  8.2240	           0	        3026	      3059.4	  -0.6066
  8.2400	           0	        3022	      3044.2	  -0.4043
  8.2560	           0	        2929	      3029.2	  -1.8508
  8.2720	           0	        3039	      3014.2	   0.4503
  8.2880	           0	        3025	      2999.3	   0.4679
  8.3040	           0	        3079	      2984.4	   1.7042
  8.3200	           0	        2972	      2969.7	   0.0426
  8.3360	           0	        2867	      2955.0	  -1.6434
  8.3520	           0	        2816	      2940.4	  -2.3441
  8.3680	           0	        2860	      2925.9	  -1.2315
  8.3840	           0	        2943	      2911.4	   0.5825
  8.4000	           0	        2952	      2897.0	   1.0120
  8.4160	           0	        2908	      2882.7	   0.4691
  8.4320	           0	        2833	      2868.5	  -0.6664
