Parameters:
     Ampl. 1=    22966.16
    Lifet. 1=       3.036
     Backgr.=      238.93
     Backgr.=           0
       Shift=           0

X²: 1.373
tau_amp: 3.04 ns; tau_int: 3.04 ns



Time[ns]	         IRF	       Decay	         Fit	  Resids.
 34.6240	           0	           0	           -	        -
 34.6400	           0	           0	           -	        -
 34.6560	           0	           0	           -	        -
 34.6720	           0	           0	           -	        -
 34.6880	           0	           0	           -	        -
 34.7040	           0	           0	           -	        -
 34.7200	           0	           0	           -	        -
 34.7360	           0	           0	           -	        -
 34.7520	           0	           0	           -	        -
 34.7680	           0	           0	           -	        -
 34.7840	           0	           0	           -	        -
 34.8000	           0	           0	           -	        -
 34.8160	           0	           0	           -	        -
 34.8320	           0	           0	           -	        -
 34.8480	           0	           0	           -	        -
 34.8640	           0	           0	           -	        -
 34.8800	           0	           0	           -	        -
 34.8960	           0	           0	           -	        -
 34.9120	           0	           0	           -	        -
 34.9280	           0	           0	           -	        -
 34.9440	           0	           0	           -	        -
 34.9600	           0	           0	           -	        -
 34.9760	           0	           0	           -	        -
 34.9920	           0	           0	           -	        -
 35.0080	           0	           0	           -	        -
 35.0240	           0	           0	           -	        -
 35.0400	           0	           0	           -	        -
 35.0560	           0	           0	           -	        -
 35.0720	           0	           0	           -	        -
 35.0880	           0	           0	           -	        -
 35.1040	           0	           0	           -	        -
 35.1200	           0	           0	           -	        -
 35.1360	           0	           0	           -	        -
 35.1520	           0	           0	           -	        -
 35.1680	           0	           0	           -	        -
 35.1840	           0	           0	           -	        -
 35.2000	           0	           0	           -	        -
 35.2160	           0	           0	           -	        -
 35.2320	           0	           0	           -	        -
 35.2480	           0	           0	           -	        -
 35.2640	           0	           0	           -	        -
 35.2800	           0	           0	           -	        -
 35.2960	           0	           0	           -	        -
 35.3120	           0	           0	           -	        -
 35.3280	           0	           0	           -	        -
 35.3440	           0	           0	           -	        -
 35.3600	           0	           0	           -	        -
 35.3760	           0	           0	           -	        -
 35.3920	           0	           0	           -	        -
 35.4080	           0	           0	           -	        -
 35.4240	           0	           0	           -	        -
 35.4400	           0	           0	           -	        -
 35.4560	           0	           0	           -	        -
 35.4720	           0	           0	           -	        -
 35.4880	           0	           0	           -	        -
 35.5040	           0	           0	           -	        -
 35.5200	           0	           0	           -	        -
 35.5360	           0	           0	           -	        -
 35.5520	           0	           0	           -	        -
 35.5680	           0	           0	           -	        -
 35.5840	           0	           0	           -	        -
 35.6000	           0	           0	           -	        -
 35.6160	           0	           0	           -	        -
 35.6320	           0	           0	           -	        -
 35.6480	           0	           0	           -	        -
 35.6640	           0	           0	           -	        -
 35.6800	           0	           0	           -	        -
 35.6960	           0	           0	           -	        -
 35.7120	           0	           0	           -	        -
 35.7280	           0	           0	           -	        -
 35.7440	           0	           0	           -	        -
 35.7600	           0	           0	           -	        -
 35.7760	           0	           0	           -	        -
 35.7920	           0	           0	           -	        -
 35.8080	           0	           0	           -	        -
 35.8240	           0	           0	           -	        -
 35.8400	           0	           0	           -	        -
 35.8560	           0	           0	           -	        -
 35.8720	           0	           0	           -	        -
 35.8880	           0	           0	           -	        -
 35.9040	           0	           0	           -	        -
 35.9200	           0	           0	           -	        -
 35.9360	           0	           0	           -	        -
 35.9520	           0	           0	           -	        -
 35.9680	           0	           0	           -	        -
 35.9840	           0	           0	           -	        -
 36.0000	           0	           0	           -	        -
 36.0160	           0	           0	           -	        -
 36.0320	           0	           0	           -	        -
 36.0480	           0	           0	           -	        -
 36.0640	           0	           0	           -	        -
 36.0800	           0	           0	           -	        -
 36.0960	           0	           0	           -	        -
 36.1120	           0	           0	           -	        -
 36.1280	           0	           0	           -	        -
 36.1440	           0	           0	           -	        -
 36.1600	           0	           0	           -	        -
 36.1760	           0	           0	           -	        -
 36.1920	           0	           0	           -	        -
 36.2080	           0	           0	           -	        -
 36.2240	           0	           0	           -	        -
 36.2400	           0	           0	           -	        -
 36.2560	           0	           0	           -	        -
 36.2720	           0	           0	           -	        -
 36.2880	           0	           0	           -	        -
 36.3040	           0	           0	           -	        -
 36.3200	           0	           0	           -	        -
 36.3360	           0	           0	           -	        -
 36.3520	           0	           0	           -	        -
 36.3680	           0	           0	           -	        -
 36.3840	           0	           0	           -	        -
 36.4000	           0	           0	           -	        -
 36.4160	           0	           0	           -	        -
 36.4320	           0	           0	           -	        -
 36.4480	           0	           0	           -	        -
 36.4640	           0	           0	           -	        -
 36.4800	           0	           0	           -	        -
 36.4960	           0	           0	           -	        -
 36.5120	           0	           0	           -	        -
 36.5280	           0	           0	           -	        -
 36.5440	           0	           0	           -	        -
 36.5600	           0	           0	           -	        -
 36.5760	           0	           0	           -	        -
 36.5920	           0	           0	           -	        -
 36.6080	           0	           0	           -	        -
 36.6240	           0	           0	           -	        -
 36.6400	           0	           0	           -	        -
 36.6560	           0	           0	           -	        -
 36.6720	           0	           0	           -	        -
 36.6880	           0	           0	           -	        -
 36.7040	           0	           0	           -	        -
 36.7200	           0	           0	           -	        -
 36.7360	           0	           0	           -	        -
 36.7520	           0	           0	           -	        -
 36.7680	           0	           0	           -	        -
 36.7840	           0	           0	           -	        -
 36.8000	           0	           0	           -	        -
 36.8160	           0	           0	           -	        -
 36.8320	           0	           0	           -	        -
 36.8480	           0	           0	           -	        -
 36.8640	           0	           0	           -	        -
 36.8800	           0	           0	           -	        -
 36.8960	           0	           0	           -	        -
 36.9120	           0	           0	           -	        -
 36.9280	           0	           0	           -	        -
 36.9440	           0	           0	           -	        -
 36.9600	           0	           0	           -	        -
 36.9760	           0	           0	           -	        -
 36.9920	           0	           0	           -	        -
 37.0080	           0	           0	           -	        -
 37.0240	           0	           0	           -	        -
 37.0400	           0	           0	           -	        -
 37.0560	           0	           0	           -	        -
 37.0720	           0	           0	           -	        -
 37.0880	           0	           0	           -	        -
 37.1040	           0	           0	           -	        -
 37.1200	           0	           0	           -	        -
 37.1360	           0	           0	           -	        -
 37.1520	           0	           0	           -	        -
 37.1680	           0	           0	           -	        -
 37.1840	           0	           0	           -	        -
 37.2000	           0	           0	           -	        -
 37.2160	           0	           0	           -	        -
 37.2320	           0	           0	           -	        -
 37.2480	           0	           0	           -	        -
 37.2640	           0	           0	           -	        -
 37.2800	           0	           0	           -	        -
 37.2960	           0	           0	           -	        -
 37.3120	           0	           0	           -	        -
 37.3280	           0	           0	           -	        -
 37.3440	           0	           0	           -	        -
 37.3600	           0	           0	           -	        -
 37.3760	           0	           0	           -	        -
 37.3920	           0	           0	           -	        -
 37.4080	           0	           0	           -	        -
 37.4240	           0	           0	           -	        -
 37.4400	           0	           0	           -	        -
 37.4560	           0	           0	           -	        -
 37.4720	           0	           0	           -	        -
 37.4880	           0	           0	           -	        -
 37.5040	           0	           0	           -	        -
 37.5200	           0	           0	           -	        -
 37.5360	           0	           0	           -	        -
 37.5520	           0	           0	           -	        -
 37.5680	           0	           0	           -	        -
 37.5840	           0	           0	           -	        -
 37.6000	           0	           0	           -	        -
 37.6160	           0	           0	           -	        -
 37.6320	           0	           0	           -	        -
 37.6480	           0	           0	           -	        -
 37.6640	           0	           0	           -	        -
 37.6800	           0	           0	           -	        -
 37.6960	           0	           0	           -	        -
 37.7120	           0	           0	           -	        -
 37.7280	           0	           0	           -	        -
 37.7440	           0	           0	           -	        -
 37.7600	           0	           0	           -	        -
 37.7760	           0	           0	           -	        -
 37.7920	           0	           0	           -	        -
 37.8080	           0	           0	           -	        -
 37.8240	           0	           0	           -	        -
 37.8400	           0	           0	           -	        -
 37.8560	           0	           0	           -	        -
 37.8720	           0	           0	           -	        -
 37.8880	           0	           0	           -	        -
 37.9040	           0	           0	           -	        -
 37.9200	           0	           0	           -	        -
 37.9360	           0	           0	           -	        -
 37.9520	           0	           0	           -	        -
 37.9680	           0	           0	           -	        -
 37.9840	           0	           0	           -	        -
 38.0000	           0	           0	           -	        -
 38.0160	           0	           0	           -	        -
 38.0320	           0	           0	           -	        -
 38.0480	           0	           0	           -	        -
 38.0640	           0	           0	           -	        -
 38.0800	           0	           0	           -	        -
 38.0960	           0	           0	           -	        -
 38.1120	           0	           0	           -	        -
 38.1280	           0	           0	           -	        -
 38.1440	           0	           0	           -	        -
 38.1600	           0	           0	           -	        -
 38.1760	           0	           0	           -	        -
 38.1920	           0	           0	           -	        -
 38.2080	           0	           0	           -	        -
 38.2240	           0	           0	           -	        -
 38.2400	           0	           0	           -	        -
 38.2560	           0	           0	           -	        -
 38.2720	           0	           0	           -	        -
 38.2880	           0	           0	           -	        -
 38.3040	           0	           0	           -	        -
 38.3200	           0	           0	           -	        -
 38.3360	           0	           0	           -	        -
 38.3520	           0	           0	           -	        -
 38.3680	           0	           0	           -	        -
 38.3840	           0	           0	           -	        -
 38.4000	           0	           0	           -	        -
 38.4160	           0	           0	           -	        -
 38.4320	           0	           0	           -	        -
 38.4480	           0	           0	           -	        -
 38.4640	           0	           0	           -	        -
 38.4800	           0	           0	           -	        -
 38.4960	           0	           0	           -	        -
 38.5120	           0	           0	           -	        -
 38.5280	           0	           0	           -	        -
 38.5440	           0	           0	           -	        -
 38.5600	           0	           0	           -	        -
 38.5760	           0	           0	           -	        -
 38.5920	           0	           0	           -	        -
 38.6080	           0	           0	           -	        -
 38.6240	           0	           0	           -	        -
 38.6400	           0	           0	           -	        -
 38.6560	           0	           0	           -	        -
 38.6720	           0	           0	           -	        -
 38.6880	           0	           0	           -	        -
 38.7040	           0	           0	           -	        -
 38.7200	           0	           0	           -	        -
 38.7360	           0	           0	           -	        -
 38.7520	           0	           0	           -	        -
 38.7680	           0	           0	           -	        -
 38.7840	           0	           0	           -	        -
 38.8000	           0	           0	           -	        -
 38.8160	           0	           0	           -	        -
 38.8320	           0	           0	           -	        -
 38.8480	           0	           0	           -	        -
 38.8640	           0	           0	           -	        -
 38.8800	           0	           0	           -	        -
 38.8960	           0	           0	           -	        -
 38.9120	           0	           0	           -	        -
 38.9280	           0	           0	           -	        -
 38.9440	           0	           0	           -	        -
 38.9600	           0	           0	           -	        -
 38.9760	           0	           0	           -	        -
 38.9920	           0	           0	           -	        -
 39.0080	           0	           0	           -	        -
 39.0240	           0	           0	           -	        -
 39.0400	           0	           0	           -	        -
 39.0560	           0	           0	           -	        -
 39.0720	           0	           0	           -	        -
 39.0880	           0	           0	           -	        -
 39.1040	           0	           0	           -	        -
 39.1200	           0	           0	           -	        -
 39.1360	           0	           0	           -	        -
 39.1520	           0	           0	           -	        -
 39.1680	           0	           0	           -	        -
 39.1840	           0	           0	           -	        -
 39.2000	           0	           0	           -	        -
 39.2160	           0	           0	           -	        -
 39.2320	           0	           0	           -	        -
 39.2480	           0	           0	           -	        -
 39.2640	           0	           0	           -	        -
 39.2800	           0	           0	           -	        -
 39.2960	           0	           0	           -	        -
 39.3120	           0	           0	           -	        -
 39.3280	           0	           0	           -	        -
 39.3440	           0	           0	           -	        -
 39.3600	           0	           0	           -	        -
 39.3760	           0	           0	           -	        -
 39.3920	           0	           0	           -	        -
 39.4080	           0	           0	           -	        -
 39.4240	           0	           0	           -	        -
 39.4400	           0	           0	           -	        -
 39.4560	           0	           0	           -	        -
 39.4720	           0	           0	           -	        -
 39.4880	           0	           0	           -	        -
 39.5040	           0	           0	           -	        -
 39.5200	           0	           0	           -	        -
 39.5360	           0	           0	           -	        -
 39.5520	           0	           0	           -	        -
 39.5680	           0	           0	           -	        -
 39.5840	           0	           0	           -	        -
 39.6000	           0	           0	           -	        -
 39.6160	           0	           0	           -	        -
 39.6320	           0	           0	           -	        -
 39.6480	           0	           0	           -	        -
 39.6640	           0	           0	           -	        -
 39.6800	           0	           0	           -	        -
 39.6960	           0	           0	           -	        -
 39.7120	           0	           0	           -	        -
 39.7280	           0	           0	           -	        -
 39.7440	           0	           0	           -	        -
 39.7600	           0	           0	           -	        -
 39.7760	           0	           0	           -	        -
 39.7920	           0	           0	           -	        -
 39.8080	           0	           0	           -	        -
 39.8240	           0	           0	           -	        -
 39.8400	           0	           0	           -	        -
 39.8560	           0	           0	           -	        -
 39.8720	           0	           0	           -	        -
 39.8880	           0	           0	           -	        -
 39.9040	           0	           0	           -	        -
 39.9200	           0	           0	           -	        -
 39.9360	           0	           0	           -	        -
 39.9520	           0	           0	           -	        -
 39.9680	           0	           0	           -	        -
 39.9840	           0	           0	           -	        -
 40.0000	           0	           0	           -	        -
 40.0160	           0	           0	           -	        -
 40.0320	           0	           0	           -	        -
 40.0480	           0	           0	           -	        -
 40.0640	           0	           0	           -	        -
 40.0800	           0	           0	           -	        -
 40.0960	           0	           0	           -	        -
 40.1120	           0	           0	           -	        -
 40.1280	           0	           0	           -	        -
 40.1440	           0	           0	           -	        -
 40.1600	           0	           0	           -	        -
 40.1760	           0	           0	           -	        -
 40.1920	           0	           0	           -	        -
 40.2080	           0	           0	           -	        -
 40.2240	           0	           0	           -	        -
 40.2400	           0	           0	           -	        -
 40.2560	           0	           0	           -	        -
 40.2720	           0	           0	           -	        -
 40.2880	           0	           0	           -	        -
 40.3040	           0	           0	           -	        -
 40.3200	           0	           0	           -	        -
 40.3360	           0	           0	           -	        -
 40.3520	           0	           0	           -	        -
 40.3680	           0	           0	           -	        -
 40.3840	           0	           0	           -	        -
 40.4000	           0	           0	           -	        -
 40.4160	           0	           0	           -	        -
 40.4320	           0	           0	           -	        -
 40.4480	           0	           0	           -	        -
 40.4640	           0	           0	           -	        -
 40.4800	           0	           0	           -	        -
 40.4960	           0	           0	           -	        -
 40.5120	           0	           0	           -	        -
 40.5280	           0	           0	           -	        -
 40.5440	           0	           0	           -	        -
 40.5600	           0	           0	           -	        -
 40.5760	           0	           0	           -	        -
 40.5920	           0	           0	           -	        -
 40.6080	           0	           0	           -	        -
 40.6240	           0	           0	           -	        -
 40.6400	           0	           0	           -	        -
 40.6560	           0	           0	           -	        -
 40.6720	           0	           0	           -	        -
 40.6880	           0	           0	           -	        -
 40.7040	           0	           0	           -	        -
 40.7200	           0	           0	           -	        -
 40.7360	           0	           0	           -	        -
 40.7520	           0	           0	           -	        -
 40.7680	           0	           0	           -	        -
 40.7840	           0	           0	           -	        -
 40.8000	           0	           0	           -	        -
 40.8160	           0	           0	           -	        -
 40.8320	           0	           0	           -	        -
 40.8480	           0	           0	           -	        -
 40.8640	           0	           0	           -	        -
 40.8800	           0	           0	           -	        -
 40.8960	           0	           0	           -	        -
 40.9120	           0	           0	           -	        -
 40.9280	           0	           0	           -	        -
 40.9440	           0	           0	           -	        -
 40.9600	           0	           0	           -	        -
 40.9760	           0	           0	           -	        -
 40.9920	           0	           0	           -	        -
 41.0080	           0	           0	           -	        -
 41.0240	           0	           0	           -	        -
 41.0400	           0	           0	           -	        -
 41.0560	           0	           0	           -	        -
 41.0720	           0	           0	           -	        -
 41.0880	           0	           0	           -	        -
 41.1040	           0	           0	           -	        -
 41.1200	           0	           0	           -	        -
 41.1360	           0	           0	           -	        -
 41.1520	           0	           0	           -	        -
 41.1680	           0	           0	           -	        -
 41.1840	           0	           0	           -	        -
 41.2000	           0	           0	           -	        -
 41.2160	           0	           0	           -	        -
 41.2320	           0	           0	           -	        -
 41.2480	           0	           0	           -	        -
 41.2640	           0	           0	           -	        -
 41.2800	           0	           0	           -	        -
 41.2960	           0	           0	           -	        -
 41.3120	           0	           0	           -	        -
 41.3280	           0	           0	           -	        -
 41.3440	           0	           0	           -	        -
 41.3600	           0	           0	           -	        -
 41.3760	           0	           0	           -	        -
 41.3920	           0	           0	           -	        -
 41.4080	           0	           0	           -	        -
 41.4240	           0	           0	           -	        -
 41.4400	           0	           0	           -	        -
 41.4560	           0	           0	           -	        -
 41.4720	           0	           0	           -	        -
 41.4880	           0	           0	           -	        -
 41.5040	           0	           0	           -	        -
 41.5200	           0	           0	           -	        -
 41.5360	           0	           0	           -	        -
 41.5520	           0	           0	           -	        -
 41.5680	           0	           0	           -	        -
 41.5840	           0	           0	           -	        -
 41.6000	           0	           0	           -	        -
 41.6160	           0	           0	           -	        -
 41.6320	           0	           0	           -	        -
 41.6480	           0	           0	           -	        -
 41.6640	           0	           0	           -	        -
 41.6800	           0	           0	           -	        -
 41.6960	           0	           0	           -	        -
 41.7120	           0	           0	           -	        -
 41.7280	           0	           0	           -	        -
 41.7440	           0	           0	           -	        -
 41.7600	           0	           0	           -	        -
 41.7760	           0	           0	           -	        -
 41.7920	           0	           0	           -	        -
 41.8080	           0	           0	           -	        -
 41.8240	           0	           0	           -	        -
 41.8400	           0	           0	           -	        -
 41.8560	           0	           0	           -	        -
 41.8720	           0	           0	           -	        -
 41.8880	           0	           0	           -	        -
 41.9040	           0	           0	           -	        -
 41.9200	           0	           0	           -	        -
 41.9360	           0	           0	           -	        -
 41.9520	           0	           0	           -	        -
 41.9680	           0	           0	           -	        -
 41.9840	           0	           0	           -	        -
 42.0000	           0	           0	           -	        -
 42.0160	           0	           0	           -	        -
 42.0320	           0	           0	           -	        -
 42.0480	           0	           0	           -	        -
 42.0640	           0	           0	           -	        -
 42.0800	           0	           0	           -	        -
 42.0960	           0	           0	           -	        -
 42.1120	           0	           0	           -	        -
 42.1280	           0	           0	           -	        -
 42.1440	           0	           0	           -	        -
 42.1600	           0	           0	           -	        -
 42.1760	           0	           0	           -	        -
 42.1920	           0	           0	           -	        -
 42.2080	           0	           0	           -	        -
 42.2240	           0	           0	           -	        -
 42.2400	           0	           0	           -	        -
 42.2560	           0	           0	           -	        -
 42.2720	           0	           0	           -	        -
 42.2880	           0	           0	           -	        -
 42.3040	           0	           0	           -	        -
 42.3200	           0	           0	           -	        -
 42.3360	           0	           0	           -	        -
 42.3520	           0	           0	           -	        -
 42.3680	           0	           0	           -	        -
 42.3840	           0	           0	           -	        -
 42.4000	           0	           0	           -	        -
 42.4160	           0	           0	           -	        -
 42.4320	           0	           0	           -	        -
 42.4480	           0	           0	           -	        -
 42.4640	           0	           0	           -	        -
 42.4800	           0	           0	           -	        -
 42.4960	           0	           0	           -	        -
 42.5120	           0	           0	           -	        -
 42.5280	           0	           0	           -	        -
 42.5440	           0	           0	           -	        -
 42.5600	           0	           0	           -	        -
 42.5760	           0	           0	           -	        -
 42.5920	           0	           0	           -	        -
 42.6080	           0	           0	           -	        -
 42.6240	           0	           0	           -	        -
 42.6400	           0	           0	           -	        -
 42.6560	           0	           0	           -	        -
 42.6720	           0	           0	           -	        -
 42.6880	           0	           0	           -	        -
 42.7040	           0	           0	           -	        -
 42.7200	           0	           0	           -	        -
 42.7360	           0	           0	           -	        -
 42.7520	           0	           0	           -	        -
 42.7680	           0	           0	           -	        -
 42.7840	           0	           0	           -	        -
 42.8000	           0	           0	           -	        -
 42.8160	           0	           0	           -	        -
 42.8320	           0	           0	           -	        -
 42.8480	           0	           0	           -	        -
 42.8640	           0	           0	           -	        -
 42.8800	           0	           0	           -	        -
 42.8960	           0	           0	           -	        -
 42.9120	           0	           0	           -	        -
 42.9280	           0	           0	           -	        -
 42.9440	           0	           0	           -	        -
 42.9600	           0	           0	           -	        -
 42.9760	           0	           0	           -	        -
 42.9920	           0	           0	           -	        -
 43.0080	           0	           0	           -	        -
 43.0240	           0	           0	           -	        -
 43.0400	           0	           0	           -	        -
 43.0560	           0	           0	           -	        -
 43.0720	           0	           0	           -	        -
 43.0880	           0	           0	           -	        -
 43.1040	           0	           0	           -	        -
 43.1200	           0	           0	           -	        -
 43.1360	           0	           0	           -	        -
 43.1520	           0	           0	           -	        -
 43.1680	           0	           0	           -	        -
 43.1840	           0	           0	           -	        -
 43.2000	           0	           0	           -	        -
 43.2160	           0	           0	           -	        -
 43.2320	           0	           0	           -	        -
 43.2480	           0	           0	           -	        -
 43.2640	           0	           0	           -	        -
 43.2800	           0	           0	           -	        -
 43.2960	           0	           0	           -	        -
 43.3120	           0	           0	           -	        -
 43.3280	           0	           0	           -	        -
 43.3440	           0	           0	           -	        -
 43.3600	           0	           0	           -	        -
 43.3760	           0	           0	           -	        -
 43.3920	           0	           0	           -	        -
 43.4080	           0	           0	           -	        -
 43.4240	           0	           0	           -	        -
 43.4400	           0	           0	           -	        -
 43.4560	           0	           0	           -	        -
 43.4720	           0	           0	           -	        -
 43.4880	           0	           0	           -	        -
 43.5040	           0	           0	           -	        -
 43.5200	           0	           0	           -	        -
 43.5360	           0	           0	           -	        -
 43.5520	           0	           0	           -	        -
 43.5680	           0	           0	           -	        -
 43.5840	           0	           0	           -	        -
 43.6000	           0	           0	           -	        -
 43.6160	           0	           0	           -	        -
 43.6320	           0	           0	           -	        -
 43.6480	           0	           0	           -	        -
 43.6640	           0	           0	           -	        -
 43.6800	           0	           0	           -	        -
 43.6960	           0	           0	           -	        -
 43.7120	           0	           0	           -	        -
 43.7280	           0	           0	           -	        -
 43.7440	           0	           0	           -	        -
 43.7600	           0	           0	           -	        -
 43.7760	           0	           0	           -	        -
 43.7920	           0	           0	           -	        -
 43.8080	           0	           0	           -	        -
 43.8240	           0	           0	           -	        -
 43.8400	           0	           0	           -	        -
 43.8560	           0	           0	           -	        -
 43.8720	           0	           0	           -	        -
 43.8880	           0	           0	           -	        -
 43.9040	           0	           0	           -	        -
 43.9200	           0	           0	           -	        -
 43.9360	           0	           0	           -	        -
 43.9520	           0	           0	           -	        -
 43.9680	           0	           0	           -	        -
 43.9840	           0	           0	           -	        -
 44.0000	           0	           0	           -	        -
 44.0160	           0	           0	           -	        -
 44.0320	           0	           0	           -	        -
 44.0480	           0	           0	           -	        -
 44.0640	           0	           0	           -	        -
 44.0800	           0	           0	           -	        -
 44.0960	           0	           0	           -	        -
 44.1120	           0	           0	           -	        -
 44.1280	           0	           0	           -	        -
 44.1440	           0	           0	           -	        -
 44.1600	           0	           0	           -	        -
 44.1760	           0	           0	           -	        -
 44.1920	           0	           0	           -	        -
 44.2080	           0	           0	           -	        -
 44.2240	           0	           0	           -	        -
 44.2400	           0	           0	           -	        -
 44.2560	           0	           0	           -	        -
 44.2720	           0	           0	           -	        -
 44.2880	           0	           0	           -	        -
 44.3040	           0	           0	           -	        -
 44.3200	           0	           0	           -	        -
 44.3360	           0	           0	           -	        -
 44.3520	           0	           0	           -	        -
 44.3680	           0	           0	           -	        -
 44.3840	           0	           0	           -	        -
 44.4000	           0	           0	           -	        -
 44.4160	           0	           0	           -	        -
 44.4320	           0	           0	           -	        -
 44.4480	           0	           0	           -	        -
 44.4640	           0	           0	           -	        -
 44.4800	           0	           0	           -	        -
 44.4960	           0	           0	           -	        -
 44.5120	           0	           0	           -	        -
 44.5280	           0	           0	           -	        -
 44.5440	           0	           0	           -	        -
 44.5600	           0	           0	           -	        -
 44.5760	           0	           0	           -	        -
 44.5920	           0	           0	           -	        -
 44.6080	           0	           0	           -	        -
 44.6240	           0	           0	           -	        -
 44.6400	           0	           0	           -	        -
 44.6560	           0	           0	           -	        -
 44.6720	           0	           0	           -	        -
 44.6880	           0	           0	           -	        -
 44.7040	           0	           0	           -	        -
 44.7200	           0	           0	           -	        -
 44.7360	           0	           0	           -	        -
 44.7520	           0	           0	           -	        -
 44.7680	           0	           0	           -	        -
 44.7840	           0	           0	           -	        -
 44.8000	           0	           0	           -	        -
 44.8160	           0	           0	           -	        -
 44.8320	           0	           0	           -	        -
 44.8480	           0	           0	           -	        -
 44.8640	           0	           0	           -	        -
 44.8800	           0	           0	           -	        -
 44.8960	           0	           0	           -	        -
 44.9120	           0	           0	           -	        -
 44.9280	           0	           0	           -	        -
 44.9440	           0	           0	           -	        -
 44.9600	           0	           0	           -	        -
 44.9760	           0	           0	           -	        -
 44.9920	           0	           0	           -	        -
 45.0080	           0	           0	           -	        -
 45.0240	           0	           0	           -	        -
 45.0400	           0	           0	           -	        -
 45.0560	           0	           0	           -	        -
 45.0720	           0	           0	           -	        -
 45.0880	           0	           0	           -	        -
 45.1040	           0	           0	           -	        -
 45.1200	           0	           0	           -	        -
 45.1360	           0	           0	           -	        -
 45.1520	           0	           0	           -	        -
 45.1680	           0	           0	           -	        -
 45.1840	           0	           0	           -	        -
 45.2000	           0	           0	           -	        -
 45.2160	           0	           0	           -	        -
 45.2320	           0	           0	           -	        -
 45.2480	           0	           0	           -	        -
 45.2640	           0	           0	           -	        -
 45.2800	           0	           0	           -	        -
 45.2960	           0	           0	           -	        -
 45.3120	           0	           0	           -	        -
 45.3280	           0	           0	           -	        -
 45.3440	           0	           0	           -	        -
 45.3600	           0	           0	           -	        -
 45.3760	           0	           0	           -	        -
 45.3920	           0	           0	           -	        -
 45.4080	           0	           0	           -	        -
 45.4240	           0	           0	           -	        -
 45.4400	           0	           0	           -	        -
 45.4560	           0	           0	           -	        -
 45.4720	           0	           0	           -	        -
 45.4880	           0	           0	           -	        -
 45.5040	           0	           0	           -	        -
 45.5200	           0	           0	           -	        -
 45.5360	           0	           0	           -	        -
 45.5520	           0	           0	           -	        -
 45.5680	           0	           0	           -	        -
 45.5840	           0	           0	           -	        -
 45.6000	           0	           0	           -	        -
 45.6160	           0	           0	           -	        -
 45.6320	           0	           0	           -	        -
 45.6480	           0	           0	           -	        -
 45.6640	           0	           0	           -	        -
 45.6800	           0	           0	           -	        -
 45.6960	           0	           0	           -	        -
 45.7120	           0	           0	           -	        -
 45.7280	           0	           0	           -	        -
 45.7440	           0	           0	           -	        -
 45.7600	           0	           0	           -	        -
 45.7760	           0	           0	           -	        -
 45.7920	           0	           0	           -	        -
 45.8080	           0	           0	           -	        -
 45.8240	           0	           0	           -	        -
 45.8400	           0	           0	           -	        -
 45.8560	           0	           0	           -	        -
 45.8720	           0	           0	           -	        -
 45.8880	           0	           0	           -	        -
 45.9040	           0	           0	           -	        -
 45.9200	           0	           0	           -	        -
 45.9360	           0	           0	           -	        -
 45.9520	           0	           0	           -	        -
 45.9680	           0	           0	           -	        -
 45.9840	           0	           0	           -	        -
 46.0000	           0	           0	           -	        -
 46.0160	           0	           0	           -	        -
 46.0320	           0	           0	           -	        -
 46.0480	           0	           0	           -	        -
 46.0640	           0	           0	           -	        -
 46.0800	           0	           0	           -	        -
 46.0960	           0	           0	           -	        -
 46.1120	           0	           0	           -	        -
 46.1280	           0	           0	           -	        -
 46.1440	           0	           0	           -	        -
 46.1600	           0	           0	           -	        -
 46.1760	           0	           0	           -	        -
 46.1920	           0	           0	           -	        -
 46.2080	           0	           0	           -	        -
 46.2240	           0	           0	           -	        -
 46.2400	           0	           0	           -	        -
 46.2560	           0	           0	           -	        -
 46.2720	           0	           0	           -	        -
 46.2880	           0	           0	           -	        -
 46.3040	           0	           0	           -	        -
 46.3200	           0	           0	           -	        -
 46.3360	           0	           0	           -	        -
 46.3520	           0	           0	           -	        -
 46.3680	           0	           0	           -	        -
 46.3840	           0	           0	           -	        -
 46.4000	           0	           0	           -	        -
 46.4160	           0	           0	           -	        -
 46.4320	           0	           0	           -	        -
 46.4480	           0	           0	           -	        -
 46.4640	           0	           0	           -	        -
 46.4800	           0	           0	           -	        -
 46.4960	           0	           0	           -	        -
 46.5120	           0	           0	           -	        -
 46.5280	           0	           0	           -	        -
 46.5440	           0	           0	           -	        -
 46.5600	           0	           0	           -	        -
 46.5760	           0	           0	           -	        -
 46.5920	           0	           0	           -	        -
 46.6080	           0	           0	           -	        -
 46.6240	           0	           0	           -	        -
 46.6400	           0	           0	           -	        -
 46.6560	           0	           0	           -	        -
 46.6720	           0	           0	           -	        -
 46.6880	           0	           0	           -	        -
 46.7040	           0	           0	           -	        -
 46.7200	           0	           0	           -	        -
 46.7360	           0	           0	           -	        -
 46.7520	           0	           0	           -	        -
 46.7680	           0	           0	           -	        -
 46.7840	           0	           0	           -	        -
 46.8000	           0	           0	           -	        -
 46.8160	           0	           0	           -	        -
