GRUPPE_Greyline18.dat
13.09.2021
15:05:18
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	22,00000	0,00000	0,00000	0,00000	23,00000	0,00000	0,00000
0,01238	22,00000	0,00000	0,00000	0,01238	24,00000	0,00000	0,00000
0,02475	20,00000	0,00000	0,00000	0,02475	22,00000	0,00000	0,00000
0,03713	23,00000	0,00000	0,00000	0,03713	22,00000	0,00000	0,00000
0,04950	20,00000	0,00000	0,00000	0,04950	22,00000	0,00000	0,00000
0,06187	20,00000	0,00000	0,00000	0,06188	24,00000	0,00000	0,00000
0,07425	22,00000	0,00000	0,00000	0,07425	22,00000	0,00000	0,00000
0,08663	22,00000	0,00000	0,00000	0,08663	22,00000	0,00000	0,00000
0,09900	20,00000	0,00000	0,00000	0,09900	22,00000	0,00000	0,00000
0,11138	20,00000	0,00000	0,00000	0,11138	22,00000	0,00000	0,00000
0,12375	23,00000	0,00000	0,00000	0,12375	22,00000	0,00000	0,00000
0,13612	20,00000	0,00000	0,00000	0,13613	24,00000	0,00000	0,00000
0,14850	20,00000	0,00000	0,00000	0,14850	22,00000	0,00000	0,00000
0,16088	20,00000	0,00000	0,00000	0,16088	24,00000	0,00000	0,00000
0,17325	23,00000	0,00000	0,00000	0,17325	22,00000	0,00000	0,00000
0,18563	23,00000	0,00000	0,00000	0,18563	22,00000	0,00000	0,00000
0,19800	20,00000	0,00000	0,00000	0,19800	24,00000	0,00000	0,00000
0,21038	20,00000	0,00000	0,00000	0,21038	22,00000	0,00000	0,00000
0,22275	20,00000	0,00000	0,00000	0,22275	22,00000	0,00000	0,00000
0,23513	23,00000	0,00000	0,00000	0,23513	22,00000	0,00000	0,00000
0,24750	23,00000	0,00000	0,00000	0,24750	22,00000	0,00000	0,00000
0,25988	23,00000	0,00000	0,00000	0,25988	22,00000	0,00000	0,00000
0,27225	23,00000	0,00000	0,00000	0,27225	24,00000	0,00000	0,00000
0,28463	23,00000	0,00000	0,00000	0,28463	22,00000	0,00000	0,00000
0,29700	23,00000	0,00000	0,00000	0,29700	23,00000	0,00000	0,00000
0,30938	23,00000	0,00000	0,00000	0,30938	20,00000	0,00000	0,00000
0,32175	23,00000	0,00000	0,00000	0,32175	22,00000	0,00000	0,00000
0,33413	20,00000	0,00000	0,00000	0,33413	22,00000	0,00000	0,00000
0,34650	20,00000	0,00000	0,00000	0,34650	24,00000	0,00000	0,00000
0,35887	20,00000	0,00000	0,00000	0,35888	23,00000	0,00000	0,00000
0,37125	23,00000	0,00000	0,00000	0,37125	24,00000	0,00000	0,00000
0,38362	23,00000	0,00000	0,00000	0,38363	22,00000	0,00000	0,00000
0,39600	20,00000	0,00000	0,00000	0,39600	24,00000	0,00000	0,00000
0,40838	20,00000	0,00000	0,00000	0,40838	22,00000	0,00000	0,00000
0,42075	22,00000	0,00000	0,00000	0,42075	24,00000	0,00000	0,00000
0,43313	20,00000	0,00000	0,00000	0,43313	22,00000	0,00000	0,00000
