GRUPPE_Greyline08.dat
13.09.2021
14:54:32
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	20,00000	0,00000	0,00000	0,00000	22,00000	0,00000	0,00000
0,01238	19,00000	0,00000	0,00000	0,01238	22,00000	0,00000	0,00000
0,02475	18,00000	0,00000	0,00000	0,02475	22,00000	0,00000	0,00000
0,03713	22,00000	0,00000	0,00000	0,03713	22,00000	0,00000	0,00000
0,04950	23,00000	0,00000	0,00000	0,04950	22,00000	0,00000	0,00000
0,06187	22,00000	0,00000	0,00000	0,06188	19,00000	0,00000	0,00000
0,07425	19,00000	0,00000	0,00000	0,07425	23,00000	0,00000	0,00000
0,08663	19,00000	0,00000	0,00000	0,08663	19,00000	0,00000	0,00000
0,09900	22,00000	0,00000	0,00000	0,09900	22,00000	0,00000	0,00000
0,11138	22,00000	0,00000	0,00000	0,11138	22,00000	0,00000	0,00000
0,12375	22,00000	0,00000	0,00000	0,12375	22,00000	0,00000	0,00000
0,13612	22,00000	0,00000	0,00000	0,13613	19,00000	0,00000	0,00000
0,14850	22,00000	0,00000	0,00000	0,14850	22,00000	0,00000	0,00000
0,16088	22,00000	0,00000	0,00000	0,16088	22,00000	0,00000	0,00000
0,17325	22,00000	0,00000	0,00000	0,17325	22,00000	0,00000	0,00000
0,18563	19,00000	0,00000	0,00000	0,18563	22,00000	0,00000	0,00000
0,19800	19,00000	0,00000	0,00000	0,19800	20,00000	0,00000	0,00000
0,21038	22,00000	0,00000	0,00000	0,21038	20,00000	0,00000	0,00000
0,22275	22,00000	0,00000	0,00000	0,22275	23,00000	0,00000	0,00000
0,23513	23,00000	0,00000	0,00000	0,23513	19,00000	0,00000	0,00000
0,24750	22,00000	0,00000	0,00000	0,24750	19,00000	0,00000	0,00000
0,25988	22,00000	0,00000	0,00000	0,25988	22,00000	0,00000	0,00000
0,27225	19,00000	0,00000	0,00000	0,27225	22,00000	0,00000	0,00000
0,28463	19,00000	0,00000	0,00000	0,28463	22,00000	0,00000	0,00000
0,29700	22,00000	0,00000	0,00000	0,29700	22,00000	0,00000	0,00000
0,30938	19,00000	0,00000	0,00000	0,30938	22,00000	0,00000	0,00000
0,32175	19,00000	0,00000	0,00000	0,32175	22,00000	0,00000	0,00000
0,33413	22,00000	0,00000	0,00000	0,33413	22,00000	0,00000	0,00000
0,34650	22,00000	0,00000	0,00000	0,34650	22,00000	0,00000	0,00000
0,35887	19,00000	0,00000	0,00000	0,35888	19,00000	0,00000	0,00000
0,37125	18,00000	0,00000	0,00000	0,37125	22,00000	0,00000	0,00000
0,38362	20,00000	0,00000	0,00000	0,38363	19,00000	0,00000	0,00000
0,39600	19,00000	0,00000	0,00000	0,39600	22,00000	0,00000	0,00000
0,40838	22,00000	0,00000	0,00000	0,40838	19,00000	0,00000	0,00000
0,42075	22,00000	0,00000	0,00000	0,42075	22,00000	0,00000	0,00000
