GRUPPE_Greyline10.dat
13.09.2021
14:56:20
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	20,00000	0,00000	0,00000	0,00000	20,00000	0,00000	0,00000
0,01238	19,00000	0,00000	0,00000	0,01238	20,00000	0,00000	0,00000
0,02475	20,00000	0,00000	0,00000	0,02475	22,00000	0,00000	0,00000
0,03713	20,00000	0,00000	0,00000	0,03713	20,00000	0,00000	0,00000
0,04950	20,00000	0,00000	0,00000	0,04950	22,00000	0,00000	0,00000
0,06187	20,00000	0,00000	0,00000	0,06188	20,00000	0,00000	0,00000
0,07425	18,00000	0,00000	0,00000	0,07425	20,00000	0,00000	0,00000
0,08663	19,00000	0,00000	0,00000	0,08663	20,00000	0,00000	0,00000
0,09900	22,00000	0,00000	0,00000	0,09900	22,00000	0,00000	0,00000
0,11138	22,00000	0,00000	0,00000	0,11138	22,00000	0,00000	0,00000
0,12375	22,00000	0,00000	0,00000	0,12375	23,00000	0,00000	0,00000
0,13612	19,00000	0,00000	0,00000	0,13613	20,00000	0,00000	0,00000
0,14850	19,00000	0,00000	0,00000	0,14850	20,00000	0,00000	0,00000
0,16088	22,00000	0,00000	0,00000	0,16088	20,00000	0,00000	0,00000
0,17325	22,00000	0,00000	0,00000	0,17325	22,00000	0,00000	0,00000
0,18563	22,00000	0,00000	0,00000	0,18563	20,00000	0,00000	0,00000
0,19800	22,00000	0,00000	0,00000	0,19800	20,00000	0,00000	0,00000
0,21038	22,00000	0,00000	0,00000	0,21038	20,00000	0,00000	0,00000
0,22275	22,00000	0,00000	0,00000	0,22275	18,00000	0,00000	0,00000
0,23513	19,00000	0,00000	0,00000	0,23513	20,00000	0,00000	0,00000
0,24750	19,00000	0,00000	0,00000	0,24750	22,00000	0,00000	0,00000
0,25988	22,00000	0,00000	0,00000	0,25988	22,00000	0,00000	0,00000
0,27225	22,00000	0,00000	0,00000	0,27225	20,00000	0,00000	0,00000
0,28463	22,00000	0,00000	0,00000	0,28463	20,00000	0,00000	0,00000
0,29700	22,00000	0,00000	0,00000	0,29700	23,00000	0,00000	0,00000
0,30938	22,00000	0,00000	0,00000	0,30938	20,00000	0,00000	0,00000
0,32175	22,00000	0,00000	0,00000	0,32175	20,00000	0,00000	0,00000
0,33413	22,00000	0,00000	0,00000	0,33413	22,00000	0,00000	0,00000
0,34650	18,00000	0,00000	0,00000	0,34650	20,00000	0,00000	0,00000
0,35887	20,00000	0,00000	0,00000	0,35888	22,00000	0,00000	0,00000
0,37125	20,00000	0,00000	0,00000	0,37125	22,00000	0,00000	0,00000
0,38362	20,00000	0,00000	0,00000	0,38363	22,00000	0,00000	0,00000
0,39600	20,00000	0,00000	0,00000	0,39600	23,00000	0,00000	0,00000
0,40838	18,00000	0,00000	0,00000	0,40838	22,00000	0,00000	0,00000
0,42075	18,00000	0,00000	0,00000	0,42075	20,00000	0,00000	0,00000
0,43313	20,00000	0,00000	0,00000	0,43313	20,00000	0,00000	0,00000
0,44550	20,00000	0,00000	0,00000	0,44550	20,00000	0,00000	0,00000
0,45788	18,00000	0,00000	0,00000	0,45788	22,00000	0,00000	0,00000
0,47025	18,00000	0,00000	0,00000	0,47025	22,00000	0,00000	0,00000
0,48263	20,00000	0,00000	0,00000	0,48263	22,00000	0,00000	0,00000
0,49500	20,00000	0,00000	0,00000	0,49500	19,00000	0,00000	0,00000
0,50738	18,00000	0,00000	0,00000	0,50738	20,00000	0,00000	0,00000
0,51975	20,00000	0,00000	0,00000	0,51975	19,00000	0,00000	0,00000
0,53213	22,00000	0,00000	0,00000	0,53213	20,00000	0,00000	0,00000
0,54450	19,00000	0,00000	0,00000	0,54450	22,00000	0,00000	0,00000
0,55688	19,00000	0,00000	0,00000	0,55688	22,00000	0,00000	0,00000
0,56925	22,00000	0,00000	0,00000	0,56925	22,00000	0,00000	0,00000
0,58163	22,00000	0,00000	0,00000	0,58163	22,00000	0,00000	0,00000
0,59400	19,00000	0,00000	0,00000	0,59400	22,00000	0,00000	0,00000
0,60637	19,00000	0,00000	0,00000	0,60638	22,00000	0,00000	0,00000
0,61875	22,00000	0,00000	0,00000	0,61875	22,00000	0,00000	0,00000
0,63113	19,00000	0,00000	0,00000	0,63113	23,00000	0,00000	0,00000
0,64350	18,00000	0,00000	0,00000	0,64350	19,00000	0,00000	0,00000
0,65587	22,00000	0,00000	0,00000	0,65588	23,00000	0,00000	0,00000
0,66825	22,00000	0,00000	0,00000	0,66825	22,00000	0,00000	0,00000
0,68063	22,00000	0,00000	0,00000	0,68063	23,00000	0,00000	0,00000
0,69300	22,00000	0,00000	0,00000	0,69300	22,00000	0,00000	0,00000
0,70538	22,00000	0,00000	0,00000	0,70538	22,00000	0,00000	0,00000
0,71775	22,00000	0,00000	0,00000	0,71775	22,00000	0,00000	0,00000
0,73013	22,00000	0,00000	0,00000	0,73013	22,00000	0,00000	0,00000
0,74250	19,00000	0,00000	0,00000	0,74250	20,00000	0,00000	0,00000
0,75488	22,00000	0,00000	0,00000	0,75488	20,00000	0,00000	0,00000
0,76725	23,00000	0,00000	0,00000	0,76725	22,00000	0,00000	0,00000
0,77963	22,00000	0,00000	0,00000	0,77963	19,00000	0,00000	0,00000
0,79200	19,00000	0,00000	0,00000	0,79200	20,00000	0,00000	0,00000
0,80438	19,00000	0,00000	0,00000	0,80438	19,00000	0,00000	0,00000
0,81675	22,00000	0,00000	0,00000	0,81675	18,00000	0,00000	0,00000
0,82913	22,00000	0,00000	0,00000	0,82913	19,00000	0,00000	0,00000
0,84150	22,00000	0,00000	0,00000	0,84150	19,00000	0,00000	0,00000
0,85388	19,00000	0,00000	0,00000	0,85388	20,00000	0,00000	0,00000
0,86625	19,00000	0,00000	0,00000	0,86625	22,00000	0,00000	0,00000
0,87862	22,00000	0,00000	0,00000	0,87863	20,00000	0,00000	0,00000
0,89100	20,00000	0,00000	0,00000	0,89100	20,00000	0,00000	0,00000
0,90338	18,00000	0,00000	0,00000	0,90338	20,00000	0,00000	0,00000
0,91575	18,00000	0,00000	0,00000	0,91575	18,00000	0,00000	0,00000
0,92813	22,00000	0,00000	0,00000	0,92813	22,00000	0,00000	0,00000
0,94050	22,00000	0,00000	0,00000	0,94050	19,00000	0,00000	0,00000
0,95288	19,00000	0,00000	0,00000	0,95288	19,00000	0,00000	0,00000
0,96525	19,00000	0,00000	0,00000	0,96525	22,00000	0,00000	0,00000
0,97763	22,00000	0,00000	0,00000	0,97763	20,00000	0,00000	0,00000
0,99000	19,00000	0,00000	0,00000	0,99000	22,00000	0,00000	0,00000
1,00238	19,00000	0,00000	0,00000	1,00238	22,00000	0,00000	0,00000
1,01475	22,00000	0,00000	0,00000	1,01475	22,00000	0,00000	0,00000
1,02713	23,00000	0,00000	0,00000	1,02713	20,00000	0,00000	0,00000
1,03950	22,00000	0,00000	0,00000	1,03950	20,00000	0,00000	0,00000
1,05188	22,00000	0,00000	0,00000	1,05188	19,00000	0,00000	0,00000
1,06425	19,00000	0,00000	0,00000	1,06425	23,00000	0,00000	0,00000
1,07662	19,00000	0,00000	0,00000	1,07663	22,00000	0,00000	0,00000
1,08900	22,00000	0,00000	0,00000	1,08900	18,00000	0,00000	0,00000
1,10137	22,00000	0,00000	0,00000	1,10138	23,00000	0,00000	0,00000
1,11375	19,00000	0,00000	0,00000	1,11375	20,00000	0,00000	0,00000
1,12613	19,00000	0,00000	0,00000	1,12613	19,00000	0,00000	0,00000
1,13850	19,00000	0,00000	0,00000	1,13850	19,00000	0,00000	0,00000
1,15088	22,00000	0,00000	0,00000	1,15088	19,00000	0,00000	0,00000
1,16325	19,00000	0,00000	0,00000	1,16325	22,00000	0,00000	0,00000
1,17563	19,00000	0,00000	0,00000	1,17563	22,00000	0,00000	0,00000
1,18800	20,00000	0,00000	0,00000	1,18800	22,00000	0,00000	0,00000
1,20037	20,00000	0,00000	0,00000	1,20038	20,00000	0,00000	0,00000
