GRUPPE_Greyline07.dat
13.09.2021
14:49:39
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	20,00000	0,00000	0,00000	0,00000	22,00000	0,00000	0,00000
0,01238	20,00000	0,00000	0,00000	0,01238	22,00000	0,00000	0,00000
0,02475	20,00000	0,00000	0,00000	0,02475	22,00000	0,00000	0,00000
0,03713	20,00000	0,00000	0,00000	0,03713	22,00000	0,00000	0,00000
0,04950	18,00000	0,00000	0,00000	0,04950	20,00000	0,00000	0,00000
0,06187	19,00000	0,00000	0,00000	0,06188	19,00000	0,00000	0,00000
0,07425	22,00000	0,00000	0,00000	0,07425	20,00000	0,00000	0,00000
0,08663	22,00000	0,00000	0,00000	0,08663	19,00000	0,00000	0,00000
0,09900	19,00000	0,00000	0,00000	0,09900	22,00000	0,00000	0,00000
0,11138	19,00000	0,00000	0,00000	0,11138	18,00000	0,00000	0,00000
0,12375	22,00000	0,00000	0,00000	0,12375	22,00000	0,00000	0,00000
0,13612	22,00000	0,00000	0,00000	0,13613	18,00000	0,00000	0,00000
0,14850	22,00000	0,00000	0,00000	0,14850	22,00000	0,00000	0,00000
0,16088	19,00000	0,00000	0,00000	0,16088	20,00000	0,00000	0,00000
0,17325	19,00000	0,00000	0,00000	0,17325	22,00000	0,00000	0,00000
0,18563	20,00000	0,00000	0,00000	0,18563	20,00000	0,00000	0,00000
0,19800	20,00000	0,00000	0,00000	0,19800	22,00000	0,00000	0,00000
0,21038	20,00000	0,00000	0,00000	0,21038	22,00000	0,00000	0,00000
0,22275	19,00000	0,00000	0,00000	0,22275	19,00000	0,00000	0,00000
0,23513	19,00000	0,00000	0,00000	0,23513	19,00000	0,00000	0,00000
0,24750	22,00000	0,00000	0,00000	0,24750	22,00000	0,00000	0,00000
0,25988	22,00000	0,00000	0,00000	0,25988	20,00000	0,00000	0,00000
0,27225	20,00000	0,00000	0,00000	0,27225	22,00000	0,00000	0,00000
0,28463	18,00000	0,00000	0,00000	0,28463	19,00000	0,00000	0,00000
0,29700	18,00000	0,00000	0,00000	0,29700	22,00000	0,00000	0,00000
0,30938	20,00000	0,00000	0,00000	0,30938	19,00000	0,00000	0,00000
0,32175	18,00000	0,00000	0,00000	0,32175	22,00000	0,00000	0,00000
0,33413	18,00000	0,00000	0,00000	0,33413	22,00000	0,00000	0,00000
0,34650	18,00000	0,00000	0,00000	0,34650	22,00000	0,00000	0,00000
0,35887	20,00000	0,00000	0,00000	0,35888	22,00000	0,00000	0,00000
0,37125	18,00000	0,00000	0,00000	0,37125	22,00000	0,00000	0,00000
0,38362	18,00000	0,00000	0,00000	0,38363	20,00000	0,00000	0,00000
0,39600	20,00000	0,00000	0,00000	0,39600	20,00000	0,00000	0,00000
0,40838	22,00000	0,00000	0,00000	0,40838	19,00000	0,00000	0,00000
0,42075	19,00000	0,00000	0,00000	0,42075	19,00000	0,00000	0,00000
0,43313	20,00000	0,00000	0,00000	0,43313	19,00000	0,00000	0,00000
0,44550	20,00000	0,00000	0,00000	0,44550	22,00000	0,00000	0,00000
0,45788	18,00000	0,00000	0,00000	0,45788	22,00000	0,00000	0,00000
0,47025	18,00000	0,00000	0,00000	0,47025	22,00000	0,00000	0,00000
0,48263	18,00000	0,00000	0,00000	0,48263	22,00000	0,00000	0,00000
0,49500	20,00000	0,00000	0,00000	0,49500	22,00000	0,00000	0,00000
0,50738	18,00000	0,00000	0,00000	0,50738	18,00000	0,00000	0,00000
0,51975	18,00000	0,00000	0,00000	0,51975	19,00000	0,00000	0,00000
0,53213	20,00000	0,00000	0,00000	0,53213	22,00000	0,00000	0,00000
0,54450	20,00000	0,00000	0,00000	0,54450	18,00000	0,00000	0,00000
0,55688	19,00000	0,00000	0,00000	0,55688	20,00000	0,00000	0,00000
0,56925	22,00000	0,00000	0,00000	0,56925	19,00000	0,00000	0,00000
0,58163	22,00000	0,00000	0,00000	0,58163	20,00000	0,00000	0,00000
0,59400	19,00000	0,00000	0,00000	0,59400	18,00000	0,00000	0,00000
0,60637	20,00000	0,00000	0,00000	0,60638	20,00000	0,00000	0,00000
0,61875	18,00000	0,00000	0,00000	0,61875	22,00000	0,00000	0,00000
0,63113	18,00000	0,00000	0,00000	0,63113	22,00000	0,00000	0,00000
0,64350	18,00000	0,00000	0,00000	0,64350	22,00000	0,00000	0,00000
0,65587	22,00000	0,00000	0,00000	0,65588	20,00000	0,00000	0,00000
0,66825	22,00000	0,00000	0,00000	0,66825	22,00000	0,00000	0,00000
0,68063	20,00000	0,00000	0,00000	0,68063	20,00000	0,00000	0,00000
0,69300	18,00000	0,00000	0,00000	0,69300	22,00000	0,00000	0,00000
0,70538	18,00000	0,00000	0,00000	0,70538	18,00000	0,00000	0,00000
0,71775	20,00000	0,00000	0,00000	0,71775	20,00000	0,00000	0,00000
0,73013	18,00000	0,00000	0,00000	0,73013	22,00000	0,00000	0,00000
0,74250	20,00000	0,00000	0,00000	0,74250	22,00000	0,00000	0,00000
0,75488	20,00000	0,00000	0,00000	0,75488	20,00000	0,00000	0,00000
0,76725	20,00000	0,00000	0,00000	0,76725	22,00000	0,00000	0,00000
0,77963	20,00000	0,00000	0,00000	0,77963	18,00000	0,00000	0,00000
0,79200	20,00000	0,00000	0,00000	0,79200	19,00000	0,00000	0,00000
0,80438	20,00000	0,00000	0,00000	0,80438	22,00000	0,00000	0,00000
0,81675	19,00000	0,00000	0,00000	0,81675	19,00000	0,00000	0,00000
0,82913	19,00000	0,00000	0,00000	0,82913	22,00000	0,00000	0,00000
0,84150	22,00000	0,00000	0,00000	0,84150	20,00000	0,00000	0,00000
0,85388	19,00000	0,00000	0,00000	0,85388	22,00000	0,00000	0,00000
0,86625	19,00000	0,00000	0,00000	0,86625	20,00000	0,00000	0,00000
0,87862	20,00000	0,00000	0,00000	0,87863	19,00000	0,00000	0,00000
0,89100	20,00000	0,00000	0,00000	0,89100	22,00000	0,00000	0,00000
0,90338	20,00000	0,00000	0,00000	0,90338	19,00000	0,00000	0,00000
0,91575	20,00000	0,00000	0,00000	0,91575	22,00000	0,00000	0,00000
0,92813	18,00000	0,00000	0,00000	0,92813	19,00000	0,00000	0,00000
0,94050	18,00000	0,00000	0,00000	0,94050	20,00000	0,00000	0,00000
0,95288	20,00000	0,00000	0,00000	0,95288	19,00000	0,00000	0,00000
0,96525	20,00000	0,00000	0,00000	0,96525	17,00000	0,00000	0,00000
0,97763	20,00000	0,00000	0,00000	0,97763	19,00000	0,00000	0,00000
0,99000	18,00000	0,00000	0,00000	0,99000	18,00000	0,00000	0,00000
1,00238	18,00000	0,00000	0,00000	1,00238	20,00000	0,00000	0,00000
1,01475	18,00000	0,00000	0,00000	1,01475	20,00000	0,00000	0,00000
1,02713	22,00000	0,00000	0,00000	1,02713	20,00000	0,00000	0,00000
1,03950	22,00000	0,00000	0,00000	1,03950	19,00000	0,00000	0,00000
1,05188	19,00000	0,00000	0,00000	1,05188	18,00000	0,00000	0,00000
1,06425	19,00000	0,00000	0,00000	1,06425	20,00000	0,00000	0,00000
1,07662	20,00000	0,00000	0,00000	1,07663	19,00000	0,00000	0,00000
1,08900	20,00000	0,00000	0,00000	1,08900	19,00000	0,00000	0,00000
1,10137	19,00000	0,00000	0,00000	1,10138	19,00000	0,00000	0,00000
1,11375	19,00000	0,00000	0,00000	1,11375	22,00000	0,00000	0,00000
1,12613	22,00000	0,00000	0,00000	1,12613	18,00000	0,00000	0,00000
1,13850	20,00000	0,00000	0,00000	1,13850	18,00000	0,00000	0,00000
1,15088	18,00000	0,00000	0,00000	1,15088	19,00000	0,00000	0,00000
1,16325	18,00000	0,00000	0,00000	1,16325	20,00000	0,00000	0,00000
1,17563	19,00000	0,00000	0,00000	1,17563	18,00000	0,00000	0,00000
1,18800	19,00000	0,00000	0,00000	1,18800	22,00000	0,00000	0,00000
1,20037	18,00000	0,00000	0,00000	1,20038	20,00000	0,00000	0,00000
1,21275	18,00000	0,00000	0,00000	1,21275	20,00000	0,00000	0,00000
1,22513	20,00000	0,00000	0,00000	1,22513	18,00000	0,00000	0,00000
1,23750	20,00000	0,00000	0,00000	1,23750	18,00000	0,00000	0,00000
1,24988	20,00000	0,00000	0,00000	1,24988	22,00000	0,00000	0,00000
1,26225	20,00000	0,00000	0,00000	1,26225	20,00000	0,00000	0,00000
