GRUPPE_Greyline12.dat
13.09.2021
14:59:13
GRUPPE

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	19,00000	0,00000	0,00000	0,00000	22,00000	0,00000	0,00000
0,01238	19,00000	0,00000	0,00000	0,01238	22,00000	0,00000	0,00000
0,02475	18,00000	0,00000	0,00000	0,02475	23,00000	0,00000	0,00000
0,03713	22,00000	0,00000	0,00000	0,03713	22,00000	0,00000	0,00000
0,04950	20,00000	0,00000	0,00000	0,04950	22,00000	0,00000	0,00000
0,06187	19,00000	0,00000	0,00000	0,06188	20,00000	0,00000	0,00000
0,07425	20,00000	0,00000	0,00000	0,07425	23,00000	0,00000	0,00000
0,08663	20,00000	0,00000	0,00000	0,08663	19,00000	0,00000	0,00000
0,09900	19,00000	0,00000	0,00000	0,09900	23,00000	0,00000	0,00000
0,11138	19,00000	0,00000	0,00000	0,11138	22,00000	0,00000	0,00000
0,12375	22,00000	0,00000	0,00000	0,12375	20,00000	0,00000	0,00000
0,13612	22,00000	0,00000	0,00000	0,13613	22,00000	0,00000	0,00000
0,14850	19,00000	0,00000	0,00000	0,14850	20,00000	0,00000	0,00000
0,16088	19,00000	0,00000	0,00000	0,16088	22,00000	0,00000	0,00000
0,17325	19,00000	0,00000	0,00000	0,17325	20,00000	0,00000	0,00000
0,18563	19,00000	0,00000	0,00000	0,18563	22,00000	0,00000	0,00000
0,19800	22,00000	0,00000	0,00000	0,19800	20,00000	0,00000	0,00000
0,21038	22,00000	0,00000	0,00000	0,21038	20,00000	0,00000	0,00000
0,22275	22,00000	0,00000	0,00000	0,22275	20,00000	0,00000	0,00000
0,23513	22,00000	0,00000	0,00000	0,23513	20,00000	0,00000	0,00000
0,24750	22,00000	0,00000	0,00000	0,24750	23,00000	0,00000	0,00000
0,25988	22,00000	0,00000	0,00000	0,25988	19,00000	0,00000	0,00000
0,27225	22,00000	0,00000	0,00000	0,27225	20,00000	0,00000	0,00000
0,28463	22,00000	0,00000	0,00000	0,28463	22,00000	0,00000	0,00000
0,29700	22,00000	0,00000	0,00000	0,29700	20,00000	0,00000	0,00000
0,30938	22,00000	0,00000	0,00000	0,30938	20,00000	0,00000	0,00000
0,32175	22,00000	0,00000	0,00000	0,32175	20,00000	0,00000	0,00000
0,33413	19,00000	0,00000	0,00000	0,33413	20,00000	0,00000	0,00000
0,34650	18,00000	0,00000	0,00000	0,34650	20,00000	0,00000	0,00000
0,35887	20,00000	0,00000	0,00000	0,35888	22,00000	0,00000	0,00000
0,37125	20,00000	0,00000	0,00000	0,37125	20,00000	0,00000	0,00000
0,38362	20,00000	0,00000	0,00000	0,38363	20,00000	0,00000	0,00000
0,39600	20,00000	0,00000	0,00000	0,39600	22,00000	0,00000	0,00000
0,40838	20,00000	0,00000	0,00000	0,40838	20,00000	0,00000	0,00000
0,42075	20,00000	0,00000	0,00000	0,42075	22,00000	0,00000	0,00000
0,43313	20,00000	0,00000	0,00000	0,43313	22,00000	0,00000	0,00000
0,44550	20,00000	0,00000	0,00000	0,44550	22,00000	0,00000	0,00000
0,45788	20,00000	0,00000	0,00000	0,45788	22,00000	0,00000	0,00000
0,47025	19,00000	0,00000	0,00000	0,47025	22,00000	0,00000	0,00000
0,48263	19,00000	0,00000	0,00000	0,48263	22,00000	0,00000	0,00000
0,49500	22,00000	0,00000	0,00000	0,49500	22,00000	0,00000	0,00000
0,50738	22,00000	0,00000	0,00000	0,50738	22,00000	0,00000	0,00000
0,51975	22,00000	0,00000	0,00000	0,51975	19,00000	0,00000	0,00000
0,53213	22,00000	0,00000	0,00000	0,53213	23,00000	0,00000	0,00000
0,54450	19,00000	0,00000	0,00000	0,54450	19,00000	0,00000	0,00000
0,55688	19,00000	0,00000	0,00000	0,55688	20,00000	0,00000	0,00000
0,56925	22,00000	0,00000	0,00000	0,56925	19,00000	0,00000	0,00000
0,58163	22,00000	0,00000	0,00000	0,58163	22,00000	0,00000	0,00000
0,59400	22,00000	0,00000	0,00000	0,59400	19,00000	0,00000	0,00000
0,60637	19,00000	0,00000	0,00000	0,60638	22,00000	0,00000	0,00000
0,61875	19,00000	0,00000	0,00000	0,61875	19,00000	0,00000	0,00000
0,63113	19,00000	0,00000	0,00000	0,63113	22,00000	0,00000	0,00000
0,64350	19,00000	0,00000	0,00000	0,64350	22,00000	0,00000	0,00000
0,65587	22,00000	0,00000	0,00000	0,65588	19,00000	0,00000	0,00000
0,66825	22,00000	0,00000	0,00000	0,66825	23,00000	0,00000	0,00000
0,68063	22,00000	0,00000	0,00000	0,68063	19,00000	0,00000	0,00000
0,69300	22,00000	0,00000	0,00000	0,69300	19,00000	0,00000	0,00000
0,70538	18,00000	0,00000	0,00000	0,70538	22,00000	0,00000	0,00000
0,71775	18,00000	0,00000	0,00000	0,71775	19,00000	0,00000	0,00000
0,73013	18,00000	0,00000	0,00000	0,73013	22,00000	0,00000	0,00000
0,74250	22,00000	0,00000	0,00000	0,74250	20,00000	0,00000	0,00000
0,75488	22,00000	0,00000	0,00000	0,75488	19,00000	0,00000	0,00000
0,76725	19,00000	0,00000	0,00000	0,76725	22,00000	0,00000	0,00000
0,77963	19,00000	0,00000	0,00000	0,77963	23,00000	0,00000	0,00000
0,79200	22,00000	0,00000	0,00000	0,79200	22,00000	0,00000	0,00000
0,80438	19,00000	0,00000	0,00000	0,80438	20,00000	0,00000	0,00000
0,81675	19,00000	0,00000	0,00000	0,81675	22,00000	0,00000	0,00000
0,82913	22,00000	0,00000	0,00000	0,82913	20,00000	0,00000	0,00000
0,84150	22,00000	0,00000	0,00000	0,84150	20,00000	0,00000	0,00000
0,85388	22,00000	0,00000	0,00000	0,85388	22,00000	0,00000	0,00000
0,86625	19,00000	0,00000	0,00000	0,86625	19,00000	0,00000	0,00000
0,87862	23,00000	0,00000	0,00000	0,87863	22,00000	0,00000	0,00000
0,89100	22,00000	0,00000	0,00000	0,89100	18,00000	0,00000	0,00000
0,90338	19,00000	0,00000	0,00000	0,90338	22,00000	0,00000	0,00000
0,91575	19,00000	0,00000	0,00000	0,91575	22,00000	0,00000	0,00000
0,92813	22,00000	0,00000	0,00000	0,92813	18,00000	0,00000	0,00000
0,94050	22,00000	0,00000	0,00000	0,94050	22,00000	0,00000	0,00000
0,95288	19,00000	0,00000	0,00000	0,95288	22,00000	0,00000	0,00000
0,96525	19,00000	0,00000	0,00000	0,96525	23,00000	0,00000	0,00000
0,97763	19,00000	0,00000	0,00000	0,97763	22,00000	0,00000	0,00000
