-1.03740	-0.78185
-1.03335	-0.78166
-1.02930	-0.78147
-1.02525	-0.78129
-1.02120	-0.78110
-1.01714	-0.78091
-1.01309	-0.78073
-1.00904	-0.78054
-1.00499	-0.78035
-1.00094	-0.78017
-0.99689	-0.77998
-0.99284	-0.77979
-0.98879	-0.77961
-0.98473	-0.77942
-0.98068	-0.77923
-0.97663	-0.77905
-0.97258	-0.77886
-0.96853	-0.77867
-0.96448	-0.77849
-0.96043	-0.77830
-0.95638	-0.77811
-0.95232	-0.77793
-0.94827	-0.77774
-0.94422	-0.77755
-0.94017	-0.77737
-0.93612	-0.77718
-0.93207	-0.77699
-0.92802	-0.77681
-0.92397	-0.77662
-0.91991	-0.77644
-0.91586	-0.77625
-0.91181	-0.77606
-0.90776	-0.77588
-0.90371	-0.77569
-0.89966	-0.77550
-0.89561	-0.77532
-0.89156	-0.77513
-0.88750	-0.77494
-0.88345	-0.77476
-0.87940	-0.77457
-0.87535	-0.77438
-0.87130	-0.77420
-0.86725	-0.77401
-0.86320	-0.77382
-0.85915	-0.77364
-0.85509	-0.77345
-0.85104	-0.77326
-0.84699	-0.77308
-0.84294	-0.77289
-0.83889	-0.77270
-0.83484	-0.77252
-0.83079	-0.77233
-0.82674	-0.77214
-0.82268	-0.77196
-0.81863	-0.77177
-0.81458	-0.77158
-0.81053	-0.77140
-0.80648	-0.77121
-0.80243	-0.77102
-0.79838	-0.77084
-0.79433	-0.77065
-0.79028	-0.77047
-0.78622	-0.77028
-0.78217	-0.77009
-0.77812	-0.76991
-0.77407	-0.76972
-0.77002	-0.76953
-0.76597	-0.76935
-0.76192	-0.76916
-0.75787	-0.76897
-0.75381	-0.76879
-0.74976	-0.76860
-0.74571	-0.76841
-0.74166	-0.76823
-0.73761	-0.76804
-0.73356	-0.76785
-0.72951	-0.76767
-0.72546	-0.76748
-0.72140	-0.76729
-0.71735	-0.76711
-0.71330	-0.76692
-0.70925	-0.76673
-0.70520	-0.76655
-0.70115	-0.76636
-0.69710	-0.76617
-0.69305	-0.76599
-0.68899	-0.76580
-0.68494	-0.76561
-0.68089	-0.76543
-0.67684	-0.76524
-0.67279	-0.76505
-0.66874	-0.76487
-0.66469	-0.76468
-0.66064	-0.76449
-0.65658	-0.76431
-0.65253	-0.76412
-0.64848	-0.76394
-0.64443	-0.76375
-0.64038	-0.76356
-0.63633	-0.76338
-0.63228	-0.76319
-0.62823	-0.76300
-0.62417	-0.76282
-0.62012	-0.76263
-0.61607	-0.76244
-0.61202	-0.76226
-0.60797	-0.76207
-0.60392	-0.76188
-0.59987	-0.76170
-0.59582	-0.76151
-0.59176	-0.76132
-0.58771	-0.76114
-0.58366	-0.76095
-0.57961	-0.76076
-0.57556	-0.76058
-0.57151	-0.76039
-0.56746	-0.76020
-0.56341	-0.76002
-0.55936	-0.75983
-0.55530	-0.75964
-0.55125	-0.75946
-0.54720	-0.75927
-0.54315	-0.75908
-0.53910	-0.75890
-0.53505	-0.75871
-0.53100	-0.75852
-0.52695	-0.75834
-0.52289	-0.75815
-0.51884	-0.75796
-0.51479	-0.75778
-0.51074	-0.75759
-0.50669	-0.75741
-0.50264	-0.75722
-0.49859	-0.75703
-0.49454	-0.75685
-0.49048	-0.75666
-0.48643	-0.75647
-0.48238	-0.75629
-0.47833	-0.75610
-0.47428	-0.75591
-0.47023	-0.75573
-0.46618	-0.75554
-0.46213	-0.75535
-0.45807	-0.75517
-0.45402	-0.75498
-0.44997	-0.75479
