-1.00080	-0.04998
-0.99684	-0.04978
-0.99288	-0.04958
-0.98893	-0.04939
-0.98497	-0.04919
-0.98101	-0.04899
-0.97705	-0.04879
-0.97310	-0.04860
-0.96914	-0.04840
-0.96518	-0.04820
-0.96122	-0.04800
-0.95727	-0.04781
-0.95331	-0.04761
-0.94935	-0.04741
-0.94539	-0.04721
-0.94144	-0.04701
-0.93748	-0.04682
-0.93352	-0.04662
-0.92956	-0.04642
-0.92561	-0.04622
-0.92165	-0.04603
-0.91769	-0.04583
-0.91373	-0.04563
-0.90978	-0.04543
-0.90582	-0.04524
-0.90186	-0.04504
-0.89790	-0.04484
-0.89395	-0.04464
-0.88999	-0.04445
-0.88603	-0.04425
-0.88207	-0.04405
-0.87812	-0.04385
-0.87416	-0.04366
-0.87020	-0.04346
-0.86624	-0.04326
-0.86229	-0.04306
-0.85833	-0.04286
-0.85437	-0.04267
-0.85041	-0.04247
-0.84645	-0.04227
-0.84250	-0.04207
-0.83854	-0.04188
-0.83458	-0.04168
-0.83062	-0.04148
-0.82667	-0.04128
-0.82271	-0.04109
-0.81875	-0.04089
-0.81479	-0.04069
-0.81084	-0.04049
-0.80688	-0.04030
-0.80292	-0.04010
-0.79896	-0.03990
-0.79501	-0.03970
-0.79105	-0.03950
-0.78709	-0.03931
-0.78313	-0.03911
-0.77918	-0.03891
-0.77522	-0.03871
-0.77126	-0.03852
-0.76730	-0.03832
-0.76335	-0.03812
-0.75939	-0.03792
-0.75543	-0.03773
-0.75147	-0.03753
-0.74752	-0.03733
-0.74356	-0.03713
-0.73960	-0.03694
-0.73564	-0.03674
-0.73169	-0.03654
-0.72773	-0.03634
-0.72377	-0.03614
-0.71981	-0.03595
-0.71586	-0.03575
-0.71190	-0.03555
-0.70794	-0.03535
-0.70398	-0.03516
-0.70002	-0.03496
-0.69607	-0.03476
-0.69211	-0.03456
-0.68815	-0.03437
-0.68419	-0.03417
-0.68024	-0.03397
-0.67628	-0.03377
-0.67232	-0.03358
-0.66836	-0.03338
-0.66441	-0.03318
-0.66045	-0.03298
-0.65649	-0.03278
-0.65253	-0.03259
-0.64858	-0.03239
-0.64462	-0.03219
-0.64066	-0.03199
-0.63670	-0.03180
-0.63275	-0.03160
-0.62879	-0.03140
-0.62483	-0.03120
-0.62087	-0.03101
-0.61692	-0.03081
-0.61296	-0.03061
-0.60900	-0.03041
-0.60504	-0.03022
-0.60109	-0.03002
-0.59713	-0.02982
-0.59317	-0.02962
-0.58921	-0.02943
-0.58526	-0.02923
-0.58130	-0.02903
-0.57734	-0.02883
-0.57338	-0.02863
-0.56942	-0.02844
-0.56547	-0.02824
-0.56151	-0.02804
-0.55755	-0.02784
-0.55359	-0.02765
-0.54964	-0.02745
-0.54568	-0.02725
-0.54172	-0.02705
-0.53776	-0.02686
-0.53381	-0.02666
-0.52985	-0.02646
-0.52589	-0.02626
-0.52193	-0.02607
-0.51798	-0.02587
-0.51402	-0.02567
-0.51006	-0.02547
-0.50610	-0.02527
-0.50215	-0.02508
-0.49819	-0.02488
-0.49423	-0.02468
-0.49027	-0.02448
-0.48632	-0.02429
-0.48236	-0.02409
-0.47840	-0.02389
-0.47444	-0.02369
-0.47049	-0.02350
-0.46653	-0.02330
-0.46257	-0.02310
-0.45861	-0.02290
-0.45466	-0.02271
-0.45070	-0.02251
-0.44674	-0.02231
-0.44278	-0.02211
-0.43883	-0.02191
-0.43487	-0.02172
-0.43091	-0.02152
-0.42695	-0.02132
-0.42299	-0.02112
-0.41904	-0.02093
-0.41508	-0.02073
-0.41112	-0.02053
-0.40716	-0.02033
-0.40321	-0.02014
-0.39925	-0.01994
-0.39529	-0.01974
-0.39133	-0.01954
-0.38738	-0.01935
-0.38342	-0.01915
-0.37946	-0.01895
-0.37550	-0.01875
-0.37155	-0.01855
-0.36759	-0.01836
-0.36363	-0.01816
-0.35967	-0.01796
-0.35572	-0.01776
-0.35176	-0.01757
-0.34780	-0.01737
-0.34384	-0.01717
-0.33989	-0.01697
-0.33593	-0.01678
-0.33197	-0.01658
-0.32801	-0.01638
-0.32406	-0.01618
-0.32010	-0.01599
-0.31614	-0.01579
-0.31218	-0.01559
-0.30823	-0.01539
-0.30427	-0.01520
-0.30031	-0.01500
-0.29635	-0.01480
-0.29240	-0.01460
-0.28844	-0.01440
-0.28448	-0.01421
-0.28052	-0.01401
-0.27656	-0.01381
-0.27261	-0.01361
-0.26865	-0.01342
-0.26469	-0.01322
-0.26073	-0.01302
-0.25678	-0.01282
-0.25282	-0.01263
-0.24886	-0.01243
-0.24490	-0.01223
-0.24095	-0.01203
-0.23699	-0.01184
-0.23303	-0.01164
-0.22907	-0.01144
-0.22512	-0.01124
-0.22116	-0.01104
-0.21720	-0.01085
-0.21324	-0.01065
-0.20929	-0.01045
-0.20533	-0.01025
-0.20137	-0.01006
-0.19741	-0.00986
-0.19346	-0.00966
-0.18950	-0.00946
-0.18554	-0.00927
-0.18158	-0.00907
-0.17763	-0.00887
-0.17367	-0.00867
-0.16971	-0.00848
-0.16575	-0.00828
-0.16180	-0.00808
-0.15784	-0.00788
-0.15388	-0.00768
-0.14992	-0.00749
-0.14597	-0.00729
-0.14201	-0.00709
-0.13805	-0.00689
-0.13409	-0.00670
-0.13013	-0.00650
-0.12618	-0.00630
-0.12222	-0.00610
-0.11826	-0.00591
-0.11430	-0.00571
-0.11035	-0.00551
-0.10639	-0.00531
-0.10243	-0.00512
-0.09847	-0.00492
-0.09452	-0.00472
-0.09056	-0.00452
-0.08660	-0.00433
-0.08264	-0.00413
-0.07869	-0.00393
-0.07473	-0.00373
-0.07077	-0.00353
-0.06681	-0.00334
-0.06286	-0.00314
-0.05890	-0.00294
-0.05494	-0.00274
-0.05098	-0.00255
-0.04703	-0.00235
-0.04307	-0.00215
-0.03911	-0.00195
-0.03515	-0.00176
-0.03120	-0.00156
-0.02724	-0.00136
-0.02328	-0.00116
-0.01932	-0.00097
-0.01537	-0.00077
-0.01141	-0.00057
-0.00745	-0.00037
-0.00349	-0.00017
0.00046	0.00002
0.00442	0.00022
0.00838	0.00042
0.01234	0.00062
0.01630	0.00081
0.02025	0.00101
0.02421	0.00121
0.02817	0.00141
0.03213	0.00160
0.03608	0.00180
0.04004	0.00200
0.04400	0.00220
0.04796	0.00240
0.05191	0.00259
0.05587	0.00279
0.05983	0.00299
0.06379	0.00319
0.06774	0.00338
0.07170	0.00358
0.07566	0.00378
0.07962	0.00398
0.08357	0.00418
0.08753	0.00437
0.09149	0.00457
0.09545	0.00477
0.09940	0.00497
0.10336	0.00517
0.10732	0.00536
0.11128	0.00556
0.11523	0.00576
0.11919	0.00596
0.12315	0.00616
0.12711	0.00635
0.13106	0.00655
0.13502	0.00675
0.13898	0.00695
0.14294	0.00715
0.14689	0.00735
0.15085	0.00755
0.15481	0.00775
0.15877	0.00794
0.16273	0.00814
0.16668	0.00834
0.17064	0.00854
0.17460	0.00874
0.17856	0.00894
0.18251	0.00915
0.18647	0.00935
0.19043	0.00955
0.19439	0.00975
0.19834	0.00995
0.20230	0.01016
0.20626	0.01036
0.21022	0.01056
0.21417	0.01077
0.21813	0.01098
0.22209	0.01118
0.22605	0.01139
0.23000	0.01160
0.23396	0.01181
0.23792	0.01202
0.24188	0.01224
0.24583	0.01245
0.24979	0.01267
0.25375	0.01289
0.25771	0.01311
0.26166	0.01334
0.26562	0.01357
0.26958	0.01380
0.27354	0.01403
0.27749	0.01427
0.28145	0.01452
0.28541	0.01477
0.28937	0.01503
0.29333	0.01529
0.29728	0.01556
0.30124	0.01584
0.30520	0.01613
0.30916	0.01643
0.31311	0.01674
0.31707	0.01706
0.32103	0.01740
0.32499	0.01776
0.32894	0.01813
0.33290	0.01852
0.33686	0.01893
0.34082	0.01937
0.34477	0.01984
0.34873	0.02034
0.35269	0.02087
0.35665	0.02144
0.36060	0.02205
0.36456	0.02271
0.36852	0.02342
0.37248	0.02418
0.37643	0.02502
0.38039	0.02592
0.38435	0.02691
0.38831	0.02799
0.39226	0.02916
0.39622	0.03045
0.40018	0.03185
0.40414	0.03340
0.40809	0.03509
0.41205	0.03696
0.41601	0.03901
0.41997	0.04127
0.42392	0.04376
0.42788	0.04650
0.43184	0.04953
0.43580	0.05287
0.43976	0.05655
0.44371	0.06062
0.44767	0.06512
0.45163	0.07008
0.45559	0.07555
0.45954	0.08160
0.46350	0.08827
0.46746	0.09562
0.47142	0.10373
0.47537	0.11267
0.47933	0.12251
0.48329	0.13333
0.48725	0.14523
0.49120	0.15830
0.49516	0.17263
0.49912	0.18834
0.50308	0.20552
0.50703	0.22430
0.51099	0.24478
0.51495	0.26709
0.51891	0.29135
0.52286	0.31767
0.52682	0.34618
0.53078	0.37700
0.53474	0.41023
0.53869	0.44600
0.54265	0.48440
0.54661	0.52554
0.55057	0.56950
0.55452	0.61637
0.55848	0.66621
0.56244	0.71908
0.56640	0.77504
0.57035	0.83412
0.57431	0.89634
0.57827	0.96171
