-0.97040	-0.28054
-0.96653	-0.28054
-0.96267	-0.28054
-0.95880	-0.28054
-0.95493	-0.28054
-0.95106	-0.28054
-0.94720	-0.28054
-0.94333	-0.28054
-0.93946	-0.28054
-0.93560	-0.28054
-0.93173	-0.28054
-0.92786	-0.28054
-0.92399	-0.28054
-0.92013	-0.28054
-0.91626	-0.28054
-0.91239	-0.28054
-0.90853	-0.28054
-0.90466	-0.28054
-0.90079	-0.28054
-0.89692	-0.28054
-0.89306	-0.28054
-0.88919	-0.28054
-0.88532	-0.28054
-0.88146	-0.28054
-0.87759	-0.28054
-0.87372	-0.28054
-0.86985	-0.28054
-0.86599	-0.28054
-0.86212	-0.28054
-0.85825	-0.28054
-0.85438	-0.28054
-0.85052	-0.28054
-0.84665	-0.28054
-0.84278	-0.28054
-0.83892	-0.28054
-0.83505	-0.28054
-0.83118	-0.28054
-0.82731	-0.28054
-0.82345	-0.28054
-0.81958	-0.28054
-0.81571	-0.28054
-0.81185	-0.28054
-0.80798	-0.28054
-0.80411	-0.28054
-0.80024	-0.28054
-0.79638	-0.28054
-0.79251	-0.28054
-0.78864	-0.28054
-0.78478	-0.28054
-0.78091	-0.28054
-0.77704	-0.28054
-0.77317	-0.28054
-0.76931	-0.28054
-0.76544	-0.28054
-0.76157	-0.28054
-0.75771	-0.28054
-0.75384	-0.28054
-0.74997	-0.28054
-0.74610	-0.28054
-0.74224	-0.28054
-0.73837	-0.28054
-0.73450	-0.28054
-0.73064	-0.28054
-0.72677	-0.28054
-0.72290	-0.28054
-0.71903	-0.28054
-0.71517	-0.28054
-0.71130	-0.28054
-0.70743	-0.28054
-0.70357	-0.28054
-0.69970	-0.28054
-0.69583	-0.28054
-0.69196	-0.28054
-0.68810	-0.28054
-0.68423	-0.28054
-0.68036	-0.28054
-0.67650	-0.28054
-0.67263	-0.28054
-0.66876	-0.28054
-0.66489	-0.28054
-0.66103	-0.28054
-0.65716	-0.28054
-0.65329	-0.28054
-0.64943	-0.28054
-0.64556	-0.28054
-0.64169	-0.28054
-0.63782	-0.28054
-0.63396	-0.28054
-0.63009	-0.28054
-0.62622	-0.28054
-0.62235	-0.28054
-0.61849	-0.28054
-0.61462	-0.28054
-0.61075	-0.28054
-0.60689	-0.28054
-0.60302	-0.28054
-0.59915	-0.28054
-0.59528	-0.28054
-0.59142	-0.28054
-0.58755	-0.28054
-0.58368	-0.28054
-0.57982	-0.28054
-0.57595	-0.28054
-0.57208	-0.28054
-0.56821	-0.28054
-0.56435	-0.28054
-0.56048	-0.28054
-0.55661	-0.28054
-0.55275	-0.28054
-0.54888	-0.28054
-0.54501	-0.28054
-0.54114	-0.28054
-0.53728	-0.28054
-0.53341	-0.28054
-0.52954	-0.28054
-0.52568	-0.28054
-0.52181	-0.28054
-0.51794	-0.28054
-0.51407	-0.28054
-0.51021	-0.28054
-0.50634	-0.28054
-0.50247	-0.28054
-0.49861	-0.28054
-0.49474	-0.28054
-0.49087	-0.28053
-0.48700	-0.28053
-0.48314	-0.28053
-0.47927	-0.28053
-0.47540	-0.28053
