
657.24	0.097	0.00051
657.28	0.09145	0.00036
657.32	0.08936	0.00039
657.36	0.09252	0.0002
657.4	0.09221	0.00041
657.44	0.09231	0.00038
657.48	0.09033	0.00058
657.52	0.0941	0.0004
657.56	0.08702	0.00025
657.6	0.09318	0.00034
657.64	0.09415	0.00025
657.68	0.09226	0.00033
657.72	0.09262	0.00047
657.76	0.09175	0.00051
657.80	0.08951	0.0004
657.84	0.08982	0.00027
657.88	0.09354	0.00031
657.92	0.09236	0.00027
657.96	0.09226	0.00046
658.0	0.09216	0.00052
658.04	0.09236	0.00036
658.08	0.09145	0.00036
658.12	0.08951	0.00033
658.16	0.09338	0.00042
658.2	0.0914	0.00046
658.24	0.09537	0.00044
658.28	0.09791	0.00031
658.32	0.09822	0.00047
658.36	0.0886	0.00041
658.4	0.08743	0.0005
658.44	0.09084	0.00042
658.48	0.09048	0.00038
658.52	0.09522	0.00034
658.56	0.09425	0.00065
658.6	0.09394	0.00039
658.64	0.0943	0.0004
658.68	0.09038	0.00032
658.72	0.09236	0.00042
658.76	0.09623	0.00041
658.80	0.09522	0.00047
658.84	0.0942	0.00052
658.88	0.10097	0.0002
658.92	0.10092	0.0004
658.96	0.09435	0.0002
659.0	0.10077	0.00034
659.04	0.09593	0.00053
659.08	0.1055	0.00046
659.12	0.09807	0.00053
659.16	0.09812	0.0002
659.2	0.09807	0.00027
659.24	0.10759	0.0005
659.28	0.1112	0.00042
659.32	0.11222	0.00058
659.36	0.11629	0.00048
659.4	0.12989	0.00041
659.44	0.13747	0.00025
659.48	0.13564	0.00042
659.52	0.13554	0.0004
659.56	0.14139	0.00038
659.6	0.15809	0.00056
659.64	0.16945	0.00033
659.68	0.18488	0.00041
659.72	0.18849	0.0004
659.76	0.20748	0.0006
659.80	0.20723	0.00041
659.84	0.21206	0.00051
659.88	0.23574	0.00034
659.92	0.23839	0.00023
659.96	0.26527	0.00041
660.0	0.28665	0.00034
660.04	0.29862	0.00039
660.08	0.29882	0.00025
660.12	0.3142	0.00047
660.16	0.33085	0.0004
660.2	0.34872	0.00025
660.24	0.3505	0.00036
660.28	0.36109	0.00046
660.32	0.36206	0.00047
660.36	0.35345	0.00051
660.4	0.35345	0.00033
660.44	0.36572	0.00038
660.48	0.34984	0.00034
660.52	0.34332	0.0005
660.56	0.34607	0.00038
660.6	0.35635	0.00041
660.64	0.33589	0.00031
660.68	0.33533	0.00048
660.72	0.33823	0.00055
660.76	0.32031	0.00034
660.80	0.30926	0.00036
660.84	0.29022	0.00041
660.88	0.2669	0.00023
660.92	0.26028	0.0004
660.96	0.26038	0.00053
661.0	0.24893	0.00025
661.04	0.22825	0.00055
661.08	0.20886	0.0004
661.12	0.17815	0.00061
661.16	0.16782	0.00053
661.2	0.16044	0.00034
661.24	0.14608	0.00041
661.28	0.14603	0.00046
661.32	0.13315	0.00046
661.36	0.12347	0.00056
661.4	0.12169	0.00047
661.44	0.11024	0.00051
661.48	0.11018	0.00042
661.52	0.10178	0.00052
661.56	0.10204	0.00042
661.6	0.10927	0.00042
661.64	0.09501	0.00036
661.68	0.09781	0.00034
661.72	0.10148	0.0005
661.76	0.10265	0.00036
661.80	0.10168	0.0005
661.84	0.09766	0.00023
661.88	0.09791	0.00059
661.92	0.0971	0.00038
661.96	0.09323	0.00057
662.0	0.10474	0.00031
662.04	0.09547	0.00056
662.08	0.09359	0.00051
662.12	0.09883	0.00047
662.16	0.09903	0.00023
662.2	0.09226	0.00046
662.24	0.09807	0.00036
662.28	0.09527	0.00052
662.32	0.09231	0.0005
662.36	0.09155	0.00046
662.4	0.09445	0.00046
662.44	0.09435	0.0005
662.48	0.09435	0.0002
662.52	0.09812	0.00064
662.56	0.09618	0.00034
