# 05_10_2021_14_57_02_G11_filtering_43a_Sinus_f100Hz_A1V_Rau_BW20MHz_AMD120pc_Fil_El_Lopa_Or2_Uf1k
# measuring signal to noise
# 43a_Sinus_f100Hz_A1V_Rau_BW20MHz_AMD120pc_Fil_El_Lopa_Or2_Uf1k
time y-generator y-behind Fqscale-FFT y-FFTcurve Fqscale-filter y-filtercurve

0.0000	-0.0026	-0.0000	0.0000	-61.4970	0.0000	-1.0190
0.0040	-0.0010	-0.0000	25.0000	-64.6061	45.7778	-1.0147
0.0080	-0.0000	-0.0000	50.0000	-71.7022	91.5555	-0.9545
0.0120	0.0013	-0.0000	75.0000	-15.9861	137.3333	-0.9739
0.0160	0.0030	-0.0000	100.0000	-9.9675	183.1111	-0.9067
0.0200	0.0036	-0.0000	125.0000	-15.9868	228.8888	-0.7803
0.0240	0.0053	-0.0000	150.0000	-71.6147	274.6666	-0.7398
0.0280	0.0069	0.0000	175.0000	-71.1183	320.4443	-0.6620
0.0320	0.0079	0.0000	200.0000	-69.6209	366.2221	-0.5750
0.0360	0.0095	0.0000	225.0000	-70.8270	411.9999	-0.5389
0.0400	0.0118	0.0000	250.0000	-73.0289	457.7776	-0.3589
0.0440	0.0108	0.0001	275.0000	-73.8600	503.5554	-0.2787
0.0480	0.0125	0.0001	300.0000	-72.0511	549.3332	-0.1856
0.0520	0.0145	0.0001	325.0000	-72.8143	595.1109	-0.1321
0.0560	0.0151	0.0002	350.0000	-72.2930	640.8887	-0.0038
0.0600	0.0154	0.0002	375.0000	-70.1478	686.6665	-0.0056
0.0640	0.0177	0.0003	400.0000	-70.0528	732.4442	0.0090
0.0680	0.0184	0.0004	425.0000	-71.7954	778.2220	-0.1002
0.0720	0.0214	0.0005	450.0000	-71.7928	823.9998	-0.2582
0.0760	0.0220	0.0006	475.0000	-72.4822	869.7775	-0.4026
0.0800	0.0217	0.0007	500.0000	-71.2428	915.5553	-0.5365
0.0840	0.0256	0.0008	525.0000	-71.0129	961.3330	-0.8042
0.0880	0.0247	0.0009	550.0000	-71.7111	1007.1108	-1.0948
0.0920	0.0286	0.0010	575.0000	-70.3278	1052.8886	-1.4914
0.0960	0.0289	0.0012	600.0000	-69.3881	1098.6663	-1.8456
0.1000	0.0293	0.0013	625.0000	-69.0291	1144.4441	-2.3483
0.1040	0.0283	0.0015	650.0000	-69.2725	1190.2219	-2.7299
0.1080	0.0319	0.0017	675.0000	-69.9453	1235.9996	-3.1975
0.1120	0.0312	0.0019	700.0000	-71.5511	1281.7774	-3.7511
0.1160	0.0325	0.0021	725.0000	-70.8795	1327.5552	-4.1734
0.1200	0.0322	0.0023	750.0000	-70.1039	1373.3329	-4.7646
0.1240	0.0375	0.0026	775.0000	-70.7405	1419.1107	-5.3530
0.1280	0.0352	0.0028	800.0000	-70.2439	1464.8885	-5.8099
0.1320	0.0404	0.0031	825.0000	-69.4970	1510.6662	-6.2881
0.1360	0.0404	0.0034	850.0000	-70.7710	1556.4440	-6.7835
0.1400	0.0431	0.0037	875.0000	-71.1376	1602.2217	-7.3483
0.1440	0.0418	0.0040	900.0000	-71.6724	1647.9995	-7.7969
0.1480	0.0431	0.0043	925.0000	-72.6110	1693.7773	-8.3417
0.1520	0.0464	0.0046	950.0000	-72.2384	1739.5550	-8.7793
0.1560	0.0454	0.0050	975.0000	-72.3214	1785.3328	-9.2783
0.1600	0.0480	0.0053	1000.0000	-72.9035	1831.1106	-9.6930
0.1640	0.0473	0.0057	1025.0000	-73.4130	1876.8883	-10.2275
0.1680	0.0516	0.0061	1050.0000	-73.1365	1922.6661	-10.5840
0.1720	0.0546	0.0065	1075.0000	-72.9791	1968.4439	-11.1129
0.1760	0.0490	0.0070	1100.0000	-72.1501	2014.2216	-11.4907
0.1800	0.0552	0.0074	1125.0000	-73.8698	2059.9994	-11.9048
0.1840	0.0592	0.0079	1150.0000	-74.7560	2105.7772	-12.2730
0.1880	0.0579	0.0084	1175.0000	-73.0560	2151.5549	-12.7308
0.1920	0.0585	0.0089	1200.0000	-74.0024	2197.3327	-13.1137
0.1960	0.0562	0.0094	1225.0000	-73.9698	2243.1104	-13.4824
0.2000	0.0615	0.0099	1250.0000	-74.3785	2288.8882	-13.8719
0.2040	0.0579	0.0105	1275.0000	-74.5477	2334.6660	-14.2033
0.2080	0.0658	0.0110	1300.0000	-74.8441	2380.4437	-14.5612
0.2120	0.0615	0.0116	1325.0000	-75.3627	2426.2215	-14.9263
0.2160	0.0700	0.0122	1350.0000	-76.2701	2471.9993	-15.2521
0.2200	0.0681	0.0128	1375.0000	-75.4438	2517.7770	-15.6284
0.2240	0.0671	0.0134	1400.0000	-74.5931	2563.5548	-15.9364
0.2280	0.0654	0.0141	1425.0000	-74.9969	2609.3326	-16.2238
0.2320	0.0667	0.0147	1450.0000	-77.9344	2655.1103	-16.6091
0.2360	0.0631	0.0154	1475.0000	-77.2533	2700.8881	-16.8867
0.2400	0.0737	0.0161	1500.0000	-77.3054	2746.6659	-17.1780
0.2440	0.0786	0.0167	1525.0000	-78.4871	2792.4436	-17.4801
0.2480	0.0783	0.0175	1550.0000	-78.7524	2838.2214	-17.7975
0.2520	0.0789	0.0182	1575.0000	-78.1117	2883.9991	-18.0673
