-1.0008	-4.908
-0.9267	-4.556
-0.67989	-3.369
-0.457	-2.283
-0.2881	-1.446
-0.198	-1.003
-0.0073	-0.367
-0.0032	-0.163
0.001	0.056
0.4186	4.75
0.4694	10.182
0.4887	14.931
0.5021	19.9
0.5123	24.95
0.50875	23.073
0.52238	31.234
0.52894	36.117
0.53387	40.244
0.54224	48.102
0.54951	55.964
0.55627	64.141
0.56822	80.37
0.57827	95.889
