# 05_10_2021_11_18_21_G11_averaging_41c_Rechteck_A1V_F1kHz_n0
# measuring signal to noise
# 41c_Rechteck_A1V_F1kHz_n0

time y-generator y-behind Fqscale-FFT y-FFTcurve Fqscale-filter y-filtercurve
0.0000	-0.3746	-0.3746	0.0000	-59.3165
0.0040	0.4577	0.4577	27.7778	-59.4467
0.0080	0.4795	0.4795	55.5556	-68.0558
0.0120	0.5133	0.5133	83.3333	-84.7180
0.0160	0.5242	0.5242	111.1111	-68.4580
0.0200	0.5018	0.5018	138.8889	-64.0761
0.0240	0.4653	0.4653	166.6667	-65.9326
0.0280	0.4952	0.4952	194.4444	-69.2981
0.0320	0.4508	0.4508	222.2222	-67.7079
0.0360	0.4995	0.4995	250.0000	-68.0833
0.0400	0.5117	0.5117	277.7778	-69.2907
0.0440	0.4962	0.4962	305.5556	-66.9247
0.0480	0.5584	0.5584	333.3333	-74.4956
0.0520	0.4910	0.4910	361.1111	-68.1460
0.0560	0.4880	0.4880	388.8889	-64.3644
0.0600	0.4624	0.4624	416.6667	-68.1998
0.0640	0.5199	0.5199	444.4444	-66.2994
0.0680	0.4785	0.4785	472.2222	-64.2906
0.0720	0.5058	0.5058	500.0000	-64.7693
0.0760	0.4847	0.4847	527.7778	-61.7367
0.0800	0.4686	0.4686	555.5556	-60.8532
0.0840	0.4860	0.4860	583.3333	-61.0666
0.0880	0.5248	0.5248	611.1111	-62.8559
0.0920	0.5005	0.5005	638.8889	-65.1321
0.0960	0.5140	0.5140	666.6667	-64.3040
0.1000	0.5058	0.5058	694.4444	-63.7332
0.1040	0.5386	0.5386	722.2222	-66.4671
0.1080	0.5061	0.5061	750.0000	-67.1771
0.1120	0.4966	0.4966	777.7778	-67.7744
0.1160	0.5166	0.5166	805.5556	-65.2578
0.1200	0.5377	0.5377	833.3333	-78.6938
0.1240	0.5156	0.5156	861.1111	-69.1402
0.1280	0.5018	0.5018	888.8889	-53.8849
0.1320	0.5031	0.5031	916.6667	-62.4685
0.1360	0.5202	0.5202	944.4444	-25.9388
0.1400	0.5386	0.5386	972.2222	-11.1049
0.1440	0.4788	0.4788	1000.0000	-6.9037
0.1480	0.4732	0.4732	1027.7778	-11.0838
0.1520	0.4693	0.4693	1055.5556	-25.9129
0.1560	0.4531	0.4531	1083.3333	-73.0188
0.1600	0.5100	0.5100	1111.1111	-56.2762
0.1640	0.5021	0.5021	1138.8889	-62.6335
0.1680	0.4942	0.4942	1166.6667	-72.3739
0.1720	0.5002	0.5002	1194.4444	-68.4448
0.1760	0.4574	0.4574	1222.2222	-66.7363
0.1800	0.5097	0.5097	1250.0000	-102.0104
0.1840	0.5123	0.5123	1277.7778	-68.3786
0.1880	0.4867	0.4867	1305.5556	-62.7306
0.1920	0.5242	0.5242	1333.3333	-64.3054
0.1960	0.4989	0.4989	1361.1111	-65.1751
0.2000	0.4768	0.4768	1388.8889	-64.7160
0.2040	0.4748	0.4748	1416.6667	-67.6163
0.2080	0.5117	0.5117	1444.4444	-78.0513
0.2120	0.5275	0.5275	1472.2222	-67.9338
0.2160	0.5610	0.5610	1500.0000	-62.4350
0.2200	0.4732	0.4732	1527.7778	-61.0539
0.2240	0.4748	0.4748	1555.5556	-62.7953
0.2280	0.5008	0.5008	1583.3333	-62.2411
0.2320	0.4709	0.4709	1611.1111	-60.4754
0.2360	0.5278	0.5278	1638.8889	-63.3920
0.2400	0.5127	0.5127	1666.6667	-71.3206
0.2440	0.4808	0.4808	1694.4444	-73.5834
0.2480	0.5212	0.5212	1722.2222	-70.9163
0.2520	0.4765	0.4765	1750.0000	-71.9547
0.2560	0.5028	0.5028	1777.7778	-77.3810
0.2600	0.4791	0.4791	1805.5556	-69.6111
0.2640	0.5160	0.5160	1833.3333	-69.2671
0.2680	0.5090	0.5090	1861.1111	-76.1990
0.2720	0.5104	0.5104	1888.8889	-73.0285
0.2760	0.5113	0.5113	1916.6667	-72.0433
0.2800	0.5206	0.5206	1944.4444	-69.6286
0.2840	0.4959	0.4959	1972.2222	-67.9727
0.2880	0.5058	0.5058	2000.0000	-72.3578
0.2920	0.5058	0.5058	2027.7778	-85.5616
0.2960	0.4936	0.4936	2055.5556	-77.5190
0.3000	0.5074	0.5074	2083.3333	-81.1735
0.3040	0.4893	0.4893	2111.1111	-72.0890
0.3080	0.5061	0.5061	2138.8889	-71.1477
0.3120	0.5044	0.5044	2166.6667	-70.7847
0.3160	0.5209	0.5209	2194.4444	-66.0260
0.3200	0.4696	0.4696	2222.2222	-63.0425
0.3240	0.4709	0.4709	2250.0000	-61.6276
0.3280	0.4568	0.4568	2277.7778	-61.5686
0.3320	0.4989	0.4989	2305.5556	-63.2951
0.3360	0.4890	0.4890	2333.3333	-69.0755
0.3400	0.4587	0.4587	2361.1111	-75.0383
0.3440	0.5472	0.5472	2388.8889	-68.9322
0.3480	0.4857	0.4857	2416.6667	-67.2903
0.3520	0.5061	0.5061	2444.4444	-67.7263
0.3560	0.5110	0.5110	2472.2222	-66.0515
0.3600	0.4910	0.4910	2500.0000	-66.7708
0.3640	0.4847	0.4847	2527.7778	-65.5835
0.3680	0.5367	0.5367	2555.5556	-63.6807
0.3720	0.5219	0.5219	2583.3333	-64.0437
0.3760	0.4758	0.4758	2611.1111	-65.5250
0.3800	0.5160	0.5160	2638.8889	-64.8347
0.3840	0.5360	0.5360	2666.6667	-65.7553
0.3880	0.4176	0.4176	2694.4444	-71.0800
0.3920	0.5551	0.5551	2722.2222	-69.9597
0.3960	0.5419	0.5419	2750.0000	-70.9874
