Raman-Spectrum _CHBr3 _spol001.dat
27/09/2021
15:27:30
_CHBr3
_spol0 Temp: NON
X in nm	Y Signal 	Error Signal				
588,36000	0,09914	0,00050
588,40000	0,09903	0,00039
588,44000	0,10178	0,00041
588,48000	0,10738	0,00041
588,52000	0,10545	0,00041
588,56000	0,10912	0,00055
588,60000	0,10087	0,00041
588,64000	0,10387	0,00034
588,68000	0,10357	0,00048
588,72000	0,10387	0,00041
588,76000	0,10387	0,00041
588,80000	0,10728	0,00044
588,84000	0,10464	0,00064
588,88000	0,10738	0,00061
588,92000	0,10922	0,00032
588,96000	0,10377	0,00051
589,00000	0,10362	0,00039
589,04000	0,10922	0,00046
589,08000	0,09588	0,00038
589,12000	0,10927	0,00058
589,16000	0,10733	0,00046
589,20000	0,10362	0,00046
589,24000	0,10845	0,00041
589,28000	0,10840	0,00034
589,32000	0,10015	0,00055
589,36000	0,10402	0,00031
589,40000	0,09883	0,00047
589,44000	0,10718	0,00032
589,48000	0,10927	0,00027
589,52000	0,10443	0,00057
589,56000	0,10290	0,00034
589,60000	0,10250	0,00044
589,64000	0,11197	0,00041
589,68000	0,10448	0,00040
589,72000	0,10840	0,00052
589,76000	0,10458	0,00027
589,80000	0,10728	0,00020
589,84000	0,10550	0,00040
589,88000	0,10565	0,00046
589,92000	0,10367	0,00042
589,96000	0,11054	0,00025
590,00000	0,10810	0,00031
590,04000	0,10433	0,00025
590,08000	0,10637	0,00034
590,12000	0,11136	0,00031
590,16000	0,10830	0,00038
590,20000	0,10845	0,00041
590,24000	0,10581	0,00056
590,28000	0,10947	0,00034
590,32000	0,10102	0,00048
590,36000	0,11034	0,00050
590,40000	0,09888	0,00033
590,44000	0,10387	0,00034
590,48000	0,10357	0,00036
590,52000	0,09695	0,00015
590,56000	0,10637	0,00041
590,60000	0,10637	0,00034
590,64000	0,10738	0,00052
590,68000	0,10514	0,00046
590,72000	0,10275	0,00033
590,76000	0,10270	0,00031
590,80000	0,10061	0,00042
590,84000	0,10545	0,00041
590,88000	0,11034	0,00038
590,92000	0,10469	0,00036
590,96000	0,10932	0,00050
591,00000	0,10642	0,00034
591,04000	0,10723	0,00036
591,08000	0,10749	0,00034
591,12000	0,10922	0,00051
