x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz),relFreq(THz),relx(A)
121.4528,0.1285,5.426580593813346e-05,-4.573419406186247e-05,0.0004940716531106,,,780.2446944651164,384.2287683936354,,
121.4651,0.1293,4.010456134583007e-05,-5.9895438654165856e-05,0.0004333924089823,,,780.2447059069768,384.2287627591313,,
121.4746,0.1293,2.916701470952188e-05,-7.083298529047405e-05,0.0003865263261192,,,780.2447147441861,384.2287584072788,,
121.4866,0.1294,1.535116632679634e-05,-8.464883367319959e-05,0.0005273270635552,,,780.2447259069768,384.22875291020193,,
121.5004,0.1294,-5.370593133408041e-07,-0.0001005370593133,0.0008592479116065,,,780.2447387441861,384.22874658856375,,
121.5105,0.1296,8.783460163122592e-05,-0.0001121653983687,0.0013094218656151,,,780.244748139535,384.2287419618577,,
121.5216,0.1293,7.505494187720618e-05,-0.0001249450581227,0.0016546625477433,,,780.2447584651163,384.228736877062,,
121.5337,0.1291,6.112396142463061e-05,-3.887603857537225e-05,0.0018949699579913,,,780.2447697209303,384.2287313341768,,
121.5458,0.1291,4.719298097205504e-05,-5.280701902794782e-05,0.0019352773682392,,0.0019352773682392,780.2447809767442,384.2287257912918,20.0,121.5458
121.5577,0.1292,3.3492264659207294e-05,-6.650773534079557e-05,0.0018765714328632,,,780.2447920465116,384.2287203400249,,
121.5695,0.1286,1.990668041618182e-05,-8.009331958382104e-05,0.0017183588246751,,,780.2448030232558,384.2287149345671,,
121.5813,0.1282,6.321096173184104e-06,-9.367890382681876e-05,0.0017601462164872,,,780.244814,384.2287095291094,,
121.6052,0.1284,7.880453147761368e-05,-2.1195468522389183e-05,0.0009422410185471,,,780.2448362325582,384.2286985807676,,
121.6157,0.1282,6.67156641427219e-05,-3.328433585728097e-05,0.0005904416638036,,,780.244846,384.2286937708269,,
121.6257,0.1283,5.520245715713579e-05,-4.479754284286708e-05,0.0005411089450003,,,780.2448553023256,384.2286891899311,,
121.6387,0.1288,4.0235288075854414e-05,-5.976471192414845e-05,0.0005769764105559,,,780.2448673953489,384.2286832347666,,
121.651,0.1291,2.6074043483551024e-05,-7.392595651645184e-05,0.0004162971664278,,,780.2448788372094,384.228677600265,,
121.6615,0.1288,1.3985176148686995e-05,-8.601482385131587e-05,0.0003644978116841,,,780.2448886046512,384.2286727903249,,
121.6749,0.1282,-1.442521212022263e-06,-0.000101442521212,0.0004983919684877,,,780.2449010697675,384.2286666519252,,
121.6947,0.1279,-2.423867104349442e-05,-2.423867104350136e-05,0.000800713185257,,,780.2449194883721,384.2286575817528,,
121.7092,0.1278,5.906717882738638e-05,-4.0932821172616485e-05,0.0012291807429922,,,780.2449329767443,384.2286509394551,,
121.7205,0.1282,4.6057254933638825e-05,-5.394274506636404e-05,0.0017734347707443,,,780.2449434883722,384.2286457630439,,
121.7302,0.1285,3.488944415763057e-05,-6.51105558423723e-05,0.002025582033505,,,780.244952511628,384.2286413195761,,
121.7411,0.1287,2.2340048543310898e-05,-7.765995145669197e-05,0.0021718093700093,,,780.2449626511628,384.228636326401,,
121.7539,0.1282,7.603143601729589e-06,-9.239685639827327e-05,0.002208663489941,,0.002208663489941,780.2449745581396,384.2286304628561,21.0,121.7539
121.7676,0.1282,-8.169949968529766e-06,-0.0001081699499685,0.0021410776651804,,,780.2449873023256,384.2286241870309,,
121.7785,0.1286,-2.071934558282168e-05,-0.0001207193455828,0.0020873050016848,,,780.2449974418605,384.2286191938563,,
121.7937,0.1286,-3.8219420200942544e-05,-0.0001382194202009,0.0020123192691036,,,780.2450115813954,384.2286122308973,,
121.8074,0.1285,-5.39925137712019e-05,-5.39925137712019e-05,0.001744733444343,,,780.2450243255814,384.2286059550728,,
121.8202,0.1276,3.1270581287219656e-05,-6.872941871278321e-05,0.0019815875642747,,,780.2450362325582,384.2286000915288,,
121.8314,0.1275,1.837578946334989e-05,-8.162421053665297e-05,0.002026334919215,,,780.2450466511629,384.2285949609279,,
121.8541,0.1268,-7.759190393967497e-06,-7.759190393967497e-06,0.0018143496475312,,,780.2450677674419,384.2285845622999,,
121.8661,0.1268,-2.157503877666528e-05,-2.157503877666528e-05,0.0017551503849672,,,780.2450789302326,384.2285790652281,,
121.8771,0.127,-3.423956646083498e-05,-3.423956646083498e-05,0.0015008843942835,,,780.2450891627908,384.22857402624567,,
121.889,0.1272,5.20597172263132e-05,-4.794028277368273e-05,0.0010421784589075,,,780.2451002325582,384.2285685749831,,
121.9004,0.1272,3.893466126271561e-05,-6.106533873728032e-05,0.0006859391594716,,,780.2451108372094,384.2285633527652,,
121.9242,0.1266,1.1533228636992354e-05,1.1533228636992354e-05,0.0004685272887196,,,780.2451329767442,384.2285524502407,,
121.9357,0.1267,-1.7069593964275098e-06,-1.7069593964275098e-06,0.0006117946620958,,,780.2451436744186,384.2285471822144,,
121.9464,0.1269,-1.402609087101936e-05,-1.402609087101936e-05,0.0005590086529762,,,780.245153627907,384.2285422806596,,
121.9586,0.127,-2.807220339347272e-05,-2.807220339347272e-05,0.000898822736036,,,780.2451649767443,384.2285366919711,,
121.9692,0.127,-4.027620279818678e-05,-4.027620279818678e-05,0.0011465300541044,,,780.2451748372093,384.2285318362255,,
121.9802,0.1268,4.705926951764639e-05,-5.294073048235648e-05,0.0012922640634208,,,780.2451850697674,384.22852679724434,,
122.0036,0.1263,2.0118365171351016e-05,2.0118365171351016e-05,0.0018768255014208,,,780.2452068372094,384.2285160779575,,
122.0165,0.1268,5.266328159919675e-06,5.266328159919675e-06,0.0019131862941645,,,780.2452188372093,384.2285101686074,,
122.0287,0.1271,-8.779784362505927e-06,-8.779784362505927e-06,0.0020530003772244,,,780.2452301860466,384.22850457991984,,
122.039,0.1272,-2.063838755766989e-05,-2.063838755766989e-05,0.0021021876768569,,,780.245239767442,384.2284998616017,,
122.0508,0.127,6.577602819932832e-05,-3.422397180066761e-05,0.002143975068669,,0.002143975068669,780.2452507441861,384.2284944561501,22.0,122.0508
122.0635,0.1271,5.115425532759704e-05,-4.884574467239888e-05,0.0020813225157886,,,780.2452625581395,384.2284886384185,,
122.0743,0.1274,3.871999178315516e-05,-6.128000821684076e-05,0.0020280431794811,,,780.2452726046512,384.22848369105634,,
122.0842,0.1275,2.7321916867419083e-05,-7.267808313257684e-05,0.0015792037878657,,,780.2452818139535,384.2284791559744,,
122.0949,0.1276,1.5002785392827234e-05,-8.499721460716869e-05,0.0014264177787461,,,780.2452917674419,384.2284742544213,,
122.1201,0.1274,-1.4010496210879742e-05,-1.4010496210879742e-05,0.0006020993273616,,,780.2453152093024,384.2284627105772,,
122.1314,0.1274,-2.702042010459954e-05,-2.702042010459954e-05,0.0005463533551137,,,780.2453257209303,384.2284575341712,,
122.1432,0.1278,5.939399565240561e-05,-4.060600434759726e-05,0.0008881407469257,,,780.2453366976745,384.22845212872073,,
122.1539,0.1282,4.707486417781376e-05,-5.292513582218911e-05,0.0007353547378062,,,780.2453466511629,384.2284472271684,,
122.1693,0.1284,2.934452541996508e-05,-7.065547458003779e-05,0.0007593823508489,,,780.2453609767442,384.22844017259786,,
122.179,0.1283,1.817671464392906e-05,-8.18232853560738e-05,0.0009115296136097,,,780.2453700000001,384.22843572913473,,
122.1915,0.1279,3.785205911925604e-06,-9.621479408807726e-05,0.0014498637151054,,,780.245381627907,384.22843000302265,,
122.2018,0.128,-8.07339728323836e-06,-0.0001080733972832,0.001599051014738,,0.001599051014738,780.2453912093024,384.2284252847065,23.0,122.2018
122.2279,0.1275,-3.812286751565114e-05,-3.812286751565114e-05,0.0009702926186611,,,780.2454154883721,384.2284133285853,,
122.2386,0.1276,4.955800100975988e-05,-5.0441998990242987e-05,0.0007175066095416,,,780.2454254418606,384.22840842703386,,
122.2498,0.1272,3.6663209185917867e-05,-6.3336790814085e-05,0.0009622539644819,,,780.2454358604651,384.22840329643816,,
122.2606,0.1272,2.4228945641475985e-05,-7.577105435852688e-05,0.0012089746281742,,,780.2454459069768,384.2283983490781,,
122.2726,0.1271,1.0413097258750448e-05,-8.958690274125242e-05,0.0017497753656102,,,780.2454570697674,384.22839285201167,,
122.284,0.1271,-2.7119587048471394e-06,-0.0001027119587048,0.0019935360661743,,,780.2454676744187,384.2283876297985,,
122.2943,0.1269,-1.4570561900011105e-05,-0.0001145705619,0.0021427233658067,,0.0021427233658067,780.245477255814,384.2283829114834,24.0,122.2943
122.3195,0.1273,-4.358384350371808e-05,-4.358384350372502e-05,0.0015184049144222,,,780.2455006976745,384.2283713676448,,
122.3301,0.1272,4.421215709153603e-05,-5.5787842908466834e-05,0.0013661122324907,,,780.2455105581396,384.22836651190335,,
122.3411,0.1272,3.1547629407394084e-05,-6.845237059260878e-05,0.0010118462418071,,,780.2455207906977,384.22836147292657,,
122.3517,0.1274,1.9343630002652268e-05,-8.06563699973506e-05,0.0007595535598755,,,780.2455306511629,384.2283566171853,,
122.3646,0.1275,4.491592991220927e-06,-9.550840700878194e-05,0.0006959143526191,,,780.2455426511629,384.2283507078401,,
122.3776,0.1273,-1.0475576090060446e-05,-0.00011047557609,0.0008317818181748,,,780.245554744186,384.2283447526862,,
122.4004,0.1274,-3.672568801722786e-05,-3.672568801722786e-05,0.001419303219303,,,780.2455759534885,384.2283343082628,,
122.4119,0.1276,5.0034123949355136e-05,-4.996587605064773e-05,0.0013625705926791,,,780.2455866511629,384.2283290402424,,
122.4249,0.1278,3.506695486807376e-05,-6.49330451319291e-05,0.0015984380582348,,,780.245598744186,384.2283230850892,,
122.4367,0.1278,2.148137062504829e-05,-7.851862937495457e-05,0.0018402254500468,,,780.2456097209302,384.2283176796426,,
122.4469,0.1277,9.737899499762117e-06,-9.026210050024076e-05,0.0022899060768674,,,780.2456192093024,384.228313007138,,
122.4607,0.128,-6.150326140375029e-06,-0.0001061503261403,0.0023218269249187,,0.0023218269249187,780.2456320465117,384.2283066855143,25.0,122.4607
122.4728,0.128,-2.00813065929506e-05,-0.0001200813065929,0.0022621343351666,,,780.2456433023257,384.2283011426415,,
122.4952,0.1279,5.4129109759305793e-05,-4.587089024069013e-05,0.0017516290450471,,,780.2456641395349,384.228290881456,,
122.5073,0.1274,4.0198129306730224e-05,-5.98018706932657e-05,0.001491936455295,,,780.2456753953489,384.2282853385836,,
122.5216,0.1272,2.373424331731516e-05,-7.626575668268076e-05,0.0013213906674061,,,780.2456886976745,384.2282787879165,,
122.5313,0.1273,1.2566432541279147e-05,-8.743356745871678e-05,0.0008735379301669,,,780.2456977209303,384.2282743444572,,
122.5419,0.1274,3.624331365650879e-07,-9.963756686343084e-05,0.0006212452482353,,,780.2457075813954,384.2282694887182,,
122.5548,0.1277,-1.4489603874866253e-05,-0.0001144896038748,0.000657606040979,,,780.2457195813954,384.22826357937566,,
122.5777,0.1268,-4.08548478718837e-05,-4.08548478718837e-05,0.0003446341149193,,,780.2457408837209,384.2282530891479,,
122.5881,0.1274,4.717141686310517e-05,-5.28285831368977e-05,0.0006933280873637,,,780.2457505581395,384.2282483250271,,
122.5985,0.1277,3.519768159806341e-05,-6.480231840193945e-05,0.0009420220598082,,,780.2457602325582,384.2282435609065,,
122.6093,0.1272,2.276341805362153e-05,-7.723658194638133e-05,0.0010887427235006,,,780.2457702790698,384.22823861355056,,
122.6234,0.1269,6.5297962039342905e-06,-9.347020379606856e-05,0.0016191835899879,,,780.2457833953489,384.22823215450273,,
122.6465,0.127,-2.006571193281098e-05,-2.006571193281098e-05,0.0022052250095521,,,780.245804883721,384.228221572659,,
122.6582,0.127,6.646383589407195e-05,-3.353616410593091e-05,0.0022475057285522,,0.0022475057285522,780.2458157674419,384.228216213024,26.0,122.6582
122.6685,0.1272,5.460523269888024e-05,-4.539476730112263e-05,0.0020966930281847,,,780.2458253488372,384.2282114947131,,
122.6806,0.1271,4.0674252246304665e-05,-5.93257477536982e-05,0.0017370004384326,,,780.2458366046512,384.2282059518431,,
122.6939,0.1272,2.5361686955473195e-05,-7.463831304452967e-05,0.0015713879224241,,,780.2458489767442,384.2281998592671,,
122.7044,0.1274,1.3272819620581413e-05,-8.672718037942145e-05,0.0013195885676806,,,780.2458587441861,384.2281950493388,,
122.7157,0.1278,2.628957268616117e-07,-9.973710427314124e-05,0.0010638425954327,,,780.245869255814,384.22818987294,,
122.7284,0.1277,-1.4358877144841908e-05,-0.0001143588771448,0.0007011900425525,,,780.2458810697675,384.2281840552175,,
122.74,0.1279,7.228580275185637e-05,-0.0001277141972481,0.0004439640887406,,,780.2458918604651,384.22817874139247,,
122.7638,0.1275,4.488437012613311e-05,-5.511562987386976e-05,0.0004265522179885,,,780.2459140000001,384.22816783888976,,
122.7757,0.1272,3.1183653813257606e-05,-6.881634618674526e-05,0.0006678462826125,,,780.2459250697675,384.2281623876387,,
122.788,0.1278,1.702240922098197e-05,-8.29775907790209e-05,0.0010071670384844,,,780.245936511628,384.2281567531524,,
122.8004,0.1279,2.7460325588285484e-06,-9.725396744117432e-05,0.0014459944671683,,,780.2459480465117,384.2281510728575,,
122.8114,0.1273,-9.918495125341154e-06,-0.0001099184951253,0.0017917284764845,,,780.2459582790698,384.22814603388633,,
122.8337,0.1259,-3.55929467032029e-05,-3.55929467032029e-05,0.002181716513553,,,780.2459790232558,384.2281358185179,,
122.845,0.1263,5.1397129403080166e-05,-4.86028705969227e-05,0.0023259705413052,,,780.2459895348837,384.2281306421206,,
122.857,0.1268,3.758128102035463e-05,-6.241871897964824e-05,0.0024667712787411,,0.0024667712787411,780.2460006976745,384.22812514506177,27.0,122.857
122.8699,0.1267,2.272924400892329e-05,-7.727075599107958e-05,0.0023031320714848,,,780.2460126976745,384.2281192357236,,
