G11_pendel
06.09.2021
16:11:42
nichtlineares Pendel
stimulation_fq[Hz]: 2,100
timeline range  for cut and FFT datapoints: 0-40s
Chaos_Versuch
t(s) Ua(V) -dUa/dt(V) cutX(V) cutY(V) F(Hz) DFT-Ua(V) DFT-dUa/dt(V)

4,000E-2 2,731E+0 1,044E-1 2,721E+0 -1,439E-2 2,500E-2 7,412E+0 9,883E-5
8,000E-2 2,744E+0 8,372E-2 2,715E+0 -1,439E-2 5,000E-2 3,706E+0 4,930E-5
1,200E-1 2,753E+0 3,916E-2 2,689E+0 -1,439E-2 7,500E-2 2,401E-10 7,413E-10
1,600E-1 2,756E+0 -1,805E-2 2,680E+0 -1,439E-2 1,000E-1 1,750E-10 3,077E-10
2,000E-1 2,754E+0 -6,968E-2 2,701E+0 -1,439E-2 1,250E-1 6,237E-11 1,706E-10
2,400E-1 2,746E+0 -1,027E-1 2,723E+0 -1,439E-2 1,500E-1 4,097E-11 2,849E-11
2,800E-1 2,735E+0 -1,044E-1 2,713E+0 -1,439E-2 1,750E-1 4,995E-11 2,890E-10
3,200E-1 2,726E+0 -7,092E-2 2,687E+0 -1,439E-2 2,000E-1 6,946E-11 1,827E-10
3,600E-1 2,721E+0 -1,513E-2 2,681E+0 -1,439E-2 2,250E-1 1,445E-11 2,170E-10
4,000E-1 2,722E+0 3,632E-2 2,703E+0 -1,439E-2 2,500E-1 1,265E-11 2,152E-10
4,400E-1 2,728E+0 6,808E-2 2,723E+0 -1,439E-2 2,750E-1 1,523E-11 2,212E-10
4,800E-1 2,738E+0 8,516E-2 2,712E+0 -1,439E-2 3,000E-1 2,622E-11 3,104E-10
5,200E-1 2,749E+0 8,648E-2 2,685E+0 -1,439E-2 3,250E-1 5,462E-11 5,927E-12
5,600E-1 2,759E+0 6,023E-2 2,681E+0 -1,439E-2 3,500E-1 4,396E-10 1,185E-9
6,000E-1 2,765E+0 9,696E-3 2,705E+0 -1,439E-2 3,750E-1 1,819E-9 7,280E-10
6,400E-1 2,765E+0 -4,614E-2 2,723E+0 -1,439E-2 4,000E-1 3,151E-8 2,775E-8
6,800E-1 2,760E+0 -9,559E-2 2,710E+0 -1,439E-2 4,250E-1 6,858E-5 6,367E-5
7,200E-1 2,749E+0 -1,303E-1 2,683E+0 -1,439E-2 4,500E-1 3,053E-4 2,830E-4
7,600E-1 2,735E+0 -1,305E-1 2,682E+0 -1,439E-2 4,750E-1 8,396E-5 7,780E-5
8,000E-1 2,723E+0 -9,105E-2 2,708E+0 -1,439E-2 5,000E-1 2,373E-8 2,140E-8
8,400E-1 2,716E+0 -3,403E-2 2,724E+0 -1,439E-2 5,250E-1 1,508E-9 1,099E-9
8,800E-1 2,715E+0 1,325E-2 2,707E+0 -1,439E-2 5,500E-1 2,738E-10 2,610E-10
9,200E-1 2,719E+0 4,556E-2 2,682E+0 -1,439E-2 5,750E-1 8,163E-11 1,967E-10
9,600E-1 2,726E+0 6,679E-2 2,683E+0 -1,439E-2 6,000E-1 1,857E-11 9,578E-12
1,000E+0 2,734E+0 6,595E-2 2,709E+0 -1,439E-2 6,250E-1 4,095E-11 9,098E-11
1,040E+0 2,742E+0 3,654E-2 2,725E+0 -1,439E-2 6,500E-1 2,675E-12 6,370E-12
1,080E+0 2,746E+0 -1,018E-2 2,705E+0 -1,439E-2 6,750E-1 7,474E-13 1,362E-11
1,120E+0 2,744E+0 -6,205E-2 2,681E+0 -1,439E-2 7,000E-1 8,654E-12 3,605E-11
1,160E+0 2,737E+0 -1,120E-1 2,684E+0 -1,439E-2 7,250E-1 1,925E-14 1,956E-11
1,200E+0 2,724E+0 -1,422E-1 2,712E+0 -1,439E-2 7,500E-1 9,901E-13 2,226E-11
1,240E+0 2,709E+0 -1,335E-1 2,724E+0 -1,439E-2 7,750E-1 4,949E-12 1,494E-11
1,280E+0 2,697E+0 -8,977E-2 2,703E+0 -1,439E-2 8,000E-1 2,163E-12 6,977E-11
1,320E+0 2,690E+0 -3,310E-2 2,679E+0 -1,439E-2 8,250E-1 1,313E-11 1,241E-11
1,360E+0 2,689E+0 1,718E-2 2,686E+0 -1,439E-2 8,500E-1 2,693E-9 9,094E-9
1,400E+0 2,693E+0 5,385E-2 2,714E+0 -1,439E-2 8,750E-1 1,267E-8 4,478E-8
1,440E+0 2,701E+0 7,403E-2 2,724E+0 -1,439E-2 9,000E-1 3,704E-9 1,224E-8
1,480E+0 2,711E+0 7,161E-2 2,700E+0 -1,439E-2 9,250E-1 2,187E-12 4,810E-11
1,520E+0 2,719E+0 4,569E-2 2,678E+0 -1,439E-2 9,500E-1 5,765E-13 5,469E-11
1,560E+0 2,724E+0 2,072E-3 2,687E+0 -1,439E-2 9,750E-1 1,207E-14 4,648E-11
1,600E+0 2,723E+0 -5,097E-2 2,716E+0 -1,439E-2 1,000E+0 7,470E-14 4,102E-12
1,640E+0 2,717E+0 -9,818E-2 2,724E+0 -1,439E-2 1,025E+0 1,525E-12 1,210E-11
1,680E+0 2,706E+0 -1,208E-1 2,698E+0 -1,439E-2 1,050E+0 5,796E-13 5,065E-11
1,720E+0 2,694E+0 -1,091E-1 2,677E+0 -1,439E-2 1,075E+0 6,643E-13 4,221E-11
1,760E+0 2,684E+0 -6,517E-2 2,689E+0 -1,439E-2 1,100E+0 2,139E-12 3,900E-11
1,800E+0 2,680E+0 -5,124E-3 2,719E+0 -1,439E-2 1,125E+0 7,678E-13 5,058E-12
1,840E+0 2,682E+0 4,624E-2 2,723E+0 -1,439E-2 1,150E+0 9,930E-13 1,437E-11
1,880E+0 2,689E+0 7,946E-2 2,695E+0 -1,439E-2 1,175E+0 3,506E-12 3,392E-12
1,920E+0 2,700E+0 9,808E-2 2,676E+0 -1,439E-2 1,200E+0 1,704E-12 1,272E-11
1,960E+0 2,712E+0 9,662E-2 2,691E+0 -1,439E-2 1,225E+0 6,618E-13 5,749E-12
2,000E+0 2,723E+0 6,805E-2 2,721E+0 -1,439E-2 1,250E+0 1,443E-11 4,833E-11
2,040E+0 2,731E+0 2,012E-2 2,722E+0 -1,439E-2 1,275E+0 1,639E-11 5,974E-11
2,080E+0 2,732E+0 -3,226E-2 2,692E+0 -1,439E-2 1,300E+0 9,588E-13 4,891E-11
2,120E+0 2,728E+0 -7,694E-2 2,676E+0 -1,439E-2 1,325E+0 5,718E-13 1,340E-11
2,160E+0 2,720E+0 -1,017E-1 2,693E+0 -1,439E-2 1,350E+0 4,495E-13 4,815E-12
2,200E+0 2,709E+0 -9,021E-2 2,722E+0 -1,439E-2 1,375E+0 2,158E-12 2,074E-11
2,240E+0 2,702E+0 -4,248E-2 2,721E+0 -1,439E-2 1,400E+0 2,813E-13 2,148E-12
2,280E+0 2,700E+0 1,474E-2 2,690E+0 -1,439E-2 1,425E+0 8,334E-14 2,368E-11
2,320E+0 2,704E+0 5,950E-2 2,675E+0 -1,439E-2 1,450E+0 8,884E-13 7,110E-11
2,360E+0 2,713E+0 9,187E-2 2,696E+0 -1,439E-2 1,475E+0 3,408E-12 7,623E-11
2,400E+0 2,725E+0 1,085E-1 2,724E+0 -1,439E-2 1,500E+0 2,109E-12 7,914E-13
2,440E+0 2,739E+0 9,975E-2 2,719E+0 -1,439E-2 1,525E+0 2,304E-12 2,389E-12
2,480E+0 2,750E+0 6,728E-2 2,687E+0 -1,439E-2 1,550E+0 1,803E-12 2,509E-11
2,520E+0 2,757E+0 1,793E-2 2,676E+0 -1,439E-2 1,575E+0 4,660E-12 9,308E-11
2,560E+0 2,758E+0 -3,800E-2 2,698E+0 -1,439E-2 1,600E+0 2,496E-12 3,397E-11
2,600E+0 2,753E+0 -8,605E-2 2,726E+0 -1,439E-2 1,625E+0 2,032E-12 6,634E-11
2,640E+0 2,744E+0 -1,104E-1 2,717E+0 -1,439E-2 1,650E+0 1,751E-12 5,612E-11
2,680E+0 2,733E+0 -9,679E-2 2,685E+0 -1,439E-2 1,675E+0 2,023E-10 3,493E-9
2,720E+0 2,724E+0 -5,163E-2 2,675E+0 -1,439E-2 1,700E+0 4,109E-10 8,008E-9
2,760E+0 2,722E+0 1,850E-3 2,700E+0 -1,439E-2 1,725E+0 7,422E-11 1,381E-9
2,800E+0 2,725E+0 4,641E-2 2,727E+0 -1,439E-2 1,750E+0 5,196E-12 7,762E-11
2,840E+0 2,732E+0 7,589E-2 2,715E+0 -1,439E-2 1,775E+0 2,715E-12 2,857E-11
2,880E+0 2,742E+0 8,675E-2 2,683E+0 -1,439E-2 1,800E+0 7,794E-12 4,554E-11
2,920E+0 2,753E+0 7,579E-2 2,676E+0 -1,439E-2 1,825E+0 4,567E-12 5,045E-12
2,960E+0 2,762E+0 4,186E-2 2,703E+0 -1,439E-2 1,850E+0 6,368E-12 2,202E-10
3,000E+0 2,766E+0 -1,095E-2 2,728E+0 -1,439E-2 1,875E+0 1,611E-12 2,856E-11
3,040E+0 2,764E+0 -6,864E-2 2,713E+0 -1,439E-2 1,900E+0 1,991E-11 4,098E-10
3,080E+0 2,756E+0 -1,149E-1 2,680E+0 -1,439E-2 1,925E+0 3,567E-11 7,213E-10
3,120E+0 2,743E+0 -1,356E-1 2,677E+0 -1,439E-2 1,950E+0 4,316E-11 1,255E-9
