Waveleght	Intensity	Error
643.24	0.18549	0.00031
643.28	0.19883	0.00056
643.31	0.19918	0.00033
643.36	0.18961	0.00036
643.4	0.20845	0.00027
643.43	0.20824	0.00025
643.48	0.21491	0.00047
643.52	0.22031	0.00031
643.56	0.21761	0.00036
643.6	0.225	0.00034
643.64	0.21853	0.00046
643.68	0.22337	0.00059
643.72	0.22301	0.00047
643.76	0.22046	0.00041
643.8	0.22433	0.00048
643.84	0.22067	0.00036
643.88	0.22622	0.0005
643.92	0.2279	0.00036
643.95	0.21033	0.00034
644.0	0.21023	0.00025
644.04	0.2196	0.00038
644.07	0.20916	0.0004
644.12	0.20718	0.00034
644.16	0.19124	0.00036
644.19	0.19241	0.00052
644.24	0.17332	0.00027
644.28	0.17118	0.0004
644.31	0.17154	0.00034
644.36	0.15733	0.00025
644.4	0.16314	0.00058
644.43	0.14705	0.00033
644.48	0.15092	0.00042
644.52	0.13834	0.0005
644.56	0.13773	0.00046
644.6	0.13742	0.00041
644.64	0.13182	0.00041
644.68	0.12912	0.00036
644.72	0.12337	0.00031
644.76	0.12154	0.00038
644.8	0.11492	0.00055
644.84	0.11976	0.00046
644.88	0.11991	0.00039
644.92	0.10474	0.00044
644.95	0.11426	0.00036
645.0	0.11314	0.0004
645.04	0.10825	0.00042
645.07	0.11125	0.00039
645.12	0.10255	0.00048
645.16	0.10922	0.00046
645.19	0.10912	0.00068
645.24	0.10637	0.00034
645.28	0.1082	0.00051
645.31	0.10922	0.00032
645.36	0.10845	0.00025
645.4	0.10835	0.0004
645.43	0.1056	0.00048
645.48	0.1056	0.00042
645.52	0.11024	0.0006
645.56	0.10367	0.00042
645.6	0.11197	0.00057
645.64	0.10046	0.00055
645.68	0.11207	0.00025
645.72	0.10749	0.00047
645.76	0.10194	0.00033
645.8	0.10163	0.00048
645.84	0.1082	0.00032
645.88	0.11405	0.00034
645.92	0.1084	0.00047
645.95	0.10555	0.0005
646.0	0.10937	0.0004
646.04	0.11309	0.00047
646.07	0.11314	0.00033
646.12	0.10565	0.00039
646.16	0.10453	0.00044
646.19	0.10906	0.00056
646.24	0.10642	0.00034
646.28	0.1	0.00048
646.31	0.10362	0.00032
646.36	0.10336	0.00047
646.4	0.10815	0.00053
646.43	0.10942	0.00057
646.48	0.1027	0.0002
646.52	0.10922	0.00039
646.56	0.10733	0.00033
646.6	0.10922	0.00056
646.64	0.10464	0.00039
646.68	0.10443	0.00025
646.72	0.10835	0.00033
646.76	0.10448	0.00033
646.8	0.1113	0.00036
646.84	0.10458	0.00036
646.88	0.10754	0.0004
646.92	0.10382	0.00061
646.95	0.10372	0.00059
647.0	0.10937	0.0004
647.04	0.11029	0.00048
647.07	0.10448	0.00033
647.12	0.10927	0.00048
647.16	0.11426	0.00015
647.19	0.11614	0.00025
647.24	0.11589	0.00036
647.28	0.11971	0.00047
647.31	0.12067	0.00034
647.36	0.11293	0.0004
647.4	0.12047	0.00058
647.43	0.11976	0.00023
647.48	0.12347	0.00051
647.52	0.12643	0.00031
647.56	0.12622	0.00025
647.6	0.13238	0.00041
647.64	0.12923	0.00033
647.68	0.13366	0.00032
647.72	0.13936	0.0005
647.76	0.13569	0.00046
647.8	0.14226	0.00042
647.84	0.14216	0.00046
647.88	0.14414	0.00047
647.92	0.13951	0.00041
647.95	0.14048	0.00041
648.0	0.14048	0.00025
648.04	0.14216	0.00088
648.07	0.14908	0.00033
648.12	0.15097	0.00032
648.16	0.15112	0.0004
648.19	0.14109	0.00025
648.24	0.14496	0.00031
648.28	0.14333	0.00032
648.31	0.13366	0.00039
648.36	0.14613	0.00025
648.4	0.14043	0.00046
648.43	0.14053	0.00025
648.48	0.13763	0.0002
648.52	0.13585	0.0004
648.56	0.13753	0.00041
648.6	0.12933	0.00047
648.64	0.13467	0.00032
648.68	0.12846	0.00038
648.72	0.12826	0.00041
648.76	0.12627	0.00047
648.8	0.12342	0.00053
648.84	0.12149	0.00048
648.88	0.11411	0.00061
648.92	0.11701	0.00023
648.95	0.11421	0.00038
649.0	0.1083	0.00038
649.04	0.1085	0.00047
649.07	0.10749	0.00034
649.12	0.10484	0.00034
649.16	0.10947	0.00034
649.19	0.10901	0.00041
649.24	0.1055	0.0004
649.28	0.10657	0.00038
649.31	0.10642	0.00047
649.36	0.10657	0.0005
649.4	0.1083	0.0005
649.43	0.10301	0.00038
649.48	0.10927	0.00036
649.52	0.11044	0.00025
649.56	0.10382	0.00041
649.6	0.10759	0.00044
649.64	0.10744	0.00047
649.68	0.10744	0.00047
649.72	0.1054	0.00034
649.76	0.10148	0.00044
649.8	0.10458	0.00048
649.84	0.1056	0.00042
649.88	0.10621	0.00027
649.92	0.10662	0.00036
649.95	0.10912	0.00044
650.0	0.10469	0.00036
