Raman-Spectrum _CHCl3 _aspol9001.dat
27/09/2021
14:44:02
_CHCl3
_aspol90 Temp: NON
X in nm	Y Signal 	Error Signal				
625.04000	0.11125	0.00032
625.08000	0.11013	0.00050
625.12000	0.10545	0.00041
625.16000	0.10550	0.00040
625.20000	0.11217	0.00031
625.24000	0.10835	0.00033
625.28000	0.10805	0.00040
625.32000	0.10464	0.00032
625.36000	0.10168	0.00038
625.40000	0.11095	0.00025
625.44000	0.11110	0.00023
625.48000	0.10840	0.00041
625.52000	0.10469	0.00048
625.56000	0.10738	0.00034
625.60000	0.10555	0.00055
625.64000	0.10479	0.00033
625.68000	0.10744	0.00034
625.72000	0.10942	0.00034
625.76000	0.10906	0.00033
625.80000	0.10576	0.00038
625.84000	0.10738	0.00034
625.88000	0.10275	0.00040
625.92000	0.10906	0.00033
625.96000	0.10565	0.00051
626.00000	0.10545	0.00047
626.04000	0.10576	0.00044
626.08000	0.10845	0.00025
626.12000	0.10840	0.00041
626.16000	0.10560	0.00053
626.20000	0.10453	0.00031
626.24000	0.10423	0.00044
626.28000	0.10626	0.00038
626.32000	0.10667	0.00046
626.36000	0.11309	0.00057
626.40000	0.10387	0.00041
626.44000	0.11497	0.00033
626.48000	0.10102	0.00036
626.52000	0.10372	0.00038
626.56000	0.11013	0.00044
626.60000	0.10749	0.00047
626.64000	0.10728	0.00044
626.68000	0.10275	0.00046
626.72000	0.10840	0.00025
626.76000	0.11482	0.00039
626.80000	0.10535	0.00034
626.84000	0.10647	0.00041
626.88000	0.10469	0.00027
626.92000	0.10474	0.00038
626.96000	0.10856	0.00023
627.00000	0.10840	0.00041
627.04000	0.10927	0.00042
627.08000	0.10896	0.00041
627.12000	0.11141	0.00040
627.16000	0.11227	0.00023
627.20000	0.10922	0.00046
627.24000	0.10947	0.00057
627.28000	0.11507	0.00041
627.32000	0.11136	0.00031
627.36000	0.11202	0.00025
627.40000	0.11680	0.00036
627.44000	0.11293	0.00060
627.48000	0.11502	0.00041
627.52000	0.11497	0.00040
627.56000	0.11217	0.00031
627.60000	0.12245	0.00032
627.64000	0.11309	0.00041
627.68000	0.11227	0.00032
627.72000	0.11609	0.00025
627.76000	0.11186	0.00031
627.80000	0.11222	0.00053
627.84000	0.11945	0.00027
627.88000	0.12123	0.00034
627.92000	0.11696	0.00038
627.96000	0.11472	0.00031
628.00000	0.11818	0.00041
628.04000	0.11884	0.00036
628.08000	0.12072	0.00034
628.12000	0.12062	0.00034
628.16000	0.12149	0.00036
628.20000	0.12816	0.00059
628.24000	0.12077	0.00046
628.28000	0.13004	0.00036
628.32000	0.12261	0.00023
628.36000	0.12444	0.00036
628.40000	0.12449	0.00039
628.44000	0.13478	0.00031
628.48000	0.12454	0.00048
628.52000	0.12515	0.00033
628.56000	0.12164	0.00034
628.60000	0.13030	0.00041
628.64000	0.12826	0.00041
628.68000	0.12826	0.00034
628.72000	0.12352	0.00048
628.76000	0.12816	0.00038
628.80000	0.13198	0.00033
628.84000	0.12928	0.00025
628.88000	0.11874	0.00040
628.92000	0.12342	0.00036
628.96000	0.12062	0.00034
629.00000	0.12093	0.00032
629.04000	0.12653	0.00046
629.08000	0.12459	0.00075
629.12000	0.11696	0.00031
629.16000	0.11965	0.00052
629.20000	0.11767	0.00034
629.24000	0.11227	0.00039
629.28000	0.11232	0.00042
629.32000	0.11864	0.00034
629.36000	0.11691	0.00027
629.40000	0.11604	0.00025
629.44000	0.11492	0.00038
629.48000	0.11487	0.00048
629.52000	0.11105	0.00034
629.56000	0.10728	0.00055
629.60000	0.10733	0.00033
629.64000	0.11405	0.00047
629.68000	0.10642	0.00025
629.72000	0.10448	0.00033
629.76000	0.11110	0.00046
629.80000	0.10194	0.00046
629.84000	0.10270	0.00044
629.88000	0.10285	0.00025
629.92000	0.10723	0.00048
629.96000	0.10357	0.00015
630.00000	0.10265	0.00062
630.04000	0.10204	0.00027
630.08000	0.10555	0.00044
630.12000	0.10560	0.00042
630.16000	0.10586	0.00041
630.20000	0.10453	0.00038
630.24000	0.10173	0.00068
630.28000	0.10540	0.00047
