142.1117	0.3002	0.0340	NaN	0.0231	0.3706
142.1115	0.3003	0.0340	NaN	0.0231	0.3705
142.1147	0.3002	0.0340	NaN	0.0231	0.3704
142.1141	0.3002	0.0340	NaN	0.0231	0.3704
142.1153	0.3001	0.0340	NaN	0.0231	0.3703
142.1171	0.3002	0.0340	NaN	0.0231	0.3701
142.1166	0.3003	0.0340	NaN	0.0231	0.3701
142.1184	0.3007	0.0340	NaN	0.0231	0.3699
142.1189	0.3009	0.0341	NaN	0.0231	0.3698
142.1208	0.3013	0.0340	NaN	0.0231	0.3699
142.1214	0.3028	0.0341	NaN	0.0231	0.3697
142.1218	0.3035	0.0341	NaN	0.0231	0.3697
142.1223	0.3040	0.0342	NaN	0.0231	0.3696
142.1262	0.3050	0.0342	NaN	0.0231	0.3695
142.1259	0.3065	0.0343	NaN	0.0231	0.3695
142.1282	0.3073	0.0343	NaN	0.0231	0.3694
142.1289	0.3078	0.0343	NaN	0.0231	0.3691
142.1299	0.3078	0.0343	NaN	0.0231	0.3690
142.1315	0.3075	0.0343	NaN	0.0231	0.3691
142.1317	0.3073	0.0343	NaN	0.0231	0.3691
142.1331	0.3072	0.0343	NaN	0.0231	0.3689
142.1348	0.3065	0.0342	NaN	0.0231	0.3688
142.1365	0.3057	0.0342	NaN	0.0231	0.3686
142.1369	0.3050	0.0342	NaN	0.0231	0.3685
142.1380	0.3039	0.0342	NaN	0.0231	0.3685
142.1390	0.3013	0.0341	NaN	0.0231	0.3683
142.1411	0.2989	0.0340	NaN	0.0231	0.3680
142.1415	0.3019	0.0341	NaN	0.0231	0.3679
142.1436	0.3025	0.0341	NaN	0.0231	0.3679
142.1456	0.3025	0.0341	NaN	0.0231	0.3679
142.1452	0.3012	0.0341	NaN	0.0231	0.3677
142.1464	0.2989	0.0340	NaN	0.0231	0.3677
142.1475	0.2972	0.0339	NaN	0.0231	0.3676
142.1490	0.2921	0.0337	NaN	0.0231	0.3675
142.1510	0.2911	0.0337	NaN	0.0231	0.3675
142.1509	0.2892	0.0336	NaN	0.0231	0.3674
142.1524	0.2864	0.0335	NaN	0.0231	0.3673
142.1539	0.2834	0.0334	NaN	0.0231	0.3672
142.1544	0.2789	0.0333	NaN	0.0231	0.3669
142.1555	0.2733	0.0331	NaN	0.0231	0.3670
142.1558	0.2715	0.0330	NaN	0.0231	0.3670
142.1573	0.2674	0.0328	NaN	0.0231	0.3670
142.1604	0.2638	0.0327	NaN	0.0231	0.3670
142.1595	0.2633	0.0327	NaN	0.0231	0.3671
142.1612	0.2627	0.0327	NaN	0.0231	0.3671
142.1626	0.2654	0.0328	NaN	0.0231	0.3670
142.1632	0.2687	0.0329	NaN	0.0231	0.3670
142.1638	0.2681	0.0329	NaN	0.0231	0.3670
142.1646	0.2658	0.0328	NaN	0.0231	0.3672
142.1656	0.2632	0.0327	NaN	0.0231	0.3673
142.1683	0.2611	0.0326	NaN	0.0231	0.3672
142.1673	0.2621	0.0326	NaN	0.0231	0.3671
142.1715	0.2613	0.0326	NaN	0.0231	0.3671
142.1697	0.2580	0.0325	NaN	0.0231	0.3672
142.1705	0.2544	0.0324	NaN	0.0231	0.3672
142.1724	0.2510	0.0323	NaN	0.0231	0.3673
142.1731	0.2500	0.0322	NaN	0.0231	0.3675
142.1739	0.2497	0.0322	NaN	0.0231	0.3677
142.1769	0.2489	0.0322	NaN	0.0231	0.3676
142.1761	0.2467	0.0321	NaN	0.0231	0.3674
142.1779	0.2447	0.0321	NaN	0.0231	0.3675
142.1783	0.2450	0.0321	NaN	0.0231	0.3674
