124	0.1372	0.0301	NaN	0.0249	0.3012	-0.008514825	780.2476942
124	0.1373	0.0298	NaN	0.0246	0.3007	-0.008831123	780.2477156
124	0.1376	0.0295	NaN	0.0243	0.3009	-0.009147086	780.2477366
124	0.1379	0.0292	NaN	0.024	0.3016	-0.009462176	780.2477564
124	0.1384	0.029	NaN	0.0238	0.3017	-0.009678743	780.2477782
124	0.1391	0.0288	NaN	0.0236	0.3024	-0.009893833	780.2477981
125	0.1402	0.0285	NaN	0.0233	0.3032	-0.010209528	780.2478187
125	0.1416	0.0284	NaN	0.0231	0.3039	-0.010424484	780.2478384
125	0.1439	0.0282	NaN	0.0229	0.304	-0.010640782	780.2478598
125	0.1472	0.0282	NaN	0.0227	0.303	-0.010856007	780.2478798
125	0.1524	0.0282	NaN	0.0225	0.3017	-0.011071702	780.2479005
125	0.1631	0.0284	NaN	0.0223	0.3012	-0.011288804	780.247923
125	0.1829	0.029	NaN	0.0222	0.3017	-0.011403761	780.2479426
125	0.2153	0.0301	NaN	0.0221	0.3028	-0.011519858	780.2479638
125	0.2161	0.03	NaN	0.022	0.3039	-0.011635753	780.2479847
125	0.2408	0.0308	NaN	0.022	0.3045	-0.011652186	780.2480063
125	0.3076	0.0332	NaN	0.022	0.3049	-0.011666337	780.2480249
125	0.3203	0.0336	NaN	0.0219	0.3046	-0.011783306	780.2480472
125	0.2982	0.0328	NaN	0.0219	0.3039	-0.011797525	780.2480659
125	0.2852	0.0323	NaN	0.0219	0.303	-0.011815366	780.2480894
125	0.2861	0.0324	NaN	0.0219	0.3027	-0.011829651	780.2481082
125	0.2565	0.0314	NaN	0.022	0.3029	-0.011745145	780.2481285
125	0.1824	0.0287	NaN	0.022	0.3038	-0.011761308	780.2481498
125	0.1677	0.0283	NaN	0.022	0.3047	-0.011775796	780.2481689
125	0.1578	0.028	NaN	0.0221	0.3058	-0.011692898	780.2481913
125	0.1503	0.0278	NaN	0.0223	0.3067	-0.011506983	780.2482099
125	0.1452	0.0278	NaN	0.0224	0.307	-0.011423415	780.2482315
125	0.1421	0.0279	NaN	0.0226	0.3067	-0.011237969	780.2482506
125	0.1397	0.028	NaN	0.0228	0.3055	-0.011054268	780.2482721
125	0.138	0.0281	NaN	0.023	0.3047	-0.010869828	780.2482925
125	0.1368	0.0283	NaN	0.0232	0.3046	-0.010686126	780.2483139
125	0.1358	0.0285	NaN	0.0234	0.3052	-0.010502491	780.2483355
125	0.135	0.0287	NaN	0.0237	0.3068	-0.010217582	780.2483553
125	0.1344	0.029	NaN	0.024	0.3076	-0.009933209	780.2483759
125	0.134	0.0293	NaN	0.0242	0.3081	-0.009748836	780.2483964
125	0.1336	0.0295	NaN	0.0245	0.3076	-0.009464598	780.2484171
125	0.1334	0.0298	NaN	0.0248	0.3067	-0.009180762	780.2484384
125	0.1331	0.0301	NaN	0.0251	0.3055	-0.008895986	780.2484584
125	0.133	0.0304	NaN	0.0254	0.3051	-0.008612754	780.2484805
125	0.1327	0.0307	NaN	0.0257	0.3056	-0.008329387	780.2485023
125	0.1325	0.031	NaN	0.026	0.3064	-0.008044143	780.2485217
125	0.1325	0.0313	NaN	0.0264	0.3072	-0.007661715	780.2485449
125	0.1324	0.0317	NaN	0.0267	0.3079	-0.007377678	780.2485658
125	0.1323	0.032	NaN	0.0271	0.3083	-0.0069925	780.2485853
125	0.1323	0.0324	NaN	0.0274	0.3085	-0.006709603	780.2486078
125	0.1323	0.0327	NaN	0.0278	0.3084	-0.006324761	780.2486278
125	0.1323	0.033	NaN	0.0281	0.3083	-0.006040053	780.2486479
125	0.1323	0.0333	NaN	0.0284	0.308	-0.005754406	780.2486667
125	0.1323	0.0337	NaN	0.0287	0.3065	-0.005470704	780.2486882
126	0.1321	0.034	NaN	0.0291	0.306	-0.005086532	780.248709
126	0.132	0.0343	NaN	0.0294	0.3067	-0.004802428	780.2487299
126	0.132	0.0346	NaN	0.0297	0.3079	-0.00451886	780.2487515
126	0.1319	0.0349	NaN	0.03	0.3088	-0.004234353	780.2487719
126	0.1318	0.0353	NaN	0.0303	0.3096	-0.00394998	780.2487924
126	0.1317	0.0355	NaN	0.0306	0.3103	-0.003665407	780.2488127
126	0.1315	0.0358	NaN	0.0309	0.3104	-0.003381503	780.2488339
126	0.1314	0.0361	NaN	0.0312	0.3096	-0.003096661	780.2488538
126	0.1313	0.0364	NaN	0.0314	0.3086	-0.002913093	780.2488754
