Energie,Count
96343.27284406987,0
1579437.2197363698,0
3062531.16662867,0
4545625.11352097,0
6028719.060413269,0
7511813.00730557,77
8994906.954197869,131
10478000.90109017,0
11961094.84798247,0
13444188.794874769,0
14927282.74176707,6
16410376.68865937,61
17893470.63555167,82
19376564.582443967,84
20859658.52933627,62
22342752.47622857,63
23825846.423120867,74
25308940.37001317,51
26792034.31690547,68
28275128.263797767,80
29758222.21069007,70
31241316.15758237,54
32724410.10447467,65
34207504.05136697,53
35690597.99825927,55
37173691.94515157,61
38656785.892043866,54
40139879.838936165,53
41622973.78582847,70
43106067.73272077,56
44589161.67961307,49
46072255.62650537,66
47555349.573397666,59
49038443.520289965,51
50521537.467182264,55
52004631.41407457,56
53487725.36096687,53
54970819.30785917,55
56453913.254751466,49
57937007.201643765,56
59420101.148536064,45
60903195.09542837,51
62386289.04232067,56
63869382.98921297,47
65352476.936105266,42
66835570.88299757,52
68318664.82988986,41
69801758.77678217,58
71284852.72367446,59
72767946.67056677,48
74251040.61745906,45
75734134.56435136,55
77217228.51124367,52
78700322.45813596,48
80183416.40502827,50
81666510.35192056,54
83149604.29881287,60
84632698.24570517,67
86115792.19259746,55
87598886.13948977,60
89081980.08638206,59
90565074.03327437,70
92048167.98016666,49
93531261.92705896,51
95014355.87395127,46
96497449.82084356,65
97980543.76773587,58
99463637.71462816,51
100946731.66152047,57
102429825.60841276,61
103912919.55530506,67
105396013.50219737,63
106879107.44908966,48
108362201.39598197,57
109845295.34287426,48
111328389.28976656,58
112811483.23665887,51
114294577.18355116,69
115777671.13044347,74
117260765.07733576,57
118743859.02422807,66
120226952.97112036,66
121710046.91801266,54
123193140.86490497,68
124676234.81179726,81
126159328.75868957,70
127642422.70558186,66
129125516.65247416,60
130608610.59936646,57
132091704.54625876,65
133574798.49315105,56
135057892.4400434,56
136540986.38693565,68
138024080.33382797,78
139507174.28072023,70
140990268.22761256,71
142473362.17450488,66
143956456.12139714,59
145439550.06828946,68
146922644.01518178,78
148405737.96207404,60
149888831.90896636,63
151371925.85585868,71
152855019.80275095,49
154338113.74964327,81
155821207.6965356,79
157304301.64342785,79
158787395.59032017,75
160270489.5372125,65
161753583.48410475,67
163236677.43099707,72
164719771.37788934,64
166202865.32478166,67
167685959.27167398,65
169169053.21856624,69
170652147.16545856,58
172135241.11235088,71
173618335.05924314,54
175101429.00613546,56
176584522.95302778,79
178067616.89992005,59
179550710.84681237,63
181033804.7937047,82
182516898.74059695,64
183999992.68748927,72
185483086.63438153,67
186966180.58127385,80
188449274.52816617,74
189932368.47505844,67
191415462.42195076,70
192898556.36884308,62
194381650.31573534,63
195864744.26262766,63
197347838.20951998,64
198830932.15641224,42
200314026.10330456,54
201797120.0501969,63
203280213.99708915,62
204763307.94398147,67
206246401.89087373,56
207729495.83776605,69
209212589.78465837,66
210695683.73155063,72
212178777.67844296,63
213661871.62533528,57
215144965.57222754,50
216628059.51911986,54
218111153.46601218,50
219594247.41290444,58
221077341.35979676,43
222560435.30668908,45
224043529.25358135,52
225526623.20047367,62
227009717.147366,51
228492811.09425825,45
229975905.04115057,60
231458998.98804283,54
232942092.93493515,42
234425186.88182747,61
235908280.82871974,43
237391374.77561206,51
238874468.72250438,52
240357562.66939664,42
241840656.61628896,53
243323750.56318128,38
244806844.51007354,34
246289938.45696586,48
247773032.40385818,55
249256126.35075045,55
250739220.29764277,53
252222314.24453503,43
253705408.19142735,43
255188502.13831967,46
256671596.08521193,48
258154690.03210425,42
259637783.97899657,49
261120877.92588884,49
262603971.87278116,46
264087065.81967348,46
265570159.76656574,49
267053253.71345806,45
268536347.6603503,31
270019441.60724264,40
271502535.55413496,50
272985629.5010272,33
274468723.44791955,39
275951817.39481187,43
277434911.34170413,39
278918005.28859645,43
280401099.2354887,43
281884193.18238103,42
283367287.12927336,37
284850381.0761656,44
286333475.02305794,45
287816568.96995026,34
289299662.9168425,35
290782756.86373484,43
292265850.81062716,33
293748944.7575194,26
295232038.70441175,41
296715132.65130407,35
298198226.5981963,37
299681320.54508865,40
301164414.4919809,56
302647508.43887323,38
304130602.38576555,31
305613696.3326578,44
307096790.27955014,42
308579884.22644246,37
310062978.1733347,58
311546072.12022704,33
313029166.06711936,39
314512260.0140116,39
315995353.96090394,35
317478447.90779626,38
318961541.8546885,32
320444635.80158085,34
321927729.74847317,28
323410823.6953654,42
324893917.64225775,28
326377011.58915,31
327860105.53604233,37
329343199.48293465,38
330826293.4298269,34
332309387.37671924,43
333792481.32361156,33
335275575.2705038,45
336758669.21739614,36
338241763.16428846,44
339724857.1111807,34
341207951.05807304,47
342691045.00496536,30
344174138.9518576,30
345657232.89874995,31
347140326.8456422,24
348623420.79253453,34
350106514.73942685,40
351589608.6863191,47
353072702.63321143,53
354555796.58010375,45
356038890.526996,28
357521984.47388834,37
359005078.42078066,46
360488172.3676729,30
361971266.31456524,34
363454360.26145756,44
364937454.2083498,35
366420548.15524215,36
367903642.1021344,32
369386736.0490267,43
370869829.99591905,29
372352923.9428113,43
373836017.88970363,38
375319111.83659595,32
376802205.7834882,34
378285299.73038054,26
379768393.67727286,36
381251487.6241651,46
382734581.57105744,34
384217675.51794976,41
385700769.464842,45
387183863.41173434,34
388666957.35862666,36
390150051.3055189,37
391633145.25241125,43
393116239.1993035,37
394599333.1461958,34
396082427.09308815,33
397565521.0399804,39
399048614.98687273,32
400531708.93376505,40
402014802.8806573,34
403497896.82754964,46
404980990.77444196,36
406464084.7213342,42
407947178.66822654,41
409430272.61511886,33
410913366.5620111,46
412396460.50890344,46
413879554.4557957,25
415362648.402688,43
416845742.34958035,42
418328836.2964726,30
419811930.24336493,28
421295024.19025725,39
422778118.1371495,39
424261212.08404183,26
425744306.03093415,42
427227399.9778264,39
428710493.92471874,38
430193587.87161106,52
431676681.8185033,35
433159775.76539564,49
434642869.7122879,33
436125963.6591802,55
437609057.60607255,54
439092151.5529648,32
440575245.4998571,33
442058339.44674945,37
443541433.3936417,34
445024527.34053403,35
446507621.28742635,40
447990715.2343186,45
449473809.18121094,42
450956903.12810326,40
452439997.0749955,42
453923091.02188784,34
455406184.96878016,42
456889278.9156724,44
458372372.86256474,41
459855466.809457,48
461338560.7563493,55
462821654.70324165,47
464304748.6501339,38
465787842.5970262,45
467270936.54391855,52
468754030.4908108,44
470237124.43770313,66
471720218.38459545,34
473203312.3314877,35
474686406.27838004,35
476169500.22527236,41
477652594.1721646,39
479135688.11905694,43
480618782.0659492,33
482101876.0128415,30
483584969.95973384,23
485068063.9066261,31
486551157.8535184,19
488034251.80041075,27
489517345.747303,13
491000439.69419533,22
492483533.64108765,28
493966627.5879799,22
495449721.53487223,23
496932815.48176455,18
498415909.4286568,27
499899003.37554914,22
501382097.3224414,14
502865191.2693337,12
504348285.21622604,21
505831379.1631183,21
507314473.1100106,21
508797567.05690295,19
510280661.0037952,25
511763754.9506875,20
513246848.89757985,24
514729942.8444721,10
516213036.79136443,20
517696130.73825675,19
519179224.685149,17
520662318.63204134,19
522145412.57893366,18
523628506.5258259,10
525111600.47271824,18
526594694.4196105,15
528077788.3665028,17
529560882.31339514,16
531043976.2602874,15
532527070.2071797,21
534010164.15407205,14
535493258.10096437,11
536976352.0478567,8
538459445.994749,15
539942539.9416413,14
541425633.8885336,11
542908727.8354259,12
544391821.7823182,18
545874915.7292105,9
547358009.6761028,19
548841103.6229951,6
550324197.5698874,15
551807291.5167797,8
553290385.463672,7
554773479.4105643,8
556256573.3574566,14
557739667.3043488,13
559222761.2512412,8
560705855.1981335,17
562188949.1450257,12
563672043.0919181,16
565155137.0388104,13
566638230.9857026,3
568121324.932595,5
569604418.8794873,10
571087512.8263795,12
572570606.7732719,7
574053700.7201642,11
575536794.6670564,8
577019888.6139488,6
578502982.5608411,7
579986076.5077333,9
581469170.4546257,15
582952264.401518,12
584435358.3484102,15
585918452.2953026,9
587401546.2421949,8
588884640.1890872,13
590367734.1359795,13
591850828.0828718,8
593333922.029764,5
594817015.9766564,8
596300109.9235487,7
597783203.870441,8
599266297.8173333,11
600749391.7642256,8
602232485.7111179,6
603715579.6580101,6
605198673.6049025,10
606681767.5517948,7
608164861.498687,10
609647955.4455794,8
611131049.3924717,7
612614143.3393639,5
614097237.2862563,4
615580331.2331486,9
617063425.1800408,7
618546519.1269332,8
620029613.0738255,11
621512707.0207177,6
622995800.9676101,8
624478894.9145024,10
625961988.8613946,10
627445082.808287,4
628928176.7551793,12
630411270.7020715,8
631894364.6489639,17
633377458.5958562,10
634860552.5427485,7
636343646.4896408,6
637826740.4365331,5
639309834.3834254,12
640792928.3303177,10
642276022.27721,4
643759116.2241023,6
645242210.1709946,5
646725304.1178869,12
648208398.0647792,8
649691492.0116714,5
651174585.9585638,9
652657679.9054561,10
654140773.8523483,18
655623867.7992407,15
657106961.746133,42
658590055.6930252,141
660073149.6399176,507
661556243.5868099,677
663039337.5337021,529
664522431.4805945,94
666005525.4274868,2
667488619.374379,5
668971713.3212714,1
670454807.2681637,1
671937901.215056,1
673420995.1619483,2
674904089.1088406,0
676387183.0557328,0
677870277.0026252,1
679353370.9495175,0
680836464.8964097,1
682319558.8433021,2
683802652.7901944,1
685285746.7370867,0
686768840.683979,1
688251934.6308713,3
689735028.5777636,1
691218122.5246558,0
692701216.4715482,0
694184310.4184405,1
695667404.3653327,0
697150498.3122251,2
698633592.2591174,0
700116686.2060096,1
701599780.152902,1
703082874.0997943,0
704565968.0466865,2
706049061.9935789,0
707532155.9404712,0
709015249.8873634,0
710498343.8342558,1
711981437.7811481,1
713464531.7280403,0
714947625.6749327,1
716430719.621825,0
717913813.5687172,0
719396907.5156096,2
720880001.4625019,3
722363095.4093941,0
723846189.3562865,1
725329283.3031788,0
726812377.250071,1
728295471.1969634,1
