Energie,Count
96343.27284406987,0
1579437.2197363698,0
3062531.16662867,0
4545625.11352097,0
6028719.060413269,0
7511813.00730557,113
8994906.954197869,292
10478000.90109017,0
11961094.84798247,0
13444188.794874769,0
14927282.74176707,6
16410376.68865937,97
17893470.63555167,146
19376564.582443967,125
20859658.52933627,117
22342752.47622857,105
23825846.423120867,128
25308940.37001317,91
26792034.31690547,106
28275128.263797767,115
29758222.21069007,112
31241316.15758237,97
32724410.10447467,93
34207504.05136697,89
35690597.99825927,100
37173691.94515157,109
38656785.892043866,91
40139879.838936165,97
41622973.78582847,99
43106067.73272077,97
44589161.67961307,98
46072255.62650537,97
47555349.573397666,103
49038443.520289965,95
50521537.467182264,90
52004631.41407457,102
53487725.36096687,87
54970819.30785917,97
56453913.254751466,92
57937007.201643765,103
59420101.148536064,81
60903195.09542837,87
62386289.04232067,70
63869382.98921297,96
65352476.936105266,92
66835570.88299757,93
68318664.82988986,94
69801758.77678217,84
71284852.72367446,94
72767946.67056677,84
74251040.61745906,104
75734134.56435136,87
77217228.51124367,82
78700322.45813596,83
80183416.40502827,98
81666510.35192056,93
83149604.29881287,85
84632698.24570517,82
86115792.19259746,86
87598886.13948977,95
89081980.08638206,95
90565074.03327437,102
92048167.98016666,88
93531261.92705896,111
95014355.87395127,84
96497449.82084356,116
97980543.76773587,85
99463637.71462816,81
100946731.66152047,102
102429825.60841276,103
103912919.55530506,90
105396013.50219737,94
106879107.44908966,93
108362201.39598197,106
109845295.34287426,113
111328389.28976656,98
112811483.23665887,108
114294577.18355116,109
115777671.13044347,101
117260765.07733576,119
118743859.02422807,110
120226952.97112036,100
121710046.91801266,105
123193140.86490497,106
124676234.81179726,94
126159328.75868957,106
127642422.70558186,90
129125516.65247416,131
130608610.59936646,110
132091704.54625876,96
133574798.49315105,101
135057892.4400434,109
136540986.38693565,120
138024080.33382797,115
139507174.28072023,114
140990268.22761256,103
142473362.17450488,100
143956456.12139714,95
145439550.06828946,109
146922644.01518178,114
148405737.96207404,130
149888831.90896636,94
151371925.85585868,116
152855019.80275095,125
154338113.74964327,96
155821207.6965356,118
157304301.64342785,118
158787395.59032017,116
160270489.5372125,117
161753583.48410475,96
163236677.43099707,116
164719771.37788934,104
166202865.32478166,103
167685959.27167398,104
169169053.21856624,120
170652147.16545856,108
172135241.11235088,102
173618335.05924314,115
175101429.00613546,108
176584522.95302778,97
178067616.89992005,109
179550710.84681237,96
181033804.7937047,102
182516898.74059695,95
183999992.68748927,99
185483086.63438153,115
186966180.58127385,114
188449274.52816617,125
189932368.47505844,111
191415462.42195076,112
192898556.36884308,118
194381650.31573534,99
195864744.26262766,97
197347838.20951998,92
198830932.15641224,109
200314026.10330456,107
201797120.0501969,94
203280213.99708915,88
204763307.94398147,123
206246401.89087373,112
207729495.83776605,110
209212589.78465837,83
210695683.73155063,99
212178777.67844296,89
213661871.62533528,88
215144965.57222754,80
216628059.51911986,86
218111153.46601218,93
219594247.41290444,81
221077341.35979676,99
222560435.30668908,109
224043529.25358135,87
225526623.20047367,76
227009717.147366,62
228492811.09425825,72
229975905.04115057,95
231458998.98804283,87
232942092.93493515,81
234425186.88182747,84
235908280.82871974,91
237391374.77561206,82
238874468.72250438,85
240357562.66939664,81
241840656.61628896,79
243323750.56318128,69
244806844.51007354,89
246289938.45696586,76
247773032.40385818,58
249256126.35075045,80
250739220.29764277,81
252222314.24453503,78
253705408.19142735,62
255188502.13831967,66
256671596.08521193,74
258154690.03210425,84
259637783.97899657,73
261120877.92588884,54
262603971.87278116,68
264087065.81967348,65
265570159.76656574,59
267053253.71345806,66
268536347.6603503,78
270019441.60724264,71
271502535.55413496,58
272985629.5010272,74
274468723.44791955,76
275951817.39481187,68
277434911.34170413,59
278918005.28859645,63
280401099.2354887,59
281884193.18238103,69
283367287.12927336,65
284850381.0761656,64
286333475.02305794,80
287816568.96995026,73
289299662.9168425,67
290782756.86373484,50
292265850.81062716,69
293748944.7575194,49
295232038.70441175,57
296715132.65130407,70
298198226.5981963,83
299681320.54508865,49
301164414.4919809,71
302647508.43887323,83
304130602.38576555,59
305613696.3326578,63
307096790.27955014,58
308579884.22644246,50
310062978.1733347,62
311546072.12022704,65
313029166.06711936,89
314512260.0140116,62
315995353.96090394,60
317478447.90779626,77
318961541.8546885,61
320444635.80158085,62
321927729.74847317,78
323410823.6953654,68
324893917.64225775,59
326377011.58915,64
327860105.53604233,65
329343199.48293465,61
330826293.4298269,64
332309387.37671924,57
333792481.32361156,50
335275575.2705038,65
336758669.21739614,72
338241763.16428846,63
339724857.1111807,49
341207951.05807304,63
342691045.00496536,55
344174138.9518576,58
345657232.89874995,66
347140326.8456422,65
348623420.79253453,61
350106514.73942685,57
351589608.6863191,78
353072702.63321143,63
354555796.58010375,60
356038890.526996,68
357521984.47388834,62
359005078.42078066,59
360488172.3676729,49
361971266.31456524,45
363454360.26145756,58
364937454.2083498,53
366420548.15524215,63
367903642.1021344,50
369386736.0490267,62
370869829.99591905,63
372352923.9428113,59
373836017.88970363,60
375319111.83659595,55
376802205.7834882,50
378285299.73038054,73
379768393.67727286,57
381251487.6241651,62
382734581.57105744,54
384217675.51794976,56
385700769.464842,51
387183863.41173434,58
388666957.35862666,65
390150051.3055189,63
391633145.25241125,62
393116239.1993035,63
394599333.1461958,52
396082427.09308815,68
397565521.0399804,68
399048614.98687273,61
400531708.93376505,57
402014802.8806573,58
403497896.82754964,68
404980990.77444196,50
406464084.7213342,55
407947178.66822654,62
409430272.61511886,44
410913366.5620111,75
412396460.50890344,56
413879554.4557957,65
415362648.402688,59
416845742.34958035,62
418328836.2964726,63
419811930.24336493,66
421295024.19025725,63
422778118.1371495,67
424261212.08404183,58
425744306.03093415,61
427227399.9778264,67
428710493.92471874,69
430193587.87161106,71
431676681.8185033,74
433159775.76539564,55
434642869.7122879,59
436125963.6591802,58
437609057.60607255,62
439092151.5529648,65
440575245.4998571,59
442058339.44674945,59
443541433.3936417,69
445024527.34053403,75
446507621.28742635,68
447990715.2343186,76
449473809.18121094,64
450956903.12810326,73
452439997.0749955,50
453923091.02188784,93
455406184.96878016,87
456889278.9156724,67
458372372.86256474,74
459855466.809457,73
461338560.7563493,70
462821654.70324165,70
464304748.6501339,73
465787842.5970262,73
467270936.54391855,67
468754030.4908108,59
470237124.43770313,71
471720218.38459545,71
473203312.3314877,74
474686406.27838004,63
476169500.22527236,55
477652594.1721646,52
479135688.11905694,55
480618782.0659492,51
482101876.0128415,44
483584969.95973384,43
485068063.9066261,45
486551157.8535184,36
488034251.80041075,37
489517345.747303,46
491000439.69419533,32
492483533.64108765,40
493966627.5879799,42
495449721.53487223,36
496932815.48176455,35
498415909.4286568,26
499899003.37554914,32
501382097.3224414,38
502865191.2693337,35
504348285.21622604,36
505831379.1631183,24
507314473.1100106,25
508797567.05690295,41
510280661.0037952,38
511763754.9506875,35
513246848.89757985,30
514729942.8444721,32
516213036.79136443,25
517696130.73825675,27
519179224.685149,25
520662318.63204134,21
522145412.57893366,24
523628506.5258259,22
525111600.47271824,29
526594694.4196105,17
528077788.3665028,24
529560882.31339514,25
531043976.2602874,33
532527070.2071797,25
534010164.15407205,23
535493258.10096437,24
536976352.0478567,27
538459445.994749,21
539942539.9416413,35
541425633.8885336,26
542908727.8354259,7
544391821.7823182,15
545874915.7292105,18
547358009.6761028,19
548841103.6229951,28
550324197.5698874,19
551807291.5167797,20
553290385.463672,20
554773479.4105643,17
556256573.3574566,11
557739667.3043488,23
559222761.2512412,16
560705855.1981335,15
562188949.1450257,22
563672043.0919181,17
565155137.0388104,17
566638230.9857026,14
568121324.932595,20
569604418.8794873,14
571087512.8263795,14
572570606.7732719,19
574053700.7201642,11
575536794.6670564,24
577019888.6139488,12
578502982.5608411,18
579986076.5077333,23
581469170.4546257,28
582952264.401518,21
584435358.3484102,19
585918452.2953026,10
587401546.2421949,12
588884640.1890872,9
590367734.1359795,18
591850828.0828718,15
593333922.029764,15
594817015.9766564,13
596300109.9235487,19
597783203.870441,13
599266297.8173333,17
600749391.7642256,19
602232485.7111179,12
603715579.6580101,16
605198673.6049025,14
606681767.5517948,17
608164861.498687,15
609647955.4455794,24
611131049.3924717,19
612614143.3393639,22
614097237.2862563,18
615580331.2331486,16
617063425.1800408,17
618546519.1269332,13
620029613.0738255,14
621512707.0207177,17
622995800.9676101,19
624478894.9145024,20
625961988.8613946,14
627445082.808287,22
628928176.7551793,21
630411270.7020715,21
631894364.6489639,16
633377458.5958562,14
634860552.5427485,23
636343646.4896408,17
637826740.4365331,15
639309834.3834254,13
640792928.3303177,10
642276022.27721,17
643759116.2241023,9
645242210.1709946,17
646725304.1178869,13
648208398.0647792,14
649691492.0116714,17
651174585.9585638,10
652657679.9054561,16
654140773.8523483,25
655623867.7992407,28
657106961.746133,61
658590055.6930252,258
660073149.6399176,805
661556243.5868099,1061
663039337.5337021,773
664522431.4805945,113
666005525.4274868,5
667488619.374379,5
668971713.3212714,5
670454807.2681637,4
671937901.215056,0
673420995.1619483,3
674904089.1088406,1
676387183.0557328,1
677870277.0026252,2
679353370.9495175,2
680836464.8964097,3
682319558.8433021,2
683802652.7901944,1
685285746.7370867,4
686768840.683979,2
688251934.6308713,1
689735028.5777636,1
691218122.5246558,0
692701216.4715482,6
694184310.4184405,2
695667404.3653327,3
697150498.3122251,3
698633592.2591174,4
700116686.2060096,1
701599780.152902,3
703082874.0997943,2
704565968.0466865,2
706049061.9935789,5
707532155.9404712,3
709015249.8873634,3
710498343.8342558,2
711981437.7811481,2
713464531.7280403,3
714947625.6749327,0
716430719.621825,2
717913813.5687172,2
719396907.5156096,2
720880001.4625019,1
722363095.4093941,1
723846189.3562865,2
725329283.3031788,3
726812377.250071,1
728295471.1969634,1
