Energie,Count
96343.27284406987,0
1579437.2197363698,0
3062531.16662867,0
4545625.11352097,0
6028719.060413269,0
7511813.00730557,76
8994906.954197869,194
10478000.90109017,0
11961094.84798247,0
13444188.794874769,0
14927282.74176707,7
16410376.68865937,121
17893470.63555167,142
19376564.582443967,151
20859658.52933627,153
22342752.47622857,144
23825846.423120867,129
25308940.37001317,142
26792034.31690547,152
28275128.263797767,139
29758222.21069007,119
31241316.15758237,114
32724410.10447467,111
34207504.05136697,129
35690597.99825927,118
37173691.94515157,98
38656785.892043866,116
40139879.838936165,130
41622973.78582847,113
43106067.73272077,106
44589161.67961307,103
46072255.62650537,114
47555349.573397666,96
49038443.520289965,87
50521537.467182264,114
52004631.41407457,120
53487725.36096687,122
54970819.30785917,105
56453913.254751466,115
57937007.201643765,112
59420101.148536064,109
60903195.09542837,115
62386289.04232067,108
63869382.98921297,118
65352476.936105266,108
66835570.88299757,119
68318664.82988986,108
69801758.77678217,119
71284852.72367446,114
72767946.67056677,118
74251040.61745906,119
75734134.56435136,107
77217228.51124367,135
78700322.45813596,111
80183416.40502827,119
81666510.35192056,112
83149604.29881287,121
84632698.24570517,109
86115792.19259746,123
87598886.13948977,118
89081980.08638206,109
90565074.03327437,127
92048167.98016666,138
93531261.92705896,105
95014355.87395127,126
96497449.82084356,108
97980543.76773587,131
99463637.71462816,124
100946731.66152047,127
102429825.60841276,143
103912919.55530506,138
105396013.50219737,152
106879107.44908966,114
108362201.39598197,151
109845295.34287426,147
111328389.28976656,139
112811483.23665887,145
114294577.18355116,122
115777671.13044347,156
117260765.07733576,132
118743859.02422807,161
120226952.97112036,139
121710046.91801266,153
123193140.86490497,152
124676234.81179726,143
126159328.75868957,151
127642422.70558186,188
129125516.65247416,164
130608610.59936646,137
132091704.54625876,150
133574798.49315105,142
135057892.4400434,150
136540986.38693565,148
138024080.33382797,146
139507174.28072023,133
140990268.22761256,158
142473362.17450488,130
143956456.12139714,143
145439550.06828946,171
146922644.01518178,161
148405737.96207404,158
149888831.90896636,197
151371925.85585868,131
152855019.80275095,155
154338113.74964327,162
155821207.6965356,140
157304301.64342785,154
158787395.59032017,153
160270489.5372125,137
161753583.48410475,135
163236677.43099707,160
164719771.37788934,160
166202865.32478166,155
167685959.27167398,156
169169053.21856624,131
170652147.16545856,140
172135241.11235088,126
173618335.05924314,145
175101429.00613546,154
176584522.95302778,120
178067616.89992005,130
179550710.84681237,121
181033804.7937047,132
182516898.74059695,109
183999992.68748927,152
185483086.63438153,143
186966180.58127385,129
188449274.52816617,151
189932368.47505844,118
191415462.42195076,121
192898556.36884308,133
194381650.31573534,109
195864744.26262766,129
197347838.20951998,129
198830932.15641224,112
200314026.10330456,116
201797120.0501969,108
203280213.99708915,108
204763307.94398147,114
206246401.89087373,110
207729495.83776605,101
209212589.78465837,123
210695683.73155063,108
212178777.67844296,102
213661871.62533528,131
215144965.57222754,106
216628059.51911986,122
218111153.46601218,113
219594247.41290444,100
221077341.35979676,87
222560435.30668908,113
224043529.25358135,126
225526623.20047367,100
227009717.147366,90
228492811.09425825,101
229975905.04115057,93
231458998.98804283,99
232942092.93493515,100
234425186.88182747,95
235908280.82871974,87
237391374.77561206,109
238874468.72250438,114
240357562.66939664,83
241840656.61628896,80
243323750.56318128,103
244806844.51007354,108
246289938.45696586,83
247773032.40385818,92
249256126.35075045,88
250739220.29764277,88
252222314.24453503,71
253705408.19142735,92
255188502.13831967,70
256671596.08521193,81
258154690.03210425,79
259637783.97899657,77
261120877.92588884,83
262603971.87278116,71
264087065.81967348,74
265570159.76656574,73
267053253.71345806,83
268536347.6603503,69
270019441.60724264,74
271502535.55413496,68
272985629.5010272,94
274468723.44791955,72
275951817.39481187,76
277434911.34170413,72
278918005.28859645,68
280401099.2354887,76
281884193.18238103,68
283367287.12927336,57
284850381.0761656,70
286333475.02305794,69
287816568.96995026,51
289299662.9168425,65
290782756.86373484,53
292265850.81062716,80
293748944.7575194,76
295232038.70441175,80
296715132.65130407,65
298198226.5981963,74
299681320.54508865,61
301164414.4919809,57
302647508.43887323,62
304130602.38576555,65
305613696.3326578,74
307096790.27955014,58
308579884.22644246,61
310062978.1733347,65
311546072.12022704,57
313029166.06711936,53
314512260.0140116,61
315995353.96090394,67
317478447.90779626,52
318961541.8546885,78
320444635.80158085,73
321927729.74847317,60
323410823.6953654,70
324893917.64225775,57
326377011.58915,53
327860105.53604233,63
329343199.48293465,56
330826293.4298269,43
332309387.37671924,38
333792481.32361156,47
335275575.2705038,54
336758669.21739614,55
338241763.16428846,65
339724857.1111807,39
341207951.05807304,54
342691045.00496536,52
344174138.9518576,53
345657232.89874995,53
347140326.8456422,57
348623420.79253453,48
350106514.73942685,61
351589608.6863191,70
353072702.63321143,51
354555796.58010375,52
356038890.526996,58
357521984.47388834,45
359005078.42078066,41
360488172.3676729,52
361971266.31456524,52
363454360.26145756,36
364937454.2083498,47
366420548.15524215,51
367903642.1021344,52
369386736.0490267,48
370869829.99591905,46
372352923.9428113,43
373836017.88970363,43
375319111.83659595,36
376802205.7834882,36
378285299.73038054,49
379768393.67727286,54
381251487.6241651,54
382734581.57105744,39
384217675.51794976,46
385700769.464842,44
387183863.41173434,51
388666957.35862666,46
390150051.3055189,44
391633145.25241125,54
393116239.1993035,41
394599333.1461958,54
396082427.09308815,43
397565521.0399804,56
399048614.98687273,40
400531708.93376505,37
402014802.8806573,55
403497896.82754964,37
404980990.77444196,44
406464084.7213342,46
407947178.66822654,43
409430272.61511886,48
410913366.5620111,48
412396460.50890344,43
413879554.4557957,55
415362648.402688,49
416845742.34958035,40
418328836.2964726,44
419811930.24336493,47
421295024.19025725,40
422778118.1371495,39
424261212.08404183,49
425744306.03093415,46
427227399.9778264,61
428710493.92471874,46
430193587.87161106,55
431676681.8185033,47
433159775.76539564,33
434642869.7122879,36
436125963.6591802,55
437609057.60607255,39
439092151.5529648,45
440575245.4998571,40
442058339.44674945,30
443541433.3936417,35
445024527.34053403,39
446507621.28742635,35
447990715.2343186,48
449473809.18121094,50
450956903.12810326,37
452439997.0749955,44
453923091.02188784,59
455406184.96878016,46
456889278.9156724,39
458372372.86256474,44
459855466.809457,54
461338560.7563493,35
462821654.70324165,37
464304748.6501339,44
465787842.5970262,53
467270936.54391855,51
468754030.4908108,40
470237124.43770313,47
471720218.38459545,41
473203312.3314877,28
474686406.27838004,30
476169500.22527236,42
477652594.1721646,31
479135688.11905694,36
480618782.0659492,41
482101876.0128415,35
483584969.95973384,44
485068063.9066261,24
486551157.8535184,35
488034251.80041075,27
489517345.747303,29
491000439.69419533,30
492483533.64108765,22
493966627.5879799,37
495449721.53487223,27
496932815.48176455,25
498415909.4286568,26
499899003.37554914,22
501382097.3224414,18
502865191.2693337,25
504348285.21622604,24
505831379.1631183,22
507314473.1100106,31
508797567.05690295,32
510280661.0037952,33
511763754.9506875,44
513246848.89757985,22
514729942.8444721,28
516213036.79136443,21
517696130.73825675,18
519179224.685149,24
520662318.63204134,27
522145412.57893366,19
523628506.5258259,30
525111600.47271824,32
526594694.4196105,19
528077788.3665028,27
529560882.31339514,22
531043976.2602874,27
532527070.2071797,10
534010164.15407205,20
535493258.10096437,27
536976352.0478567,19
538459445.994749,19
539942539.9416413,15
541425633.8885336,17
542908727.8354259,19
544391821.7823182,18
545874915.7292105,15
547358009.6761028,18
548841103.6229951,29
550324197.5698874,19
551807291.5167797,22
553290385.463672,21
554773479.4105643,23
556256573.3574566,10
557739667.3043488,28
559222761.2512412,19
560705855.1981335,17
562188949.1450257,19
563672043.0919181,17
565155137.0388104,17
566638230.9857026,20
568121324.932595,14
569604418.8794873,21
571087512.8263795,15
572570606.7732719,14
574053700.7201642,14
575536794.6670564,21
577019888.6139488,11
578502982.5608411,19
579986076.5077333,18
581469170.4546257,17
582952264.401518,24
584435358.3484102,23
585918452.2953026,17
587401546.2421949,18
588884640.1890872,15
590367734.1359795,20
591850828.0828718,14
593333922.029764,21
594817015.9766564,19
596300109.9235487,22
597783203.870441,14
599266297.8173333,8
600749391.7642256,19
602232485.7111179,7
603715579.6580101,14
605198673.6049025,16
606681767.5517948,23
608164861.498687,19
609647955.4455794,22
611131049.3924717,25
612614143.3393639,17
614097237.2862563,16
615580331.2331486,17
617063425.1800408,21
618546519.1269332,19
620029613.0738255,21
621512707.0207177,18
622995800.9676101,16
624478894.9145024,17
625961988.8613946,14
627445082.808287,15
628928176.7551793,16
630411270.7020715,19
631894364.6489639,16
633377458.5958562,26
634860552.5427485,22
636343646.4896408,21
637826740.4365331,17
639309834.3834254,20
640792928.3303177,24
642276022.27721,15
643759116.2241023,22
645242210.1709946,14
646725304.1178869,14
648208398.0647792,20
649691492.0116714,14
651174585.9585638,22
652657679.9054561,25
654140773.8523483,32
655623867.7992407,23
657106961.746133,46
658590055.6930252,74
660073149.6399176,266
661556243.5868099,380
663039337.5337021,305
664522431.4805945,55
666005525.4274868,6
667488619.374379,6
668971713.3212714,9
670454807.2681637,12
671937901.215056,7
673420995.1619483,8
674904089.1088406,7
676387183.0557328,6
677870277.0026252,11
679353370.9495175,11
680836464.8964097,9
682319558.8433021,10
683802652.7901944,6
685285746.7370867,2
686768840.683979,2
688251934.6308713,10
689735028.5777636,8
691218122.5246558,9
692701216.4715482,5
694184310.4184405,6
695667404.3653327,6
697150498.3122251,7
698633592.2591174,10
700116686.2060096,9
701599780.152902,9
703082874.0997943,4
704565968.0466865,8
706049061.9935789,7
707532155.9404712,11
709015249.8873634,5
710498343.8342558,7
711981437.7811481,7
713464531.7280403,8
714947625.6749327,5
716430719.621825,10
717913813.5687172,8
719396907.5156096,9
720880001.4625019,5
722363095.4093941,7
723846189.3562865,8
725329283.3031788,11
726812377.250071,12
728295471.1969634,11
