	m	t	
f	-0.00011117	0.21645	
			
			
X in nm	Y Signal 	f	y-f
663.32	0.14801	0.142708716	0.005301284
663.36	0.13498	0.142704269	-0.007724269
663.4	0.14694	0.142699822	0.004240178
663.44	0.14048	0.142695375	-0.002215375
663.48	0.14048	0.142690928	-0.002210928
663.52	0.14496	0.142686482	0.002273518
663.56	0.14532	0.142682035	0.002637965
663.6	0.14012	0.142677588	-0.002557588
663.64	0.14027	0.142673141	-0.002403141
663.68	0.14206	0.142668694	-0.000608694
663.72	0.14593	0.142664248	0.003265752
663.76	0.14109	0.142659801	-0.001569801
663.8	0.13753	0.142655354	-0.005125354
663.84	0.13758	0.142650907	-0.005070907
663.88	0.14618	0.14264646	0.00353354
663.92	0.14806	0.142642014	0.005417986
663.96	0.13661	0.142637567	-0.006027567
664	0.14425	0.14263312	0.00161688
664.04	0.14608	0.142628673	0.003451327
664.08	0.13885	0.142624226	-0.003774226
664.12	0.13844	0.14261978	-0.00417978
664.16	0.14333	0.142615333	0.000714667
664.2	0.13478	0.142610886	-0.007830886
664.24	0.13926	0.142606439	-0.003346439
664.28	0.14124	0.142601992	-0.001361992
664.32	0.14313	0.142597546	0.000532454
664.36	0.13585	0.142593099	-0.006743099
664.4	0.14521	0.142588652	0.002621348
664.44	0.14532	0.142584205	0.002735795
664.48	0.13732	0.142579758	-0.005259758
664.52	0.14048	0.142575312	-0.002095312
664.56	0.13844	0.142570865	-0.004130865
664.6	0.14252	0.142566418	-4.6418E-05
664.64	0.13926	0.142561971	-0.003301971
664.68	0.14048	0.142557524	-0.002077524
664.72	0.14073	0.142553078	-0.001823078
664.76	0.14694	0.142548631	0.004391369
664.8	0.14221	0.142544184	-0.000334184
664.84	0.13941	0.142539737	-0.003129737
664.88	0.14323	0.14253529	0.00069471
664.92	0.14033	0.142530844	-0.002200844
664.96	0.13758	0.142526397	-0.004946397
665	0.13747	0.14252195	-0.00505195
665.04	0.13391	0.142517503	-0.008607503
665.08	0.14241	0.142513056	-0.000103056
665.12	0.14435	0.14250861	0.00184139
665.16	0.14134	0.142504163	-0.001164163
665.2	0.14221	0.142499716	-0.000289716
665.24	0.13849	0.142495269	-0.004005269
665.28	0.14506	0.142490822	0.002569178
665.32	0.14496	0.142486376	0.002473624
665.36	0.13951	0.142481929	-0.002971929
665.4	0.14684	0.142477482	0.004362518
665.44	0.14898	0.142473035	0.006506965
665.48	0.13732	0.142468588	-0.005148588
665.52	0.13961	0.142464142	-0.002854142
665.56	0.13875	0.142459695	-0.003709695
665.6	0.13875	0.142455248	-0.003705248
665.64	0.14822	0.142450801	0.005769199
665.68	0.13936	0.142446354	-0.003086354
665.72	0.14435	0.142441908	0.001908092
665.76	0.13859	0.142437461	-0.003847461
665.8	0.14211	0.142433014	-0.000323014
665.84	0.13666	0.142428567	-0.005768567
665.88	0.14318	0.14242412	0.00075588
665.92	0.14348	0.142419674	0.001060326
665.96	0.13854	0.142415227	-0.003875227
666	0.1333	0.14241078	-0.00911078
666.04	0.15097	0.142406333	0.008563667
666.08	0.15086	0.142401886	0.008458114
666.12	0.14124	0.14239744	-0.00115744
666.16	0.14063	0.142392993	-0.001762993
666.2	0.14033	0.142388546	-0.002058546
666.24	0.14221	0.142384099	-0.000174099
666.28	0.14027	0.142379652	-0.002109652
666.32	0.14328	0.142375206	0.000904794
666.36	0.14012	0.142370759	-0.002250759
666.4	0.14236	0.142366312	-6.312E-06
666.44	0.14343	0.142361865	0.001068135
666.48	0.14323	0.142357418	0.000872582
666.52	0.14043	0.142352972	-0.001922972
666.56	0.1442	0.142348525	0.001851475
666.6	0.14786	0.142344078	0.005515922
666.64	0.1389	0.142339631	-0.003439631
666.68	0.13865	0.142335184	-0.003685184
666.72	0.14491	0.142330738	0.002579262
666.76	0.13666	0.142326291	-0.005666291
666.8	0.13671	0.142321844	-0.005611844
666.84	0.13865	0.142317397	-0.003667397
666.88	0.14145	0.14231295	-0.00086295
666.92	0.14145	0.142308504	-0.000858504
666.96	0.13737	0.142304057	-0.004934057
667	0.13747	0.14229961	-0.00482961
667.04	0.13294	0.142295163	-0.009355163
667.08	0.1332	0.142290716	-0.009090716
667.12	0.13279	0.14228627	-0.00949627
667.16	0.14048	0.142281823	-0.001801823
667.2	0.13024	0.142277376	-0.012037376
667.24	0.13961	0.142272929	-0.002662929
667.28	0.14221	0.142268482	-5.84824E-05
667.32	0.14134	0.142264036	-0.000924036
667.36	0.14124	0.142259589	-0.001019589
667.4	0.14226	0.142255142	4.858E-06
667.44	0.14806	0.142250695	0.005809305
667.48	0.14348	0.142246248	0.001233752
667.52	0.14333	0.142241802	0.001088198
667.56	0.14343	0.142237355	0.001192645
667.6	0.14022	0.142232908	-0.002012908
667.64	0.13921	0.142228461	-0.003018461
667.68	0.13961	0.142224014	-0.002614014
667.72	0.14781	0.142219568	0.005590432
667.76	0.13859	0.142215121	-0.003625121
667.8	0.14414	0.142210674	0.001929326
667.84	0.13686	0.142206227	-0.005346227
667.88	0.14801	0.14220178	0.00580822
667.92	0.13921	0.142197334	-0.002987334
667.96	0.13926	0.142192887	-0.002932887
668	0.13381	0.14218844	-0.00837844
668.04	0.14252	0.142183993	0.000336007
668.08	0.14134	0.142179546	-0.000839546
668.12	0.13946	0.1421751	-0.0027151
668.16	0.14058	0.142170653	-0.001590653
668.2	0.13676	0.142166206	-0.005406206
668.24	0.14486	0.142161759	0.002698241
668.28	0.14562	0.142157312	0.003462688
668.32	0.14608	0.142152866	0.003927134
668.36	0.14139	0.142148419	-0.000758419
668.4	0.13483	0.142143972	-0.007313972
668.44	0.14333	0.142139525	0.001190475
668.48	0.14338	0.142135078	0.001244922
668.52	0.13951	0.142130632	-0.002620632
668.56	0.13936	0.142126185	-0.002766185
668.6	0.13742	0.142121738	-0.004701738
668.64	0.13859	0.142117291	-0.003527291
668.68	0.13931	0.142112844	-0.002802844
668.72	0.14323	0.142108398	0.001121602
668.76	0.13763	0.142103951	-0.004473951
668.8	0.1444	0.142099504	0.002300496
668.84	0.1446	0.142095057	0.002504943
668.88	0.13941	0.14209061	-0.00268061
668.92	0.13768	0.142086164	-0.004406164
668.96	0.13671	0.142081717	-0.005371717
669	0.13956	0.14207727	-0.00251727
669.04	0.14063	0.142072823	-0.001442823
669.08	0.13315	0.142068376	-0.008918376
669.12	0.13661	0.14206393	-0.00545393
669.16	0.13661	0.142059483	-0.005449483
669.2	0.136	0.142055036	-0.006055036
669.24	0.14369	0.142050589	0.001639411
669.28	0.14038	0.142046142	-0.001666142
669.32	0.14333	0.142041696	0.001288304
669.36	0.14694	0.142037249	0.004902751
669.4	0.14048	0.142032802	-0.001552802
669.44	0.14022	0.142028355	-0.001808355
669.48	0.14425	0.142023908	0.002226092
669.52	0.14501	0.142019462	0.002990538
669.56	0.14241	0.142015015	0.000394985
669.6	0.13992	0.142010568	-0.002090568
669.64	0.13956	0.142006121	-0.002446121
669.68	0.14068	0.142001674	-0.001321674
669.72	0.14017	0.141997228	-0.001827228
669.76	0.13615	0.141992781	-0.005842781
669.8	0.13941	0.141988334	-0.002578334
669.84	0.1473	0.141983887	0.005316113
669.88	0.14033	0.14197944	-0.00164944
669.92	0.14918	0.141974994	0.007205006
669.96	0.14506	0.141970547	0.003089453
670	0.14837	0.1419661	0.0064039
670.04	0.14817	0.141961653	0.006208347
670.08	0.1416	0.141957206	-0.000357206
670.12	0.14521	0.14195276	0.00325724
670.16	0.14353	0.141948313	0.001581687
670.2	0.13956	0.141943866	-0.002383866
670.24	0.153	0.141939419	0.011060581
670.28	0.14618	0.141934972	0.004245028
670.32	0.14608	0.141930526	0.004149474
670.36	0.14022	0.141926079	-0.001706079
670.4	0.1443	0.141921632	0.002378368
670.44	0.14705	0.141917185	0.005132815
670.48	0.14058	0.141912738	-0.001332738
670.52	0.14048	0.141908292	-0.001428292
670.56	0.15484	0.141903845	0.012936155
670.6	0.14715	0.141899398	0.005250602
670.64	0.14689	0.141894951	0.004995049
670.68	0.14516	0.141890504	0.003269496
670.72	0.14328	0.141886058	0.001393942
670.76	0.14715	0.141881611	0.005268389
670.8	0.13875	0.141877164	-0.003127164
670.84	0.1501	0.141872717	0.008227283
670.88	0.13849	0.14186827	-0.00337827
670.92	0.13839	0.141863824	-0.003473824
670.96	0.15117	0.141859377	0.009310623
671	0.13941	0.14185493	-0.00244493
671.04	0.14974	0.141850483	0.007889517
671.08	0.14516	0.141846036	0.003313964
671.12	0.14445	0.14184159	0.00260841
671.16	0.1415	0.141837143	-0.000337143
671.2	0.14134	0.141832696	-0.000492696
671.24	0.15005	0.141828249	0.008221751
671.28	0.13768	0.141823802	-0.004143802
671.32	0.1471	0.141819356	0.005280644
671.36	0.14995	0.141814909	0.008135091
671.4	0.14333	0.141810462	0.001519538
671.44	0.14776	0.141806015	0.005953985
671.48	0.14511	0.141801568	0.003308432
671.52	0.14511	0.141797122	0.003312878
671.56	0.14058	0.141792675	-0.001212675
671.6	0.15107	0.141788228	0.009281772
671.64	0.13747	0.141783781	-0.004313781
671.68	0.13574	0.141779334	-0.006039334
671.72	0.13966	0.141774888	-0.002114888
671.76	0.14048	0.141770441	-0.001290441
671.8	0.14043	0.141765994	-0.001335994
671.84	0.14353	0.141761547	0.001768453
671.88	0.14139	0.1417571	-0.0003671
671.92	0.14129	0.141752654	-0.000462654
671.96	0.14608	0.141748207	0.004331793
672	0.14114	0.14174376	-0.00060376
672.04	0.13829	0.141739313	-0.003449313
672.08	0.14119	0.141734866	-0.000544866
672.12	0.14134	0.14173042	-0.00039042
672.16	0.14796	0.141725973	0.006234027
672.2	0.13366	0.141721526	-0.008061526
672.24	0.14516	0.141717079	0.003442921
672.28	0.13854	0.141712632	-0.003172632
672.32	0.15183	0.141708186	0.010121814
672.36	0.14435	0.141703739	0.002646261
672.4	0.14399	0.141699292	0.002290708
672.44	0.13401	0.141694845	-0.007684845
672.48	0.14043	0.141690398	-0.001260398
672.52	0.13865	0.141685952	-0.003035952
672.56	0.13315	0.141681505	-0.008531505
672.6	0.14058	0.141677058	-0.001097058
672.64	0.1415	0.141672611	-0.000172611
672.68	0.14124	0.141668164	-0.000428164
672.72	0.13854	0.141663718	-0.003123718
672.76	0.13753	0.141659271	-0.004129271
672.8	0.14257	0.141654824	0.000915176
672.84	0.13941	0.141650377	-0.002240377
672.88	0.14333	0.14164593	0.00168407
672.92	0.14038	0.141641484	-0.001261484
672.96	0.13936	0.141637037	-0.002277037
673	0.13956	0.14163259	-0.00207259
673.04	0.13844	0.141628143	-0.003188143
673.08	0.14333	0.141623696	0.001706304
673.12	0.14231	0.14161925	0.00069075
673.16	0.14521	0.141614803	0.003595197
673.2	0.13493	0.141610356	-0.006680356
673.24	0.14526	0.141605909	0.003654091
673.28	0.14532	0.141601462	0.003718538
673.32	0.13671	0.141597016	-0.004887016
673.36	0.14236	0.141592569	0.000767431
673.4	0.14358	0.141588122	0.001991878
673.44	0.14048	0.141583675	-0.001103675
673.48	0.13758	0.141579228	-0.003999228
673.52	0.13686	0.141574782	-0.004714782
673.56	0.13661	0.141570335	-0.004960335
673.6	0.13742	0.141565888	-0.004145888
673.64	0.13854	0.141561441	-0.003021441
673.68	0.14241	0.141556994	0.000853006
673.72	0.14343	0.141552548	0.001877452
673.76	0.14236	0.141548101	0.000811899
673.8	0.1332	0.141543654	-0.008343654
673.84	0.13956	0.141539207	-0.001979207
673.88	0.13946	0.14153476	-0.00207476
673.92	0.13574	0.141530314	-0.005790314
673.96	0.14333	0.141525867	0.001804133
674	0.13666	0.14152142	-0.00486142
674.04	0.14694	0.141516973	0.005423027
674.08	0.13503	0.141512526	-0.006482526
674.12	0.14027	0.14150808	-0.00123808
674.16	0.14053	0.141503633	-0.000973633
674.2	0.13865	0.141499186	-0.002849186
674.24	0.13854	0.141494739	-0.002954739
674.28	0.14068	0.141490292	-0.000810292
674.32	0.1501	0.141485846	0.008614154
674.36	0.13758	0.141481399	-0.003901399
674.4	0.13503	0.141476952	-0.006446952
674.44	0.13854	0.141472505	-0.002932505
674.48	0.13839	0.141468058	-0.003078058
674.52	0.13579	0.141463612	-0.005673612
674.56	0.13457	0.141459165	-0.006889165
674.6	0.14501	0.141454718	0.003555282
674.64	0.14985	0.141450271	0.008399729
674.68	0.13376	0.141445824	-0.007685824
674.72	0.14033	0.141441378	-0.001111378
674.76	0.14053	0.141436931	-0.000906931
674.8	0.14134	0.141432484	-9.2484E-05
674.84	0.14526	0.141428037	0.003831963
674.88	0.14516	0.14142359	0.00373641
674.92	0.14511	0.141419144	0.003690856
674.96	0.14038	0.141414697	-0.001034697
675	0.13946	0.14141025	-0.00195025
675.04	0.13946	0.141405803	-0.001945803
675.08	0.14308	0.141401356	0.001678644
675.12	0.14053	0.14139691	-0.00086691
675.16	0.13478	0.141392463	-0.006612463
675.2	0.1471	0.141388016	0.005711984
675.24	0.14124	0.141383569	-0.000143569
675.28	0.13513	0.141379122	-0.006249122
675.32	0.14033	0.141374676	-0.001044676
675.36	0.14063	0.141370229	-0.000740229
675.4	0.13961	0.141365782	-0.001755782
675.44	0.136	0.141361335	-0.005361335
675.48	0.14216	0.141356888	0.000803112
675.52	0.14593	0.141352442	0.004577558
675.56	0.14425	0.141347995	0.002902005
675.6	0.14506	0.141343548	0.003716452
675.64	0.14526	0.141339101	0.003920899
675.68	0.14043	0.141334654	-0.000904654
675.72	0.14618	0.141330208	0.004849792
675.76	0.13493	0.141325761	-0.006395761
675.8	0.14027	0.141321314	-0.001051314
675.84	0.13865	0.141316867	-0.002666867
675.88	0.14425	0.14131242	0.00293758
675.92	0.1445	0.141307974	0.003192026
675.96	0.13961	0.141303527	-0.001693527
676	0.14038	0.14129908	-0.00091908
676.04	0.13182	0.141294633	-0.009474633
676.08	0.13203	0.141290186	-0.009260186
676.12	0.13661	0.14128574	-0.00467574
676.16	0.13971	0.141281293	-0.001571293
676.2	0.14109	0.141276846	-0.000186846
676.24	0.14119	0.141272399	-8.23992E-05
676.28	0.13854	0.141267952	-0.002727952
676.32	0.14328	0.141263506	0.002016494
676.36	0.13844	0.141259059	-0.002819059
676.4	0.14532	0.141254612	0.004065388
676.44	0.14532	0.141250165	0.004069835
676.48	0.13391	0.141245718	-0.007335718
676.52	0.13386	0.141241272	-0.007381272
676.56	0.13732	0.141236825	-0.003916825
676.6	0.14404	0.141232378	0.002807622
676.64	0.14506	0.141227931	0.003832069
676.68	0.14318	0.141223484	0.001956516
676.72	0.13763	0.141219038	-0.003589038
676.76	0.14806	0.141214591	0.006845409
676.8	0.14506	0.141210144	0.003849856
676.84	0.14516	0.141205697	0.003954303
676.88	0.13595	0.14120125	-0.00525125
676.92	0.13941	0.141196804	-0.001786804
676.96	0.14053	0.141192357	-0.000662357
677	0.13681	0.14118791	-0.00437791
677.04	0.13747	0.141183463	-0.003713463
677.08	0.14526	0.141179016	0.004080984
677.12	0.14511	0.14117457	0.00393543
677.16	0.1445	0.141170123	0.003329877
677.2	0.14246	0.141165676	0.001294324
677.24	0.13478	0.141161229	-0.006381229
677.28	0.14058	0.141156782	-0.000576782
677.32	0.14598	0.141152336	0.004827664
677.36	0.15204	0.141147889	0.010892111
677.4	0.15188	0.141143442	0.010736558
677.44	0.13498	0.141138995	-0.006158995
677.48	0.13758	0.141134548	-0.003554548
677.52	0.14257	0.141130102	0.001439898
677.56	0.1387	0.141125655	-0.002425655
677.6	0.14252	0.141121208	0.001398792
677.64	0.14338	0.141116761	0.002263239
677.68	0.14613	0.141112314	0.005017686
677.72	0.14582	0.141107868	0.004712132
677.76	0.14114	0.141103421	3.65792E-05
677.8	0.1526	0.141098974	0.011501026
677.84	0.1446	0.141094527	0.003505473
677.88	0.13966	0.14109008	-0.00143008
677.92	0.14058	0.141085634	-0.000505634
677.96	0.1415	0.141081187	0.000418813
678	0.14134	0.14107674	0.00026326
678.04	0.13778	0.141072293	-0.003292293
678.08	0.14348	0.141067846	0.002412154
678.12	0.14114	0.1410634	7.66004E-05
678.16	0.14328	0.141058953	0.002221047
678.2	0.14114	0.141054506	8.5494E-05
678.24	0.13931	0.141050059	-0.001740059
678.28	0.14226	0.141045612	0.001214388
678.32	0.14246	0.141041166	0.001418834
678.36	0.14435	0.141036719	0.003313281
678.4	0.13778	0.141032272	-0.003252272
678.44	0.14689	0.141027825	0.005862175
678.48	0.13941	0.141023378	-0.001613378
678.52	0.13859	0.141018932	-0.002428932
678.56	0.14134	0.141014485	0.000325515
678.6	0.14119	0.141010038	0.000179962
678.64	0.13849	0.141005591	-0.002515591
678.68	0.13971	0.141001144	-0.001291144
678.72	0.13849	0.140996698	-0.002506698
678.76	0.14445	0.140992251	0.003457749
678.8	0.13824	0.140987804	-0.002747804
678.84	0.14358	0.140983357	0.002596643
678.88	0.14333	0.14097891	0.00235109
678.92	0.14119	0.140974464	0.000215536
678.96	0.13854	0.140970017	-0.002430017
679	0.14226	0.14096557	0.00129443
679.04	0.14343	0.140961123	0.002468877
679.08	0.14613	0.140956676	0.005173324
679.12	0.13941	0.14095223	-0.00154223
679.16	0.14796	0.140947783	0.007012217
679.2	0.14801	0.140943336	0.007066664
679.24	0.15168	0.140938889	0.010741111
679.28	0.13483	0.140934442	-0.006104442
679.32	0.14633	0.140929996	0.005400004
679.36	0.13681	0.140925549	-0.004115549
679.4	0.14822	0.140921102	0.007298898
679.44	0.13946	0.140916655	-0.001456655
679.48	0.13977	0.140912208	-0.001142208
679.52	0.13956	0.140907762	-0.001347762
679.56	0.13859	0.140903315	-0.002313315
679.6	0.13686	0.140898868	-0.004038868
679.64	0.14053	0.140894421	-0.000364421
679.68	0.13849	0.140889974	-0.002399974
679.72	0.1331	0.140885528	-0.007785528
679.76	0.13284	0.140881081	-0.008041081
679.8	0.14796	0.140876634	0.007083366
679.84	0.14705	0.140872187	0.006177813
679.88	0.13681	0.14086774	-0.00405774
679.92	0.136	0.140863294	-0.004863294
679.96	0.14348	0.140858847	0.002621153
