	m	t	
567.2	0.1055	0.10447028	0.00102972
567.24	0.10265	0.104480426	-0.001830426
567.28	0.11105	0.104490572	0.006559428
567.32	0.10372	0.104500718	-0.000780718
567.36	0.10764	0.104510864	0.003129136
567.4	0.10738	0.10452101	0.00285899
567.44	0.10733	0.104531156	0.002798844
567.48	0.10657	0.104541302	0.002028698
567.52	0.11563	0.104551448	0.011078552
567.56	0.11502	0.104561594	0.010458406
567.6	0.11436	0.10457174	0.00978826
567.64	0.11589	0.104581886	0.011308114
567.68	0.11589	0.104592032	0.011297968
567.72	0.11385	0.104602178	0.009247822
567.76	0.11696	0.104612324	0.012347676
567.8	0.11314	0.10462247	0.00851753
567.84	0.12042	0.104632616	0.015787384
567.88	0.12459	0.104642762	0.019947238
567.92	0.12016	0.104652908	0.015507092
567.96	0.12724	0.104663054	0.022576946
568	0.12729	0.1046732	0.0226168
568.04	0.12449	0.104683346	0.019806654
568.08	0.12729	0.104693492	0.022596508
568.12	0.13396	0.104703638	0.029256362
568.16	0.12923	0.104713784	0.024516216
568.2	0.13849	0.10472393	0.03376607
568.24	0.13921	0.104734076	0.034475924
568.28	0.13936	0.104744222	0.034615778
568.32	0.14053	0.104754368	0.035775632
568.36	0.13574	0.104764514	0.030975486
568.4	0.13946	0.10477466	0.03468534
568.44	0.13661	0.104784806	0.031825194
568.48	0.14806	0.104794952	0.043265048
568.52	0.13956	0.104805098	0.034754902
568.56	0.13982	0.104815244	0.035004756
568.6	0.14134	0.10482539	0.03651461
568.64	0.1471	0.104835536	0.042264464
568.68	0.13773	0.104845682	0.032884318
568.72	0.1474	0.104855828	0.042544172
568.76	0.14221	0.104865974	0.037344026
568.8	0.14801	0.10487612	0.04313388
568.84	0.14521	0.104886266	0.040323734
568.88	0.14501	0.104896412	0.040113588
568.92	0.13783	0.104906558	0.032923442
568.96	0.13289	0.104916704	0.027973296
569	0.12928	0.10492685	0.02435315
569.04	0.13004	0.104936996	0.025103004
569.08	0.13371	0.104947142	0.028762858
569.12	0.13126	0.104957288	0.026302712
569.16	0.13111	0.104967434	0.026142566
569.2	0.12449	0.10497758	0.01951242
569.24	0.12699	0.104987726	0.022002274
569.28	0.12337	0.104997872	0.018372128
569.32	0.12256	0.105008018	0.017551982
569.36	0.12164	0.105018164	0.016621836
569.4	0.11685	0.10502831	0.01182169
569.44	0.11517	0.105038456	0.010131544
569.48	0.11482	0.105048602	0.009771398
569.52	0.12332	0.105058748	0.018261252
569.56	0.10917	0.105068894	0.004101106
569.6	0.11599	0.10507904	0.01091096
569.64	0.10927	0.105089186	0.004180814
569.68	0.11207	0.105099332	0.006970668
569.72	0.10642	0.105109478	0.001310522
569.76	0.10642	0.105119624	0.001300376
569.8	0.10637	0.10512977	0.00124023
569.84	0.11212	0.105139916	0.006980084
569.88	0.11217	0.105150062	0.007019938
569.92	0.10835	0.105160208	0.003189792
569.96	0.10535	0.105170354	0.000179646
570	0.10962	0.1051805	0.0044395
570.04	0.10912	0.105190646	0.003929354
570.08	0.10749	0.105200792	0.002289208
570.12	0.10183	0.105210938	-0.003380938
570.16	0.1027	0.105221084	-0.002521084
570.2	0.10637	0.10523123	0.00113877
570.24	0.10367	0.105241376	-0.001571376
570.28	0.10728	0.105251522	0.002028478
570.32	0.11105	0.105261668	0.005788332
570.36	0.111	0.105271814	0.005728186
570.4	0.10932	0.10528196	0.00403804
570.44	0.11762	0.105292106	0.012327894
570.48	0.10535	0.105302252	4.7748E-05
570.52	0.1083	0.105312398	0.002987602
570.56	0.1083	0.105322544	0.002977456
570.6	0.11034	0.10533269	0.00500731
570.64	0.11039	0.105342836	0.005047164
570.68	0.10637	0.105352982	0.001017018
570.72	0.10728	0.105363128	0.001916872
570.76	0.10362	0.105373274	-0.001753274
570.8	0.1081	0.10538342	0.00271658
570.84	0.11497	0.105393566	0.009576434
570.88	0.111	0.105403712	0.005596288
570.92	0.1111	0.105413858	0.005686142
570.96	0.11971	0.105424004	0.014285996
571	0.1109	0.10543415	0.00546585
571.04	0.11115	0.105444296	0.005705704
571.08	0.11309	0.105454442	0.007635558
571.12	0.11304	0.105464588	0.007575412
571.16	0.11024	0.105474734	0.004765266
571.2	0.10906	0.10548488	0.00357512
571.24	0.10932	0.105495026	0.003824974
571.28	0.12245	0.105505172	0.016944828
571.32	0.11635	0.105515318	0.010834682
571.36	0.11298	0.105525464	0.007454536
571.4	0.11589	0.10553561	0.01035439
571.44	0.11976	0.105545756	0.014214244
571.48	0.11955	0.105555902	0.013994098
571.52	0.11976	0.105566048	0.014193952
571.56	0.11971	0.105576194	0.014133806
571.6	0.11212	0.10558634	0.00653366
571.64	0.12144	0.105596486	0.015843514
571.68	0.11691	0.105606632	0.011303368
571.72	0.11502	0.105616778	0.009403222
571.76	0.11283	0.105626924	0.007203076
571.8	0.11894	0.10563707	0.01330293
571.84	0.11869	0.105647216	0.013042784
571.88	0.11604	0.105657362	0.010382638
571.92	0.12042	0.105667508	0.014752492
571.96	0.12062	0.105677654	0.014942346
572	0.11298	0.1056878	0.0072922
572.04	0.114	0.105697946	0.008302054
572.08	0.11416	0.105708092	0.008451908
572.12	0.11405	0.105718238	0.008331762
572.16	0.11207	0.105728384	0.006341616
572.2	0.11421	0.10573853	0.00847147
572.24	0.11207	0.105748676	0.006321324
572.28	0.11288	0.105758822	0.007121178
572.32	0.11691	0.105768968	0.011141032
572.36	0.11482	0.105779114	0.009040886
572.4	0.11482	0.10578926	0.00903074
572.44	0.10845	0.105799406	0.002650594
572.48	0.10754	0.105809552	0.001730448
572.52	0.10642	0.105819698	0.000600302
572.56	0.10464	0.105829844	-0.001189844
572.6	0.10525	0.10583999	-0.00058999
572.64	0.10082	0.105850136	-0.005030136
572.68	0.10749	0.105860282	0.001629718
572.72	0.10738	0.105870428	0.001509572
572.76	0.10642	0.105880574	0.000539426
572.8	0.10474	0.10589072	-0.00115072
572.84	0.10932	0.105900866	0.003419134
572.88	0.10158	0.105911012	-0.004331012
572.92	0.10469	0.105921158	-0.001231158
572.96	0.10942	0.105931304	0.003488696
573	0.10932	0.10594145	0.00337855
573.04	0.11018	0.105951596	0.004228404
573.08	0.10835	0.105961742	0.002388258
573.12	0.11691	0.105971888	0.010938112
573.16	0.11136	0.105982034	0.005377966
573.2	0.11115	0.10599218	0.00515782
573.24	0.10295	0.106002326	-0.003052326
573.28	0.10285	0.106012472	-0.003162472
573.32	0.10458	0.106022618	-0.001442618
573.36	0.11008	0.106032764	0.004047236
573.4	0.11003	0.10604291	0.00398709
573.44	0.1055	0.106053056	-0.000553056
573.48	0.11013	0.106063202	0.004066798
573.52	0.10922	0.106073348	0.003146652
573.56	0.1112	0.106083494	0.005116506
573.6	0.11141	0.10609364	0.00531636
573.64	0.11772	0.106103786	0.011616214
573.68	0.11034	0.106113932	0.004226068
573.72	0.11691	0.106124078	0.010785922
573.76	0.11222	0.106134224	0.006085776
573.8	0.11502	0.10614437	0.00887563
573.84	0.12164	0.106154516	0.015485484
573.88	0.12164	0.106164662	0.015475338
573.92	0.1196	0.106174808	0.013425192
573.96	0.12546	0.106184954	0.019275046
574	0.12724	0.1061951	0.0210449
574.04	0.1252	0.106205246	0.018994754
574.08	0.12648	0.106215392	0.020264608
574.12	0.12083	0.106225538	0.014604462
574.16	0.1303	0.106235684	0.024064316
574.2	0.12994	0.10624583	0.02369417
574.24	0.13243	0.106255976	0.026174024
574.28	0.14033	0.106266122	0.034063878
574.32	0.13386	0.106276268	0.027583732
574.36	0.14409	0.106286414	0.037803586
574.4	0.13345	0.10629656	0.02715344
574.44	0.1333	0.106306706	0.026993294
574.48	0.13299	0.106316852	0.026673148
574.52	0.13279	0.106326998	0.026463002
574.56	0.13605	0.106337144	0.029712856
574.6	0.13987	0.10634729	0.03352271
574.64	0.13396	0.106357436	0.027602564
574.68	0.13401	0.106367582	0.027642418
574.72	0.13605	0.106377728	0.029672272
574.76	0.13585	0.106387874	0.029462126
574.8	0.1276	0.10639802	0.02120198
574.84	0.14073	0.106408166	0.034321834
574.88	0.12912	0.106418312	0.022701688
574.92	0.13223	0.106428458	0.025801542
574.96	0.13503	0.106438604	0.028591396
575	0.13014	0.10644875	0.02369125
575.04	0.14099	0.106458896	0.034531104
575.08	0.14124	0.106469042	0.034770958
575.12	0.13742	0.106479188	0.030940812
575.16	0.14318	0.106489334	0.036690666
575.2	0.13223	0.10649948	0.02573052
575.24	0.13483	0.106509626	0.028320374
575.28	0.14333	0.106519772	0.036810228
575.32	0.14603	0.106529918	0.039500082
575.36	0.14613	0.106540064	0.039589936
575.4	0.14781	0.10655021	0.04125979
575.44	0.14893	0.106560356	0.042369644
575.48	0.147	0.106570502	0.040429498
575.52	0.14409	0.106580648	0.037509352
575.56	0.15921	0.106590794	0.052619206
575.6	0.15937	0.10660094	0.05276906
575.64	0.1614	0.106611086	0.054788914
575.68	0.1613	0.106621232	0.054678768
575.72	0.16303	0.106631378	0.056398622
575.76	0.1724	0.106641524	0.065758476
575.8	0.17622	0.10665167	0.06956833
575.84	0.16772	0.106661816	0.061058184
575.88	0.17627	0.106671962	0.069598038
575.92	0.18661	0.106682108	0.079927892
575.96	0.18645	0.106692254	0.079757746
576	0.18376	0.1067024	0.0770576
576.04	0.18768	0.106712546	0.080967454
576.08	0.18386	0.106722692	0.077137308
576.12	0.19236	0.106732838	0.085627162
576.16	0.18498	0.106742984	0.078237016
576.2	0.17347	0.10675313	0.06671687
576.24	0.17362	0.106763276	0.066856724
576.28	0.18569	0.106773422	0.078916578
576.32	0.17449	0.106783568	0.067706432
576.36	0.18009	0.106793714	0.073296286
576.4	0.18284	0.10680386	0.07603614
576.44	0.1781	0.106814006	0.071285994
576.48	0.17647	0.106824152	0.069645848
576.52	0.1696	0.106834298	0.062765702
576.56	0.16965	0.106844444	0.062805556
576.6	0.16507	0.10685459	0.05821541
576.64	0.15545	0.106864736	0.048585264
576.68	0.14908	0.106874882	0.042205118
576.72	0.15647	0.106885028	0.049584972
576.76	0.14526	0.106895174	0.038364826
576.8	0.14628	0.10690532	0.03937468
576.84	0.14618	0.106915466	0.039264534
576.88	0.13585	0.106925612	0.028924388
576.92	0.136	0.106935758	0.029064242
576.96	0.13203	0.106945904	0.025084096
577	0.12831	0.10695605	0.02135395
577.04	0.12541	0.106966196	0.018443804
577.08	0.1251	0.106976342	0.018123658
577.12	0.12531	0.106986488	0.018323512
577.16	0.11986	0.106996634	0.012863366
577.2	0.11039	0.10700678	0.00338322
577.24	0.11859	0.107016926	0.011573074
577.28	0.11125	0.107027072	0.004222928
577.32	0.10968	0.107037218	0.002642782
577.36	0.10845	0.107047364	0.001402636
577.4	0.11044	0.10705751	0.00338249
577.44	0.11018	0.107067656	0.003112344
577.48	0.10947	0.107077802	0.002392198
577.52	0.10565	0.107087948	-0.001437948
577.56	0.10626	0.107098094	-0.000838094
577.6	0.10479	0.10710824	-0.00231824
577.64	0.10749	0.107118386	0.000371614
577.68	0.10723	0.107128532	0.000101468
577.72	0.10733	0.107138678	0.000191322
577.76	0.10565	0.107148824	-0.001498824
577.8	0.10835	0.10715897	0.00119103
577.84	0.10464	0.107169116	-0.002529116
577.88	0.10906	0.107179262	0.001880738
577.92	0.1056	0.107189408	-0.001589408
577.96	0.10458	0.107199554	-0.002619554
578	0.1084	0.1072097	0.0011903
578.04	0.10861	0.107219846	0.001390154
578.08	0.10474	0.107229992	-0.002489992
578.12	0.10565	0.107240138	-0.001590138
578.16	0.10947	0.107250284	0.002219716
578.2	0.10565	0.10726043	-0.00161043
578.24	0.10458	0.107270576	-0.002690576
578.28	0.10856	0.107280722	0.001279278
578.32	0.10845	0.107290868	0.001159132
578.36	0.10382	0.107301014	-0.003481014
578.4	0.10443	0.10731116	-0.00288116
578.44	0.10066	0.107321306	-0.006661306
578.48	0.10927	0.107331452	0.001938548
578.52	0.10275	0.107341598	-0.004591598
578.56	0.10433	0.107351744	-0.003021744
578.6	0.10464	0.10736189	-0.00272189
578.64	0.10469	0.107372036	-0.002682036
578.68	0.10835	0.107382182	0.000967818
578.72	0.10397	0.107392328	-0.003422328
578.76	0.10295	0.107402474	-0.004452474
578.8	0.10275	0.10741262	-0.00466262
578.84	0.10494	0.107422766	-0.002482766
578.88	0.10102	0.107432912	-0.006412912
578.92	0.10071	0.107443058	-0.006733058
578.96	0.10749	0.107453204	3.6796E-05
579	0.11049	0.10746335	0.00302665
579.04	0.10626	0.107473496	-0.001213496
579.08	0.11278	0.107483642	0.005296358
579.12	0.11691	0.107493788	0.009416212
579.16	0.11222	0.107503934	0.004716066
579.2	0.11207	0.10751408	0.00455592
579.24	0.11512	0.107524226	0.007595774
579.28	0.11502	0.107534372	0.007485628
579.32	0.11701	0.107544518	0.009465482
579.36	0.11599	0.107554664	0.008435336
579.4	0.11691	0.10756481	0.00934519
579.44	0.11803	0.107574956	0.010455044
579.48	0.11803	0.107585102	0.010444898
579.52	0.11696	0.107595248	0.009364752
579.56	0.11497	0.107605394	0.007364606
579.6	0.12179	0.10761554	0.01417446
579.64	0.11594	0.107625686	0.008314314
579.68	0.12164	0.107635832	0.014004168
579.72	0.12332	0.107645978	0.015674022
579.76	0.11859	0.107656124	0.010933876
579.8	0.11899	0.10766627	0.01132373
579.84	0.1247	0.107676416	0.017023584
579.88	0.12734	0.107686562	0.019653438
579.92	0.12907	0.107696708	0.021373292
579.96	0.12429	0.107706854	0.016583146
580	0.12368	0.107717	0.015963
580.04	0.12337	0.107727146	0.015642854
580.08	0.12347	0.107737292	0.015732708
580.12	0.13004	0.107747438	0.022292562
580.16	0.12042	0.107757584	0.012662416
580.2	0.13671	0.10776773	0.02894227
580.24	0.11589	0.107777876	0.008112124
580.28	0.13024	0.107788022	0.022451978
580.32	0.12062	0.107798168	0.012821832
580.36	0.12841	0.107808314	0.020601686
580.4	0.12836	0.10781846	0.02054154
580.44	0.12704	0.107828606	0.019211394
580.48	0.12144	0.107838752	0.013601248
580.52	0.12933	0.107848898	0.021481102
580.56	0.1331	0.107859044	0.025240956
580.6	0.13198	0.10786919	0.02411081
580.64	0.13101	0.107879336	0.023130664
580.68	0.13065	0.107889482	0.022760518
580.72	0.13941	0.107899628	0.031510372
580.76	0.13854	0.107909774	0.030630226
580.8	0.1331	0.10791992	0.02518008
580.84	0.14806	0.107930066	0.040129934
580.88	0.13956	0.107940212	0.031619788
580.92	0.14328	0.107950358	0.035329642
580.96	0.14323	0.107960504	0.035269496
581	0.15081	0.10797065	0.04283935
581.04	0.15076	0.107980796	0.042779204
581.08	0.15086	0.107990942	0.042869058
581.12	0.15718	0.108001088	0.049178912
581.16	0.15855	0.108011234	0.050538766
581.2	0.16298	0.10802138	0.05495862
581.24	0.16059	0.108031526	0.052558474
581.28	0.16018	0.108041672	0.052138328
581.32	0.1641	0.108051818	0.056048182
581.36	0.16232	0.108061964	0.054258036
581.4	0.167	0.10807211	0.05892789
581.44	0.17454	0.108082256	0.066457744
581.48	0.17159	0.108092402	0.063497598
581.52	0.17622	0.108102548	0.068117452
581.56	0.17632	0.108112694	0.068207306
581.6	0.18264	0.10812284	0.07451716
581.64	0.17642	0.108132986	0.068287014
581.68	0.18177	0.108143132	0.073626868
581.72	0.18757	0.108153278	0.079416722
581.76	0.17892	0.108163424	0.070756576
581.8	0.17724	0.10817357	0.06906643
581.84	0.17688	0.108183716	0.068696284
581.88	0.17612	0.108193862	0.067926138
581.92	0.17174	0.108204008	0.063535992
581.96	0.16599	0.108214154	0.057775846
582	0.16492	0.1082243	0.0566957
582.04	0.1613	0.108234446	0.053065554
582.08	0.1527	0.108244592	0.044455408
582.12	0.15092	0.108254738	0.042665262
582.16	0.15051	0.108264884	0.042245116
582.2	0.15708	0.10827503	0.04880497
582.24	0.15265	0.108285176	0.044364824
582.28	0.14328	0.108295322	0.034984678
582.32	0.14323	0.108305468	0.034924532
582.36	0.1472	0.108315614	0.038884386
582.4	0.13305	0.10832576	0.02472424
582.44	0.13279	0.108335906	0.024454094
582.48	0.13488	0.108346052	0.026533948
582.52	0.13483	0.108356198	0.026473802
582.56	0.12846	0.108366344	0.020093656
582.6	0.13284	0.10837649	0.02446351
582.64	0.12342	0.108386636	0.015033364
582.68	0.12154	0.108396782	0.013143218
582.72	0.11879	0.108406928	0.010383072
582.76	0.11879	0.108417074	0.010372926
582.8	0.11859	0.10842722	0.01016278
582.84	0.11492	0.108437366	0.006482634
582.88	0.11482	0.108447512	0.006372488
582.92	0.11217	0.108457658	0.003712342
582.96	0.10637	0.108467804	-0.002097804
583	0.11039	0.10847795	0.00191205
583.04	0.11024	0.108488096	0.001751904
583.08	0.10448	0.108498242	-0.004018242
583.12	0.10632	0.108508388	-0.002188388
583.16	0.10749	0.108518534	-0.001028534
583.2	0.10744	0.10852868	-0.00108868
583.24	0.09995	0.108538826	-0.008588826
583.28	0.10362	0.108548972	-0.004928972
583.32	0.10367	0.108559118	-0.004889118
583.36	0.10367	0.108569264	-0.004899264
583.4	0.1056	0.10857941	-0.00297941
583.44	0.10555	0.108589556	-0.003039556
583.48	0.10392	0.108599702	-0.004679702
583.52	0.10204	0.108609848	-0.006569848
583.56	0.10484	0.108619994	-0.003779994
583.6	0.10744	0.10863014	-0.00119014
583.64	0.10738	0.108640286	-0.001260286
583.68	0.10168	0.108650432	-0.006970432
583.72	0.1054	0.108660578	-0.003260578
583.76	0.10219	0.108670724	-0.006480724
583.8	0.10754	0.10868087	-0.00114087
583.84	0.10652	0.108691016	-0.002171016
583.88	0.1113	0.108701162	0.002598838
583.92	0.11095	0.108711308	0.002238692
583.96	0.10952	0.108721454	0.000798546
584	0.11212	0.1087316	0.0033884
584.04	0.10927	0.108741746	0.000528254
584.08	0.11293	0.108751892	0.004178108
584.12	0.11731	0.108762038	0.008547962
584.16	0.11833	0.108772184	0.009557816
584.2	0.10922	0.10878233	0.00043767
584.24	0.10947	0.108792476	0.000677524
584.28	0.11971	0.108802622	0.010907378
584.32	0.11884	0.108812768	0.010027232
584.36	0.11314	0.108822914	0.004317086
584.4	0.11675	0.10883306	0.00791694
584.44	0.12342	0.108843206	0.014576794
584.48	0.12638	0.108853352	0.017526648
584.52	0.12632	0.108863498	0.017456502
584.56	0.12734	0.108873644	0.018466356
584.6	0.12846	0.10888379	0.01957621
584.64	0.13014	0.108893936	0.021246064
584.68	0.12149	0.108904082	0.012585918
584.72	0.13299	0.108914228	0.024075772
584.76	0.13747	0.108924374	0.028545626
584.8	0.13768	0.10893452	0.02874548
584.84	0.13493	0.108944666	0.025985334
584.88	0.13773	0.108954812	0.028775188
584.92	0.13758	0.108964958	0.028615042
584.96	0.13498	0.108975104	0.026004896
585	0.13411	0.10898525	0.02512475
585.04	0.13742	0.108995396	0.028424604
585.08	0.13305	0.109005542	0.024044458
585.12	0.13294	0.109015688	0.023924312
585.16	0.13203	0.109025834	0.023004166
585.2	0.12999	0.10903598	0.02095402
585.24	0.12434	0.109046126	0.015293874
585.28	0.12836	0.109056272	0.019303728
585.32	0.12912	0.109066418	0.020053582
585.36	0.12164	0.109076564	0.012563436
585.4	0.12144	0.10908671	0.01235329
585.44	0.11884	0.109096856	0.009743144
585.48	0.12897	0.109107002	0.019862998
585.52	0.12256	0.109117148	0.013442852
585.56	0.1168	0.109127294	0.007672706
585.6	0.11813	0.10913744	0.00899256
585.64	0.12439	0.109147586	0.015242414
585.68	0.12434	0.109157732	0.015182268
585.72	0.11991	0.109167878	0.010742122
585.76	0.11701	0.109178024	0.007831976
585.8	0.11003	0.10918817	0.00084183
585.84	0.11115	0.109198316	0.001951684
585.88	0.11787	0.109208462	0.008661538
585.92	0.11115	0.109218608	0.001931392
585.96	0.11777	0.109228754	0.008541246
586	0.11762	0.1092389	0.0083811
586.04	0.11701	0.109249046	0.007760954
586.08	0.11884	0.109259192	0.009580808
586.12	0.12632	0.109269338	0.017050662
586.16	0.12174	0.109279484	0.012460516
586.2	0.12144	0.10928963	0.01215037
586.24	0.12424	0.109299776	0.014940224
586.28	0.12449	0.109309922	0.015180078
586.32	0.13019	0.109320068	0.020869932
586.36	0.13299	0.109330214	0.023659786
586.4	0.13646	0.10934036	0.02711964
586.44	0.13666	0.109350506	0.027309494
586.48	0.1387	0.109360652	0.029339348
586.52	0.14598	0.109370798	0.036609202
