	m	t	
631.28	0.10657	0.150059828	-0.043489828
631.32	0.11039	0.150043591	-0.039653591
631.36	0.10932	0.150027353	-0.040707353
631.4	0.10932	0.150011115	-0.040691115
631.44	0.10759	0.149994878	-0.042404878
631.48	0.11095	0.14997864	-0.03902864
631.52	0.11034	0.149962403	-0.039622403
631.56	0.11222	0.149946165	-0.037726165
631.6	0.12072	0.149929928	-0.029209928
631.64	0.10927	0.14991369	-0.04064369
631.68	0.10912	0.149897452	-0.040777452
631.72	0.11227	0.149881215	-0.037611215
631.76	0.10723	0.149864977	-0.042634977
631.8	0.12088	0.14984874	-0.02896874
631.84	0.11797	0.149832502	-0.031862502
631.88	0.11614	0.149816265	-0.033676265
631.92	0.12358	0.149800027	-0.026220027
631.96	0.11502	0.14978379	-0.03476379
632	0.11502	0.149767552	-0.034747552
632.04	0.1247	0.149751314	-0.025051314
632.08	0.11309	0.149735077	-0.036645077
632.12	0.12261	0.149718839	-0.027108839
632.16	0.12449	0.149702602	-0.025212602
632.2	0.12352	0.149686364	-0.026166364
632.24	0.12419	0.149670127	-0.025480127
632.28	0.12439	0.149653889	-0.025263889
632.32	0.12464	0.149637652	-0.024997652
632.36	0.13045	0.149621414	-0.019171414
632.4	0.12907	0.149605176	-0.020535176
632.44	0.12582	0.149588939	-0.023768939
632.48	0.12918	0.149572701	-0.020392701
632.52	0.12856	0.149556464	-0.020996464
632.56	0.12836	0.149540226	-0.021180226
632.6	0.12439	0.149523989	-0.025133989
632.64	0.13299	0.149507751	-0.016517751
632.68	0.12551	0.149491513	-0.023981513
632.72	0.12235	0.149475276	-0.027125276
632.76	0.12434	0.149459038	-0.025119038
632.8	0.12261	0.149442801	-0.026832801
632.84	0.12429	0.149426563	-0.025136563
632.88	0.1247	0.149410326	-0.024710326
632.92	0.12118	0.149394088	-0.028214088
632.96	0.11696	0.149377851	-0.032417851
633	0.11889	0.149361613	-0.030471613
633.04	0.12149	0.149345375	-0.027855375
633.08	0.11517	0.149329138	-0.034159138
633.12	0.12062	0.1493129	-0.0286929
633.16	0.12047	0.149296663	-0.028826663
633.2	0.11212	0.149280425	-0.037160425
633.24	0.11609	0.149264188	-0.033174188
633.28	0.11848	0.14924795	-0.03076795
633.32	0.1109	0.149231713	-0.038331713
633.36	0.11222	0.149215475	-0.036995475
633.4	0.11797	0.149199237	-0.031229237
633.44	0.11675	0.149183	-0.032433
633.48	0.11675	0.149166762	-0.032416762
633.52	0.1055	0.149150525	-0.043650525
633.56	0.1111	0.149134287	-0.038034287
633.6	0.1053	0.14911805	-0.04381805
633.64	0.10469	0.149101812	-0.044411812
633.68	0.10555	0.149085574	-0.043535574
633.72	0.10906	0.149069337	-0.040009337
633.76	0.10917	0.149053099	-0.039883099
633.8	0.10733	0.149036862	-0.041706862
633.84	0.0998	0.149020624	-0.049220624
633.88	0.10652	0.149004387	-0.042484387
633.92	0.10626	0.148988149	-0.042728149
633.96	0.10194	0.148971912	-0.047031912
634	0.10209	0.148955674	-0.046865674
634.04	0.10178	0.148939436	-0.047159436
634.08	0.10265	0.148923199	-0.046273199
634.12	0.10642	0.148906961	-0.042486961
634.16	0.10749	0.148890724	-0.041400724
634.2	0.10754	0.148874486	-0.041334486
634.24	0.10387	0.148858249	-0.044988249
634.28	0.10453	0.148842011	-0.044312011
634.32	0.09781	0.148825774	-0.051015774
634.36	0.09807	0.148809536	-0.050739536
634.4	0.10922	0.148793298	-0.039573298
634.44	0.10189	0.148777061	-0.046887061
634.48	0.10199	0.148760823	-0.046770823
634.52	0.10927	0.148744586	-0.039474586
634.56	0.10464	0.148728348	-0.044088348
634.6	0.10173	0.148712111	-0.046982111
634.64	0.10194	0.148695873	-0.046755873
634.68	0.11039	0.148679635	-0.038289635
634.72	0.10178	0.148663398	-0.046883398
634.76	0.11212	0.14864716	-0.03652716
634.8	0.10535	0.148630923	-0.043280923
634.84	0.10275	0.148614685	-0.045864685
634.88	0.10932	0.148598448	-0.039278448
634.92	0.10922	0.14858221	-0.03936221
634.96	0.10464	0.148565973	-0.043925973
635	0.10474	0.148549735	-0.043809735
635.04	0.10545	0.148533497	-0.043083497
635.08	0.10362	0.14851726	-0.04489726
635.12	0.10922	0.148501022	-0.039281022
635.16	0.10647	0.148484785	-0.042014785
635.2	0.11105	0.148468547	-0.037418547
635.24	0.11105	0.14845231	-0.03740231
635.28	0.1082	0.148436072	-0.040236072
635.32	0.09888	0.148419835	-0.049539835
635.36	0.10464	0.148403597	-0.043763597
635.4	0.10728	0.148387359	-0.041107359
635.44	0.11237	0.148371122	-0.036001122
635.48	0.10382	0.148354884	-0.044534884
635.52	0.10382	0.148338647	-0.044518647
635.56	0.10189	0.148322409	-0.046432409
635.6	0.1057	0.148306172	-0.042606172
635.64	0.10565	0.148289934	-0.042639934
635.68	0.10372	0.148273696	-0.044553696
635.72	0.1054	0.148257459	-0.042857459
635.76	0.10825	0.148241221	-0.039991221
635.8	0.10657	0.148224984	-0.041654984
635.84	0.10642	0.148208746	-0.041788746
635.88	0.1056	0.148192509	-0.042592509
635.92	0.09985	0.148176271	-0.048326271
635.96	0.10372	0.148160034	-0.044440034
636	0.09949	0.148143796	-0.048653796
636.04	0.10723	0.148127558	-0.040897558
636.08	0.10545	0.148111321	-0.042661321
636.12	0.10576	0.148095083	-0.042335083
636.16	0.10183	0.148078846	-0.046248846
636.2	0.10362	0.148062608	-0.044442608
636.24	0.10387	0.148046371	-0.044176371
636.28	0.10352	0.148030133	-0.044510133
636.32	0.10825	0.148013896	-0.039763896
636.36	0.10545	0.147997658	-0.042547658
636.4	0.10545	0.14798142	-0.04253142
636.44	0.10749	0.147965183	-0.040475183
636.48	0.10647	0.147948945	-0.041478945
636.52	0.10392	0.147932708	-0.044012708
636.56	0.10861	0.14791647	-0.03930647
636.6	0.10367	0.147900233	-0.044230233
636.64	0.10285	0.147883995	-0.045033995
636.68	0.10265	0.147867757	-0.045217757
636.72	0.1027	0.14785152	-0.04515152
636.76	0.09807	0.147835282	-0.049765282
636.8	0.10769	0.147819045	-0.040129045
636.84	0.10382	0.147802807	-0.043982807
636.88	0.1054	0.14778657	-0.04238657
636.92	0.11298	0.147770332	-0.034790332
636.96	0.10555	0.147754095	-0.042204095
637	0.10545	0.147737857	-0.042287857
637.04	0.10672	0.147721619	-0.041001619
637.08	0.10464	0.147705382	-0.043065382
637.12	0.10194	0.147689144	-0.045749144
637.16	0.10662	0.147672907	-0.041052907
637.2	0.10306	0.147656669	-0.044596669
637.24	0.10458	0.147640432	-0.043060432
637.28	0.10443	0.147624194	-0.043194194
637.32	0.10759	0.147607957	-0.040017957
637.36	0.10275	0.147591719	-0.044841719
637.4	0.10555	0.147575481	-0.042025481
637.44	0.10458	0.147559244	-0.042979244
637.48	0.10183	0.147543006	-0.045713006
637.52	0.10377	0.147526769	-0.043756769
637.56	0.10474	0.147510531	-0.042770531
637.6	0.10469	0.147494294	-0.042804294
637.64	0.11115	0.147478056	-0.036328056
637.68	0.10479	0.147461818	-0.042671818
637.72	0.10453	0.147445581	-0.042915581
637.76	0.1083	0.147429343	-0.039129343
637.8	0.11013	0.147413106	-0.037283106
637.84	0.10642	0.147396868	-0.040976868
637.88	0.10632	0.147380631	-0.041060631
637.92	0.11507	0.147364393	-0.032294393
637.96	0.1084	0.147348156	-0.038948156
638	0.11482	0.147331918	-0.032511918
638.04	0.1168	0.14731568	-0.03051568
638.08	0.11487	0.147299443	-0.032429443
638.12	0.11492	0.147283205	-0.032363205
638.16	0.12271	0.147266968	-0.024556968
638.2	0.12251	0.14725073	-0.02474073
638.24	0.12663	0.147234493	-0.020604493
638.28	0.13401	0.147218255	-0.013208255
638.32	0.13681	0.147202018	-0.010392018
638.36	0.14308	0.14718578	-0.00410578
638.4	0.14389	0.147169542	-0.003279542
638.44	0.14857	0.147153305	0.001416695
638.48	0.14903	0.147137067	0.001892933
638.52	0.15641	0.14712083	0.00928917
638.56	0.16339	0.147104592	0.016285408
638.6	0.1698	0.147088355	0.022711645
638.64	0.16772	0.147072117	0.020647883
638.68	0.167	0.147055879	0.019944121
638.72	0.18126	0.147039642	0.034220358
638.76	0.18116	0.147023404	0.034136596
638.8	0.18284	0.147007167	0.035832833
638.84	0.18004	0.146990929	0.033049071
638.88	0.18874	0.146974692	0.041765308
638.92	0.18839	0.146958454	0.041431546
638.96	0.19144	0.146942217	0.044497783
639	0.18284	0.146925979	0.035914021
639.04	0.18666	0.146909741	0.039750259
639.08	0.18661	0.146893504	0.039716496
639.12	0.18141	0.146877266	0.034532734
639.16	0.18854	0.146861029	0.041678971
639.2	0.18284	0.146844791	0.035995209
639.24	0.17805	0.146828554	0.031221446
639.28	0.17826	0.146812316	0.031447684
639.32	0.17989	0.146796079	0.033093921
639.36	0.18009	0.146779841	0.033310159
639.4	0.17352	0.146763603	0.026756397
639.44	0.16904	0.146747366	0.022292634
639.48	0.17591	0.146731128	0.029178872
639.52	0.1638	0.146714891	0.017085109
639.56	0.1639	0.146698653	0.017201347
639.6	0.16324	0.146682416	0.016557584
639.64	0.15657	0.146666178	0.009903822
639.68	0.15662	0.14664994	0.00997006
639.72	0.16196	0.146633703	0.015326297
639.76	0.15845	0.146617465	0.011832535
639.8	0.15193	0.146601228	0.005328772
639.84	0.15086	0.14658499	0.00427501
639.88	0.15173	0.146568753	0.005161247
639.92	0.14598	0.146552515	-0.000572515
639.96	0.14603	0.146536278	-0.000506278
640	0.1529	0.14652004	0.00637996
640.04	0.15092	0.146503802	0.004416198
640.08	0.14705	0.146487565	0.000562435
640.12	0.14521	0.146471327	-0.001261327
640.16	0.15173	0.14645509	0.00527491
640.2	0.14333	0.146438852	-0.003108852
640.24	0.14353	0.146422615	-0.002892615
640.28	0.15361	0.146406377	0.007203623
640.32	0.14822	0.14639014	0.00182986
640.36	0.14985	0.146373902	0.003476098
640.4	0.14801	0.146357664	0.001652336
640.44	0.15341	0.146341427	0.007068573
640.48	0.14618	0.146325189	-0.000145189
640.52	0.1528	0.146308952	0.006491048
640.56	0.1528	0.146292714	0.006507286
640.6	0.15178	0.146276477	0.005503523
640.64	0.15621	0.146260239	0.009949761
640.68	0.16125	0.146244001	0.015005999
640.72	0.15764	0.146227764	0.011412236
640.76	0.1582	0.146211526	0.011988474
640.8	0.17179	0.146195289	0.025594711
640.84	0.17138	0.146179051	0.025200949
640.88	0.1693	0.146162814	0.023137186
640.92	0.1725	0.146146576	0.026353424
640.96	0.17754	0.146130339	0.031409661
641	0.18197	0.146114101	0.035855899
641.04	0.19603	0.146097863	0.049932137
641.08	0.20173	0.146081626	0.055648374
641.12	0.20147	0.146065388	0.055404612
641.16	0.20753	0.146049151	0.061480849
641.2	0.21196	0.146032913	0.065927087
641.24	0.22606	0.146016676	0.080043324
641.28	0.22825	0.146000438	0.082249562
641.32	0.25264	0.145984201	0.106655799
641.36	0.24704	0.145967963	0.101072037
641.4	0.24791	0.145951725	0.101958275
641.44	0.24791	0.145935488	0.101974512
641.48	0.25733	0.14591925	0.11141075
641.52	0.25733	0.145903013	0.111426987
641.56	0.25076	0.145886775	0.104873225
641.6	0.26578	0.145870538	0.119909462
641.64	0.27067	0.1458543	0.1248157
641.68	0.26832	0.145838062	0.122481938
641.72	0.26863	0.145821825	0.122808175
641.76	0.26109	0.145805587	0.115284413
641.8	0.26588	0.14578935	0.12009065
641.84	0.26573	0.145773112	0.119956888
641.88	0.25819	0.145756875	0.112433125
641.92	0.25636	0.145740637	0.110619363
641.96	0.24704	0.1457244	0.1013156
642	0.24689	0.145708162	0.101181838
642.04	0.24694	0.145691924	0.101248076
642.08	0.24419	0.145675687	0.098514313
642.12	0.23757	0.145659449	0.091910551
642.16	0.23462	0.145643212	0.088976788
642.2	0.21395	0.145626974	0.068323026
642.24	0.21787	0.145610737	0.072259263
642.28	0.20361	0.145594499	0.058015501
642.32	0.20356	0.145578262	0.057981738
642.36	0.19328	0.145562024	0.047717976
642.4	0.1892	0.145545786	0.043654214
642.44	0.17897	0.145529549	0.033440451
642.48	0.17036	0.145513311	0.024846689
642.52	0.16965	0.145497074	0.024152926
642.56	0.16522	0.145480836	0.019739164
642.6	0.16497	0.145464599	0.019505401
642.64	0.16115	0.145448361	0.015701639
642.68	0.1554	0.145432123	0.009967877
642.72	0.15647	0.145415886	0.011054114
642.76	0.14521	0.145399648	-0.000189648
642.8	0.15372	0.145383411	0.008336589
642.84	0.15937	0.145367173	0.014002827
642.88	0.1529	0.145350936	0.007549064
642.92	0.15255	0.145334698	0.007215302
642.96	0.14048	0.145318461	-0.004838461
643	0.14435	0.145302223	-0.000952223
643.04	0.14491	0.145285985	-0.000375985
643.08	0.14226	0.145269748	-0.003009748
643.12	0.14425	0.14525351	-0.00100351
643.16	0.15377	0.145237273	0.008532727
643.2	0.15377	0.145221035	0.008548965
643.24	0.14878	0.145204798	0.003575202
643.28	0.14725	0.14518856	0.00206144
643.32	0.14817	0.145172323	0.002997677
643.36	0.14812	0.145156085	0.002963915
643.4	0.14139	0.145139847	-0.003749847
643.44	0.13921	0.14512361	-0.00591361
643.48	0.13936	0.145107372	-0.005747372
643.52	0.13681	0.145091135	-0.008281135
643.56	0.14425	0.145074897	-0.000824897
643.6	0.13284	0.14505866	-0.01221866
643.64	0.14588	0.145042422	0.000837578
643.68	0.14888	0.145026184	0.003853816
643.72	0.13875	0.145009947	-0.006259947
643.76	0.14511	0.144993709	0.000116291
643.8	0.14526	0.144977472	0.000282528
643.84	0.14353	0.144961234	-0.001431234
643.88	0.13406	0.144944997	-0.010884997
643.92	0.13966	0.144928759	-0.005268759
643.96	0.14501	0.144912522	9.74784E-05
644	0.14338	0.144896284	-0.001516284
644.04	0.1444	0.144880046	-0.000480046
644.08	0.14409	0.144863809	-0.000773809
644.12	0.14226	0.144847571	-0.002587571
644.16	0.14501	0.144831334	0.000178666
644.2	0.14145	0.144815096	-0.003365096
644.24	0.14638	0.144798859	0.001581141
644.28	0.13355	0.144782621	-0.011232621
644.32	0.13865	0.144766384	-0.006116384
644.36	0.13854	0.144750146	-0.006210146
644.4	0.13885	0.144733908	-0.005883908
644.44	0.1472	0.144717671	0.002482329
644.48	0.13411	0.144701433	-0.010591433
644.52	0.14338	0.144685196	-0.001305196
644.56	0.14715	0.144668958	0.002481042
644.6	0.14129	0.144652721	-0.003362721
644.64	0.13941	0.144636483	-0.005226483
644.68	0.13946	0.144620245	-0.005160245
644.72	0.13747	0.144604008	-0.007134008
644.76	0.13691	0.14458777	-0.00767777
644.8	0.14623	0.144571533	0.001658467
644.84	0.13595	0.144555295	-0.008605295
644.88	0.13401	0.144539058	-0.010529058
644.92	0.15102	0.14452282	0.00649718
644.96	0.15102	0.144506583	0.006513417
645	0.14633	0.144490345	0.001839655
645.04	0.14308	0.144474107	-0.001394107
645.08	0.14526	0.14445787	0.00080213
645.12	0.14684	0.144441632	0.002398368
645.16	0.14053	0.144425395	-0.003895395
645.2	0.14496	0.144409157	0.000550843
645.24	0.13763	0.14439292	-0.00676292
645.28	0.13747	0.144376682	-0.006906682
645.32	0.1471	0.144360445	0.002739555
645.36	0.13691	0.144344207	-0.007434207
645.4	0.14786	0.144327969	0.003532031
645.44	0.14618	0.144311732	0.001868268
645.48	0.14129	0.144295494	-0.003005494
645.52	0.1498	0.144279257	0.005520743
645.56	0.14995	0.144263019	0.005686981
645.6	0.13921	0.144246782	-0.005036782
645.64	0.13915	0.144230544	-0.005080544
645.68	0.14246	0.144214306	-0.001754306
645.72	0.1442	0.144198069	1.93108E-06
645.76	0.14323	0.144181831	-0.000951831
645.8	0.14623	0.144165594	0.002064406
645.84	0.13956	0.144149356	-0.004589356
645.88	0.13956	0.144133119	-0.004573119
645.92	0.14526	0.144116881	0.001143119
645.96	0.1471	0.144100644	0.002999356
646	0.14333	0.144084406	-0.000754406
646.04	0.1499	0.144068168	0.005831832
646.08	0.14608	0.144051931	0.002028069
646.12	0.13681	0.144035693	-0.007225693
646.16	0.13651	0.144019456	-0.007509456
646.2	0.14328	0.144003218	-0.000723218
646.24	0.14201	0.143986981	-0.001976981
646.28	0.14139	0.143970743	-0.002580743
646.32	0.14129	0.143954506	-0.002664506
646.36	0.13753	0.143938268	-0.006408268
646.4	0.14817	0.14392203	0.00424797
646.44	0.14817	0.143905793	0.004264207
646.48	0.14552	0.143889555	0.001630445
646.52	0.13758	0.143873318	-0.006293318
646.56	0.14435	0.14385708	0.00049292
646.6	0.14226	0.143840843	-0.001580843
646.64	0.14598	0.143824605	0.002155395
646.68	0.13844	0.143808367	-0.005368367
646.72	0.14109	0.14379213	-0.00270213
646.76	0.14114	0.143775892	-0.002635892
646.8	0.14236	0.143759655	-0.001399655
646.84	0.14684	0.143743417	0.003096583
646.88	0.14323	0.14372718	-0.00049718
646.92	0.14246	0.143710942	-0.001250942
646.96	0.14323	0.143694705	-0.000464705
647	0.14414	0.143678467	0.000461533
647.04	0.1443	0.143662229	0.000637771
647.08	0.14425	0.143645992	0.000604008
647.12	0.14435	0.143629754	0.000720246
647.16	0.147	0.143613517	0.003386483
647.2	0.14506	0.143597279	0.001462721
647.24	0.13681	0.143581042	-0.006771042
647.28	0.14033	0.143564804	-0.003234804
647.32	0.14048	0.143548567	-0.003068567
647.36	0.14043	0.143532329	-0.003102329
647.4	0.13844	0.143516091	-0.005076091
647.44	0.14521	0.143499854	0.001710146
647.48	0.14308	0.143483616	-0.000403616
647.52	0.14613	0.143467379	0.002662621
647.56	0.14526	0.143451141	0.001808859
647.6	0.14211	0.143434904	-0.001324904
647.64	0.14226	0.143418666	-0.001158666
647.68	0.1498	0.143402428	0.006397572
647.72	0.14165	0.143386191	-0.001736191
647.76	0.13941	0.143369953	-0.003959953
647.8	0.14145	0.143353716	-0.001903716
647.84	0.15	0.143337478	0.006662522
647.88	0.14425	0.143321241	0.000928759
647.92	0.14435	0.143305003	0.001044997
647.96	0.14445	0.143288766	0.001161234
648	0.14898	0.143272528	0.005707472
648.04	0.14425	0.14325629	0.00099371
648.08	0.15168	0.143240053	0.008439947
648.12	0.14496	0.143223815	0.001736185
648.16	0.13926	0.143207578	-0.003947578
648.2	0.15351	0.14319134	0.01031866
648.24	0.15351	0.143175103	0.010334897
648.28	0.147	0.143158865	0.003841135
648.32	0.13849	0.143142628	-0.004652628
648.36	0.14725	0.14312639	0.00412361
648.4	0.14241	0.143110152	-0.000700152
648.44	0.13763	0.143093915	-0.005463915
648.48	0.14781	0.143077677	0.004732323
648.52	0.14801	0.14306144	0.00494856
648.56	0.15097	0.143045202	0.007924798
648.6	0.14873	0.143028965	0.005701035
648.64	0.15092	0.143012727	0.007907273
648.68	0.1443	0.142996489	0.001303511
648.72	0.15112	0.142980252	0.008139748
648.76	0.14231	0.142964014	-0.000654014
648.8	0.14226	0.142947777	-0.000687777
648.84	0.13951	0.142931539	-0.003421539
648.88	0.13763	0.142915302	-0.005285302
648.92	0.14445	0.142899064	0.001550936
648.96	0.13951	0.142882827	-0.003372827
649	0.14893	0.142866589	0.006063411
649.04	0.14328	0.142850351	0.000429649
649.08	0.14801	0.142834114	0.005175886
649.12	0.14761	0.142817876	0.004792124
649.16	0.14618	0.142801639	0.003378361
649.2	0.14608	0.142785401	0.003294599
649.24	0.14898	0.142769164	0.006210836
649.28	0.14985	0.142752926	0.007097074
649.32	0.14817	0.142736689	0.005433311
649.36	0.15066	0.142720451	0.007939549
649.4	0.15081	0.142704213	0.008105787
649.44	0.14241	0.142687976	-0.000277976
649.48	0.13926	0.142671738	-0.003411738
649.52	0.14995	0.142655501	0.007294499
649.56	0.1387	0.142639263	-0.003939263
649.6	0.14501	0.142623026	0.002386974
649.64	0.14679	0.142606788	0.004183212
649.68	0.14694	0.14259055	0.00434945
649.72	0.14995	0.142574313	0.007375687
649.76	0.14119	0.142558075	-0.001368075
649.8	0.14343	0.142541838	0.000888162
649.84	0.147	0.1425256	0.0044744
649.88	0.14827	0.142509363	0.005760637
649.92	0.147	0.142493125	0.004506875
649.96	0.15076	0.142476888	0.008283112
650	0.15102	0.14246065	0.00855935
650.04	0.1471	0.142444412	0.004655588
650.08	0.14832	0.142428175	0.005891825
650.12	0.14145	0.142411937	-0.000961937
650.16	0.14124	0.1423957	-0.0011557
650.2	0.15453	0.142379462	0.012150538
650.24	0.14735	0.142363225	0.004986775
650.28	0.14694	0.142346987	0.004593013
650.32	0.14231	0.14233075	-2.07495E-05
650.36	0.14822	0.142314512	0.005905488
650.4	0.15	0.142298274	0.007701726
650.44	0.14735	0.142282037	0.005067963
650.48	0.15092	0.142265799	0.008654201
650.52	0.15183	0.142249562	0.009580438
650.56	0.147	0.142233324	0.004766676
650.6	0.14715	0.142217087	0.004932913
650.64	0.1472	0.142200849	0.004999151
650.68	0.15071	0.142184611	0.008525389
650.72	0.14501	0.142168374	0.002841626
650.76	0.14608	0.142152136	0.003927864
650.8	0.14313	0.142135899	0.000994101
650.84	0.14786	0.142119661	0.005740339
650.88	0.14786	0.142103424	0.005756576
650.92	0.14313	0.142087186	0.001042814
