Waveleght	Intensity	Error
588.04	0.08651	0.00041
588.07	0.07923	0.00053
588.12	0.07897	0.00057
588.16	0.07948	0.00025
588.19	0.08463	0.00023
588.24	0.08768	0.00051
588.28	0.07903	0.00033
588.31	0.08778	0.00062
588.36	0.08213	0.00044
588.4	0.08009	0.00031
588.43	0.07999	0.00052
588.48	0.08514	0.0004
588.52	0.08778	0.00042
588.56	0.08366	0.0005
588.6	0.07918	0.00046
588.64	0.08096	0.00047
588.68	0.08183	0.00031
588.72	0.08172	0.0006
588.76	0.08183	0.00038
588.8	0.07831	0.0004
588.84	0.08493	0.00023
588.88	0.08284	0.00064
588.92	0.07999	0.00041
588.95	0.08009	0.0005
589.0	0.07994	0.00041
589.04	0.07999	0.00025
589.07	0.08183	0.0002
589.12	0.08009	0.00031
589.16	0.07801	0.00033
589.19	0.08188	0.00033
589.24	0.08289	0.0006
589.28	0.083	0.00052
589.31	0.083	0.00047
589.36	0.08468	0.0005
589.4	0.08004	0.00033
589.43	0.08305	0.00041
589.48	0.08127	0.00042
589.52	0.08478	0.00046
589.56	0.07836	0.00025
589.6	0.07816	0.00023
589.64	0.07638	0.00052
589.68	0.08295	0.00034
589.72	0.08305	0.00041
589.76	0.08015	0.00027
589.8	0.08391	0.00023
589.84	0.07714	0.00051
589.88	0.07999	0.00041
589.92	0.08025	0.00042
589.95	0.086	0.00047
590.0	0.07836	0.00047
590.04	0.08575	0.00042
590.07	0.0885	0.0004
590.12	0.08396	0.00041
590.16	0.08829	0.00042
590.19	0.08855	0.00061
590.24	0.0802	0.00051
590.28	0.0859	0.00044
590.31	0.08855	0.00041
590.36	0.08391	0.00046
590.4	0.08473	0.00042
590.43	0.08391	0.00046
590.48	0.08585	0.00036
590.52	0.0857	0.0005
590.56	0.08203	0.00041
590.6	0.08193	0.00052
590.64	0.08493	0.00023
590.68	0.08473	0.00036
590.72	0.08768	0.00023
590.76	0.08488	0.0002
590.8	0.08488	0.0005
590.84	0.08396	0.00034
590.88	0.08396	0.00041
590.92	0.08788	0.00042
590.95	0.08478	0.00032
591.0	0.08697	0.00046
591.04	0.09058	0.00047
591.07	0.09063	0.00041
591.12	0.07933	0.0004
591.16	0.08111	0.00038
591.19	0.08371	0.00053
591.24	0.08498	0.00041
591.28	0.08305	0.00025
591.31	0.08758	0.00025
591.36	0.08391	0.00023
591.4	0.08396	0.00047
591.43	0.08295	0.00034
591.48	0.08386	0.00038
591.52	0.08203	0.00025
591.56	0.08422	0.00027
591.6	0.08295	0.00034
591.64	0.08289	0.00065
591.68	0.08274	0.00039
591.72	0.08834	0.00032
591.76	0.08783	0.00039
591.8	0.083	0.00041
591.84	0.08682	0.00056
591.88	0.08274	0.00023
591.92	0.08743	0.00038
591.95	0.08778	0.00036
592.0	0.08758	0.00025
592.04	0.08081	0.00044
592.07	0.08091	0.00047
592.12	0.0802	0.00032
592.16	0.08564	0.00046
592.19	0.08478	0.00023
592.24	0.08183	0.0005
592.28	0.08183	0.00038
592.31	0.08478	0.00039
592.36	0.08284	0.00055
592.4	0.08407	0.00041
592.43	0.083	0.00052
592.48	0.08289	0.00033
592.52	0.08198	0.00052
592.56	0.08193	0.00041
592.6	0.08193	0.00034
592.64	0.08009	0.00038
592.68	0.07638	0.00047
592.72	0.0832	0.00048
592.76	0.08213	0.00064
592.8	0.08101	0.00041
592.84	0.08203	0.00069
592.88	0.08198	0.00034
592.92	0.08289	0.0004
592.95	0.08183	0.00031
593.0	0.08575	0.00042
593.04	0.08452	0.00025
593.07	0.08778	0.00048
593.12	0.08106	0.00051
593.16	0.08142	0.00034
593.19	0.07918	0.00051
593.24	0.08025	0.00048
593.28	0.08188	0.00023
593.31	0.08004	0.0004
593.36	0.08198	0.00041
593.4	0.08198	0.00047
593.43	0.08183	0.0002
593.48	0.08188	0.00023
593.52	0.08091	0.00025
593.56	0.07933	0.00023
593.6	0.08305	0.00034
593.64	0.0833	0.00036
593.68	0.083	0.00041
593.72	0.08193	0.00047
593.76	0.08213	0.00038
593.8	0.08218	0.00053
593.84	0.08096	0.00034
593.88	0.08305	0.00041
593.92	0.08193	0.00052
593.95	0.08493	0.00033
594.0	0.08213	0.00038
594.04	0.08183	0.00031
594.07	0.07903	0.00023
594.12	0.083	0.00052
594.16	0.07831	0.00033
594.19	0.08605	0.00041
594.24	0.08004	0.00033
594.28	0.08213	0.00044
594.31	0.08193	0.00041
594.36	0.08401	0.00057
594.4	0.07908	0.00055
594.43	0.08004	0.00046
594.48	0.08177	0.00015
594.52	0.08498	0.00057
594.56	0.08004	0.00033
594.6	0.08386	0.00038
594.64	0.08412	0.00033
594.68	0.08682	0.00046
594.72	0.07821	0.00048
594.76	0.07897	0.00047
594.8	0.08376	0.00039
594.84	0.08106	0.0004
594.88	0.08295	0.00034
594.92	0.08259	0.00046
594.95	0.08086	0.00051
595.0	0.08193	0.00034
595.04	0.08009	0.0005
595.07	0.08468	0.0002
595.12	0.083	0.00041
595.16	0.0803	0.00064
595.19	0.08015	0.00036
595.24	0.08503	0.00034
595.28	0.0889	0.00048
595.31	0.08218	0.00053
595.36	0.08401	0.00034
595.4	0.083	0.00025
595.43	0.08381	0.00042
595.48	0.08198	0.00034
595.52	0.08203	0.00052
595.56	0.08575	0.00048
595.6	0.08116	0.00027
595.64	0.07903	0.00051
595.68	0.0803	0.00031
595.72	0.08483	0.00053
595.76	0.0802	0.00046
595.8	0.08009	0.0002
595.84	0.08015	0.00036
595.88	0.08483	0.00048
595.92	0.08289	0.0004
595.95	0.08203	0.00041
596.0	0.08391	0.00033
596.04	0.08183	0.00031
596.07	0.08295	0.00052
596.12	0.083	0.00041
596.16	0.08188	0.0004
596.19	0.0833	0.00053
596.24	0.08086	0.0006
596.28	0.08305	0.00041
596.31	0.07847	0.00047
596.36	0.08463	0.00033
596.4	0.08458	0.00025
596.43	0.08473	0.00036
596.48	0.07806	0.00031
596.52	0.08855	0.00025
596.56	0.0831	0.00051
596.6	0.083	0.00047
596.64	0.08025	0.00053
596.68	0.08004	0.00033
596.72	0.08218	0.00042
596.76	0.08646	0.00023
596.8	0.08401	0.00034
596.84	0.08391	0.00023
596.88	0.07923	0.00042
596.92	0.08488	0.00031
596.95	0.08284	0.0005
597.0	0.08269	0.00036
597.04	0.08412	0.00023
597.07	0.08447	0.00034
597.12	0.086	0.00034
597.16	0.08279	0.00048
597.19	0.08682	0.0006
597.24	0.08743	0.00044
597.28	0.08768	0.0004
597.31	0.08412	0.00033
597.36	0.08188	0.00023
597.4	0.08208	0.00033
597.43	0.08284	0.0005
597.48	0.08962	0.00041
597.52	0.08086	0.00033
597.56	0.0806	0.00038
597.6	0.08401	0.00025
597.64	0.08773	0.00031
597.68	0.08407	0.00047
597.72	0.08483	0.00036
597.76	0.08386	0.00038
597.8	0.0861	0.00034
597.84	0.08804	0.00025
597.88	0.08783	0.00032
597.92	0.08585	0.00036
597.95	0.08865	0.00025
598.0	0.08101	0.00034
598.04	0.08682	0.00051
598.07	0.08763	0.00041
598.12	0.08391	0.0004
598.16	0.08401	0.00025
598.19	0.08015	0.00048
598.24	0.08386	0.00031
598.28	0.08284	0.0005
598.31	0.086	0.00047
598.36	0.08468	0.00038
598.4	0.08188	0.00023
598.43	0.086	0.00034
598.48	0.08595	0.00033
598.52	0.08468	0.00038
598.56	0.08289	0.00046
598.6	0.08407	0.00041
598.64	0.08768	0.00023
598.68	0.08768	0.0004
598.72	0.08376	0.00039
598.76	0.08361	0.0004
598.8	0.08483	0.00036
598.84	0.08778	0.00036
598.88	0.08407	0.00034
598.92	0.08407	0.00047
598.95	0.08463	0.00068
599.0	0.08473	0.00027
599.04	0.08498	0.00073
599.07	0.08778	0.00042
599.12	0.08514	0.00046
599.16	0.08305	0.00041
599.19	0.08463	0.00051
599.24	0.08269	0.00042
599.28	0.07811	0.00027
599.31	0.08401	0.00052
599.36	0.08391	0.0004
599.4	0.08676	0.00042
599.43	0.08396	0.00047
599.48	0.07903	0.00056
599.52	0.08305	0.00057
599.56	0.08111	0.0005
599.6	0.08473	0.00048
599.64	0.08478	0.00046
599.68	0.08101	0.00047
599.72	0.0831	0.0004
599.76	0.08595	0.00033
599.8	0.08198	0.00034
599.84	0.08188	0.00023
599.88	0.08116	0.00036
599.92	0.08101	0.00052
599.95	0.08875	0.0005
600.0	0.07913	0.00048
600.04	0.08407	0.00034
600.07	0.07999	0.00041
600.12	0.08488	0.00038
600.16	0.08325	0.00046
600.19	0.08183	0.00044
600.24	0.08213	0.00059
600.28	0.08198	0.00041
600.31	0.08106	0.00046
600.36	0.08172	0.00046
600.4	0.07938	0.00034
600.43	0.08096	0.00025
600.48	0.08407	0.00047
600.52	0.08396	0.00034
600.56	0.08015	0.00042
600.6	0.08121	0.00039
600.64	0.083	0.00025
600.68	0.08157	0.00033
600.72	0.07989	0.00041
600.76	0.0831	0.00033
600.8	0.08295	0.00025
600.84	0.08295	0.00052
600.88	0.08289	0.00056
600.92	0.0832	0.00027
600.95	0.08325	0.00039
601.0	0.08096	0.00034
601.04	0.08004	0.0004
601.07	0.08193	0.00025
601.12	0.08193	0.00034
601.16	0.0774	0.00034
601.19	0.08193	0.00057
601.24	0.07836	0.00041
601.28	0.08198	0.00034
601.31	0.08193	0.00034
601.36	0.08106	0.00046
601.4	0.08106	0.00065
601.43	0.08412	0.0004
601.48	0.08096	0.00034
601.52	0.08284	0.00055
601.56	0.07735	0.00041
601.6	0.08289	0.00046
601.64	0.08488	0.0005
601.68	0.08015	0.00042
601.72	0.0802	0.00039
601.76	0.08463	0.0004
601.8	0.08015	0.00042
601.84	0.07821	0.00042
601.88	0.07999	0.00041
601.92	0.08376	0.00039
601.95	0.0776	0.00042
602.0	0.0775	0.00051
602.04	0.08198	0.00034
602.07	0.08289	0.00033
602.12	0.08391	0.0004
602.16	0.08188	0.00046
602.19	0.08086	0.0004
602.24	0.07903	0.00056
602.28	0.07918	0.00039
602.31	0.07999	0.00041
602.36	0.083	0.00034
602.4	0.08391	0.0004
602.43	0.08218	0.00027
602.48	0.08473	0.00027
602.52	0.08009	0.00044
602.56	0.08473	0.00058
602.6	0.08478	0.00032
602.64	0.08198	0.00041
602.68	0.08025	0.00042
602.72	0.08295	0.00025
602.76	0.07704	0.0005
602.8	0.08096	0.00034
602.84	0.08218	0.00036
602.88	0.08198	0.00025
602.92	0.08483	0.00042
602.95	0.08009	0.00055
603.0	0.08188	0.0006
603.04	0.08193	0.00041
603.07	0.08213	0.00044
603.12	0.07999	0.00041
603.16	0.08009	0.00031
603.19	0.08295	0.00025
603.24	0.07801	0.00033
603.28	0.08269	0.00042
603.31	0.08279	0.00042
603.36	0.08279	0.00048
603.4	0.08386	0.00044
603.43	0.08091	0.00034
603.48	0.08111	0.00055
603.52	0.07836	0.00047
603.56	0.08071	0.00023
603.6	0.07689	0.00057
603.64	0.08127	0.00042
603.68	0.07821	0.00036
603.72	0.08009	0.0005
603.76	0.07999	0.00057
603.8	0.08391	0.00046
603.84	0.08193	0.00041
603.88	0.08091	0.00047
603.92	0.08412	0.00051
603.95	0.07999	0.00034
604.0	0.08315	0.00044
604.04	0.08279	0.00036
604.07	0.08279	0.00048
604.12	0.08091	0.00041
604.16	0.0831	0.00033
604.19	0.08488	0.00055
604.24	0.083	0.00052
604.28	0.08407	0.00034
604.31	0.08666	0.00056
604.36	0.08697	0.00033
604.4	0.08233	0.00044
604.43	0.08554	0.00052
604.48	0.07903	0.00033
604.52	0.08468	0.00038
604.56	0.08564	0.00046
604.6	0.08692	0.00038
604.64	0.08692	0.00068
604.68	0.07989	0.00025
604.72	0.083	0.00025
604.76	0.08213	0.00059
604.8	0.08855	0.00041
604.84	0.08768	0.00023
604.88	0.08335	0.00031
604.92	0.08676	0.00062
604.95	0.08651	0.00025
605.0	0.08773	0.0002
605.04	0.08188	0.00023
605.07	0.0774	0.00057
605.12	0.08483	0.00042
605.16	0.08463	0.0004
605.19	0.08396	0.00034
605.24	0.08386	0.00031
605.28	0.08121	0.00039
605.31	0.08315	0.00044
605.36	0.08203	0.00025
605.4	0.08009	0.00044
605.43	0.0858	0.00032
605.48	0.08004	0.00033
605.52	0.07984	0.00023
605.56	0.08116	0.00048
605.6	0.08564	0.00046
605.64	0.08218	0.00042
605.68	0.08101	0.00041
605.72	0.08198	0.00025
605.76	0.08483	0.00036
605.8	0.08483	0.00036
605.84	0.08493	0.00033
605.88	0.08702	0.00047
605.92	0.07943	0.00025
605.95	0.08193	0.00052
606.0	0.08183	0.00031
606.04	0.07994	0.00041
606.07	0.08473	0.00042
606.12	0.08493	0.0004
606.16	0.0833	0.00036
606.19	0.07551	0.0002
606.24	0.08407	0.00034
606.28	0.08483	0.00048
606.31	0.08407	0.00025
606.36	0.08407	0.00025
606.4	0.07918	0.00046
606.43	0.07928	0.00044
606.48	0.0802	0.00051
606.52	0.07903	0.00051
606.56	0.08183	0.00038
606.6	0.08305	0.00041
606.64	0.07826	0.00031
606.68	0.08605	0.00025
606.72	0.08595	0.00046
606.76	0.08106	0.00023
606.8	0.07704	0.0002
606.84	0.08493	0.0004
606.88	0.08493	0.00065
606.92	0.08004	0.00023
606.95	0.07892	0.00041
607.0	0.07918	0.00039
607.04	0.086	0.00034
607.07	0.07811	0.00053
607.12	0.08071	0.00032
607.16	0.08412	0.00033
607.19	0.08289	0.0004
607.24	0.08269	0.00058
607.28	0.08106	0.00033
607.31	0.08111	0.00038
607.36	0.08376	0.00032
607.4	0.08025	0.00042
607.43	0.08203	0.00034
607.48	0.07984	0.00046
607.52	0.07994	0.00025
607.56	0.08381	0.00053
607.6	0.08381	0.00036
607.64	0.08651	0.00061
607.68	0.08478	0.00051
607.72	0.0885	0.00033
607.76	0.08193	0.00025
607.8	0.08508	0.00052
607.84	0.0858	0.00032
607.88	0.08595	0.00046
607.92	0.08575	0.00042
607.95	0.08855	0.00041
608.0	0.08228	0.00058
608.04	0.08605	0.00047
608.07	0.08289	0.00046
608.12	0.08407	0.00065
608.16	0.08488	0.00031
608.19	0.08473	0.00042
608.24	0.07999	0.00041
608.28	0.08381	0.00027
608.31	0.0858	0.00046
608.36	0.08508	0.00047
608.4	0.09043	0.00053
608.43	0.08193	0.00034
608.48	0.08213	0.00044
608.52	0.08473	0.00053
608.56	0.08788	0.00036
608.6	0.08401	0.00052
608.64	0.08753	0.00041
608.68	0.08651	0.00034
608.72	0.08025	0.00053
608.76	0.07984	0.00033
608.8	0.08116	0.00027
608.84	0.08412	0.00046
608.88	0.08111	0.00055
608.92	0.0859	0.00031
608.95	0.08483	0.00036
609.0	0.08177	0.00053
609.04	0.07999	0.00025
609.07	0.08015	0.00027
609.12	0.08177	0.00036
609.16	0.08305	0.00047
609.19	0.08483	0.00042
609.24	0.08208	0.00033
609.28	0.08768	0.00046
609.31	0.08223	0.00032
609.36	0.08203	0.00034
609.4	0.08025	0.00027
609.43	0.08386	0.00031
609.48	0.08575	0.00053
609.52	0.0832	0.00042
609.56	0.08396	0.00052
609.6	0.08106	0.0006
609.64	0.0858	0.00039
609.68	0.08575	0.00042
609.72	0.07821	0.00036
609.76	0.08198	0.00041
609.8	0.0831	0.00056
609.84	0.08676	0.00048
609.88	0.08183	0.0002
609.92	0.08437	0.00044
609.95	0.08386	0.00044
610.0	0.08274	0.00051
610.04	0.07989	0.00034
610.07	0.08203	0.00034
610.12	0.08478	0.00056
610.16	0.08478	0.00032
610.19	0.08188	0.00033
610.24	0.08177	0.00053
610.28	0.08386	0.00038
610.31	0.083	0.00069
610.36	0.0831	0.0004
610.4	0.0859	0.00031
