Waveleght	Intensity	Error
637.95	0.08208	0.00046
638.0	0.08193	0.00041
638.04	0.08284	0.00038
638.07	0.08081	0.00044
638.12	0.08508	0.00052
638.16	0.0885	0.00051
638.19	0.08493	0.00023
638.24	0.08463	0.00051
638.28	0.08289	0.00033
638.31	0.08289	0.00033
638.36	0.08025	0.00048
638.4	0.08758	0.00034
638.43	0.08483	0.00036
638.48	0.08381	0.00027
638.52	0.08763	0.00047
638.56	0.08091	0.00047
638.6	0.08111	0.00044
638.64	0.0833	0.00036
638.68	0.08371	0.00036
638.72	0.086	0.00041
638.76	0.08391	0.00046
638.8	0.08936	0.00039
638.84	0.08834	0.00046
638.88	0.0885	0.0004
638.92	0.08844	0.00055
638.95	0.08208	0.00033
639.0	0.08488	0.00038
639.04	0.08946	0.00044
639.07	0.08407	0.00034
639.12	0.08498	0.00061
639.16	0.08183	0.00038
639.19	0.08183	0.00044
639.24	0.08483	0.00058
639.28	0.08493	0.00046
639.31	0.0858	0.00039
639.36	0.08758	0.00025
639.4	0.09053	0.00046
639.43	0.08855	0.00034
639.48	0.0888	0.00027
639.52	0.08753	0.00034
639.56	0.0858	0.00023
639.6	0.08768	0.00033
639.64	0.08824	0.00031
639.68	0.08676	0.00042
639.72	0.08758	0.00047
639.76	0.08468	0.00038
639.8	0.08483	0.00027
639.84	0.09063	0.00041
639.88	0.09328	0.00046
639.92	0.08488	0.00031
639.95	0.08956	0.00025
640.0	0.08478	0.00039
640.04	0.08676	0.00042
640.07	0.08697	0.00046
640.12	0.08463	0.00033
640.16	0.08544	0.00056
640.19	0.0858	0.00032
640.24	0.09028	0.00031
640.28	0.08376	0.00046
640.31	0.08483	0.00036
640.36	0.08478	0.00039
640.4	0.08783	0.00023
640.43	0.08844	0.00038
640.48	0.08855	0.00057
640.52	0.08865	0.00047
640.56	0.08671	0.00055
640.6	0.08407	0.00034
640.64	0.08676	0.00036
640.68	0.08671	0.0005
640.72	0.08503	0.00041
640.76	0.08773	0.00055
640.8	0.09048	0.00055
640.84	0.08987	0.00023
640.88	0.08839	0.00027
640.92	0.08636	0.00027
640.95	0.08646	0.00046
641.0	0.08483	0.00042
641.04	0.0885	0.00033
641.07	0.09053	0.00033
641.12	0.09165	0.00047
641.16	0.08407	0.00057
641.19	0.08493	0.0004
641.24	0.08941	0.00048
641.28	0.08956	0.00041
641.31	0.08748	0.00033
641.36	0.09231	0.00038
641.4	0.08687	0.00053
641.43	0.09033	0.00036
641.48	0.08824	0.00038
641.52	0.08794	0.0005
641.56	0.08773	0.0002
641.6	0.086	0.00034
641.64	0.08962	0.00034
641.68	0.08758	0.00034
641.72	0.08946	0.00044
641.76	0.08783	0.00023
641.8	0.08753	0.00047
641.84	0.08778	0.00053
641.88	0.08931	0.00058
641.92	0.0858	0.00023
641.95	0.09323	0.00034
642.0	0.09216	0.00025
642.04	0.08936	0.00076
642.07	0.09053	0.0004
642.12	0.09623	0.00025
642.16	0.09608	0.0005
642.19	0.09425	0.00025
642.24	0.09048	0.00055
642.28	0.0972	0.00034
642.31	0.09343	0.00039
642.36	0.09231	0.00038
642.4	0.09822	0.00034
642.43	0.09827	0.00041
642.48	0.0944	0.00027
642.52	0.09786	0.00046
642.56	0.10189	0.00034
642.6	0.10387	0.00034
642.64	0.10565	0.00051
642.68	0.10377	0.00033
642.72	0.10387	0.00034
642.76	0.10749	0.00057
642.8	0.11421	0.00071
642.84	0.11894	0.00036
642.88	0.12149	0.00048
642.92	0.12154	0.0005
642.95	0.13004	0.00036
643.0	0.13289	0.00052
643.04	0.13284	0.00065
643.07	0.14328	0.00036
643.12	0.15071	0.00057
643.16	0.15652	0.00036
643.19	0.15275	0.00025
643.24	0.1697	0.00038
643.28	0.16716	0.0002
643.31	0.1668	0.00042
643.36	0.17897	0.00023
643.4	0.18671	0.00044
643.43	0.18401	0.00036
643.48	0.18554	0.00027
643.52	0.19409	0.0004
643.56	0.2	0.00033
643.6	0.19175	0.00027
643.64	0.19149	0.00057
643.68	0.19261	0.00059
643.72	0.20091	0.00042
643.76	0.19989	0.00048
643.8	0.19526	0.00051
643.84	0.19058	0.0005
643.88	0.18773	0.0002
643.92	0.18762	0.00023
643.95	0.19429	0.00048
644.0	0.18381	0.00052
644.04	0.17709	0.00033
644.07	0.17907	0.00031
644.12	0.1669	0.00051
644.16	0.16227	0.00031
644.19	0.16222	0.00042
644.24	0.15937	0.00034
644.28	0.15265	0.00051
644.31	0.14165	0.00033
644.36	0.14613	0.00052
644.4	0.13503	0.00051
644.43	0.13116	0.00027
644.48	0.12256	0.00038
644.52	0.1224	0.00027
644.56	0.11492	0.00055
644.6	0.114	0.00052
644.64	0.11029	0.00048
644.68	0.11034	0.00031
644.72	0.09965	0.00044
644.76	0.10372	0.0002
644.8	0.10372	0.00038
644.84	0.10005	0.00039
644.88	0.0942	0.00047
644.92	0.10015	0.00031
644.95	0.09155	0.00046
645.0	0.09221	0.00034
645.04	0.097	0.00032
645.07	0.0969	0.00038
645.12	0.08916	0.00057
645.16	0.09812	0.00038
645.19	0.08977	0.0005
645.24	0.08198	0.00025
645.28	0.09236	0.00048
645.31	0.08946	0.00044
645.36	0.09038	0.00039
645.4	0.09058	0.00052
645.43	0.08967	0.00025
645.48	0.0857	0.00038
645.52	0.08401	0.00041
645.56	0.08483	0.00027
645.6	0.08855	0.00041
645.64	0.0914	0.00023
645.68	0.0915	0.00044
645.72	0.08814	0.00041
645.76	0.08865	0.00052
645.8	0.08941	0.00042
645.84	0.08687	0.00053
645.88	0.09221	0.00034
645.92	0.08941	0.00048
645.95	0.08682	0.00039
646.0	0.08651	0.00041
646.04	0.08941	0.00042
646.07	0.08936	0.00051
646.12	0.08651	0.00034
646.16	0.08931	0.00048
646.19	0.0914	0.00039
646.24	0.08788	0.00042
646.28	0.08763	0.00025
646.31	0.08951	0.00046
646.36	0.08972	0.00033
646.4	0.09313	0.00034
646.43	0.08717	0.00051
646.48	0.08936	0.00032
646.52	0.08946	0.00038
646.56	0.08941	0.00048
646.6	0.08956	0.00034
646.64	0.09303	0.0005
646.68	0.09201	0.00031
646.72	0.09155	0.00033
646.76	0.08951	0.0004
646.8	0.08671	0.00055
646.84	0.09348	0.00027
646.88	0.09333	0.00055
646.92	0.09348	0.00048
646.95	0.09247	0.00066
647.0	0.09048	0.00031
647.04	0.09323	0.00041
647.07	0.09318	0.00034
647.12	0.09603	0.00027
647.16	0.09629	0.00025
647.19	0.09588	0.00044
647.24	0.09888	0.0006
647.28	0.1	0.00042
647.31	0.09532	0.0004
647.36	0.10275	0.00023
647.4	0.10555	0.00038
647.43	0.1056	0.00042
647.48	0.10545	0.00041
647.52	0.11039	0.00056
647.56	0.10912	0.00038
647.6	0.11609	0.00034
647.64	0.11777	0.00031
647.68	0.12632	0.00047
647.72	0.12088	0.00027
647.76	0.12072	0.00034
647.8	0.12653	0.00046
647.84	0.1332	0.00027
647.88	0.12531	0.00057
647.92	0.13381	0.00046
647.95	0.13386	0.00047
648.0	0.13228	0.00046
648.04	0.13203	0.00044
648.07	0.12256	0.00044
648.12	0.12347	0.00039
648.16	0.13004	0.00053
648.19	0.13376	0.00038
648.24	0.12245	0.00023
648.28	0.12821	0.00046
648.31	0.12856	0.00032
648.36	0.12337	0.00038
648.4	0.12368	0.00047
648.43	0.11772	0.00046
648.48	0.11507	0.00025
648.52	0.11416	0.0004
648.56	0.11594	0.00064
648.6	0.10647	0.00047
648.64	0.10626	0.0002
648.68	0.10453	0.00031
648.72	0.10087	0.00034
648.76	0.09786	0.00046
648.8	0.10295	0.00033
648.84	0.0972	0.00073
648.88	0.0943	0.00023
648.92	0.09435	0.00031
648.95	0.09445	0.00023
649.0	0.09018	0.00034
649.04	0.09715	0.00033
649.07	0.09613	0.00033
649.12	0.09206	0.0004
649.16	0.09033	0.00042
649.19	0.08651	0.00061
649.24	0.08661	0.00047
649.28	0.08692	0.00031
649.31	0.08977	0.00044
649.36	0.09318	0.00057
649.4	0.09226	0.00056
649.43	0.08748	0.00033
649.48	0.0916	0.00041
649.52	0.09165	0.00034
649.56	0.09231	0.00044
649.6	0.08844	0.0005
649.64	0.08951	0.00046
649.68	0.0915	0.00064
649.72	0.08844	0.00038
649.76	0.08967	0.00041
649.8	0.08962	0.00047
649.84	0.08962	0.00047
649.88	0.08682	0.00039
649.92	0.08967	0.00047
649.95	0.08855	0.00025
650.0	0.08885	0.00051
650.04	0.08768	0.00033
650.07	0.08498	0.00047
650.12	0.08473	0.00048
