Raman-Spectrum _CDCl3 _pol90as01.dat
27/09/2021
10:38:18
_CDCl3
_pol90as Temp: NON
X in nm	Y Signal 	Error Signal				
633.36000	0.11691	0.00036
633.40000	0.10652	0.00040
633.44000	0.10570	0.00042
633.48000	0.10830	0.00020
633.52000	0.10830	0.00050
633.56000	0.10362	0.00046
633.60000	0.09985	0.00025
633.64000	0.09348	0.00053
633.68000	0.09221	0.00047
633.72000	0.08773	0.00031
633.76000	0.08646	0.00033
633.80000	0.09226	0.00033
633.84000	0.09236	0.00042
633.88000	0.08870	0.00040
633.92000	0.08676	0.00053
633.96000	0.08941	0.00042
634.00000	0.09496	0.00056
634.04000	0.08763	0.00034
634.08000	0.08829	0.00036
634.12000	0.08834	0.00039
634.16000	0.08768	0.00046
634.20000	0.08844	0.00044
634.24000	0.08931	0.00042
634.28000	0.08213	0.00064
634.32000	0.08407	0.00057
634.36000	0.08086	0.00033
634.40000	0.08096	0.00061
634.44000	0.08967	0.00061
634.48000	0.08682	0.00051
634.52000	0.08855	0.00052
634.56000	0.09298	0.00053
634.60000	0.08748	0.00033
634.64000	0.09206	0.00033
634.68000	0.08585	0.00027
634.72000	0.08580	0.00039
634.76000	0.08951	0.00065
634.80000	0.08661	0.00041
634.84000	0.08743	0.00038
634.88000	0.09440	0.00048
634.92000	0.08844	0.00038
634.96000	0.08860	0.00047
635.00000	0.08870	0.00040
635.04000	0.08763	0.00034
635.08000	0.08676	0.00036
635.12000	0.08794	0.00038
635.16000	0.08839	0.00048
635.20000	0.08676	0.00048
635.24000	0.09155	0.00046
635.28000	0.09140	0.00046
635.32000	0.08580	0.00046
635.36000	0.08844	0.00064
635.40000	0.08870	0.00046
635.44000	0.09348	0.00042
635.48000	0.09043	0.00053
635.52000	0.08788	0.00027
635.56000	0.08682	0.00039
635.60000	0.08692	0.00038
635.64000	0.08376	0.00039
635.68000	0.08778	0.00048
635.72000	0.09023	0.00046
635.76000	0.09124	0.00051
635.80000	0.08753	0.00034
635.84000	0.09043	0.00053
635.88000	0.09038	0.00032
635.92000	0.09053	0.00065
635.96000	0.08386	0.00044
636.00000	0.08941	0.00042
636.04000	0.08778	0.00062
636.08000	0.09145	0.00027
636.12000	0.09236	0.00058
636.16000	0.09445	0.00032
636.20000	0.09420	0.00034
636.24000	0.08758	0.00034
636.28000	0.09216	0.00025
636.32000	0.08682	0.00051
636.36000	0.08483	0.00036
636.40000	0.08712	0.00034
636.44000	0.08956	0.00034
636.48000	0.08951	0.00033
636.52000	0.08778	0.00015
636.56000	0.08962	0.00025
636.60000	0.08177	0.00027
636.64000	0.08855	0.00025
636.68000	0.08732	0.00032
636.72000	0.09028	0.00038
636.76000	0.09038	0.00060
636.80000	0.09343	0.00046
636.84000	0.08656	0.00047
636.88000	0.09338	0.00058
636.92000	0.08478	0.00039
636.96000	0.08880	0.00048
637.00000	0.08844	0.00038
637.04000	0.08773	0.00044
637.08000	0.08778	0.00036
637.12000	0.08468	0.00044
637.16000	0.08773	0.00038
637.20000	0.08763	0.00025
637.24000	0.08391	0.00033
637.28000	0.09343	0.00039
637.32000	0.08575	0.00048
637.36000	0.08585	0.00036
637.40000	0.08834	0.00039
637.44000	0.09140	0.00032
637.48000	0.09206	0.00033
637.52000	0.09313	0.00025
637.56000	0.08962	0.00041
637.60000	0.08865	0.00047
637.64000	0.08839	0.00036
637.68000	0.08967	0.00041
637.72000	0.09318	0.00041
637.76000	0.08977	0.00031
637.80000	0.08778	0.00027
637.84000	0.08671	0.00038
637.88000	0.08839	0.00042
637.92000	0.08875	0.00059
637.96000	0.08824	0.00038
638.00000	0.08829	0.00027
638.04000	0.08651	0.00025
638.08000	0.08778	0.00036
638.12000	0.08682	0.00060
638.16000	0.09242	0.00046
638.20000	0.09348	0.00036
638.24000	0.09323	0.00052
638.28000	0.09023	0.00056
638.32000	0.09715	0.00033
638.36000	0.09053	0.00023
638.40000	0.09354	0.00044
638.44000	0.08773	0.00031
638.48000	0.08855	0.00041
638.52000	0.09155	0.00033
638.56000	0.09165	0.00025
638.60000	0.09048	0.00055
638.64000	0.08687	0.00042
638.68000	0.08951	0.00033
638.72000	0.09236	0.00036
638.76000	0.09797	0.00036
638.80000	0.08860	0.00041
638.84000	0.08829	0.00036
638.88000	0.09048	0.00050
