	m	t	
563.24	0.10077	0.104273485	-0.003503485
563.28	0.10066	0.104275483	-0.003615483
563.32	0.0998	0.104277482	-0.004477482
563.36	0.10688	0.10427948	0.00260052
563.4	0.10173	0.104281478	-0.002551478
563.44	0.10173	0.104283476	-0.002553476
563.48	0.09893	0.104285474	-0.005355474
563.52	0.10071	0.104287473	-0.003577473
563.56	0.09995	0.104289471	-0.004339471
563.6	0.1056	0.104291469	0.001308531
563.64	0.10555	0.104293467	0.001256533
563.68	0.10448	0.104295465	0.000184535
563.72	0.10474	0.104297463	0.000442537
563.76	0.10565	0.104299462	0.001350538
563.8	0.10275	0.10430146	-0.00155146
563.84	0.10662	0.104303458	0.002316542
563.88	0.10845	0.104305456	0.004144544
563.92	0.10545	0.104307454	0.001142546
563.96	0.10194	0.104309453	-0.002369453
564	0.1056	0.104311451	0.001288549
564.04	0.10545	0.104313449	0.001136551
564.08	0.10265	0.104315447	-0.001665447
564.12	0.10377	0.104317445	-0.000547445
564.16	0.10545	0.104319444	0.001130556
564.2	0.1084	0.104321442	0.004078558
564.24	0.1081	0.10432344	0.00377656
564.28	0.1056	0.104325438	0.001274562
564.32	0.10555	0.104327436	0.001222564
564.36	0.10845	0.104329434	0.004120566
564.4	0.11293	0.104331433	0.008598567
564.44	0.1113	0.104333431	0.006966569
564.48	0.11706	0.104335429	0.012724571
564.52	0.12062	0.104337427	0.016282573
564.56	0.11675	0.104339425	0.012410575
564.6	0.11691	0.104341424	0.012568576
564.64	0.12052	0.104343422	0.016176578
564.68	0.11991	0.10434542	0.01556458
564.72	0.12632	0.104347418	0.021972582
564.76	0.12602	0.104349416	0.021670584
564.8	0.13203	0.104351415	0.027678585
564.84	0.13014	0.104353413	0.025786587
564.88	0.136	0.104355411	0.031644589
564.92	0.13595	0.104357409	0.031592591
564.96	0.13483	0.104359407	0.030470593
565	0.13921	0.104361406	0.034848595
565.04	0.14114	0.104363404	0.036776596
565.08	0.14043	0.104365402	0.036064598
565.12	0.13747	0.1043674	0.0331026
565.16	0.15076	0.104369398	0.046390602
565.2	0.15076	0.104371396	0.046388604
565.24	0.14236	0.104373395	0.037986605
565.28	0.13859	0.104375393	0.034214607
565.32	0.14236	0.104377391	0.037982609
565.36	0.14893	0.104379389	0.044550611
565.4	0.14796	0.104381387	0.043578613
565.44	0.15	0.104383386	0.045616614
565.48	0.1502	0.104385384	0.045814616
565.52	0.14501	0.104387382	0.040622618
565.56	0.14603	0.10438938	0.04164062
565.6	0.14435	0.104391378	0.039958622
565.64	0.13921	0.104393377	0.034816623
565.68	0.14445	0.104395375	0.040054625
565.72	0.13564	0.104397373	0.031242627
565.76	0.1359	0.104399371	0.031500629
565.8	0.13554	0.104401369	0.031138631
565.84	0.14211	0.104403367	0.037706633
565.88	0.14236	0.104405366	0.037954634
565.92	0.13666	0.104407364	0.032252636
565.96	0.13289	0.104409362	0.028480638
566	0.12994	0.10441136	0.02552864
566.04	0.13498	0.104413358	0.030566642
566.08	0.13483	0.104415357	0.030414643
566.12	0.12352	0.104417355	0.019102645
566.16	0.12627	0.104419353	0.021850647
566.2	0.12358	0.104421351	0.019158649
566.24	0.12612	0.104423349	0.021696651
566.28	0.11874	0.104425348	0.014314652
566.32	0.11874	0.104427346	0.014312654
566.36	0.11594	0.104429344	0.011510656
566.4	0.11599	0.104431342	0.011558658
566.44	0.10738	0.10443334	0.00294666
566.48	0.11421	0.104435338	0.009774662
566.52	0.10565	0.104437337	0.001212663
566.56	0.10744	0.104439335	0.003000665
566.6	0.11309	0.104441333	0.008648667
566.64	0.114	0.104443331	0.009556669
566.68	0.11395	0.104445329	0.009504671
566.72	0.10621	0.104447328	0.001762672
566.76	0.10912	0.104449326	0.004670674
566.8	0.10728	0.104451324	0.002828676
566.84	0.10392	0.104453322	-0.000533322
566.88	0.10408	0.10445532	-0.00037532
566.92	0.10275	0.104457319	-0.001707319
566.96	0.1029	0.104459317	-0.001559317
567	0.10861	0.104461315	0.004148685
567.04	0.10453	0.104463313	6.66869E-05
567.08	0.10469	0.104465311	0.000224689
567.12	0.10352	0.104467309	-0.000947309
567.16	0.10866	0.104469308	0.004190692
567.2	0.10723	0.104471306	0.002758694
567.24	0.10372	0.104473304	-0.000753304
567.28	0.10357	0.104475302	-0.000905302
567.32	0.10265	0.1044773	-0.0018273
567.36	0.10474	0.104479299	0.000260701
567.4	0.10647	0.104481297	0.001988703
567.44	0.10397	0.104483295	-0.000513295
567.48	0.10835	0.104485293	0.003864707
567.52	0.10728	0.104487291	0.002792709
567.56	0.10723	0.10448929	0.00274071
567.6	0.10565	0.104491288	0.001158712
567.64	0.10733	0.104493286	0.002836714
567.68	0.11222	0.104495284	0.007724716
567.72	0.1168	0.104497282	0.012302718
567.76	0.11782	0.10449928	0.01332072
567.8	0.12144	0.104501279	0.016938721
567.84	0.12021	0.104503277	0.015706723
567.88	0.11589	0.104505275	0.011384725
567.92	0.12643	0.104507273	0.021922727
567.96	0.11991	0.104509271	0.015400729
568	0.12174	0.10451127	0.01722873
568.04	0.1303	0.104513268	0.025786732
568.08	0.11497	0.104515266	0.010454734
568.12	0.12551	0.104517264	0.020992736
568.16	0.12536	0.104519262	0.020840738
568.2	0.12526	0.104521261	0.020738739
568.24	0.12149	0.104523259	0.016966741
568.28	0.13198	0.104525257	0.027454743
568.32	0.13355	0.104527255	0.029022745
568.36	0.13198	0.104529253	0.027450747
568.4	0.13198	0.104531251	0.027448749
568.44	0.13203	0.10453325	0.02749675
568.48	0.14425	0.104535248	0.039714752
568.52	0.1387	0.104537246	0.034162754
568.56	0.13574	0.104539244	0.031200756
568.6	0.13737	0.104541242	0.032828758
568.64	0.14053	0.104543241	0.035986759
568.68	0.14343	0.104545239	0.038884761
568.72	0.13381	0.104547237	0.029262763
568.76	0.13371	0.104549235	0.029160765
568.8	0.13585	0.104551233	0.031298767
568.84	0.13396	0.104553232	0.029406768
568.88	0.13493	0.10455523	0.03037477
568.92	0.13488	0.104557228	0.030322772
568.96	0.13279	0.104559226	0.028230774
569	0.12449	0.104561224	0.019928776
569.04	0.12459	0.104563222	0.020026778
569.08	0.13493	0.104565221	0.030364779
569.12	0.12551	0.104567219	0.020942781
569.16	0.12729	0.104569217	0.022720783
569.2	0.13014	0.104571215	0.025568785
569.24	0.11594	0.104573213	0.011366787
569.28	0.11456	0.104575212	0.009984788
569.32	0.11482	0.10457721	0.01024279
569.36	0.11767	0.104579208	0.013090792
569.4	0.11507	0.104581206	0.010488794
569.44	0.11614	0.104583204	0.011556796
569.48	0.11899	0.104585203	0.014404797
569.52	0.11212	0.104587201	0.007532799
569.56	0.10922	0.104589199	0.004630801
569.6	0.11039	0.104591197	0.005798803
569.64	0.11013	0.104593195	0.005536805
569.68	0.10891	0.104595193	0.004314807
569.72	0.10367	0.104597192	-0.000927192
569.76	0.10178	0.10459919	-0.00281919
569.8	0.10621	0.104601188	0.001608812
569.84	0.10173	0.104603186	-0.002873186
569.88	0.10199	0.104605184	-0.002615184
569.92	0.10189	0.104607183	-0.002717183
569.96	0.1055	0.104609181	0.000890819
570	0.10922	0.104611179	0.004608821
570.04	0.10723	0.104613177	0.002616823
570.08	0.09715	0.104615175	-0.007465175
570.12	0.10835	0.104617174	0.003732826
570.16	0.1083	0.104619172	0.003680828
570.2	0.09776	0.10462117	-0.00686117
570.24	0.09771	0.104623168	-0.006913168
570.28	0.10178	0.104625166	-0.002845166
570.32	0.1026	0.104627165	-0.002027165
570.36	0.10061	0.104629163	-0.004019163
570.4	0.10265	0.104631161	-0.001981161
570.44	0.10637	0.104633159	0.001736841
570.48	0.10738	0.104635157	0.002744843
570.52	0.10728	0.104637155	0.002642845
570.56	0.10474	0.104639154	0.000100846
570.6	0.10754	0.104641152	0.002898848
570.64	0.1085	0.10464315	0.00385685
570.68	0.10357	0.104645148	-0.001075148
570.72	0.10642	0.104647146	0.001772854
570.76	0.10448	0.104649145	-0.000169145
570.8	0.10458	0.104651143	-7.11428E-05
570.84	0.10545	0.104653141	0.000796859
570.88	0.1082	0.104655139	0.003544861
570.92	0.1082	0.104657137	0.003542863
570.96	0.10912	0.104659136	0.004460864
571	0.10845	0.104661134	0.003788866
571.04	0.10932	0.104663132	0.004656868
571.08	0.11298	0.10466513	0.00831487
571.12	0.11329	0.104667128	0.008622872
571.16	0.11217	0.104669126	0.007500874
571.2	0.11416	0.104671125	0.009488875
571.24	0.11212	0.104673123	0.007446877
571.28	0.11477	0.104675121	0.010094879
571.32	0.11054	0.104677119	0.005862881
571.36	0.11298	0.104679117	0.008300883
571.4	0.11293	0.104681116	0.008248884
571.44	0.11405	0.104683114	0.009366886
571.48	0.11864	0.104685112	0.013954888
571.52	0.11884	0.10468711	0.01415289
571.56	0.11416	0.104689108	0.009470892
571.6	0.11624	0.104691107	0.011548893
571.64	0.11619	0.104693105	0.011496895
571.68	0.11614	0.104695103	0.011444897
571.72	0.11309	0.104697101	0.008392899
571.76	0.11105	0.104699099	0.006350901
571.8	0.11752	0.104701097	0.012818903
571.84	0.111	0.104703096	0.006296904
571.88	0.11034	0.104705094	0.005634906
571.92	0.10815	0.104707092	0.003442908
571.96	0.11288	0.10470909	0.00817091
572	0.11319	0.104711088	0.008478912
572.04	0.10642	0.104713087	0.001706913
572.08	0.11482	0.104715085	0.010104915
572.12	0.11034	0.104717083	0.005622917
572.16	0.10733	0.104719081	0.002610919
572.2	0.1083	0.104721079	0.003578921
572.24	0.11018	0.104723078	0.005456922
572.28	0.11029	0.104725076	0.005564924
572.32	0.11293	0.104727074	0.008202926
572.36	0.1112	0.104729072	0.006470928
572.4	0.10917	0.10473107	0.00443893
572.44	0.10443	0.104733068	-0.000303068
572.48	0.11008	0.104735067	0.005344933
572.52	0.10469	0.104737065	-4.70648E-05
572.56	0.11008	0.104739063	0.005340937
572.6	0.11018	0.104741061	0.005438939
572.64	0.10662	0.104743059	0.001876941
572.68	0.1112	0.104745058	0.006454942
572.72	0.10458	0.104747056	-0.000167056
572.76	0.09715	0.104749054	-0.007599054
572.8	0.09842	0.104751052	-0.006331052
572.84	0.10275	0.10475305	-0.00200305
572.88	0.1027	0.104755049	-0.002055049
572.92	0.10005	0.104757047	-0.004707047
572.96	0.10922	0.104759045	0.004460955
573	0.10178	0.104761043	-0.002981043
573.04	0.10469	0.104763041	-7.30413E-05
573.08	0.10021	0.104765039	-0.004555039
573.12	0.09903	0.104767038	-0.005737038
573.16	0.09893	0.104769036	-0.005839036
573.2	0.10474	0.104771034	-3.1034E-05
573.24	0.09898	0.104773032	-0.005793032
573.28	0.10183	0.10477503	-0.00294503
573.32	0.10723	0.104777029	0.002452971
573.36	0.10667	0.104779027	0.001890973
573.4	0.10474	0.104781025	-4.1025E-05
573.44	0.1109	0.104783023	0.006116977
573.48	0.1108	0.104785021	0.006014979
573.52	0.11197	0.10478702	0.00718298
573.56	0.10733	0.104789018	0.002540982
573.6	0.11599	0.104791016	0.011198984
573.64	0.11227	0.104793014	0.007476986
573.68	0.11008	0.104795012	0.005284988
573.72	0.1168	0.10479701	0.01200299
573.76	0.11685	0.104799009	0.012050991
573.8	0.11232	0.104801007	0.007518993
573.84	0.11573	0.104803005	0.010926995
573.88	0.11624	0.104805003	0.011434997
573.92	0.12174	0.104807001	0.016932999
573.96	0.12627	0.104809	0.021461
574	0.11864	0.104810998	0.013829002
574.04	0.11864	0.104812996	0.013827004
574.08	0.12638	0.104814994	0.021565006
574.12	0.12444	0.104816992	0.019623008
574.16	0.12541	0.104818991	0.020591009
574.2	0.12892	0.104820989	0.024099011
574.24	0.11889	0.104822987	0.014067013
574.28	0.12963	0.104824985	0.024805015
574.32	0.13366	0.104826983	0.028833017
574.36	0.13391	0.104828981	0.029081019
574.4	0.13203	0.10483098	0.02719902
574.44	0.13299	0.104832978	0.028157022
574.48	0.13493	0.104834976	0.030095024
574.52	0.12821	0.104836974	0.023373026
574.56	0.13656	0.104838972	0.031721028
574.6	0.13294	0.104840971	0.028099029
574.64	0.13284	0.104842969	0.027997031
574.68	0.13488	0.104844967	0.030035033
574.72	0.13931	0.104846965	0.034463035
574.76	0.12734	0.104848963	0.022491037
574.8	0.13024	0.104850962	0.025389038
574.84	0.12821	0.10485296	0.02335704
574.88	0.12164	0.104854958	0.016785042
574.92	0.12923	0.104856956	0.024373044
574.96	0.12902	0.104858954	0.024161046
575	0.13483	0.104860953	0.029969048
575.04	0.13289	0.104862951	0.028027049
575.08	0.13305	0.104864949	0.028185051
575.12	0.13676	0.104866947	0.031893053
575.16	0.13498	0.104868945	0.030111055
575.2	0.14119	0.104870943	0.036319057
575.24	0.14145	0.104872942	0.036577058
575.28	0.13681	0.10487494	0.03193506
575.32	0.13753	0.104876938	0.032653062
575.36	0.14257	0.104878936	0.037691064
575.4	0.14694	0.104880934	0.042059066
575.44	0.14328	0.104882933	0.038397067
575.48	0.14603	0.104884931	0.041145069
575.52	0.14613	0.104886929	0.041243071
575.56	0.15102	0.104888927	0.046131073
575.6	0.14796	0.104890925	0.043069075
575.64	0.16319	0.104892924	0.058297076
575.68	0.16512	0.104894922	0.060225078
575.72	0.16125	0.10489692	0.05635308
575.76	0.16594	0.104898918	0.061041082
575.8	0.167	0.104900916	0.062099084
575.84	0.16706	0.104902914	0.062157086
575.88	0.1697	0.104904913	0.064795087
575.92	0.17602	0.104906911	0.071113089
575.96	0.18187	0.104908909	0.076961091
576	0.18844	0.104910907	0.083529093
576.04	0.18009	0.104912905	0.075177095
576.08	0.17541	0.104914904	0.070495096
576.12	0.17525	0.104916902	0.070333098
576.16	0.17892	0.1049189	0.0740011
576.2	0.17917	0.104920898	0.074249102
576.24	0.17902	0.104922896	0.074097104
576.28	0.178	0.104924895	0.073075105
576.32	0.17525	0.104926893	0.070323107
576.36	0.16787	0.104928891	0.062941109
576.4	0.16945	0.104930889	0.064519111
576.44	0.1694	0.104932887	0.064467113
576.48	0.16395	0.104934885	0.059015115
576.52	0.15932	0.104936884	0.054383116
576.56	0.16308	0.104938882	0.058141118
576.6	0.15158	0.10494088	0.04663912
576.64	0.14974	0.104942878	0.044797122
576.68	0.1471	0.104944876	0.042155124
576.72	0.1471	0.104946875	0.042153125
576.76	0.1442	0.104948873	0.039251127
576.8	0.13966	0.104950871	0.034709129
576.84	0.13773	0.104952869	0.032777131
576.88	0.14043	0.104954867	0.035475133
576.92	0.12607	0.104956866	0.021113134
576.96	0.12719	0.104958864	0.022231136
577	0.12729	0.104960862	0.022329138
577.04	0.12541	0.10496286	0.02044714
577.08	0.12536	0.104964858	0.020395142
577.12	0.1167	0.104966856	0.011733144
577.16	0.11477	0.104968855	0.009801145
577.2	0.10922	0.104970853	0.004249147
577.24	0.10932	0.104972851	0.004347149
577.28	0.10372	0.104974849	-0.001254849
577.32	0.10387	0.104976847	-0.001106847
577.36	0.10097	0.104978846	-0.004008846
577.4	0.10372	0.104980844	-0.001260844
577.44	0.10336	0.104982842	-0.001622842
577.48	0.10545	0.10498484	0.00046516
577.52	0.1083	0.104986838	0.003313162
577.56	0.10464	0.104988837	-0.000348837
577.6	0.10464	0.104990835	-0.000350835
577.64	0.10092	0.104992833	-0.004072833
577.68	0.10458	0.104994831	-0.000414831
577.72	0.10183	0.104996829	-0.003166829
577.76	0.10942	0.104998827	0.004421173
577.8	0.10469	0.105000826	-0.000310826
577.84	0.09985	0.105002824	-0.005152824
577.88	0.1001	0.105004822	-0.004904822
577.92	0.1057	0.10500682	0.00069318
577.96	0.10545	0.105008818	0.000441182
578	0.10285	0.105010817	-0.002160817
578.04	0.09807	0.105012815	-0.006942815
578.08	0.09802	0.105014813	-0.006994813
578.12	0.10367	0.105016811	-0.001346811
578.16	0.09868	0.105018809	-0.006338809
578.2	0.09919	0.105020808	-0.005830808
578.24	0.11018	0.105022806	0.005157194
578.28	0.1028	0.105024804	-0.002224804
578.32	0.10626	0.105026802	0.001233198
578.36	0.10453	0.1050288	-0.0004988
578.4	0.10392	0.105030798	-0.001110798
578.44	0.10642	0.105032797	0.001387203
578.48	0.10642	0.105034795	0.001385205
578.52	0.10448	0.105036793	-0.000556793
578.56	0.10285	0.105038791	-0.002188791
578.6	0.10657	0.105040789	0.001529211
578.64	0.10372	0.105042788	-0.001322788
578.68	0.10713	0.105044786	0.002085214
578.72	0.10077	0.105046784	-0.004276784
578.76	0.09827	0.105048782	-0.006778782
578.8	0.09812	0.10505078	-0.00693078
578.84	0.10362	0.105052779	-0.001432779
578.88	0.10199	0.105054777	-0.003064777
578.92	0.10738	0.105056775	0.002323225
578.96	0.10657	0.105058773	0.001511227
579	0.10749	0.105060771	0.002429229
579.04	0.1081	0.105062769	0.003037231
579.08	0.10835	0.105064768	0.003285232
579.12	0.10285	0.105066766	-0.002216766
579.16	0.10998	0.105068764	0.004911236
579.2	0.1055	0.105070762	0.000429238
579.24	0.11024	0.10507276	0.00516724
579.28	0.1112	0.105074759	0.006125241
579.32	0.11523	0.105076757	0.010153243
579.36	0.11502	0.105078755	0.009941245
579.4	0.11436	0.105080753	0.009279247
579.44	0.11304	0.105082751	0.007957249
579.48	0.11115	0.10508475	0.00606525
579.52	0.1111	0.105086748	0.006013252
579.56	0.11283	0.105088746	0.007741254
579.6	0.12057	0.105090744	0.015479256
579.64	0.11965	0.105092742	0.014557258
579.68	0.11981	0.10509474	0.01471526
579.72	0.11492	0.105096739	0.009823261
579.76	0.12164	0.105098737	0.016541263
579.8	0.12332	0.105100735	0.018219265
579.84	0.11874	0.105102733	0.013637267
579.88	0.12083	0.105104731	0.015725269
579.92	0.12067	0.10510673	0.01556327
579.96	0.12083	0.105108728	0.015721272
580	0.11563	0.105110726	0.010519274
580.04	0.12144	0.105112724	0.016327276
580.08	0.12536	0.105114722	0.020245278
580.12	0.12444	0.105116721	0.019323279
580.16	0.12164	0.105118719	0.016521281
580.2	0.12332	0.105120717	0.018199283
580.24	0.12352	0.105122715	0.018397285
580.28	0.12719	0.105124713	0.022065287
580.32	0.12459	0.105126712	0.019463288
580.36	0.12439	0.10512871	0.01926129
580.4	0.11894	0.105130708	0.013809292
580.44	0.13014	0.105132706	0.025007294
580.48	0.1251	0.105134704	0.019965296
580.52	0.1224	0.105136702	0.017263298
580.56	0.12251	0.105138701	0.017371299
580.6	0.13391	0.105140699	0.028769301
580.64	0.12989	0.105142697	0.024747303
580.68	0.13376	0.105144695	0.028615305
580.72	0.13926	0.105146693	0.034113307
580.76	0.1415	0.105148692	0.036351308
580.8	0.14145	0.10515069	0.03629931
580.84	0.14124	0.105152688	0.036087312
580.88	0.14063	0.105154686	0.035475314
580.92	0.13681	0.105156684	0.031653316
580.96	0.14353	0.105158683	0.038371317
581	0.14812	0.105160681	0.042959319
581.04	0.14964	0.105162679	0.044477321
581.08	0.1498	0.105164677	0.044635323
581.12	0.15244	0.105166675	0.047273325
581.16	0.1527	0.105168673	0.047531327
581.2	0.1585	0.105170672	0.053329328
581.24	0.16003	0.10517267	0.05485733
581.28	0.17062	0.105174668	0.065445332
581.32	0.16334	0.105176666	0.058163334
581.36	0.17154	0.105178664	0.066361336
581.4	0.17841	0.105180663	0.073229337
581.44	0.17821	0.105182661	0.073027339
581.48	0.17423	0.105184659	0.069045341
581.52	0.17719	0.105186657	0.072003343
581.56	0.18294	0.105188655	0.077751345
581.6	0.17327	0.105190654	0.068079346
581.64	0.17429	0.105192652	0.069097348
581.68	0.17815	0.10519465	0.07295535
581.72	0.178	0.105196648	0.072803352
581.76	0.1694	0.105198646	0.064201354
581.8	0.17266	0.105200644	0.067459356
581.84	0.16629	0.105202643	0.061087357
581.88	0.1641	0.105204641	0.058895359
581.92	0.16706	0.105206639	0.061853361
581.96	0.15937	0.105208637	0.054161363
582	0.15764	0.105210635	0.052429365
582.04	0.15723	0.105212634	0.052017366
582.08	0.15937	0.105214632	0.054155368
582.12	0.15921	0.10521663	0.05399337
582.16	0.15458	0.105218628	0.049361372
582.2	0.15346	0.105220626	0.048239374
582.24	0.14608	0.105222625	0.040857375
582.28	0.14684	0.105224623	0.041615377
582.32	0.1471	0.105226621	0.041873379
582.36	0.1361	0.105228619	0.030871381
582.4	0.13961	0.105230617	0.034379383
582.44	0.1359	0.105232615	0.030667385
582.48	0.13091	0.105234614	0.025675386
582.52	0.13091	0.105236612	0.025673388
582.56	0.12699	0.10523861	0.02175139
582.6	0.12714	0.105240608	0.021899392
582.64	0.12047	0.105242606	0.015227394
582.68	0.11568	0.105244605	0.010435395
582.72	0.11207	0.105246603	0.006823397
582.76	0.11599	0.105248601	0.010741399
582.8	0.11197	0.105250599	0.006719401
582.84	0.10652	0.105252597	0.001267403
582.88	0.10947	0.105254596	0.004215404
582.92	0.10932	0.105256594	0.004063406
582.96	0.1085	0.105258592	0.003241408
583	0.10183	0.10526059	-0.00343059
583.04	0.10474	0.105262588	-0.000522588
583.08	0.10107	0.105264586	-0.004194586
583.12	0.114	0.105266585	0.008733415
583.16	0.10927	0.105268583	0.004001417
583.2	0.10932	0.105270581	0.004049419
583.24	0.10642	0.105272579	0.001147421
583.28	0.11029	0.105274577	0.005015423
583.32	0.10458	0.105276576	-0.000696576
583.36	0.10453	0.105278574	-0.000748574
583.4	0.10479	0.105280572	-0.000490572
583.44	0.10387	0.10528257	-0.00141257
583.48	0.1026	0.105284568	-0.002684568
583.52	0.1028	0.105286567	-0.002486567
583.56	0.10555	0.105288565	0.000261435
583.6	0.10453	0.105290563	-0.000760563
583.64	0.10652	0.105292561	0.001227439
583.68	0.10545	0.105294559	0.000155441
583.72	0.10448	0.105296557	-0.000816557
583.76	0.1027	0.105298556	-0.002598556
583.8	0.1028	0.105300554	-0.002500554
583.84	0.11202	0.105302552	0.006717448
583.88	0.10285	0.10530455	-0.00245455
583.92	0.10759	0.105306548	0.002283452
583.96	0.10774	0.105308547	0.002431453
584	0.10749	0.105310545	0.002179455
584.04	0.11044	0.105312543	0.005127457
584.08	0.11034	0.105314541	0.005025459
584.12	0.11691	0.105316539	0.011593461
584.16	0.11512	0.105318538	0.009801462
584.2	0.11334	0.105320536	0.008019464
584.24	0.11563	0.105322534	0.010307466
584.28	0.11497	0.105324532	0.009645468
584.32	0.11772	0.10532653	0.01239347
584.36	0.11869	0.105328528	0.013361472
584.4	0.11884	0.105330527	0.013509473
584.44	0.12159	0.105332525	0.016257475
584.48	0.12358	0.105334523	0.018245477
584.52	0.12449	0.105336521	0.019153479
584.56	0.11772	0.105338519	0.012381481
584.6	0.12612	0.105340518	0.020779482
584.64	0.12515	0.105342516	0.019807484
584.68	0.12536	0.105344514	0.020015486
584.72	0.128	0.105346512	0.022653488
584.76	0.13208	0.10534851	0.02673149
584.8	0.1224	0.105350509	0.017049491
584.84	0.12352	0.105352507	0.018167493
584.88	0.13187	0.105354505	0.026515495
584.92	0.13315	0.105356503	0.027793497
584.96	0.13371	0.105358501	0.028351499
585	0.13386	0.1053605	0.028499501
585.04	0.13014	0.105362498	0.024777502
585.08	0.13208	0.105364496	0.026715504
585.12	0.13091	0.105366494	0.025543506
585.16	0.12902	0.105368492	0.023651508
585.2	0.12363	0.10537049	0.01825951
585.24	0.12449	0.105372489	0.019117511
585.28	0.12434	0.105374487	0.018965513
585.32	0.12251	0.105376485	0.017133515
585.36	0.11874	0.105378483	0.013361517
585.4	0.12251	0.105380481	0.017129519
585.44	0.11685	0.10538248	0.01146752
585.48	0.11884	0.105384478	0.013455522
585.52	0.11314	0.105386476	0.007753524
585.56	0.11293	0.105388474	0.007541526
585.6	0.11772	0.105390472	0.012329528
585.64	0.11584	0.105392471	0.010447529
585.68	0.11879	0.105394469	0.013395531
585.72	0.11502	0.105396467	0.009623533
585.76	0.11976	0.105398465	0.014361535
585.8	0.1083	0.105400463	0.002899537
585.84	0.10718	0.105402461	0.001777539
585.88	0.10728	0.10540446	0.00187554
585.92	0.10835	0.105406458	0.002943542
585.96	0.11293	0.105408456	0.007521544
586	0.11293	0.105410454	0.007519546
586.04	0.11085	0.105412452	0.005437548
586.08	0.11034	0.105414451	0.004925549
586.12	0.11589	0.105416449	0.010473551
586.16	0.11604	0.105418447	0.010621553
586.2	0.11487	0.105420445	0.009449555
586.24	0.11859	0.105422443	0.013167557
586.28	0.12159	0.105424442	0.016165558
586.32	0.12225	0.10542644	0.01682356
586.36	0.12245	0.105428438	0.017021562
