Waveleght	Intensity	Error
646.3	0.28655	0.00033
646.33	0.28563	0.00041
646.38	0.2697	0.00038
646.42	0.2697	0.00044
646.45	0.25544	0.00044
646.5	0.26094	0.00046
646.54	0.24383	0.00025
646.57	0.2422	0.00038
646.62	0.23085	0.00036
646.66	0.231	0.00038
646.69	0.22057	0.00033
646.74	0.22067	0.00053
646.78	0.21792	0.00047
646.81	0.21797	0.00047
646.85	0.21105	0.00039
646.9	0.21497	0.00023
646.93	0.2114	0.00051
646.97	0.19816	0.00033
647.02	0.19806	0.00034
647.06	0.20168	0.00025
647.09	0.20183	0.00042
647.14	0.19536	0.00038
647.18	0.2001	0.00034
647.21	0.19699	0.00034
647.26	0.1865	0.00031
647.3	0.1863	0.00025
647.33	0.19424	0.00032
647.38	0.20086	0.00039
647.42	0.19155	0.00046
647.45	0.18783	0.00047
647.5	0.19521	0.00042
647.54	0.19246	0.00025
647.57	0.18401	0.00036
647.62	0.18386	0.00047
647.66	0.19526	0.00051
647.69	0.19516	0.00038
647.74	0.19613	0.0004
647.78	0.19241	0.00034
647.81	0.18493	0.00046
647.85	0.19241	0.00052
647.9	0.19236	0.00046
647.93	0.18406	0.00056
647.97	0.19134	0.0004
648.02	0.18757	0.00027
648.06	0.18508	0.00046
648.09	0.18482	0.00047
648.14	0.19241	0.00025
648.18	0.1781	0.00046
648.21	0.1781	0.00023
648.26	0.18457	0.00039
648.3	0.17826	0.00047
648.33	0.18656	0.00036
648.38	0.17841	0.00036
648.42	0.18029	0.00052
648.45	0.17541	0.00046
648.5	0.17535	0.00048
648.54	0.18752	0.00044
648.57	0.19048	0.00025
648.62	0.19323	0.00051
648.66	0.18401	0.00048
648.69	0.18482	0.00047
648.74	0.18386	0.00034
648.78	0.18396	0.00031
648.81	0.18401	0.00036
648.85	0.17912	0.00033
648.9	0.19715	0.00051
648.93	0.19221	0.00032
648.97	0.18309	0.00062
649.02	0.18488	0.00047
649.06	0.19888	0.00036
649.09	0.19883	0.00056
649.14	0.18569	0.0005
649.18	0.18126	0.00041
649.21	0.1888	0.0004
649.26	0.19053	0.00046
649.3	0.18834	0.00052
649.33	0.17734	0.00031
649.38	0.17739	0.00015
649.42	0.18279	0.00025
649.45	0.18778	0.00033
649.5	0.18299	0.00053
649.54	0.18309	0.00058
649.57	0.18966	0.00064
649.62	0.17709	0.00023
649.66	0.18757	0.00027
649.69	0.18737	0.00047
649.74	0.18386	0.00047
649.78	0.18778	0.0004
649.81	0.19032	0.00046
649.85	0.18269	0.00046
649.9	0.18752	0.00031
649.93	0.19587	0.0005
649.97	0.19618	0.00038
650.02	0.18269	0.00023
650.06	0.19806	0.00041
650.09	0.1893	0.00033
650.14	0.19027	0.00038
650.18	0.19323	0.00039
650.21	0.18376	0.00047
650.26	0.18381	0.00034
650.3	0.18569	0.00038
650.33	0.19516	0.00038
650.38	0.19058	0.0005
650.42	0.18864	0.00039
650.45	0.19735	0.00027
650.5	0.18309	0.00042
650.54	0.19618	0.00044
650.57	0.19582	0.00036
650.62	0.19251	0.00047
650.66	0.19511	0.00051
650.69	0.18951	0.00046
650.74	0.20056	0.00025
650.78	0.19419	0.00027
650.81	0.19343	0.00052
650.85	0.19312	0.00044
650.9	0.19526	0.00039
650.93	0.19053	0.00023
650.97	0.19872	0.00044
651.02	0.20117	0.00052
651.06	0.20076	0.00038
651.09	0.19872	0.00044
651.14	0.19867	0.0004
651.18	0.19597	0.00047
651.21	0.214	0.00044
651.26	0.21013	0.00055
651.3	0.21771	0.00015
651.33	0.22036	0.00023
651.38	0.2112	0.0004
651.42	0.21497	0.00033
651.45	0.21476	0.00023
651.5	0.21201	0.00053
651.54	0.2255	0.00047
651.57	0.21975	0.00048
651.62	0.22912	0.00047
651.66	0.22484	0.00042
651.69	0.21853	0.0004
651.74	0.21858	0.00038
651.78	0.22973	0.00051
651.81	0.22057	0.00046
651.85	0.23762	0.0005
651.9	0.2253	0.00039
651.93	0.21965	0.00048
651.97	0.22886	0.00039
652.02	0.22255	0.00034
652.06	0.22225	0.00032
652.09	0.22622	0.0005
652.14	0.22362	0.00033
652.18	0.22871	0.00046
652.21	0.21863	0.00036
652.26	0.21675	0.00031
652.3	0.21797	0.00057
652.33	0.21771	0.00027
652.38	0.22143	0.00041
652.42	0.2141	0.00032
652.45	0.21115	0.00055
652.5	0.20264	0.00025
652.54	0.20748	0.00056
652.57	0.20112	0.00041
652.62	0.20117	0.00041
652.66	0.19684	0.00027
652.69	0.20015	0.00047
652.74	0.1892	0.00042
652.78	0.20076	0.0005
652.81	0.19995	0.00038
652.85	0.19424	0.00032
652.9	0.18264	0.00031
652.93	0.18269	0.00033
652.97	0.19618	0.00031
653.02	0.18304	0.00032
653.06	0.18895	0.00047
653.09	0.18202	0.00039
653.14	0.18391	0.0006
653.18	0.18849	0.0004
653.21	0.18844	0.00034
653.26	0.18752	0.0002
653.3	0.17525	0.0004
653.33	0.18391	0.0004
653.38	0.18488	0.00052
653.42	0.1865	0.00031
653.45	0.18574	0.00033
653.5	0.17663	0.00047
653.54	0.17617	0.00034
653.57	0.18961	0.00042
653.62	0.18493	0.00051
653.66	0.17989	0.0005
653.69	0.18202	0.00039
653.74	0.18946	0.00041
653.78	0.18284	0.00047
653.81	0.18284	0.00065
653.85	0.17174	0.0005
653.9	0.18961	0.00048
653.93	0.17815	0.00041
653.97	0.18569	0.00059
654.02	0.17922	0.00041
654.06	0.18503	0.00048
654.09	0.18447	0.00038
654.14	0.19231	0.00044
654.18	0.18864	0.00046
654.21	0.17154	0.00025
654.26	0.18218	0.00056
654.3	0.1781	0.0004
654.33	0.17627	0.00051
654.38	0.18564	0.00058
654.42	0.18594	0.0004
654.45	0.18116	0.00033
654.5	0.17831	0.00033
654.54	0.18859	0.00036
654.57	0.18299	0.00036
654.62	0.18208	0.00036
654.66	0.18085	0.0004
654.69	0.18106	0.00048
654.74	0.1865	0.00055
654.78	0.17714	0.00041
654.81	0.18101	0.00039
654.85	0.18284	0.00047
654.9	0.18488	0.00041
654.93	0.18192	0.00031
654.97	0.18197	0.00027
655.02	0.18202	0.00039
655.06	0.17759	0.0004
655.09	0.18218	0.00046
655.14	0.19175	0.00036
655.18	0.19058	0.00038
655.21	0.18656	0.00036
655.26	0.17983	0.00046
655.3	0.17994	0.00036
655.33	0.18564	0.00036
655.38	0.18004	0.00036
655.42	0.18274	0.00047
655.45	0.17739	0.00036
655.5	0.17922	0.00041
655.54	0.17821	0.00047
655.57	0.17795	0.00056
655.62	0.18773	0.00031
655.66	0.1725	0.00023
655.69	0.18579	0.00047
655.74	0.18956	0.0002
655.78	0.17999	0.00032
655.81	0.17215	0.00034
655.85	0.17703	0.0005
655.9	0.17719	0.00052
655.93	0.1779	0.00053
