Raman-Spectrum _CCl4 _aspol001.dat
27/09/2021
11:37:54
_CCl4
_aspol0 Temp: NON
X in nm	Y Signal 	Error Signal				
633.36000	0.10301	0.00031
633.40000	0.10810	0.00031
633.44000	0.10820	0.00046
633.48000	0.10626	0.00059
633.52000	0.10377	0.00023
633.56000	0.09929	0.00047
633.60000	0.10005	0.00039
633.64000	0.09888	0.00023
633.68000	0.09695	0.00042
633.72000	0.09700	0.00039
633.76000	0.10372	0.00020
633.80000	0.09318	0.00025
633.84000	0.10010	0.00042
633.88000	0.09130	0.00044
633.92000	0.09420	0.00034
633.96000	0.09410	0.00033
634.00000	0.10021	0.00023
634.04000	0.10005	0.00023
634.08000	0.09685	0.00046
634.12000	0.09547	0.00039
634.16000	0.09827	0.00034
634.20000	0.09140	0.00046
634.24000	0.09405	0.00038
634.28000	0.09893	0.00050
634.32000	0.09934	0.00057
634.36000	0.09603	0.00027
634.40000	0.10071	0.00040
634.44000	0.09308	0.00046
634.48000	0.09593	0.00042
634.52000	0.09216	0.00061
634.56000	0.10194	0.00056
634.60000	0.10163	0.00036
634.64000	0.09685	0.00051
634.68000	0.09435	0.00044
634.72000	0.09608	0.00031
634.76000	0.09700	0.00023
634.80000	0.10000	0.00036
634.84000	0.10000	0.00027
634.88000	0.10087	0.00047
634.92000	0.10087	0.00047
634.96000	0.09328	0.00033
635.00000	0.09705	0.00048
635.04000	0.10051	0.00027
635.08000	0.09639	0.00050
635.12000	0.09323	0.00034
635.16000	0.09491	0.00036
635.20000	0.09496	0.00032
635.24000	0.09527	0.00041
635.28000	0.09812	0.00031
635.32000	0.09898	0.00048
635.36000	0.09710	0.00044
635.40000	0.09791	0.00055
635.44000	0.10005	0.00023
635.48000	0.09791	0.00031
635.52000	0.09791	0.00038
635.56000	0.10270	0.00031
635.60000	0.10372	0.00031
635.64000	0.09812	0.00044
635.68000	0.09338	0.00036
635.72000	0.09420	0.00041
635.76000	0.09323	0.00057
635.80000	0.09313	0.00057
635.84000	0.09608	0.00044
635.88000	0.10204	0.00048
635.92000	0.10010	0.00036
635.96000	0.09893	0.00044
636.00000	0.09430	0.00033
636.04000	0.09155	0.00033
636.08000	0.09119	0.00057
636.12000	0.09038	0.00068
636.16000	0.09410	0.00033
636.20000	0.09679	0.00047
636.24000	0.09618	0.00041
636.28000	0.09634	0.00033
636.32000	0.09715	0.00040
636.36000	0.10000	0.00048
636.40000	0.09995	0.00020
636.44000	0.09216	0.00047
636.48000	0.08773	0.00038
636.52000	0.09522	0.00052
636.56000	0.09629	0.00025
636.60000	0.09797	0.00042
636.64000	0.10204	0.00042
636.68000	0.10194	0.00040
636.72000	0.10010	0.00027
636.76000	0.09532	0.00046
636.80000	0.09888	0.00033
636.84000	0.08967	0.00041
636.88000	0.09720	0.00052
636.92000	0.09506	0.00044
636.96000	0.09496	0.00032
637.00000	0.10087	0.00025
637.04000	0.08946	0.00050
637.08000	0.09450	0.00036
637.12000	0.09298	0.00042
637.16000	0.10199	0.00050
637.20000	0.09038	0.00039
637.24000	0.10285	0.00052
637.28000	0.10245	0.00046
637.32000	0.09878	0.00034
637.36000	0.09812	0.00038
637.40000	0.09695	0.00048
637.44000	0.09527	0.00034
637.48000	0.09878	0.00025
637.52000	0.10087	0.00041
637.56000	0.10107	0.00039
637.60000	0.09797	0.00053
637.64000	0.09710	0.00055
637.68000	0.09328	0.00065
637.72000	0.10372	0.00044
637.76000	0.10082	0.00034
637.80000	0.09878	0.00041
637.84000	0.10545	0.00034
637.88000	0.10535	0.00047
637.92000	0.09888	0.00033
637.96000	0.09710	0.00055
638.00000	0.10087	0.00041
638.04000	0.10173	0.00056
638.08000	0.09690	0.00031
638.12000	0.09812	0.00038
638.16000	0.09797	0.00048
638.20000	0.10387	0.00052
638.24000	0.10626	0.00031
638.28000	0.09975	0.00052
638.32000	0.10738	0.00047
638.36000	0.10744	0.00047
638.40000	0.10642	0.00025
638.44000	0.10637	0.00025
638.48000	0.10362	0.00046
638.52000	0.11013	0.00044
638.56000	0.10922	0.00032
638.60000	0.11298	0.00047
638.64000	0.11202	0.00041
638.68000	0.11696	0.00031
638.72000	0.11492	0.00059
638.76000	0.11487	0.00042
638.80000	0.11599	0.00040
638.84000	0.11492	0.00044
638.88000	0.11421	0.00050
638.92000	0.12174	0.00052
638.96000	0.12444	0.00027
639.00000	0.12918	0.00031
639.04000	0.12907	0.00039
639.08000	0.13213	0.00039
639.12000	0.13213	0.00032
