	m	t	
f	1.17914E-08	0.0825889	
			
			
X in nm	Y Signal 	f	y-f
575.88	0.08315	0.08259569	0.00055431
575.92	0.08478	0.082595691	0.002184309
575.96	0.08503	0.082595691	0.002434309
576	0.08391	0.082595692	0.001314308
576.04	0.08376	0.082595692	0.001164308
576.08	0.07908	0.082595693	-0.003515693
576.12	0.08188	0.082595693	-0.000715693
576.16	0.08783	0.082595694	0.005234306
576.2	0.08549	0.082595694	0.002894306
576.24	0.08595	0.082595695	0.003354305
576.28	0.08778	0.082595695	0.005184305
576.32	0.09043	0.082595696	0.007834304
576.36	0.08962	0.082595696	0.007024304
576.4	0.08605	0.082595697	0.003454303
576.44	0.09165	0.082595697	0.009054303
576.48	0.08015	0.082595698	-0.002445698
576.52	0.08391	0.082595698	0.001314302
576.56	0.08407	0.082595698	0.001474302
576.6	0.08289	0.082595699	0.000294301
576.64	0.08503	0.082595699	0.002434301
576.68	0.08875	0.0825957	0.0061543
576.72	0.08391	0.0825957	0.0013143
576.76	0.08585	0.082595701	0.003254299
576.8	0.083	0.082595701	0.000404299
576.84	0.0832	0.082595702	0.000604298
576.88	0.086	0.082595702	0.003404298
576.92	0.08009	0.082595703	-0.002505703
576.96	0.08177	0.082595703	-0.000825703
577	0.08203	0.082595704	-0.000565704
577.04	0.08478	0.082595704	0.002184296
577.08	0.08203	0.082595705	-0.000565705
577.12	0.08203	0.082595705	-0.000565705
577.16	0.08096	0.082595706	-0.001635706
577.2	0.0858	0.082595706	0.003204294
577.24	0.08111	0.082595706	-0.001485706
577.28	0.08025	0.082595707	-0.002345707
577.32	0.07841	0.082595707	-0.004185707
577.36	0.08009	0.082595708	-0.002505708
577.4	0.08514	0.082595708	0.002544292
577.44	0.08483	0.082595709	0.002234291
577.48	0.08203	0.082595709	-0.000565709
577.52	0.08025	0.08259571	-0.00234571
577.56	0.07826	0.08259571	-0.00433571
577.6	0.08478	0.082595711	0.002184289
577.64	0.07796	0.082595711	-0.004635711
577.68	0.07821	0.082595712	-0.004385712
577.72	0.07836	0.082595712	-0.004235712
577.76	0.07913	0.082595713	-0.003465713
577.8	0.07989	0.082595713	-0.002705713
577.84	0.0802	0.082595714	-0.002395714
577.88	0.07623	0.082595714	-0.006365714
577.92	0.07908	0.082595714	-0.003515714
577.96	0.07923	0.082595715	-0.003365715
578	0.08004	0.082595715	-0.002555715
578.04	0.08004	0.082595716	-0.002555716
578.08	0.07918	0.082595716	-0.003415716
578.12	0.08198	0.082595717	-0.000615717
578.16	0.08198	0.082595717	-0.000615717
578.2	0.08009	0.082595718	-0.002505718
578.24	0.08096	0.082595718	-0.001635718
578.28	0.08289	0.082595719	0.000294281
578.32	0.083	0.082595719	0.000404281
578.36	0.08188	0.08259572	-0.00071572
578.4	0.08132	0.08259572	-0.00127572
578.44	0.08015	0.082595721	-0.002445721
578.48	0.07913	0.082595721	-0.003465721
578.52	0.08091	0.082595722	-0.001685722
578.56	0.07816	0.082595722	-0.004435722
578.6	0.07801	0.082595723	-0.004585723
578.64	0.0775	0.082595723	-0.005095723
578.68	0.08289	0.082595723	0.000294277
578.72	0.08203	0.082595724	-0.000565724
578.76	0.07709	0.082595724	-0.005505724
578.8	0.08284	0.082595725	0.000244275
578.84	0.08091	0.082595725	-0.001685725
578.88	0.07994	0.082595726	-0.002655726
578.92	0.08025	0.082595726	-0.002345726
578.96	0.08183	0.082595727	-0.000765727
579	0.07755	0.082595727	-0.005045727
579.04	0.07526	0.082595728	-0.007335728
579.08	0.08284	0.082595728	0.000244272
579.12	0.07638	0.082595729	-0.006215729
579.16	0.07923	0.082595729	-0.003365729
579.2	0.07923	0.08259573	-0.00336573
579.24	0.07526	0.08259573	-0.00733573
579.28	0.0775	0.082595731	-0.005095731
579.32	0.08274	0.082595731	0.000144269
579.36	0.07913	0.082595731	-0.003465731
579.4	0.08401	0.082595732	0.001414268
579.44	0.07745	0.082595732	-0.005145732
579.48	0.07719	0.082595733	-0.005405733
579.52	0.07989	0.082595733	-0.002705733
579.56	0.08193	0.082595734	-0.000665734
579.6	0.08498	0.082595734	0.002384266
579.64	0.08004	0.082595735	-0.002555735
579.68	0.08208	0.082595735	-0.000515735
579.72	0.08193	0.082595736	-0.000665736
579.76	0.08101	0.082595736	-0.001585736
579.8	0.08111	0.082595737	-0.001485737
579.84	0.08473	0.082595737	0.002134263
579.88	0.08274	0.082595738	0.000144262
579.92	0.07913	0.082595738	-0.003465738
579.96	0.08183	0.082595739	-0.000765739
580	0.07913	0.082595739	-0.003465739
580.04	0.07999	0.082595739	-0.002605739
580.08	0.08015	0.08259574	-0.00244574
580.12	0.08371	0.08259574	0.00111426
580.16	0.08009	0.082595741	-0.002505741
580.2	0.08671	0.082595741	0.004114259
580.24	0.08177	0.082595742	-0.000825742
580.28	0.08839	0.082595742	0.005794258
580.32	0.08101	0.082595743	-0.001585743
580.36	0.08091	0.082595743	-0.001685743
580.4	0.08651	0.082595744	0.003914256
580.44	0.0802	0.082595744	-0.002395744
580.48	0.07903	0.082595745	-0.003565745
580.52	0.07903	0.082595745	-0.003565745
580.56	0.08183	0.082595746	-0.000765746
580.6	0.07938	0.082595746	-0.003215746
580.64	0.08417	0.082595747	0.001574253
580.68	0.08381	0.082595747	0.001214253
580.72	0.08407	0.082595748	0.001474252
580.76	0.08183	0.082595748	-0.000765748
580.8	0.08116	0.082595748	-0.001435748
580.84	0.08193	0.082595749	-0.000665749
580.88	0.08188	0.082595749	-0.000715749
580.92	0.08172	0.08259575	-0.00087575
580.96	0.08193	0.08259575	-0.00066575
581	0.07984	0.082595751	-0.002755751
581.04	0.08295	0.082595751	0.000354249
581.08	0.08198	0.082595752	-0.000615752
581.12	0.08412	0.082595752	0.001524248
581.16	0.08295	0.082595753	0.000354247
581.2	0.08794	0.082595753	0.005344247
581.24	0.0858	0.082595754	0.003204246
581.28	0.086	0.082595754	0.003404246
581.32	0.08376	0.082595755	0.001164245
581.36	0.08697	0.082595755	0.004374245
581.4	0.08768	0.082595756	0.005084244
581.44	0.08962	0.082595756	0.007024244
581.48	0.08585	0.082595756	0.003254244
581.52	0.09236	0.082595757	0.009764243
581.56	0.09262	0.082595757	0.010024243
581.6	0.08661	0.082595758	0.004014242
581.64	0.08773	0.082595758	0.005134242
581.68	0.09063	0.082595759	0.008034241
581.72	0.08009	0.082595759	-0.002505759
581.76	0.08595	0.08259576	0.00335424
581.8	0.08417	0.08259576	0.00157424
581.84	0.08401	0.082595761	0.001414239
581.88	0.08386	0.082595761	0.001264239
581.92	0.08946	0.082595762	0.006864238
581.96	0.08768	0.082595762	0.005084238
582	0.08666	0.082595763	0.004064237
582.04	0.08758	0.082595763	0.004984237
582.08	0.07999	0.082595764	-0.002605764
582.12	0.08651	0.082595764	0.003914236
582.16	0.08666	0.082595764	0.004064236
582.2	0.08478	0.082595765	0.002184235
582.24	0.07918	0.082595765	-0.003415765
582.28	0.07933	0.082595766	-0.003265766
582.32	0.08137	0.082595766	-0.001225766
582.36	0.08193	0.082595767	-0.000665767
582.4	0.08585	0.082595767	0.003254233
582.44	0.08559	0.082595768	0.002994232
582.48	0.08493	0.082595768	0.002334232
582.52	0.08666	0.082595769	0.004064231
582.56	0.08412	0.082595769	0.001524231
582.6	0.08091	0.08259577	-0.00168577
582.64	0.08386	0.08259577	0.00126423
582.68	0.08295	0.082595771	0.000354229
582.72	0.08259	0.082595771	-5.77108E-06
582.76	0.08376	0.082595772	0.001164228
582.8	0.08009	0.082595772	-0.002505772
582.84	0.08498	0.082595772	0.002384228
582.88	0.07826	0.082595773	-0.004335773
582.92	0.08111	0.082595773	-0.001485773
582.96	0.0832	0.082595774	0.000604226
583	0.07994	0.082595774	-0.002655774
583.04	0.08015	0.082595775	-0.002445775
583.08	0.0861	0.082595775	0.003504225
583.12	0.07724	0.082595776	-0.005355776
583.16	0.08279	0.082595776	0.000194224
583.2	0.0774	0.082595777	-0.005195777
583.24	0.07999	0.082595777	-0.002605777
583.28	0.08493	0.082595778	0.002334222
583.32	0.08483	0.082595778	0.002234222
583.36	0.08193	0.082595779	-0.000665779
583.4	0.07816	0.082595779	-0.004435779
583.44	0.07989	0.08259578	-0.00270578
583.48	0.08071	0.08259578	-0.00188578
583.52	0.08101	0.082595781	-0.001585781
583.56	0.07719	0.082595781	-0.005405781
583.6	0.07719	0.082595781	-0.005405781
583.64	0.07531	0.082595782	-0.007285782
583.68	0.07765	0.082595782	-0.004945782
583.72	0.0802	0.082595783	-0.002395783
583.76	0.08401	0.082595783	0.001414217
583.8	0.08076	0.082595784	-0.001835784
583.84	0.0774	0.082595784	-0.005195784
583.88	0.08773	0.082595785	0.005134215
583.92	0.08763	0.082595785	0.005034215
583.96	0.07918	0.082595786	-0.003415786
584	0.07847	0.082595786	-0.004125786
584.04	0.08188	0.082595787	-0.000715787
584.08	0.07801	0.082595787	-0.004585787
584.12	0.08188	0.082595788	-0.000715788
584.16	0.08086	0.082595788	-0.001735788
584.2	0.08101	0.082595789	-0.001585789
584.24	0.08198	0.082595789	-0.000615789
584.28	0.07999	0.082595789	-0.002605789
584.32	0.08188	0.08259579	-0.00071579
584.36	0.0831	0.08259579	0.00050421
584.4	0.08407	0.082595791	0.001474209
584.44	0.08595	0.082595791	0.003354209
584.48	0.07918	0.082595792	-0.003415792
584.52	0.07913	0.082595792	-0.003465792
584.56	0.08284	0.082595793	0.000244207
584.6	0.08483	0.082595793	0.002234207
584.64	0.07638	0.082595794	-0.006215794
584.68	0.08289	0.082595794	0.000294206
584.72	0.07918	0.082595795	-0.003415795
584.76	0.08412	0.082595795	0.001524205
584.8	0.08401	0.082595796	0.001414204
584.84	0.08401	0.082595796	0.001414204
584.88	0.08274	0.082595797	0.000144203
584.92	0.08605	0.082595797	0.003454203
584.96	0.07826	0.082595797	-0.004335797
585	0.08106	0.082595798	-0.001535798
585.04	0.08086	0.082595798	-0.001735798
585.08	0.08127	0.082595799	-0.001325799
585.12	0.07826	0.082595799	-0.004335799
585.16	0.0802	0.0825958	-0.0023958
585.2	0.08295	0.0825958	0.0003542
585.24	0.07903	0.082595801	-0.003565801
585.28	0.08198	0.082595801	-0.000615801
585.32	0.08009	0.082595802	-0.002505802
585.36	0.08004	0.082595802	-0.002555802
585.4	0.08015	0.082595803	-0.002445803
585.44	0.08086	0.082595803	-0.001735803
585.48	0.08386	0.082595804	0.001264196
585.52	0.08289	0.082595804	0.000294196
585.56	0.0859	0.082595805	0.003304195
585.6	0.08004	0.082595805	-0.002555805
585.64	0.08086	0.082595806	-0.001735806
585.68	0.08076	0.082595806	-0.001835806
585.72	0.08101	0.082595806	-0.001585806
585.76	0.08198	0.082595807	-0.000615807
585.8	0.07821	0.082595807	-0.004385807
585.84	0.0832	0.082595808	0.000604192
585.88	0.07811	0.082595808	-0.004485808
585.92	0.08198	0.082595809	-0.000615809
585.96	0.08208	0.082595809	-0.000515809
586	0.08106	0.08259581	-0.00153581
586.04	0.08585	0.08259581	0.00325419
586.08	0.08086	0.082595811	-0.001735811
586.12	0.08376	0.082595811	0.001164189
586.16	0.08081	0.082595812	-0.001785812
586.2	0.07821	0.082595812	-0.004385812
586.24	0.07984	0.082595813	-0.002755813
586.28	0.07979	0.082595813	-0.002805813
586.32	0.08305	0.082595814	0.000454186
586.36	0.08096	0.082595814	-0.001635814
586.4	0.08407	0.082595814	0.001474186
586.44	0.08035	0.082595815	-0.002245815
586.48	0.0858	0.082595815	0.003204185
586.52	0.08203	0.082595816	-0.000565816
586.56	0.08228	0.082595816	-0.000315816
586.6	0.08575	0.082595817	0.003154183
586.64	0.0859	0.082595817	0.003304183
586.68	0.08682	0.082595818	0.004224182
586.72	0.086	0.082595818	0.003404182
586.76	0.08396	0.082595819	0.001364181
586.8	0.083	0.082595819	0.000404181
586.84	0.0858	0.08259582	0.00320418
586.88	0.08585	0.08259582	0.00325418
586.92	0.09058	0.082595821	0.007984179
586.96	0.08885	0.082595821	0.006254179
587	0.09364	0.082595822	0.011044178
587.04	0.08763	0.082595822	0.005034178
587.08	0.08687	0.082595822	0.004274178
587.12	0.08753	0.082595823	0.004934177
587.16	0.08768	0.082595823	0.005084177
587.2	0.09226	0.082595824	0.009664176
587.24	0.08381	0.082595824	0.001214176
587.28	0.08198	0.082595825	-0.000615825
587.32	0.08401	0.082595825	0.001414175
587.36	0.09252	0.082595826	0.009924174
587.4	0.08982	0.082595826	0.007224174
587.44	0.08941	0.082595827	0.006814173
587.48	0.08407	0.082595827	0.001474173
587.52	0.08967	0.082595828	0.007074172
587.56	0.08305	0.082595828	0.000454172
587.6	0.08463	0.082595829	0.002034171
587.64	0.08651	0.082595829	0.003914171
587.68	0.07923	0.08259583	-0.00336583
587.72	0.07897	0.08259583	-0.00362583
587.76	0.07948	0.082595831	-0.003115831
587.8	0.08463	0.082595831	0.002034169
587.84	0.08768	0.082595831	0.005084169
587.88	0.07903	0.082595832	-0.003565832
587.92	0.08778	0.082595832	0.005184168
587.96	0.08213	0.082595833	-0.000465833
588	0.08009	0.082595833	-0.002505833
588.04	0.07999	0.082595834	-0.002605834
588.08	0.08514	0.082595834	0.002544166
588.12	0.08778	0.082595835	0.005184165
588.16	0.08366	0.082595835	0.001064165
588.2	0.07918	0.082595836	-0.003415836
588.24	0.08096	0.082595836	-0.001635836
588.28	0.08183	0.082595837	-0.000765837
588.32	0.08172	0.082595837	-0.000875837
588.36	0.08183	0.082595838	-0.000765838
588.4	0.07831	0.082595838	-0.004285838
588.44	0.08493	0.082595839	0.002334161
588.48	0.08284	0.082595839	0.000244161
588.52	0.07999	0.082595839	-0.002605839
588.56	0.08009	0.08259584	-0.00250584
588.6	0.07994	0.08259584	-0.00265584
588.64	0.07999	0.082595841	-0.002605841
588.68	0.08183	0.082595841	-0.000765841
588.72	0.08009	0.082595842	-0.002505842
588.76	0.07801	0.082595842	-0.004585842
588.8	0.08188	0.082595843	-0.000715843
588.84	0.08289	0.082595843	0.000294157
588.88	0.083	0.082595844	0.000404156
588.92	0.083	0.082595844	0.000404156
588.96	0.08468	0.082595845	0.002084155
589	0.08004	0.082595845	-0.002555845
589.04	0.08305	0.082595846	0.000454154
589.08	0.08127	0.082595846	-0.001325846
589.12	0.08478	0.082595847	0.002184153
589.16	0.07836	0.082595847	-0.004235847
589.2	0.07816	0.082595847	-0.004435847
589.24	0.07638	0.082595848	-0.006215848
589.28	0.08295	0.082595848	0.000354152
589.32	0.08305	0.082595849	0.000454151
589.36	0.08015	0.082595849	-0.002445849
589.4	0.08391	0.08259585	0.00131415
589.44	0.07714	0.08259585	-0.00545585
589.48	0.07999	0.082595851	-0.002605851
589.52	0.08025	0.082595851	-0.002345851
589.56	0.086	0.082595852	0.003404148
589.6	0.07836	0.082595852	-0.004235852
589.64	0.08575	0.082595853	0.003154147
589.68	0.0885	0.082595853	0.005904147
589.72	0.08396	0.082595854	0.001364146
589.76	0.08829	0.082595854	0.005694146
589.8	0.08855	0.082595855	0.005954145
589.84	0.0802	0.082595855	-0.002395855
589.88	0.0859	0.082595856	0.003304144
589.92	0.08855	0.082595856	0.005954144
589.96	0.08391	0.082595856	0.001314144
590	0.08473	0.082595857	0.002134143
590.04	0.08391	0.082595857	0.001314143
590.08	0.08585	0.082595858	0.003254142
590.12	0.0857	0.082595858	0.003104142
590.16	0.08203	0.082595859	-0.000565859
590.2	0.08193	0.082595859	-0.000665859
590.24	0.08493	0.08259586	0.00233414
590.28	0.08473	0.08259586	0.00213414
590.32	0.08768	0.082595861	0.005084139
590.36	0.08488	0.082595861	0.002284139
590.4	0.08488	0.082595862	0.002284138
590.44	0.08396	0.082595862	0.001364138
590.48	0.08396	0.082595863	0.001364137
590.52	0.08788	0.082595863	0.005284137
590.56	0.08478	0.082595864	0.002184136
590.6	0.08697	0.082595864	0.004374136
590.64	0.09058	0.082595864	0.007984136
590.68	0.09063	0.082595865	0.008034135
590.72	0.07933	0.082595865	-0.003265865
590.76	0.08111	0.082595866	-0.001485866
590.8	0.08371	0.082595866	0.001114134
590.84	0.08498	0.082595867	0.002384133
590.88	0.08305	0.082595867	0.000454133
590.92	0.08758	0.082595868	0.004984132
590.96	0.08391	0.082595868	0.001314132
591	0.08396	0.082595869	0.001364131
591.04	0.08295	0.082595869	0.000354131
591.08	0.08386	0.08259587	0.00126413
591.12	0.08203	0.08259587	-0.00056587
591.16	0.08422	0.082595871	0.001624129
591.2	0.08295	0.082595871	0.000354129
591.24	0.08289	0.082595872	0.000294128
591.28	0.08274	0.082595872	0.000144128
591.32	0.08834	0.082595872	0.005744128
591.36	0.08783	0.082595873	0.005234127
591.4	0.083	0.082595873	0.000404127
591.44	0.08682	0.082595874	0.004224126
591.48	0.08274	0.082595874	0.000144126
591.52	0.08743	0.082595875	0.004834125
591.56	0.08778	0.082595875	0.005184125
591.6	0.08758	0.082595876	0.004984124
591.64	0.08081	0.082595876	-0.001785876
591.68	0.08091	0.082595877	-0.001685877
591.72	0.0802	0.082595877	-0.002395877
591.76	0.08564	0.082595878	0.003044122
591.8	0.08478	0.082595878	0.002184122
591.84	0.08183	0.082595879	-0.000765879
591.88	0.08183	0.082595879	-0.000765879
591.92	0.08478	0.08259588	0.00218412
591.96	0.08284	0.08259588	0.00024412
592	0.08407	0.082595881	0.001474119
592.04	0.083	0.082595881	0.000404119
592.08	0.08289	0.082595881	0.000294119
592.12	0.08198	0.082595882	-0.000615882
592.16	0.08193	0.082595882	-0.000665882
592.2	0.08193	0.082595883	-0.000665883
592.24	0.08009	0.082595883	-0.002505883
592.28	0.07638	0.082595884	-0.006215884
592.32	0.0832	0.082595884	0.000604116
592.36	0.08213	0.082595885	-0.000465885
592.4	0.08101	0.082595885	-0.001585885
592.44	0.08203	0.082595886	-0.000565886
592.48	0.08198	0.082595886	-0.000615886
592.52	0.08289	0.082595887	0.000294113
592.56	0.08183	0.082595887	-0.000765887
592.6	0.08575	0.082595888	0.003154112
592.64	0.08452	0.082595888	0.001924112
592.68	0.08778	0.082595889	0.005184111
592.72	0.08106	0.082595889	-0.001535889
592.76	0.08142	0.082595889	-0.001175889
592.8	0.07918	0.08259589	-0.00341589
592.84	0.08025	0.08259589	-0.00234589
592.88	0.08188	0.082595891	-0.000715891
592.92	0.08004	0.082595891	-0.002555891
592.96	0.08198	0.082595892	-0.000615892
593	0.08198	0.082595892	-0.000615892
593.04	0.08183	0.082595893	-0.000765893
593.08	0.08188	0.082595893	-0.000715893
593.12	0.08091	0.082595894	-0.001685894
593.16	0.07933	0.082595894	-0.003265894
593.2	0.08305	0.082595895	0.000454105
593.24	0.0833	0.082595895	0.000704105
593.28	0.083	0.082595896	0.000404104
593.32	0.08193	0.082595896	-0.000665896
593.36	0.08213	0.082595897	-0.000465897
593.4	0.08218	0.082595897	-0.000415897
593.44	0.08096	0.082595897	-0.001635897
593.48	0.08305	0.082595898	0.000454102
593.52	0.08193	0.082595898	-0.000665898
593.56	0.08493	0.082595899	0.002334101
593.6	0.08213	0.082595899	-0.000465899
593.64	0.08183	0.0825959	-0.0007659
593.68	0.07903	0.0825959	-0.0035659
593.72	0.083	0.082595901	0.000404099
593.76	0.07831	0.082595901	-0.004285901
593.8	0.08605	0.082595902	0.003454098
593.84	0.08004	0.082595902	-0.002555902
593.88	0.08213	0.082595903	-0.000465903
593.92	0.08193	0.082595903	-0.000665903
593.96	0.08401	0.082595904	0.001414096
594	0.07908	0.082595904	-0.003515904
594.04	0.08004	0.082595905	-0.002555905
594.08	0.08177	0.082595905	-0.000825905
594.12	0.08498	0.082595906	0.002384094
