Waveleght	Intensity	Error
651.26	0.14613	0.00052
651.3	0.14313	0.00034
651.34	0.14343	0.00031
651.38	0.14598	0.00031
651.42	0.14969	0.00041
651.46	0.14333	0.00039
651.5	0.14995	0.00032
651.54	0.1443	0.00053
651.58	0.13941	0.0004
651.62	0.14898	0.00036
651.66	0.14913	0.00041
651.7	0.14628	0.00038
651.74	0.14226	0.00042
651.78	0.14328	0.00042
651.82	0.14791	0.00046
651.86	0.14593	0.00036
651.9	0.14145	0.00046
651.94	0.1417	0.00038
651.98	0.14623	0.00033
652.02	0.14613	0.00052
652.06	0.14924	0.00041
652.1	0.14812	0.00041
652.14	0.14328	0.00066
652.18	0.13498	0.00034
652.22	0.13483	0.00023
652.26	0.14414	0.00041
652.3	0.15555	0.00032
652.34	0.13381	0.0004
652.38	0.14119	0.00038
652.42	0.14435	0.00039
652.46	0.14409	0.00061
652.5	0.13783	0.0002
652.54	0.13763	0.0002
652.58	0.13676	0.00027
652.62	0.14638	0.00051
652.66	0.13595	0.00041
652.7	0.14328	0.00036
652.74	0.15285	0.00051
652.78	0.14705	0.00033
652.82	0.14715	0.00041
652.86	0.15076	0.00034
652.9	0.14801	0.0005
652.94	0.14252	0.00047
652.98	0.14134	0.00048
653.02	0.14903	0.00059
653.06	0.14985	0.00038
653.1	0.14985	0.00031
653.14	0.14343	0.00038
653.18	0.15076	0.00041
653.22	0.14715	0.00034
653.26	0.14674	0.00046
653.3	0.14476	0.0005
653.34	0.14231	0.00051
653.38	0.14308	0.00034
653.42	0.14348	0.0004
653.46	0.15071	0.00041
653.5	0.14812	0.00047
653.54	0.15377	0.00034
653.58	0.15092	0.00042
653.62	0.16227	0.0002
653.66	0.15168	0.00057
653.7	0.15183	0.0004
653.74	0.15743	0.00046
653.78	0.15937	0.00052
653.82	0.1612	0.00036
653.86	0.15351	0.00051
653.9	0.1582	0.00068
653.94	0.16146	0.00041
653.98	0.164	0.00047
654.02	0.16415	0.00027
654.06	0.15825	0.00056
654.1	0.1695	0.00047
654.14	0.16146	0.00034
654.18	0.16497	0.00052
654.22	0.17719	0.00025
654.26	0.17541	0.00023
654.3	0.17556	0.00023
654.34	0.16792	0.0004
654.38	0.18116	0.00033
654.42	0.18294	0.00044
654.46	0.19491	0.00023
654.5	0.19063	0.00058
654.54	0.20351	0.00044
654.58	0.20315	0.00041
654.62	0.20061	0.00052
654.66	0.21522	0.0005
654.7	0.23462	0.00051
654.74	0.24042	0.0004
654.78	0.26221	0.00041
654.82	0.25743	0.00048
654.86	0.29225	0.00052
654.9	0.29235	0.0004
654.94	0.30167	0.00032
654.98	0.31511	0.00057
655.02	0.34709	0.00031
655.06	0.36934	0.00036
655.1	0.4176	0.00023
655.14	0.43278	0.00041
655.18	0.43278	0.00041
655.22	0.44683	0.00048
655.26	0.48089	0.00051
655.3	0.48287	0.00042
655.34	0.49484	0.00034
655.38	0.51454	0.00036
655.42	0.504	0.00065
655.46	0.51358	0.00038
655.5	0.51363	0.00033
655.54	0.51383	0.0004
655.58	0.51103	0.00044
655.62	0.50619	0.00033
655.66	0.5149	0.00031
655.7	0.49138	0.00025
655.74	0.48104	0.00033
655.78	0.48094	0.00027
655.82	0.47514	0.0004
655.86	0.46561	0.00051
655.9	0.44754	0.00041
655.94	0.43451	0.00036
655.98	0.42524	0.00046
656.02	0.39225	0.00053
656.06	0.39235	0.00048
656.1	0.37728	0.00057
656.14	0.34108	0.00041
656.18	0.30717	0.00038
656.22	0.29872	0.0005
656.26	0.26201	0.00058
656.3	0.24302	0.00038
656.34	0.21497	0.00046
656.38	0.21491	0.00041
656.42	0.20341	0.00051
656.46	0.18747	0.00056
656.5	0.18488	0.00041
656.54	0.17164	0.00047
656.58	0.16874	0.00053
656.62	0.16202	0.00046
656.66	0.16212	0.00015
656.7	0.15367	0.0004
656.74	0.15458	0.00036
656.78	0.15295	0.00042
656.82	0.15295	0.00027
656.86	0.15158	0.00059
656.9	0.15336	0.0004
656.94	0.15367	0.0004
656.98	0.15641	0.00046
657.02	0.1499	0.00042
657.06	0.15188	0.0005
657.1	0.15468	0.00033
657.14	0.15367	0.00023
657.18	0.15372	0.00034
657.22	0.15163	0.00033
657.26	0.15209	0.00038
657.3	0.14435	0.00039
657.34	0.15372	0.00025
657.38	0.15015	0.00025
657.42	0.15173	0.00041
657.46	0.1498	0.00023
657.5	0.14974	0.00034
657.54	0.14964	0.00034
657.58	0.1501	0.00046
657.62	0.1554	0.0004
657.66	0.14817	0.00041
657.7	0.15367	0.00033
657.74	0.14618	0.00041
657.78	0.14806	0.00051
657.82	0.14781	0.00038
657.86	0.14786	0.00036
657.9	0.15214	0.00051
657.94	0.15005	0.00031
657.98	0.1584	0.00047
658.02	0.1528	0.00034
658.06	0.1498	0.0004
658.1	0.15361	0.00031
658.14	0.15361	0.00044
658.18	0.15631	0.00041
658.22	0.1529	0.0002
658.26	0.1528	0.00041
658.3	0.14806	0.0004
658.34	0.15275	0.00034
658.38	0.15738	0.00034
658.42	0.15748	0.00044
658.46	0.15382	0.00025
658.5	0.15255	0.00048
658.54	0.16018	0.00048
658.58	0.15183	0.00051
658.62	0.15458	0.00042
658.66	0.14715	0.00047
658.7	0.1583	0.00052
658.74	0.1583	0.00025
658.78	0.14903	0.00064
658.82	0.15377	0.00034
658.86	0.1526	0.00038
658.9	0.16522	0.00046
658.94	0.1641	0.00044
658.98	0.1583	0.00025
659.02	0.15809	0.00039
659.06	0.16655	0.00061
659.1	0.17154	0.00041
659.14	0.16884	0.00036
659.18	0.16685	0.00031
659.22	0.17347	0.00031
659.26	0.16507	0.0004
659.3	0.16487	0.0004
659.34	0.1694	0.00038
659.38	0.16797	0.00041
659.42	0.17271	0.00051
659.46	0.17744	0.00032
659.5	0.18029	0.00047
659.54	0.19618	0.00044
659.58	0.18752	0.00038
659.62	0.18762	0.00032
659.66	0.19893	0.00038
659.7	0.19037	0.00034
659.74	0.21206	0.00046
659.78	0.20285	0.00042
659.82	0.21059	0.00042
659.86	0.2196	0.00044
659.9	0.21965	0.00062
659.94	0.22179	0.00042
659.98	0.23004	0.0004
660.02	0.22255	0.00034
660.06	0.2365	0.00032
660.1	0.23284	0.0002
660.14	0.2419	0.00052
660.18	0.25076	0.00039
660.22	0.25086	0.0005
660.26	0.25269	0.0005
660.3	0.25453	0.00061
660.34	0.25845	0.00036
660.38	0.25173	0.00027
660.42	0.26308	0.00038
660.46	0.2753	0.0002
660.5	0.27509	0.00038
660.54	0.27056	0.00027
660.58	0.267	0.00036
660.62	0.26308	0.00031
660.66	0.25824	0.0004
660.7	0.25824	0.00046
660.74	0.26211	0.00046
660.78	0.26206	0.00044
660.82	0.25203	0.00052
660.86	0.25096	0.00034
660.9	0.24129	0.00041
660.94	0.24714	0.00027
660.98	0.23564	0.0004
661.02	0.23849	0.00027
661.06	0.23289	0.00042
661.1	0.23273	0.00034
661.14	0.22627	0.00042
661.18	0.21105	0.00051
661.22	0.22245	0.00047
661.26	0.20931	0.00047
661.3	0.2084	0.0005
661.34	0.19511	0.00051
661.38	0.19536	0.00031
661.42	0.20249	0.00038
661.46	0.19419	0.00036
661.5	0.19348	0.00041
661.54	0.18289	0.00051
661.58	0.18187	0.00051
661.62	0.16863	0.0006
661.66	0.16858	0.00041
661.7	0.17561	0.00025
661.74	0.17994	0.00036
661.78	0.17734	0.00044
661.82	0.17255	0.00052
661.86	0.16135	0.00034
661.9	0.16532	0.00031
661.94	0.16426	0.00048
661.98	0.1639	0.00034
662.02	0.16415	0.00058
662.06	0.16507	0.00033
662.1	0.15815	0.00048
662.14	0.15453	0.00051
662.18	0.15377	0.00041
662.22	0.16003	0.00038
662.26	0.16018	0.00042
662.3	0.15178	0.00041
662.34	0.15606	0.00046
662.38	0.14506	0.00041
662.42	0.15387	0.00046
662.46	0.14873	0.00034
662.5	0.15005	0.00055
662.54	0.15458	0.00042
662.58	0.15468	0.00051
662.62	0.14603	0.00072
662.66	0.14974	0.00041
662.7	0.14537	0.00032
662.74	0.14414	0.00065
662.78	0.15443	0.00031
662.82	0.14694	0.00027
662.86	0.14715	0.00025
662.9	0.15275	0.00041
662.94	0.14633	0.00042
662.98	0.15692	0.00051
663.02	0.14781	0.00031
663.06	0.15575	0.00041
663.1	0.14313	0.00034
663.14	0.14353	0.00041
663.18	0.13966	0.0005
663.22	0.14445	0.00031
663.26	0.15092	0.00027
663.3	0.14017	0.00038
663.34	0.13493	0.00025
663.38	0.14063	0.0004
663.42	0.14633	0.00053
663.46	0.14593	0.00048
663.5	0.13753	0.00047
663.54	0.13595	0.00025
663.58	0.14903	0.00031
663.62	0.14603	0.00033
663.66	0.15153	0.00036
663.7	0.13839	0.00051
663.74	0.13859	0.00033
663.78	0.14806	0.00046
663.82	0.14801	0.00044
663.86	0.13498	0.00041
663.9	0.14694	0.00042
663.94	0.14048	0.00034
663.98	0.14048	0.00041
664.02	0.14496	0.00044
664.06	0.14532	0.00042
664.1	0.14012	0.00033
664.14	0.14027	0.00068
664.18	0.14206	0.00034
664.22	0.14593	0.00058
664.26	0.14109	0.00047
664.3	0.13753	0.00052
664.34	0.13758	0.00023
664.38	0.14618	0.00041
664.42	0.14806	0.00033
664.46	0.13661	0.00044
664.5	0.14425	0.00031
664.54	0.14608	0.00052
664.58	0.13885	0.0002
664.62	0.13844	0.00052
