Waveleght	Intensity	Error
573.44	0.10932	0.0002
573.48	0.10158	0.00064
573.52	0.10469	0.00027
573.56	0.10942	0.00034
573.6	0.10932	0.00038
573.64	0.11018	0.00036
573.68	0.10835	0.00023
573.72	0.11691	0.00036
573.76	0.11136	0.00055
573.80	0.11115	0.00044
573.84	0.10295	0.00046
573.88	0.10285	0.00041
573.92	0.10458	0.00036
573.96	0.11008	0.00051
574.0	0.11003	0.00041
574.04	0.1055	0.00046
574.08	0.11013	0.00055
574.12	0.10922	0.00046
574.16	0.1112	0.00036
574.2	0.11141	0.00033
574.24	0.11772	0.0004
574.28	0.11034	0.00031
574.32	0.11691	0.00027
574.36	0.11222	0.00036
574.4	0.11502	0.00052
574.44	0.12164	0.00041
574.48	0.12164	0.00065
574.52	0.1196	0.00047
574.56	0.12546	0.00036
574.6	0.12724	0.00052
574.64	0.1252	0.00041
574.68	0.12648	0.00042
574.72	0.12083	0.00031
574.76	0.1303	0.00057
574.80	0.12994	0.0004
574.84	0.13243	0.00057
574.88	0.14033	0.00058
574.92	0.13386	0.00047
574.96	0.14409	0.00034
575.0	0.13345	0.00041
575.04	0.1333	0.0004
575.08	0.13299	0.0004
575.12	0.13279	0.00033
575.16	0.13605	0.00046
575.2	0.13987	0.0002
575.24	0.13396	0.00052
575.28	0.13401	0.00033
575.32	0.13605	0.00033
575.36	0.13585	0.0004
575.4	0.1276	0.00053
575.44	0.14073	0.00027
575.48	0.12912	0.00048
575.52	0.13223	0.00038
575.56	0.13503	0.0004
575.6	0.13014	0.00048
575.64	0.14099	0.00041
575.68	0.14124	0.00048
575.72	0.13742	0.00034
575.76	0.14318	0.00046
575.80	0.13223	0.00044
575.84	0.13483	0.0004
575.88	0.14333	0.00046
575.92	0.14603	0.00033
575.96	0.14613	0.00047
576.0	0.14781	0.0005
576.04	0.14893	0.00046
576.08	0.147	0.00044
576.12	0.14409	0.00052
576.16	0.15921	0.00055
576.2	0.15937	0.00047
576.24	0.1614	0.00041
576.28	0.1613	0.00051
576.32	0.16303	0.0004
576.36	0.1724	0.00042
576.4	0.17622	0.00034
576.44	0.16772	0.00042
576.48	0.17627	0.00046
576.52	0.18661	0.00023
576.56	0.18645	0.0004
576.6	0.18376	0.00041
576.64	0.18768	0.00048
576.68	0.18386	0.00025
576.72	0.19236	0.00033
576.76	0.18498	0.00044
576.80	0.17347	0.0002
576.84	0.17362	0.00025
576.88	0.18569	0.00044
576.92	0.17449	0.0002
576.96	0.18009	0.00038
577.0	0.18284	0.00047
577.04	0.1781	0.00033
577.08	0.17647	0.00048
577.12	0.1696	0.00034
577.16	0.16965	0.0004
577.2	0.16507	0.00033
577.24	0.15545	0.00044
577.28	0.14908	0.00033
577.32	0.15647	0.00044
577.36	0.14526	0.0005
577.4	0.14628	0.00044
577.44	0.14618	0.00041
577.48	0.13585	0.00046
577.52	0.136	0.00025
577.56	0.13203	0.00044
577.6	0.12831	0.00041
577.64	0.12541	0.00031
577.68	0.1251	0.0005
577.72	0.12531	0.00025
577.76	0.11986	0.00042
577.80	0.11039	0.00046
577.84	0.11859	0.00041
577.88	0.11125	0.00046
577.92	0.10968	0.00042
577.96	0.10845	0.00025
578.0	0.11044	0.00034
578.04	0.11018	0.00027
578.08	0.10947	0.00047
578.12	0.10565	0.00056
578.16	0.10626	0.00031
578.2	0.10479	0.00023
578.24	0.10749	0.00034
578.28	0.10723	0.00027
578.32	0.10733	0.0004
578.36	0.10565	0.00046
578.4	0.10835	0.00033
578.44	0.10464	0.00032
578.48	0.10906	0.00023
578.52	0.1056	0.00053
578.56	0.10458	0.00036
578.6	0.1084	0.00025
578.64	0.10861	0.00038
578.68	0.10474	0.0002
578.72	0.10565	0.00039
578.76	0.10947	0.00052
578.80	0.10565	0.00051
578.84	0.10458	0.00027
578.88	0.10856	0.00033
578.92	0.10845	0.00041
578.96	0.10382	0.00057
579.0	0.10443	0.00025
579.04	0.10066	0.00038
579.08	0.10927	0.00042
579.12	0.10275	0.0004
579.16	0.10433	0.00034
579.2	0.10464	0.00046
579.24	0.10469	0.00015
579.28	0.10835	0.00033
579.32	0.10397	0.0004
579.36	0.10295	0.00051
579.4	0.10275	0.00033
579.44	0.10494	0.00034
579.48	0.10102	0.00042
579.52	0.10071	0.0004
579.56	0.10749	0.00034
579.6	0.11049	0.00041
579.64	0.10626	0.0005
579.68	0.11278	0.00032
579.72	0.11691	0.00027
579.76	0.11222	0.00036
579.80	0.11207	0.00041
579.84	0.11512	0.00047
579.88	0.11502	0.00047
579.92	0.11701	0.00033
579.96	0.11599	0.00056
580.0	0.11691	0.00042
580.04	0.11803	0.00051
580.08	0.11803	0.00056
580.12	0.11696	0.00044
580.16	0.11497	0.0004
580.2	0.12179	0.0004
580.24	0.11594	0.00038
580.28	0.12164	0.00034
580.32	0.12332	0.00056
580.36	0.11859	0.00052
580.4	0.11899	0.00059
580.44	0.1247	0.00041
580.48	0.12734	0.00041
580.52	0.12907	0.00032
580.56	0.12429	0.00047
580.6	0.12368	0.00041
580.64	0.12337	0.00038
580.68	0.12347	0.00039
580.72	0.13004	0.00042
580.76	0.12042	0.00039
580.80	0.13671	0.00039
580.84	0.11589	0.00036
580.88	0.13024	0.00046
580.92	0.12062	0.00057
580.96	0.12841	0.0004
581.0	0.12836	0.00047
581.04	0.12704	0.00023
581.08	0.12144	0.00032
581.12	0.12933	0.00034
581.16	0.1331	0.00036
581.2	0.13198	0.00046
581.24	0.13101	0.00038
581.28	0.13065	0.00042
581.32	0.13941	0.00051
581.36	0.13854	0.00047
581.4	0.1331	0.00042
581.44	0.14806	0.00046
581.48	0.13956	0.00052
581.52	0.14328	0.00048
581.56	0.14323	0.00055
581.6	0.15081	0.00033
581.64	0.15076	0.00025
581.68	0.15086	0.00038
581.72	0.15718	0.00031
581.76	0.15855	0.00048
581.80	0.16298	0.00041
581.84	0.16059	0.00036
581.88	0.16018	0.00048
581.92	0.1641	0.00031
581.96	0.16232	0.00046
582.0	0.167	0.00034
582.04	0.17454	0.00056
582.08	0.17159	0.00041
582.12	0.17622	0.00034
582.16	0.17632	0.0005
582.2	0.18264	0.00044
582.24	0.17642	0.00032
582.28	0.18177	0.00034
582.32	0.18757	0.00036
582.36	0.17892	0.00042
582.4	0.17724	0.00034
582.44	0.17688	0.00058
582.48	0.17612	0.00052
582.52	0.17174	0.0005
582.56	0.16599	0.00065
582.6	0.16492	0.00057
582.64	0.1613	0.00051
582.68	0.1527	0.00034
582.72	0.15092	0.00042
582.76	0.15051	0.00042
582.80	0.15708	0.00039
582.84	0.15265	0.00046
582.88	0.14328	0.00036
582.92	0.14323	0.0005
582.96	0.1472	0.00047
583.0	0.13305	0.00038
583.04	0.13279	0.00046
583.08	0.13488	0.00034
583.12	0.13483	0.00033
583.16	0.12846	0.00031
583.2	0.13284	0.00052
583.24	0.12342	0.00053
583.28	0.12154	0.00055
583.32	0.11879	0.00044
583.36	0.11879	0.00071
583.4	0.11859	0.00025
583.44	0.11492	0.00044
583.48	0.11482	0.00039
583.52	0.11217	0.00031
583.56	0.10637	0.00025
583.6	0.11039	0.00033
583.64	0.11024	0.00039
583.68	0.10448	0.00033
583.72	0.10632	0.00046
583.76	0.10749	0.00052
583.80	0.10744	0.00041
583.84	0.09995	0.00044
583.88	0.10362	0.00032
583.92	0.10367	0.00015
583.96	0.10367	0.00036
584.0	0.1056	0.00053
584.04	0.10555	0.00038
584.08	0.10392	0.00069
584.12	0.10204	0.00036
584.16	0.10484	0.00025
584.2	0.10744	0.00047
584.24	0.10738	0.00041
584.28	0.10168	0.0005
584.32	0.1054	0.00041
584.36	0.10219	0.0002
584.4	0.10754	0.00033
584.44	0.10652	0.00033
584.48	0.1113	0.00036
584.52	0.11095	0.00065
584.56	0.10952	0.00052
584.6	0.11212	0.00046
584.64	0.10927	0.00027
584.68	0.11293	0.00033
584.72	0.11731	0.00053
584.76	0.11833	0.00036
584.80	0.10922	0.00039
584.84	0.10947	0.00025
584.88	0.11971	0.00034
584.92	0.11884	0.00042
584.96	0.11314	0.0004
585.0	0.11675	0.00038
585.04	0.12342	0.00048
585.08	0.12638	0.00046
585.12	0.12632	0.00034
585.16	0.12734	0.00052
585.2	0.12846	0.00038
585.24	0.13014	0.00053
585.28	0.12149	0.00053
585.32	0.13299	0.00023
585.36	0.13747	0.00025
585.4	0.13768	0.00027
585.44	0.13493	0.00025
585.48	0.13773	0.0006
585.52	0.13758	0.00046
585.56	0.13498	0.00025
585.6	0.13411	0.00027
585.64	0.13742	0.00034
585.68	0.13305	0.00044
585.72	0.13294	0.00025
585.76	0.13203	0.0005
585.80	0.12999	0.00038
585.84	0.12434	0.00023
585.88	0.12836	0.00041
585.92	0.12912	0.00036
585.96	0.12164	0.00061
586.0	0.12144	0.00023
586.04	0.11884	0.00062
586.08	0.12897	0.00044
586.12	0.12256	0.00038
586.16	0.1168	0.00036
586.2	0.11813	0.00057
586.24	0.12439	0.0002
586.28	0.12434	0.00056
586.32	0.11991	0.00032
586.36	0.11701	0.00033
586.4	0.11003	0.00041
586.44	0.11115	0.00038
586.48	0.11787	0.00032
586.52	0.11115	0.00059
586.56	0.11777	0.00038
586.6	0.11762	0.00041
586.64	0.11701	0.00023
586.68	0.11884	0.00027
586.72	0.12632	0.00047
586.76	0.12174	0.00041
586.80	0.12144	0.00046
586.84	0.12424	0.00025
586.88	0.12449	0.00046
586.92	0.13019	0.00031
586.96	0.13299	0.00023
587.0	0.13646	0.00034
587.04	0.13666	0.00015
587.08	0.1387	0.00036
587.12	0.14598	0.00044
587.16	0.14694	0.00048
587.2	0.1471	0.00047
587.24	0.13844	0.00034
587.28	0.14338	0.00036
587.32	0.15453	0.00032
587.36	0.15071	0.00025
587.4	0.1611	0.00048
587.44	0.16202	0.00033
587.48	0.16207	0.00031
587.52	0.16202	0.0004
587.56	0.1668	0.00053
587.6	0.16792	0.00033
587.64	0.16695	0.00041
587.68	0.16884	0.00036
587.72	0.17072	0.00044
587.76	0.17062	0.00041
587.80	0.16874	0.00042
587.84	0.16792	0.00023
587.88	0.16492	0.00052
587.92	0.16772	0.00027
587.96	0.16207	0.00031
588.0	0.16863	0.00051
588.04	0.17133	0.00046
588.08	0.17138	0.00036
588.12	0.15932	0.00025
588.16	0.16212	0.00036
588.2	0.16482	0.00031
588.24	0.1526	0.00055
588.28	0.14725	0.0004
588.32	0.13961	0.00056
588.36	0.13936	0.00044
588.4	0.14623	0.0004
588.44	0.13966	0.00038
588.48	0.14053	0.00025
588.52	0.13473	0.00036
588.56	0.13187	0.00041
588.6	0.13371	0.00036
588.64	0.13411	0.00053
588.68	0.12347	0.00039
588.72	0.12531	0.00034
588.76	0.11696	0.00031
588.80	0.11971	0.00034
588.84	0.11487	0.00036
588.88	0.11385	0.00048
588.92	0.1082	0.00039
588.96	0.1084	0.00041
589.0	0.10555	0.00055
589.04	0.11278	0.00051
589.08	0.11197	0.00034
589.12	0.10917	0.00015
589.16	0.11304	0.00034
589.2	0.10372	0.00044
589.24	0.10382	0.00034
589.28	0.10173	0.00051
589.32	0.10845	0.00041
589.36	0.11762	0.00041
589.4	0.11125	0.00032
589.44	0.11467	0.00046
589.48	0.10835	0.0004
589.52	0.11416	0.0004
589.56	0.11411	0.00034
589.6	0.11217	0.00038
589.64	0.11685	0.00032
589.68	0.11507	0.00061
589.72	0.11436	0.00062
589.76	0.12928	0.00034
589.80	0.13325	0.00038
589.84	0.13294	0.00025
589.88	0.12077	0.0004
589.92	0.13004	0.00053
589.96	0.12719	0.00046
590.0	0.13289	0.00041
590.04	0.13106	0.00042
590.08	0.13844	0.00034
590.12	0.13829	0.00036
590.16	0.13661	0.00031
590.2	0.13691	0.00041
590.24	0.14323	0.00031
590.28	0.14333	0.00046
590.32	0.15199	0.00051
590.36	0.1473	0.00055
590.4	0.15743	0.0004
590.44	0.15743	0.0004
590.48	0.15748	0.00044
590.52	0.15361	0.00044
590.56	0.15168	0.00041
590.6	0.1499	0.00042
590.64	0.15713	0.00036
590.68	0.16191	0.00041
590.72	0.16207	0.0002
590.76	0.1556	0.00048
590.80	0.15759	0.00051
590.84	0.15733	0.00034
590.88	0.15672	0.00056
590.92	0.15	0.00036
590.96	0.15	0.00027
591.0	0.15244	0.00027
591.04	0.1526	0.0005
591.08	0.14603	0.0004
591.12	0.15438	0.00051
591.16	0.15092	0.00036
591.2	0.15086	0.00031
591.24	0.14806	0.0004
591.28	0.14252	0.00041
591.32	0.14221	0.00059
591.36	0.14343	0.00055
591.4	0.13951	0.00052
591.44	0.13936	0.00038
591.48	0.13671	0.00032
591.52	0.13936	0.00038
591.56	0.13854	0.00034
591.6	0.13854	0.00034
591.64	0.13579	0.00059
591.68	0.12719	0.00023
591.72	0.13305	0.00031
591.76	0.1303	0.00025
591.80	0.13758	0.0004
591.84	0.12541	0.00031
591.88	0.12831	0.00034
591.92	0.12821	0.00033
591.96	0.12251	0.00036
592.0	0.12057	0.00046
592.04	0.12067	0.00041
592.08	0.12322	0.00047
592.12	0.11691	0.00027
592.16	0.11741	0.00048
592.2	0.11787	0.00046
592.24	0.11976	0.00056
592.28	0.11965	0.00041
592.32	0.12439	0.0002
592.36	0.11599	0.00023
592.4	0.12139	0.00036
592.44	0.11584	0.00039
592.48	0.11599	0.00056
592.52	0.11696	0.0002
592.56	0.11477	0.00042
592.6	0.11105	0.00034
592.64	0.11217	0.00038
592.68	0.11614	0.00025
592.72	0.11594	0.00038
592.76	0.111	0.00034
592.80	0.11125	0.00046
592.84	0.10744	0.00047
592.88	0.10927	0.00058
592.92	0.11507	0.00025
592.96	0.11426	0.00048
593.0	0.11115	0.00038
593.04	0.11808	0.00052
593.08	0.11803	0.0004
593.12	0.10906	0.0004
