Waveleght	Intensity	Error
638.36	0.1084	0.00034
638.4	0.11482	0.00051
638.43	0.1168	0.00042
638.48	0.11487	0.00053
638.52	0.11492	0.00031
638.56	0.12271	0.00034
638.6	0.12251	0.00036
638.64	0.12663	0.00031
638.68	0.13401	0.0004
638.72	0.13681	0.00031
638.76	0.14308	0.00041
638.8	0.14389	0.00058
638.84	0.14857	0.00046
638.88	0.14903	0.0005
638.92	0.15641	0.0004
638.95	0.16339	0.00047
639.0	0.1698	0.00023
639.04	0.16772	0.00048
639.07	0.167	0.00034
639.12	0.18126	0.00047
639.16	0.18116	0.0004
639.19	0.18284	0.00041
639.24	0.18004	0.00036
639.28	0.18874	0.00031
639.31	0.18839	0.00047
639.36	0.19144	0.00047
639.4	0.18284	0.00052
639.43	0.18666	0.00042
639.48	0.18661	0.00032
639.52	0.18141	0.00031
639.56	0.18854	0.00044
639.6	0.18284	0.00047
639.64	0.17805	0.00044
639.68	0.17826	0.00041
639.72	0.17989	0.0005
639.76	0.18009	0.00064
639.8	0.17352	0.00033
639.84	0.16904	0.00034
639.88	0.17591	0.00032
639.92	0.1638	0.00031
639.95	0.1639	0.00041
640.0	0.16324	0.00053
640.04	0.15657	0.00039
640.07	0.15662	0.00053
640.12	0.16196	0.00047
640.16	0.15845	0.00046
640.19	0.15193	0.00036
640.24	0.15086	0.0002
640.28	0.15173	0.00052
640.31	0.14598	0.00055
640.36	0.14603	0.00033
640.4	0.1529	0.0005
640.43	0.15092	0.00015
640.48	0.14705	0.00033
640.52	0.14521	0.0004
640.56	0.15173	0.00041
640.6	0.14333	0.00032
640.64	0.14353	0.00025
640.68	0.15361	0.00044
640.72	0.14822	0.00034
640.76	0.14985	0.00031
640.8	0.14801	0.00038
640.84	0.15341	0.00038
640.88	0.14618	0.00041
640.92	0.1528	0.00034
640.95	0.1528	0.00041
641.0	0.15178	0.00041
641.04	0.15621	0.0004
641.07	0.16125	0.0005
641.12	0.15764	0.00048
641.16	0.1582	0.00044
641.19	0.17179	0.00042
641.24	0.17138	0.00042
641.28	0.1693	0.00032
641.31	0.1725	0.0004
641.36	0.17754	0.00038
641.4	0.18197	0.00042
641.43	0.19603	0.00034
641.48	0.20173	0.0004
641.52	0.20147	0.00038
641.56	0.20753	0.00058
641.6	0.21196	0.0005
641.64	0.22606	0.00025
641.68	0.22825	0.0002
641.72	0.25264	0.00056
641.76	0.24704	0.0004
641.8	0.24791	0.00041
641.84	0.24791	0.00047
641.88	0.25733	0.00036
641.92	0.25733	0.00015
641.95	0.25076	0.00023
642.0	0.26578	0.00061
642.04	0.27067	0.00058
642.07	0.26832	0.00052
642.12	0.26863	0.00048
642.16	0.26109	0.0004
642.19	0.26588	0.00051
642.24	0.26573	0.00025
642.28	0.25819	0.00025
642.31	0.25636	0.00056
642.36	0.24704	0.00023
642.4	0.24689	0.00025
642.43	0.24694	0.00041
642.48	0.24419	0.00042
642.52	0.23757	0.00042
642.56	0.23462	0.00023
642.6	0.21395	0.0006
642.64	0.21787	0.00025
642.68	0.20361	0.00052
642.72	0.20356	0.0004
642.76	0.19328	0.00048
642.8	0.1892	0.00048
642.84	0.17897	0.00056
642.88	0.17036	0.00036
642.92	0.16965	0.00033
642.95	0.16522	0.00032
643.0	0.16497	0.00034
643.04	0.16115	0.00046
643.07	0.1554	0.0006
643.12	0.15647	0.00038
643.16	0.14521	0.0004
643.19	0.15372	0.00047
643.24	0.15937	0.00065
643.28	0.1529	0.0002
643.31	0.15255	0.00036
643.36	0.14048	0.00041
643.4	0.14435	0.00039
643.43	0.14491	0.00036
643.48	0.14226	0.00058
643.52	0.14425	0.00044
643.56	0.15377	0.00041
643.6	0.15377	0.00057
643.64	0.14878	0.00033
643.68	0.14725	0.0004
643.72	0.14817	0.00034
643.76	0.14812	0.00061
643.8	0.14139	0.00055
643.84	0.13921	0.00062
643.88	0.13936	0.0002
643.92	0.13681	0.00031
643.95	0.14425	0.00038
644.0	0.13284	0.00041
644.04	0.14588	0.00039
644.07	0.14888	0.00036
644.12	0.13875	0.00032
644.16	0.14511	0.00041
644.19	0.14526	0.00055
644.24	0.14353	0.00052
644.28	0.13406	0.0005
644.31	0.13966	0.00064
644.36	0.14501	0.00033
644.4	0.14338	0.00042
644.43	0.1444	0.00036
644.48	0.14409	0.00034
644.52	0.14226	0.00058
644.56	0.14501	0.00023
644.6	0.14145	0.00065
644.64	0.14638	0.00039
644.68	0.13355	0.0002
644.72	0.13865	0.00038
644.76	0.13854	0.00047
644.8	0.13885	0.0005
644.84	0.1472	0.00034
644.88	0.13411	0.00036
644.92	0.14338	0.00036
644.95	0.14715	0.00047
645.0	0.14129	0.00046
645.04	0.13941	0.00023
645.07	0.13946	0.00034
645.12	0.13747	0.00041
645.16	0.13691	0.00025
645.19	0.14623	0.00051
645.24	0.13595	0.00025
645.28	0.13401	0.00046
645.31	0.15102	0.00036
645.36	0.15102	0.00036
645.4	0.14633	0.00048
645.43	0.14308	0.00052
645.48	0.14526	0.00031
645.52	0.14684	0.00027
645.56	0.14053	0.00034
645.6	0.14496	0.00038
645.64	0.13763	0.00031
645.68	0.13747	0.00025
645.72	0.1471	0.00061
645.76	0.13691	0.00034
645.8	0.14786	0.00048
645.84	0.14618	0.00052
645.88	0.14129	0.00039
645.92	0.1498	0.00023
645.95	0.14995	0.00046
646.0	0.13921	0.00042
646.04	0.13915	0.00038
646.07	0.14246	0.00033
646.12	0.1442	0.0004
646.16	0.14323	0.00031
646.19	0.14623	0.0004
646.24	0.13956	0.00041
646.28	0.13956	0.00034
646.31	0.14526	0.00031
646.36	0.1471	0.00025
646.4	0.14333	0.00032
646.43	0.1499	0.00027
646.48	0.14608	0.00041
646.52	0.13681	0.00038
646.56	0.13651	0.00025
646.6	0.14328	0.00048
646.64	0.14201	0.00034
646.68	0.14139	0.00038
646.72	0.14129	0.00039
646.76	0.13753	0.00034
646.8	0.14817	0.00025
646.84	0.14817	0.00041
646.88	0.14552	0.00056
646.92	0.13758	0.00033
646.95	0.14435	0.00039
647.0	0.14226	0.00048
647.04	0.14598	0.00059
647.07	0.13844	0.00034
647.12	0.14109	0.00034
647.16	0.14114	0.00033
647.19	0.14236	0.00048
647.24	0.14684	0.00027
647.28	0.14323	0.00031
647.31	0.14246	0.00033
647.36	0.14323	0.00038
647.4	0.14414	0.00034
647.43	0.1443	0.00036
647.48	0.14425	0.00059
647.52	0.14435	0.00046
647.56	0.147	0.00031
647.6	0.14506	0.00057
647.64	0.13681	0.00031
647.68	0.14033	0.00036
647.72	0.14048	0.00041
647.76	0.14043	0.00046
647.8	0.13844	0.00047
647.84	0.14521	0.00046
647.88	0.14308	0.00041
647.92	0.14613	0.00047
647.95	0.14526	0.00038
648.0	0.14211	0.00034
648.04	0.14226	0.00053
648.07	0.1498	0.00056
648.12	0.14165	0.00023
648.16	0.13941	0.00056
648.19	0.14145	0.0006
648.24	0.15	0.00042
648.28	0.14425	0.00038
648.31	0.14435	0.00039
648.36	0.14445	0.00044
648.4	0.14898	0.00058
648.43	0.14425	0.00055
648.48	0.15168	0.00034
648.52	0.14496	0.00044
648.56	0.13926	0.00032
648.6	0.15351	0.0006
648.64	0.15351	0.00051
648.68	0.147	0.0002
648.72	0.13849	0.00025
648.76	0.14725	0.00065
648.8	0.14241	0.00038
648.84	0.13763	0.00031
648.88	0.14781	0.00055
648.92	0.14801	0.00055
648.95	0.15097	0.00046
649.0	0.14873	0.00061
649.04	0.15092	0.00036
649.07	0.1443	0.00048
649.12	0.15112	0.00023
649.16	0.14231	0.00039
649.19	0.14226	0.00036
649.24	0.13951	0.00034
649.28	0.13763	0.0002
649.31	0.14445	0.00031
649.36	0.13951	0.00069
649.4	0.14893	0.00032
649.43	0.14328	0.00036
649.48	0.14801	0.0005
649.52	0.14761	0.00061
649.56	0.14618	0.00047
649.6	0.14608	0.00061
649.64	0.14898	0.00048
649.68	0.14985	0.00038
649.72	0.14817	0.00047
649.76	0.15066	0.00047
649.8	0.15081	0.00023
649.84	0.14241	0.00044
649.88	0.13926	0.00039
649.92	0.14995	0.00039
649.95	0.1387	0.00036
650.0	0.14501	0.00046
650.04	0.14679	0.00031
650.07	0.14694	0.00036
650.12	0.14995	0.00051
650.16	0.14119	0.00044
650.19	0.14343	0.00031
650.24	0.147	0.00038
650.28	0.14827	0.0004
650.31	0.147	0.0002
650.36	0.15076	0.00057
650.4	0.15102	0.00048
650.43	0.1471	0.00034
650.48	0.14832	0.00044
650.52	0.14145	0.00033
650.56	0.14124	0.00048
650.6	0.15453	0.00056
650.64	0.14735	0.00027
650.68	0.14694	0.00036
650.72	0.14231	0.00046
650.76	0.14822	0.00052
650.8	0.15	0.00053
650.84	0.14735	0.00027
650.88	0.15092	0.00042
650.92	0.15183	0.0004
650.95	0.147	0.00038
651.0	0.14715	0.00025
651.04	0.1472	0.00041
651.07	0.15071	0.00047
651.12	0.14501	0.00033
651.16	0.14608	0.00041
651.19	0.14313	0.00047
651.24	0.14786	0.00058
651.28	0.14786	0.00036
651.31	0.14313	0.00025
651.36	0.15458	0.00053
651.4	0.14908	0.0004
651.43	0.15372	0.00041
651.48	0.14053	0.00041
651.52	0.1443	0.00048
651.56	0.14409	0.00047
651.6	0.14705	0.00033
651.64	0.13834	0.00038
651.68	0.14822	0.00061
651.72	0.14705	0.00033
651.76	0.14211	0.00047
651.8	0.14974	0.00052
651.84	0.1471	0.00025
651.88	0.1471	0.00034
651.92	0.14613	0.00041
651.95	0.13956	0.00047
652.0	0.14689	0.00039
652.04	0.14898	0.00036
652.07	0.14058	0.00034
652.12	0.14246	0.00051
652.16	0.14236	0.00062
652.19	0.14618	0.00047
652.24	0.14104	0.00041
652.28	0.14333	0.00039
652.31	0.1471	0.00034
652.36	0.14343	0.00031
652.4	0.14593	0.00036
652.43	0.14262	0.00025
652.48	0.14226	0.00053
652.52	0.14603	0.00046
652.56	0.14516	0.00041
652.6	0.14913	0.00034
652.64	0.14221	0.00038
652.68	0.14506	0.00034
652.72	0.13747	0.00047
652.76	0.13742	0.00041
652.8	0.14211	0.00034
652.84	0.14435	0.00051
652.88	0.14644	0.00027
652.92	0.14043	0.00033
652.95	0.14608	0.00025
653.0	0.13931	0.00036
653.04	0.13956	0.00052
653.07	0.14995	0.00039
653.12	0.14898	0.00027
653.16	0.14603	0.00056
653.19	0.14119	0.00031
653.24	0.14883	0.00059
653.28	0.14796	0.00027
653.31	0.14613	0.00041
653.36	0.14608	0.00041
653.4	0.15265	0.00051
653.43	0.14129	0.00032
653.48	0.13513	0.00036
653.52	0.14124	0.00042
653.56	0.1443	0.00042
653.6	0.14231	0.00039
653.64	0.14262	0.00034
653.68	0.14694	0.00036
653.72	0.14801	0.00055
653.76	0.14715	0.00041
653.8	0.15275	0.00047
653.84	0.14705	0.0004
653.88	0.1442	0.00051
653.92	0.14435	0.00032
653.95	0.14521	0.0004
654.0	0.1443	0.00042
654.04	0.14868	0.00041
654.07	0.14236	0.00042
654.12	0.14236	0.00036
654.16	0.15662	0.00042
654.19	0.14608	0.00034
654.24	0.14608	0.00047
654.28	0.15076	0.00061
654.31	0.14588	0.00032
654.36	0.15545	0.00068
654.4	0.15158	0.00038
654.43	0.14985	0.00031
654.48	0.15367	0.00056
654.52	0.15397	0.00048
654.56	0.15473	0.00057
654.6	0.15463	0.00038
654.64	0.15255	0.00042
654.68	0.15066	0.00069
654.72	0.1612	0.00036
654.76	0.15835	0.00052
654.8	0.16497	0.00052
654.84	0.16502	0.00041
654.88	0.16018	0.00048
654.92	0.16008	0.00042
654.95	0.16303	0.00023
655.0	0.17082	0.00032
655.04	0.15759	0.00032
655.07	0.17535	0.00042
655.12	0.17525	0.00046
655.16	0.17322	0.00056
655.19	0.17413	0.00041
655.24	0.17143	0.00031
655.28	0.17999	0.00039
655.31	0.17637	0.00048
655.36	0.18202	0.00032
655.4	0.18192	0.00031
655.43	0.1809	0.00038
655.48	0.18208	0.00036
655.52	0.18126	0.00034
655.56	0.18396	0.00038
655.6	0.18202	0.00046
655.64	0.18564	0.00042
655.68	0.17332	0.00036
655.72	0.17317	0.00047
655.76	0.18574	0.0004
655.8	0.18187	0.00046
655.84	0.17846	0.0006
655.88	0.17327	0.00031
655.92	0.17994	0.00053
655.95	0.16538	0.0004
656.0	0.16507	0.00023
656.04	0.17235	0.00046
656.07	0.17164	0.00041
656.12	0.16426	0.00042
656.16	0.1642	0.00056
656.19	0.1501	0.00033
656.24	0.15275	0.00041
656.28	0.15239	0.00038
656.31	0.15173	0.00041
656.36	0.15743	0.00033
656.4	0.15265	0.0006
656.43	0.14964	0.00034
656.48	0.1502	0.00034
656.52	0.14628	0.00038
656.56	0.14903	0.00031
656.6	0.14883	0.00068
656.64	0.1362	0.0006
656.68	0.1443	0.00053
656.72	0.1444	0.00048
656.76	0.14058	0.00047
656.8	0.1472	0.00025
656.84	0.13946	0.00041
656.88	0.13936	0.00064
656.92	0.1444	0.00036
656.95	0.14618	0.00047
657.0	0.13865	0.00031
657.04	0.14516	0.00041
657.07	0.15168	0.00052
657.12	0.1499	0.00048
657.16	0.14313	0.00047
657.19	0.14318	0.00023
657.24	0.14822	0.00041
657.28	0.14806	0.0004
657.31	0.14226	0.00053
657.36	0.15382	0.00025
657.4	0.14404	0.00034
657.43	0.147	0.00038
657.48	0.14694	0.00027
657.52	0.14613	0.00041
657.56	0.14801	0.00038
657.6	0.13742	0.00047
657.64	0.14913	0.00025
657.68	0.15295	0.00015
657.72	0.13875	0.00032
657.76	0.13844	0.00025
657.8	0.14343	0.0005
657.84	0.1498	0.00023
657.88	0.14511	0.00034
657.92	0.14806	0.00056
657.95	0.14593	0.00036
658.0	0.14806	0.0006
658.04	0.14068	0.00031
658.07	0.14063	0.00023
658.12	0.14313	0.00025
658.16	0.14801	0.00044
658.19	0.14038	0.00031
658.24	0.14048	0.00041
658.28	0.1499	0.00048
658.31	0.147	0.00031
658.36	0.1473	0.00038
658.4	0.14425	0.00038
658.43	0.1471	0.00034
658.48	0.15377	0.00041
658.52	0.15285	0.00023
658.56	0.14817	0.00065
658.6	0.15372	0.00052
658.64	0.14715	0.00025
658.68	0.14715	0.00041
658.72	0.15005	0.00044
658.76	0.14623	0.00056
658.8	0.1498	0.00023
658.84	0.1472	0.00034
658.88	0.14725	0.0004
658.92	0.15183	0.00033
658.95	0.15199	0.00032
659.0	0.14588	0.00046
659.04	0.15662	0.00027
659.07	0.15463	0.0005
659.12	0.15178	0.00034
659.16	0.15932	0.00034
659.19	0.15193	0.00042
659.24	0.15173	0.00025
659.28	0.16028	0.00046
659.31	0.16033	0.00052
659.36	0.15438	0.00051
659.4	0.17138	0.00015
659.43	0.16685	0.0005
659.48	0.16604	0.00034
659.52	0.17999	0.00046
659.56	0.18029	0.00047
659.6	0.17821	0.00034
659.64	0.18309	0.00036
659.68	0.18019	0.00041
659.72	0.1865	0.00055
659.76	0.19419	0.00036
659.8	0.19898	0.00046
659.84	0.19918	0.00033
659.88	0.19343	0.00061
659.92	0.19725	0.00036
659.95	0.21018	0.00023
660.0	0.20641	0.00036
660.04	0.2084	0.00044
660.07	0.20275	0.00033
660.12	0.20254	0.0006
660.16	0.21303	0.00042
660.19	0.21858	0.00044
660.24	0.22825	0.0002
660.28	0.21588	0.00034
660.31	0.22897	0.00038
660.36	0.22245	0.00041
660.4	0.22713	0.00047
660.43	0.22718	0.0004
660.48	0.22255	0.00034
660.52	0.22245	0.00034
660.56	0.21583	0.00061
660.6	0.2197	0.00039
660.64	0.22617	0.00033
660.68	0.22046	0.00041
660.72	0.22046	0.00041
660.76	0.20193	0.00042
660.8	0.21491	0.00034
660.84	0.20911	0.00044
660.88	0.20494	0.00023
660.92	0.19725	0.00048
660.95	0.20188	0.00032
661.0	0.19623	0.00036
661.04	0.19628	0.00039
661.07	0.19547	0.00041
661.12	0.19251	0.00057
661.16	0.18656	0.00053
661.19	0.18024	0.00041
661.24	0.17917	0.00041
661.28	0.1749	0.00051
661.31	0.17525	0.0006
661.36	0.1667	0.00058
661.4	0.17714	0.00034
661.43	0.17551	0.00031
661.48	0.16568	0.00036
661.52	0.15835	0.00052
661.56	0.15932	0.00034
661.6	0.15942	0.00057
661.64	0.15086	0.00031
661.68	0.15657	0.00051
661.72	0.15285	0.0004
661.76	0.14633	0.00048
661.8	0.15372	0.00034
661.84	0.14822	0.00061
661.88	0.15372	0.00041
661.92	0.15377	0.00047
661.95	0.15937	0.00034
662.0	0.13849	0.00052
662.04	0.14694	0.00027
662.07	0.14694	0.00027
662.12	0.15178	0.00041
662.16	0.14974	0.00034
662.19	0.14959	0.00051
662.24	0.14033	0.00053
662.28	0.1473	0.00038
662.31	0.14888	0.00036
662.36	0.14593	0.00042
662.4	0.14318	0.00033
662.43	0.14129	0.00039
662.48	0.14129	0.00056
662.52	0.1499	0.00036
662.56	0.14414	0.00041
662.6	0.14791	0.00064
662.64	0.13488	0.00025
662.68	0.13498	0.00034
662.72	0.13121	0.00044
662.76	0.14043	0.0004
662.8	0.14048	0.00025
662.84	0.14414	0.00041
662.88	0.13299	0.0004
662.92	0.13763	0.00038
662.95	0.14715	0.00041
663.0	0.14318	0.00033
663.04	0.13366	0.00051
663.07	0.13376	0.00044
663.12	0.14394	0.0005
663.16	0.13941	0.00046
663.19	0.13936	0.00038
663.24	0.14338	0.00027
663.28	0.1445	0.00033
663.31	0.13483	0.00023
663.36	0.14328	0.00036
663.4	0.14302	0.00047
663.43	0.1331	0.00027
663.48	0.13666	0.00036
663.52	0.14027	0.00023
663.56	0.13931	0.00036
663.6	0.14119	0.0002
663.64	0.13773	0.00039
663.68	0.13742	0.00041
663.72	0.13503	0.00033
663.76	0.14969	0.00025
663.8	0.13681	0.0002
663.84	0.14134	0.0007
663.88	0.13493	0.00025
663.92	0.13646	0.00034
663.95	0.13676	0.00027
664.0	0.1361	0.0005
664.04	0.13926	0.00039
664.07	0.13661	0.00038
664.12	0.14119	0.0005
664.16	0.13737	0.0004
664.19	0.14038	0.00031
664.24	0.13371	0.00042
664.28	0.13381	0.0004
664.31	0.14236	0.00036
664.36	0.1304	0.00057
664.4	0.13478	0.00055
664.43	0.13758	0.00023
664.48	0.13391	0.00047
664.52	0.13019	0.00038
664.56	0.13035	0.00041
664.6	0.13483	0.00046
664.64	0.12999	0.00044
664.68	0.1443	0.00027
664.72	0.13427	0.00044
664.76	0.13019	0.00059
664.8	0.13305	0.00044
664.84	0.13915	0.00031
664.88	0.13966	0.00055
664.92	0.13676	0.00027
664.95	0.13865	0.00031
665.0	0.13732	0.00038
665.04	0.13676	0.00036
665.07	0.13585	0.0004
665.12	0.13401	0.0004
665.16	0.13396	0.00052
665.19	0.13773	0.00051
665.24	0.13493	0.00034
665.28	0.13849	0.00025
665.31	0.13758	0.00033
