Parameters:
     Ampl. 1=     3477.69
    Lifet. 1=       2.917
     Ampl. 2=      230.85
    Lifet. 2=           0
     Backgr.=      189.46
     Backgr.=           0
       Shift=           0

X²: 1.713
tau_amp: 2.74 ns; tau_int: 2.92 ns

Time[ns]	         IRF	       Decay	         Fit	  Resids.
  6.1760	           0	        2822	      2833.0	  -0.2069
  6.1920	           0	        2881	      2818.5	   1.1639
  6.2080	           0	        2751	      2804.1	  -1.0133
  6.2240	           0	        2822	      2789.8	   0.6053
  6.2400	           0	        2793	      2775.6	   0.3289
  6.2560	           0	        2713	      2761.5	  -0.9306
  6.2720	           0	        2748	      2747.4	   0.0114
  6.2880	           0	        2782	      2733.4	   0.9212
  6.3040	           0	        2636	      2719.5	  -1.6263
  6.3200	           0	        2796	      2705.7	   1.7085
  6.3360	           0	        2752	      2691.9	   1.1458
  6.3520	           0	        2644	      2678.2	  -0.6652
  6.3680	           0	        2618	      2664.6	  -0.9106
  6.3840	           0	        2675	      2651.1	   0.4630
  6.4000	           0	        2696	      2637.6	   1.1250
  6.4160	           0	        2602	      2624.2	  -0.4351
  6.4320	           0	        2619	      2610.9	   0.1587
  6.4480	           0	        2535	      2597.6	  -1.2440
  6.4640	           0	        2610	      2584.5	   0.4999
  6.4800	           0	        2574	      2571.4	   0.0521
  6.4960	           0	        2586	      2558.3	   0.5441
  6.5120	           0	        2562	      2545.4	   0.3285
  6.5280	           0	        2476	      2532.5	  -1.1351
  6.5440	           0	        2539	      2519.7	   0.3837
  6.5600	           0	        2495	      2506.9	  -0.2387
  6.5760	           0	        2475	      2494.2	  -0.3868
  6.5920	           0	        2473	      2481.6	  -0.1737
  6.6080	           0	        2514	      2469.1	   0.8955
  6.6240	           0	        2473	      2456.6	   0.3292
  6.6400	           0	        2474	      2444.2	   0.5986
  6.6560	           0	        2367	      2431.9	  -1.3338
  6.6720	           0	        2291	      2419.6	  -2.6873
  6.6880	           0	        2340	      2407.4	  -1.3939
  6.7040	           0	        2400	      2395.3	   0.0960
  6.7200	           0	        2324	      2383.2	  -1.2286
  6.7360	           0	        2297	      2371.2	  -1.5488
  6.7520	           0	        2389	      2359.3	   0.6078
  6.7680	           0	        2329	      2347.4	  -0.3818
  6.7840	           0	        2343	      2335.6	   0.1524
  6.8000	           0	        2258	      2323.9	  -1.3864
  6.8160	           0	        2360	      2312.2	   0.9838
  6.8320	           0	        2243	      2300.6	  -1.2161
  6.8480	           0	        2198	      2289.0	  -1.9420
  6.8640	           0	        2309	      2277.6	   0.6543
  6.8800	           0	        2214	      2266.1	  -1.1081
  6.8960	           0	        2206	      2254.8	  -1.0386
  6.9120	           0	        2162	      2243.5	  -1.7524
  6.9280	           0	        2072	      2232.2	  -3.5204
  6.9440	           0	        2063	      2221.1	  -3.4802
  6.9600	           0	        2173	      2210.0	  -0.7928
  6.9760	           0	        2024	      2198.9	  -3.8878
  6.9920	           0	        2100	      2187.9	  -1.9185
  7.0080	           0	        2064	      2177.0	  -2.4869
  7.0240	           0	        2106	      2166.1	  -1.3099
  7.0400	           0	        2077	      2155.3	  -1.7180
  7.0560	           0	        2134	      2144.5	  -0.2283
  7.0720	           0	        2084	      2133.9	  -1.0920
  7.0880	           0	        2075	      2123.2	  -1.0585
  7.1040	           0	        1995	      2112.6	  -2.6337
  7.1200	           0	        2065	      2102.1	  -0.8168
  7.1360	           0	        2001	      2091.7	  -2.0266
  7.1520	           0	        1970	      2081.2	  -2.5065
  7.1680	           0	        2027	      2070.9	  -0.9751
  7.1840	           0	        1961	      2060.6	  -2.2494
  7.2000	           0	        2029	      2050.4	  -0.4745
  7.2160	           0	        1926	      2040.2	  -2.6021
  7.2320	           0	        1961	      2030.1	  -1.5598
  7.2480	           0	        1955	      2020.0	  -1.4701
  7.2640	           0	        1924	      2010.0	  -1.9604
  7.2800	           0	        1898	      2000.0	  -2.3420
  7.2960	           0	        1945	      1990.1	  -1.0233
  7.3120	           0	        1844	      1980.3	  -3.1735
  7.3280	           0	        1872	      1970.5	  -2.2762
  7.3440	           0	        1876	      1960.7	  -1.9565
  7.3600	           0	        1914	      1951.1	  -0.8469
  7.3760	           0	        1844	      1941.4	  -2.2685
  7.3920	           0	        1883	      1931.8	  -1.1253
  7.4080	           0	        1892	      1922.3	  -0.6966
  7.4240	           0	        1896	      1912.8	  -0.3863
  7.4400	           0	        1848	      1903.4	  -1.2886
  7.4560	           0	        1831	      1894.0	  -1.4727
  7.4720	           0	        1806	      1884.7	  -1.8518
  7.4880	           0	        1787	      1875.4	  -2.0917
  7.5040	           0	        1791	      1866.2	  -1.7769
  7.5200	           0	        1768	      1857.0	  -2.1173
  7.5360	           0	        1871	      1847.9	   0.5339
  7.5520	           0	        1717	      1838.8	  -2.9402
  7.5680	           0	        1811	      1829.8	  -0.4420
  7.5840	           0	        1747	      1820.8	  -1.7666
  7.6000	           0	        1770	      1811.9	  -0.9963
  7.6160	           0	        1745	      1803.0	  -1.3894
  7.6320	           0	        1742	      1794.2	  -1.2510
  7.6480	           0	        1658	      1785.4	  -3.1297
  7.6640	           0	        1707	      1776.7	  -1.6871
  7.6800	           0	        1644	      1768.0	  -3.0588
  7.6960	           0	        1690	      1759.4	  -1.6879
  7.7120	           0	        1715	      1750.8	  -0.8645
  7.7280	           0	        1684	      1742.3	  -1.4197
  7.7440	           0	        1672	      1733.8	  -1.5105
  7.7600	           0	        1691	      1725.3	  -0.8346
  7.7760	           0	        1621	      1716.9	  -2.3823
  7.7920	           0	        1677	      1708.6	  -0.7707
  7.8080	           0	        1681	      1700.3	  -0.4696
  7.8240	           0	        1619	      1692.0	  -1.8140
  7.8400	           0	        1596	      1683.8	  -2.1970
  7.8560	           0	        1603	      1675.6	  -1.8132
