GRUPPE3_Greyline11.dat
04.10.2021
15:16:35
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	16,00000	0,00000	0,00000	0,00000	20,00000	0,00000	0,00000
0,01238	15,00000	0,00000	0,00000	0,01238	18,00000	0,00000	0,00000
0,02475	15,00000	0,00000	0,00000	0,02475	16,00000	0,00000	0,00000
0,03713	17,00000	0,00000	0,00000	0,03713	18,00000	0,00000	0,00000
0,04950	18,00000	0,00000	0,00000	0,04950	16,00000	0,00000	0,00000
0,06187	19,00000	0,00000	0,00000	0,06188	18,00000	0,00000	0,00000
0,07425	18,00000	0,00000	0,00000	0,07425	18,00000	0,00000	0,00000
0,08663	16,00000	0,00000	0,00000	0,08663	16,00000	0,00000	0,00000
0,09900	16,00000	0,00000	0,00000	0,09900	18,00000	0,00000	0,00000
0,11138	16,00000	0,00000	0,00000	0,11138	18,00000	0,00000	0,00000
0,12375	18,00000	0,00000	0,00000	0,12375	16,00000	0,00000	0,00000
0,13612	19,00000	0,00000	0,00000	0,13613	15,00000	0,00000	0,00000
0,14850	18,00000	0,00000	0,00000	0,14850	16,00000	0,00000	0,00000
0,16088	16,00000	0,00000	0,00000	0,16088	18,00000	0,00000	0,00000
0,17325	16,00000	0,00000	0,00000	0,17325	16,00000	0,00000	0,00000
0,18563	18,00000	0,00000	0,00000	0,18563	16,00000	0,00000	0,00000
0,19800	18,00000	0,00000	0,00000	0,19800	18,00000	0,00000	0,00000
0,21038	18,00000	0,00000	0,00000	0,21038	16,00000	0,00000	0,00000
0,22275	18,00000	0,00000	0,00000	0,22275	18,00000	0,00000	0,00000
0,23513	18,00000	0,00000	0,00000	0,23513	16,00000	0,00000	0,00000
0,24750	18,00000	0,00000	0,00000	0,24750	18,00000	0,00000	0,00000
0,25988	18,00000	0,00000	0,00000	0,25988	18,00000	0,00000	0,00000
0,27225	18,00000	0,00000	0,00000	0,27225	16,00000	0,00000	0,00000
0,28463	16,00000	0,00000	0,00000	0,28463	19,00000	0,00000	0,00000
0,29700	16,00000	0,00000	0,00000	0,29700	18,00000	0,00000	0,00000
0,30938	18,00000	0,00000	0,00000	0,30938	19,00000	0,00000	0,00000
0,32175	18,00000	0,00000	0,00000	0,32175	16,00000	0,00000	0,00000
0,33413	16,00000	0,00000	0,00000	0,33413	18,00000	0,00000	0,00000
0,34650	16,00000	0,00000	0,00000	0,34650	18,00000	0,00000	0,00000
0,35887	18,00000	0,00000	0,00000	0,35888	15,00000	0,00000	0,00000
0,37125	18,00000	0,00000	0,00000	0,37125	18,00000	0,00000	0,00000
0,38362	18,00000	0,00000	0,00000	0,38363	18,00000	0,00000	0,00000
0,39600	18,00000	0,00000	0,00000	0,39600	18,00000	0,00000	0,00000
0,40838	18,00000	0,00000	0,00000	0,40838	19,00000	0,00000	0,00000
0,42075	18,00000	0,00000	0,00000	0,42075	17,00000	0,00000	0,00000
0,43313	16,00000	0,00000	0,00000	0,43313	18,00000	0,00000	0,00000
0,44550	16,00000	0,00000	0,00000	0,44550	18,00000	0,00000	0,00000
0,45788	16,00000	0,00000	0,00000	0,45788	17,00000	0,00000	0,00000
0,47025	16,00000	0,00000	0,00000	0,47025	17,00000	0,00000	0,00000
0,48263	18,00000	0,00000	0,00000	0,48263	18,00000	0,00000	0,00000
0,49500	18,00000	0,00000	0,00000	0,49500	18,00000	0,00000	0,00000
0,50738	17,00000	0,00000	0,00000	0,50738	16,00000	0,00000	0,00000
0,51975	19,00000	0,00000	0,00000	0,51975	16,00000	0,00000	0,00000
0,53213	19,00000	0,00000	0,00000	0,53213	16,00000	0,00000	0,00000
0,54450	19,00000	0,00000	0,00000	0,54450	16,00000	0,00000	0,00000
0,55688	19,00000	0,00000	0,00000	0,55688	18,00000	0,00000	0,00000
0,56925	17,00000	0,00000	0,00000	0,56925	17,00000	0,00000	0,00000
0,58163	17,00000	0,00000	0,00000	0,58163	18,00000	0,00000	0,00000
0,59400	18,00000	0,00000	0,00000	0,59400	19,00000	0,00000	0,00000
0,60637	18,00000	0,00000	0,00000	0,60638	16,00000	0,00000	0,00000
0,61875	18,00000	0,00000	0,00000	0,61875	17,00000	0,00000	0,00000
0,63113	16,00000	0,00000	0,00000	0,63113	19,00000	0,00000	0,00000
0,64350	16,00000	0,00000	0,00000	0,64350	19,00000	0,00000	0,00000
0,65587	17,00000	0,00000	0,00000	0,65588	18,00000	0,00000	0,00000
0,66825	17,00000	0,00000	0,00000	0,66825	19,00000	0,00000	0,00000
0,68063	17,00000	0,00000	0,00000	0,68063	18,00000	0,00000	0,00000
0,69300	16,00000	0,00000	0,00000	0,69300	16,00000	0,00000	0,00000
0,70538	16,00000	0,00000	0,00000	0,70538	18,00000	0,00000	0,00000
0,71775	18,00000	0,00000	0,00000	0,71775	18,00000	0,00000	0,00000
0,73013	18,00000	0,00000	0,00000	0,73013	18,00000	0,00000	0,00000
0,74250	16,00000	0,00000	0,00000	0,74250	16,00000	0,00000	0,00000
0,75488	16,00000	0,00000	0,00000	0,75488	16,00000	0,00000	0,00000
0,76725	16,00000	0,00000	0,00000	0,76725	18,00000	0,00000	0,00000
0,77963	18,00000	0,00000	0,00000	0,77963	19,00000	0,00000	0,00000
0,79200	17,00000	0,00000	0,00000	0,79200	18,00000	0,00000	0,00000
0,80438	15,00000	0,00000	0,00000	0,80438	16,00000	0,00000	0,00000
0,81675	17,00000	0,00000	0,00000	0,81675	16,00000	0,00000	0,00000
0,82913	16,00000	0,00000	0,00000	0,82913	18,00000	0,00000	0,00000
0,84150	18,00000	0,00000	0,00000	0,84150	17,00000	0,00000	0,00000
0,85388	19,00000	0,00000	0,00000	0,85388	15,00000	0,00000	0,00000
0,86625	17,00000	0,00000	0,00000	0,86625	19,00000	0,00000	0,00000
0,87862	18,00000	0,00000	0,00000	0,87863	18,00000	0,00000	0,00000
0,89100	18,00000	0,00000	0,00000	0,89100	19,00000	0,00000	0,00000
0,90338	16,00000	0,00000	0,00000	0,90338	18,00000	0,00000	0,00000
0,91575	16,00000	0,00000	0,00000	0,91575	18,00000	0,00000	0,00000
0,92813	16,00000	0,00000	0,00000	0,92813	16,00000	0,00000	0,00000
0,94050	18,00000	0,00000	0,00000	0,94050	18,00000	0,00000	0,00000
0,95288	16,00000	0,00000	0,00000	0,95288	19,00000	0,00000	0,00000
0,96525	16,00000	0,00000	0,00000	0,96525	18,00000	0,00000	0,00000
0,97763	16,00000	0,00000	0,00000	0,97763	18,00000	0,00000	0,00000
0,99000	18,00000	0,00000	0,00000	0,99000	16,00000	0,00000	0,00000
1,00238	19,00000	0,00000	0,00000	1,00238	18,00000	0,00000	0,00000
1,01475	19,00000	0,00000	0,00000	1,01475	16,00000	0,00000	0,00000
1,02713	17,00000	0,00000	0,00000	1,02713	18,00000	0,00000	0,00000
1,03950	17,00000	0,00000	0,00000	1,03950	18,00000	0,00000	0,00000
1,05188	18,00000	0,00000	0,00000	1,05188	15,00000	0,00000	0,00000
1,06425	18,00000	0,00000	0,00000	1,06425	18,00000	0,00000	0,00000
1,07662	18,00000	0,00000	0,00000	1,07663	18,00000	0,00000	0,00000
1,08900	18,00000	0,00000	0,00000	1,08900	18,00000	0,00000	0,00000
1,10137	18,00000	0,00000	0,00000	1,10138	18,00000	0,00000	0,00000
1,11375	16,00000	0,00000	0,00000	1,11375	16,00000	0,00000	0,00000
1,12613	16,00000	0,00000	0,00000	1,12613	16,00000	0,00000	0,00000
1,13850	16,00000	0,00000	0,00000	1,13850	16,00000	0,00000	0,00000
1,15088	18,00000	0,00000	0,00000	1,15088	17,00000	0,00000	0,00000
1,16325	18,00000	0,00000	0,00000	1,16325	18,00000	0,00000	0,00000
1,17563	18,00000	0,00000	0,00000	1,17563	18,00000	0,00000	0,00000
1,18800	18,00000	0,00000	0,00000	1,18800	18,00000	0,00000	0,00000
1,20037	17,00000	0,00000	0,00000	1,20038	19,00000	0,00000	0,00000
1,21275	18,00000	0,00000	0,00000	1,21275	18,00000	0,00000	0,00000
1,22513	19,00000	0,00000	0,00000	1,22513	16,00000	0,00000	0,00000
1,23750	16,00000	0,00000	0,00000	1,23750	16,00000	0,00000	0,00000
1,24988	16,00000	0,00000	0,00000	1,24988	16,00000	0,00000	0,00000
1,26225	18,00000	0,00000	0,00000	1,26225	16,00000	0,00000	0,00000
1,27463	18,00000	0,00000	0,00000	1,27463	17,00000	0,00000	0,00000
1,28700	18,00000	0,00000	0,00000	1,28700	16,00000	0,00000	0,00000
1,29938	18,00000	0,00000	0,00000	1,29938	18,00000	0,00000	0,00000
1,31175	16,00000	0,00000	0,00000	1,31175	18,00000	0,00000	0,00000
1,32412	16,00000	0,00000	0,00000	1,32413	16,00000	0,00000	0,00000
1,33650	17,00000	0,00000	0,00000	1,33650	18,00000	0,00000	0,00000
1,34888	17,00000	0,00000	0,00000	1,34888	17,00000	0,00000	0,00000
1,36125	15,00000	0,00000	0,00000	1,36125	17,00000	0,00000	0,00000
1,37363	16,00000	0,00000	0,00000	1,37363	15,00000	0,00000	0,00000
1,38600	18,00000	0,00000	0,00000	1,38600	16,00000	0,00000	0,00000
1,39838	18,00000	0,00000	0,00000	1,39838	16,00000	0,00000	0,00000
1,41075	18,00000	0,00000	0,00000	1,41075	17,00000	0,00000	0,00000
1,42312	18,00000	0,00000	0,00000	1,42313	16,00000	0,00000	0,00000
1,43550	18,00000	0,00000	0,00000	1,43550	17,00000	0,00000	0,00000
1,44788	16,00000	0,00000	0,00000	1,44788	16,00000	0,00000	0,00000
1,46025	16,00000	0,00000	0,00000	1,46025	15,00000	0,00000	0,00000
1,47263	18,00000	0,00000	0,00000	1,47263	17,00000	0,00000	0,00000
1,48500	18,00000	0,00000	0,00000	1,48500	15,00000	0,00000	0,00000
1,49738	18,00000	0,00000	0,00000	1,49738	17,00000	0,00000	0,00000
1,50975	18,00000	0,00000	0,00000	1,50975	16,00000	0,00000	0,00000
1,52213	18,00000	0,00000	0,00000	1,52213	17,00000	0,00000	0,00000
1,53450	16,00000	0,00000	0,00000	1,53450	18,00000	0,00000	0,00000
1,54688	16,00000	0,00000	0,00000	1,54688	18,00000	0,00000	0,00000
1,55925	17,00000	0,00000	0,00000	1,55925	16,00000	0,00000	0,00000
1,57163	17,00000	0,00000	0,00000	1,57163	18,00000	0,00000	0,00000
1,58400	17,00000	0,00000	0,00000	1,58400	17,00000	0,00000	0,00000
1,59638	16,00000	0,00000	0,00000	1,59638	18,00000	0,00000	0,00000
1,60875	16,00000	0,00000	0,00000	1,60875	18,00000	0,00000	0,00000
1,62113	18,00000	0,00000	0,00000	1,62113	18,00000	0,00000	0,00000
1,63350	18,00000	0,00000	0,00000	1,63350	17,00000	0,00000	0,00000
1,64587	18,00000	0,00000	0,00000	1,64588	18,00000	0,00000	0,00000
1,65825	18,00000	0,00000	0,00000	1,65825	18,00000	0,00000	0,00000
1,67063	16,00000	0,00000	0,00000	1,67063	18,00000	0,00000	0,00000
1,68300	17,00000	0,00000	0,00000	1,68300	18,00000	0,00000	0,00000
1,69538	15,00000	0,00000	0,00000	1,69538	17,00000	0,00000	0,00000
1,70775	16,00000	0,00000	0,00000	1,70775	18,00000	0,00000	0,00000
1,72013	16,00000	0,00000	0,00000	1,72013	17,00000	0,00000	0,00000
1,73250	19,00000	0,00000	0,00000	1,73250	18,00000	0,00000	0,00000
1,74488	19,00000	0,00000	0,00000	1,74488	16,00000	0,00000	0,00000
1,75725	18,00000	0,00000	0,00000	1,75725	17,00000	0,00000	0,00000
1,76963	16,00000	0,00000	0,00000	1,76963	18,00000	0,00000	0,00000
1,78200	15,00000	0,00000	0,00000	1,78200	17,00000	0,00000	0,00000
1,79438	15,00000	0,00000	0,00000	1,79438	16,00000	0,00000	0,00000
1,80675	17,00000	0,00000	0,00000	1,80675	18,00000	0,00000	0,00000
1,81913	17,00000	0,00000	0,00000	1,81913	13,00000	0,00000	0,00000
1,83150	16,00000	0,00000	0,00000	1,83150	18,00000	0,00000	0,00000
1,84388	16,00000	0,00000	0,00000	1,84388	15,00000	0,00000	0,00000
1,85625	18,00000	0,00000	0,00000	1,85625	16,00000	0,00000	0,00000
1,86862	18,00000	0,00000	0,00000	1,86863	15,00000	0,00000	0,00000
1,88100	18,00000	0,00000	0,00000	1,88100	18,00000	0,00000	0,00000
1,89338	16,00000	0,00000	0,00000	1,89338	18,00000	0,00000	0,00000
1,90575	16,00000	0,00000	0,00000	1,90575	17,00000	0,00000	0,00000
1,91813	18,00000	0,00000	0,00000	1,91813	16,00000	0,00000	0,00000
1,93050	18,00000	0,00000	0,00000	1,93050	18,00000	0,00000	0,00000
1,94288	18,00000	0,00000	0,00000	1,94288	16,00000	0,00000	0,00000
1,95525	18,00000	0,00000	0,00000	1,95525	17,00000	0,00000	0,00000
1,96763	18,00000	0,00000	0,00000	1,96763	17,00000	0,00000	0,00000
1,98000	16,00000	0,00000	0,00000	1,98000	18,00000	0,00000	0,00000
1,99238	16,00000	0,00000	0,00000	1,99238	16,00000	0,00000	0,00000
2,00475	16,00000	0,00000	0,00000	2,00475	16,00000	0,00000	0,00000
2,01713	18,00000	0,00000	0,00000	2,01713	16,00000	0,00000	0,00000
2,02950	16,00000	0,00000	0,00000	2,02950	16,00000	0,00000	0,00000
2,04188	16,00000	0,00000	0,00000	2,04188	18,00000	0,00000	0,00000
2,05425	18,00000	0,00000	0,00000	2,05425	15,00000	0,00000	0,00000
2,06663	18,00000	0,00000	0,00000	2,06663	16,00000	0,00000	0,00000
2,07900	18,00000	0,00000	0,00000	2,07900	17,00000	0,00000	0,00000
2,09138	18,00000	0,00000	0,00000	2,09138	16,00000	0,00000	0,00000
2,10375	18,00000	0,00000	0,00000	2,10375	18,00000	0,00000	0,00000
2,11613	18,00000	0,00000	0,00000	2,11613	18,00000	0,00000	0,00000
2,12850	18,00000	0,00000	0,00000	2,12850	17,00000	0,00000	0,00000
2,14088	18,00000	0,00000	0,00000	2,14088	17,00000	0,00000	0,00000
2,15325	18,00000	0,00000	0,00000	2,15325	17,00000	0,00000	0,00000
2,16562	16,00000	0,00000	0,00000	2,16563	20,00000	0,00000	0,00000
2,17800	16,00000	0,00000	0,00000	2,17800	19,00000	0,00000	0,00000
2,19037	18,00000	0,00000	0,00000	2,19038	22,00000	0,00000	0,00000
2,20275	18,00000	0,00000	0,00000	2,20275	19,00000	0,00000	0,00000
2,21513	16,00000	0,00000	0,00000	2,21513	17,00000	0,00000	0,00000
2,22750	16,00000	0,00000	0,00000	2,22750	22,00000	0,00000	0,00000
2,23988	17,00000	0,00000	0,00000	2,23988	18,00000	0,00000	0,00000
2,25225	17,00000	0,00000	0,00000	2,25225	18,00000	0,00000	0,00000
2,26463	16,00000	0,00000	0,00000	2,26463	22,00000	0,00000	0,00000
2,27700	16,00000	0,00000	0,00000	2,27700	23,00000	0,00000	0,00000
2,28938	18,00000	0,00000	0,00000	2,28938	23,00000	0,00000	0,00000
2,30175	18,00000	0,00000	0,00000	2,30175	26,00000	0,00000	0,00000
2,31413	18,00000	0,00000	0,00000	2,31413	24,00000	0,00000	0,00000
2,32650	18,00000	0,00000	0,00000	2,32650	27,00000	0,00000	0,00000
2,33888	18,00000	0,00000	0,00000	2,33888	26,00000	0,00000	0,00000
2,35125	16,00000	0,00000	0,00000	2,35125	23,00000	0,00000	0,00000
2,36363	17,00000	0,00000	0,00000	2,36363	29,00000	0,00000	0,00000
2,37600	17,00000	0,00000	0,00000	2,37600	29,00000	0,00000	0,00000
2,38837	15,00000	0,00000	0,00000	2,38838	27,00000	0,00000	0,00000
2,40075	15,00000	0,00000	0,00000	2,40075	31,00000	0,00000	0,00000
2,41312	15,00000	0,00000	0,00000	2,41313	32,00000	0,00000	0,00000
2,42550	17,00000	0,00000	0,00000	2,42550	33,00000	0,00000	0,00000
2,43788	18,00000	0,00000	0,00000	2,43788	31,00000	0,00000	0,00000
2,45025	18,00000	0,00000	0,00000	2,45025	31,00000	0,00000	0,00000
2,46263	17,00000	0,00000	0,00000	2,46263	34,00000	0,00000	0,00000
2,47500	19,00000	0,00000	0,00000	2,47500	37,00000	0,00000	0,00000
2,48738	17,00000	0,00000	0,00000	2,48738	37,00000	0,00000	0,00000
2,49975	17,00000	0,00000	0,00000	2,49975	43,00000	0,00000	0,00000
2,51213	17,00000	0,00000	0,00000	2,51213	45,00000	0,00000	0,00000
2,52450	19,00000	0,00000	0,00000	2,52450	50,00000	0,00000	0,00000
2,53688	19,00000	0,00000	0,00000	2,53688	50,00000	0,00000	0,00000
2,54925	19,00000	0,00000	0,00000	2,54925	47,00000	0,00000	0,00000
2,56163	19,00000	0,00000	0,00000	2,56163	50,00000	0,00000	0,00000
2,57400	17,00000	0,00000	0,00000	2,57400	51,00000	0,00000	0,00000
2,58638	16,00000	0,00000	0,00000	2,58638	54,00000	0,00000	0,00000
2,59875	18,00000	0,00000	0,00000	2,59875	55,00000	0,00000	0,00000
2,61112	18,00000	0,00000	0,00000	2,61113	58,00000	0,00000	0,00000
2,62350	16,00000	0,00000	0,00000	2,62350	60,00000	0,00000	0,00000
2,63587	16,00000	0,00000	0,00000	2,63588	58,00000	0,00000	0,00000
2,64825	18,00000	0,00000	0,00000	2,64825	66,00000	0,00000	0,00000
2,66063	16,00000	0,00000	0,00000	2,66063	67,00000	0,00000	0,00000
2,67300	16,00000	0,00000	0,00000	2,67300	72,00000	0,00000	0,00000
2,68538	17,00000	0,00000	0,00000	2,68538	76,00000	0,00000	0,00000
2,69775	17,00000	0,00000	0,00000	2,69775	80,00000	0,00000	0,00000
2,71013	16,00000	0,00000	0,00000	2,71013	88,00000	0,00000	0,00000
2,72250	16,00000	0,00000	0,00000	2,72250	89,00000	0,00000	0,00000
2,73488	18,00000	0,00000	0,00000	2,73488	97,00000	0,00000	0,00000
2,74725	18,00000	0,00000	0,00000	2,74725	100,00000	0,00000	0,00000
2,75963	18,00000	0,00000	0,00000	2,75963	98,00000	0,00000	0,00000
2,77200	16,00000	0,00000	0,00000	2,77200	100,00000	0,00000	0,00000
2,78438	16,00000	0,00000	0,00000	2,78438	100,00000	0,00000	0,00000
2,79675	17,00000	0,00000	0,00000	2,79675	107,00000	0,00000	0,00000
2,80913	17,00000	0,00000	0,00000	2,80913	112,00000	0,00000	0,00000
2,82150	17,00000	0,00000	0,00000	2,82150	117,00000	0,00000	0,00000
2,83387	16,00000	0,00000	0,00000	2,83388	119,00000	0,00000	0,00000
2,84625	16,00000	0,00000	0,00000	2,84625	122,00000	0,00000	0,00000
2,85862	18,00000	0,00000	0,00000	2,85863	122,00000	0,00000	0,00000
