GRUPPE3_Greyline21.dat
04.10.2021
15:28:29
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	22,00000	0,00000	0,00000	0,00000	25,00000	0,00000	0,00000
0,01238	20,00000	0,00000	0,00000	0,01238	26,00000	0,00000	0,00000
0,02475	22,00000	0,00000	0,00000	0,02475	23,00000	0,00000	0,00000
0,03713	23,00000	0,00000	0,00000	0,03713	26,00000	0,00000	0,00000
0,04950	20,00000	0,00000	0,00000	0,04950	23,00000	0,00000	0,00000
0,06187	22,00000	0,00000	0,00000	0,06188	24,00000	0,00000	0,00000
0,07425	22,00000	0,00000	0,00000	0,07425	23,00000	0,00000	0,00000
0,08663	19,00000	0,00000	0,00000	0,08663	26,00000	0,00000	0,00000
0,09900	19,00000	0,00000	0,00000	0,09900	23,00000	0,00000	0,00000
0,11138	22,00000	0,00000	0,00000	0,11138	25,00000	0,00000	0,00000
0,12375	22,00000	0,00000	0,00000	0,12375	25,00000	0,00000	0,00000
0,13612	22,00000	0,00000	0,00000	0,13613	27,00000	0,00000	0,00000
0,14850	22,00000	0,00000	0,00000	0,14850	26,00000	0,00000	0,00000
0,16088	22,00000	0,00000	0,00000	0,16088	27,00000	0,00000	0,00000
0,17325	22,00000	0,00000	0,00000	0,17325	24,00000	0,00000	0,00000
0,18563	22,00000	0,00000	0,00000	0,18563	26,00000	0,00000	0,00000
0,19800	22,00000	0,00000	0,00000	0,19800	25,00000	0,00000	0,00000
0,21038	22,00000	0,00000	0,00000	0,21038	26,00000	0,00000	0,00000
0,22275	22,00000	0,00000	0,00000	0,22275	24,00000	0,00000	0,00000
0,23513	19,00000	0,00000	0,00000	0,23513	24,00000	0,00000	0,00000
0,24750	22,00000	0,00000	0,00000	0,24750	27,00000	0,00000	0,00000
0,25988	22,00000	0,00000	0,00000	0,25988	26,00000	0,00000	0,00000
0,27225	22,00000	0,00000	0,00000	0,27225	26,00000	0,00000	0,00000
0,28463	20,00000	0,00000	0,00000	0,28463	27,00000	0,00000	0,00000
0,29700	20,00000	0,00000	0,00000	0,29700	25,00000	0,00000	0,00000
0,30938	23,00000	0,00000	0,00000	0,30938	26,00000	0,00000	0,00000
0,32175	23,00000	0,00000	0,00000	0,32175	26,00000	0,00000	0,00000
