GRUPPE3_Greyline20.dat
04.10.2021
15:26:46
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	19,00000	0,00000	0,00000	0,00000	22,00000	0,00000	0,00000
0,01238	18,00000	0,00000	0,00000	0,01238	22,00000	0,00000	0,00000
0,02475	18,00000	0,00000	0,00000	0,02475	22,00000	0,00000	0,00000
0,03713	22,00000	0,00000	0,00000	0,03713	22,00000	0,00000	0,00000
0,04950	22,00000	0,00000	0,00000	0,04950	23,00000	0,00000	0,00000
0,06187	22,00000	0,00000	0,00000	0,06188	22,00000	0,00000	0,00000
0,07425	19,00000	0,00000	0,00000	0,07425	20,00000	0,00000	0,00000
0,08663	20,00000	0,00000	0,00000	0,08663	23,00000	0,00000	0,00000
0,09900	18,00000	0,00000	0,00000	0,09900	23,00000	0,00000	0,00000
0,11138	20,00000	0,00000	0,00000	0,11138	22,00000	0,00000	0,00000
0,12375	22,00000	0,00000	0,00000	0,12375	24,00000	0,00000	0,00000
0,13612	19,00000	0,00000	0,00000	0,13613	23,00000	0,00000	0,00000
0,14850	19,00000	0,00000	0,00000	0,14850	22,00000	0,00000	0,00000
0,16088	22,00000	0,00000	0,00000	0,16088	23,00000	0,00000	0,00000
0,17325	22,00000	0,00000	0,00000	0,17325	22,00000	0,00000	0,00000
0,18563	18,00000	0,00000	0,00000	0,18563	22,00000	0,00000	0,00000
0,19800	18,00000	0,00000	0,00000	0,19800	22,00000	0,00000	0,00000
0,21038	18,00000	0,00000	0,00000	0,21038	22,00000	0,00000	0,00000
0,22275	20,00000	0,00000	0,00000	0,22275	22,00000	0,00000	0,00000
0,23513	22,00000	0,00000	0,00000	0,23513	20,00000	0,00000	0,00000
0,24750	20,00000	0,00000	0,00000	0,24750	17,00000	0,00000	0,00000
0,25988	20,00000	0,00000	0,00000	0,25988	20,00000	0,00000	0,00000
0,27225	18,00000	0,00000	0,00000	0,27225	23,00000	0,00000	0,00000
0,28463	19,00000	0,00000	0,00000	0,28463	20,00000	0,00000	0,00000
0,29700	17,00000	0,00000	0,00000	0,29700	22,00000	0,00000	0,00000
0,30938	18,00000	0,00000	0,00000	0,30938	20,00000	0,00000	0,00000
0,32175	20,00000	0,00000	0,00000	0,32175	22,00000	0,00000	0,00000
0,33413	20,00000	0,00000	0,00000	0,33413	20,00000	0,00000	0,00000
0,34650	18,00000	0,00000	0,00000	0,34650	22,00000	0,00000	0,00000
0,35887	18,00000	0,00000	0,00000	0,35888	20,00000	0,00000	0,00000
0,37125	22,00000	0,00000	0,00000	0,37125	19,00000	0,00000	0,00000
0,38362	19,00000	0,00000	0,00000	0,38363	22,00000	0,00000	0,00000
0,39600	19,00000	0,00000	0,00000	0,39600	20,00000	0,00000	0,00000
0,40838	22,00000	0,00000	0,00000	0,40838	22,00000	0,00000	0,00000
0,42075	22,00000	0,00000	0,00000	0,42075	22,00000	0,00000	0,00000
0,43313	22,00000	0,00000	0,00000	0,43313	23,00000	0,00000	0,00000
0,44550	22,00000	0,00000	0,00000	0,44550	22,00000	0,00000	0,00000
0,45788	18,00000	0,00000	0,00000	0,45788	23,00000	0,00000	0,00000
0,47025	18,00000	0,00000	0,00000	0,47025	22,00000	0,00000	0,00000
0,48263	20,00000	0,00000	0,00000	0,48263	19,00000	0,00000	0,00000
0,49500	20,00000	0,00000	0,00000	0,49500	18,00000	0,00000	0,00000
0,50738	18,00000	0,00000	0,00000	0,50738	23,00000	0,00000	0,00000
0,51975	18,00000	0,00000	0,00000	0,51975	19,00000	0,00000	0,00000
0,53213	20,00000	0,00000	0,00000	0,53213	20,00000	0,00000	0,00000
0,54450	20,00000	0,00000	0,00000	0,54450	20,00000	0,00000	0,00000
0,55688	22,00000	0,00000	0,00000	0,55688	22,00000	0,00000	0,00000
0,56925	18,00000	0,00000	0,00000	0,56925	23,00000	0,00000	0,00000
0,58163	18,00000	0,00000	0,00000	0,58163	23,00000	0,00000	0,00000
0,59400	20,00000	0,00000	0,00000	0,59400	20,00000	0,00000	0,00000
0,60637	20,00000	0,00000	0,00000	0,60638	19,00000	0,00000	0,00000
0,61875	20,00000	0,00000	0,00000	0,61875	22,00000	0,00000	0,00000
0,63113	20,00000	0,00000	0,00000	0,63113	20,00000	0,00000	0,00000
0,64350	18,00000	0,00000	0,00000	0,64350	18,00000	0,00000	0,00000
0,65587	18,00000	0,00000	0,00000	0,65588	18,00000	0,00000	0,00000
0,66825	18,00000	0,00000	0,00000	0,66825	22,00000	0,00000	0,00000
0,68063	18,00000	0,00000	0,00000	0,68063	22,00000	0,00000	0,00000
0,69300	20,00000	0,00000	0,00000	0,69300	22,00000	0,00000	0,00000
0,70538	22,00000	0,00000	0,00000	0,70538	23,00000	0,00000	0,00000
0,71775	22,00000	0,00000	0,00000	0,71775	22,00000	0,00000	0,00000
0,73013	22,00000	0,00000	0,00000	0,73013	22,00000	0,00000	0,00000
0,74250	22,00000	0,00000	0,00000	0,74250	22,00000	0,00000	0,00000
0,75488	19,00000	0,00000	0,00000	0,75488	19,00000	0,00000	0,00000
0,76725	19,00000	0,00000	0,00000	0,76725	22,00000	0,00000	0,00000
0,77963	19,00000	0,00000	0,00000	0,77963	19,00000	0,00000	0,00000
0,79200	22,00000	0,00000	0,00000	0,79200	22,00000	0,00000	0,00000
0,80438	22,00000	0,00000	0,00000	0,80438	20,00000	0,00000	0,00000
0,81675	22,00000	0,00000	0,00000	0,81675	22,00000	0,00000	0,00000
0,82913	22,00000	0,00000	0,00000	0,82913	19,00000	0,00000	0,00000
0,84150	19,00000	0,00000	0,00000	0,84150	22,00000	0,00000	0,00000
0,85388	18,00000	0,00000	0,00000	0,85388	19,00000	0,00000	0,00000
0,86625	20,00000	0,00000	0,00000	0,86625	18,00000	0,00000	0,00000
0,87862	20,00000	0,00000	0,00000	0,87863	22,00000	0,00000	0,00000
0,89100	18,00000	0,00000	0,00000	0,89100	19,00000	0,00000	0,00000
0,90338	18,00000	0,00000	0,00000	0,90338	22,00000	0,00000	0,00000
0,91575	22,00000	0,00000	0,00000	0,91575	22,00000	0,00000	0,00000
0,92813	22,00000	0,00000	0,00000	0,92813	22,00000	0,00000	0,00000
0,94050	18,00000	0,00000	0,00000	0,94050	22,00000	0,00000	0,00000
0,95288	18,00000	0,00000	0,00000	0,95288	23,00000	0,00000	0,00000
0,96525	20,00000	0,00000	0,00000	0,96525	22,00000	0,00000	0,00000
0,97763	22,00000	0,00000	0,00000	0,97763	19,00000	0,00000	0,00000
0,99000	19,00000	0,00000	0,00000	0,99000	19,00000	0,00000	0,00000
1,00238	19,00000	0,00000	0,00000	1,00238	17,00000	0,00000	0,00000
1,01475	19,00000	0,00000	0,00000	1,01475	20,00000	0,00000	0,00000
1,02713	22,00000	0,00000	0,00000	1,02713	22,00000	0,00000	0,00000
1,03950	22,00000	0,00000	0,00000	1,03950	22,00000	0,00000	0,00000
1,05188	20,00000	0,00000	0,00000	1,05188	22,00000	0,00000	0,00000
1,06425	18,00000	0,00000	0,00000	1,06425	19,00000	0,00000	0,00000
1,07662	18,00000	0,00000	0,00000	1,07663	22,00000	0,00000	0,00000
1,08900	19,00000	0,00000	0,00000	1,08900	18,00000	0,00000	0,00000
1,10137	18,00000	0,00000	0,00000	1,10138	22,00000	0,00000	0,00000
1,11375	18,00000	0,00000	0,00000	1,11375	19,00000	0,00000	0,00000
1,12613	20,00000	0,00000	0,00000	1,12613	22,00000	0,00000	0,00000
1,13850	22,00000	0,00000	0,00000	1,13850	22,00000	0,00000	0,00000
1,15088	22,00000	0,00000	0,00000	1,15088	18,00000	0,00000	0,00000
1,16325	22,00000	0,00000	0,00000	1,16325	22,00000	0,00000	0,00000
1,17563	22,00000	0,00000	0,00000	1,17563	20,00000	0,00000	0,00000
1,18800	20,00000	0,00000	0,00000	1,18800	22,00000	0,00000	0,00000
1,20037	22,00000	0,00000	0,00000	1,20038	23,00000	0,00000	0,00000
1,21275	24,00000	0,00000	0,00000	1,21275	22,00000	0,00000	0,00000
1,22513	18,00000	0,00000	0,00000	1,22513	19,00000	0,00000	0,00000
1,23750	18,00000	0,00000	0,00000	1,23750	22,00000	0,00000	0,00000
1,24988	20,00000	0,00000	0,00000	1,24988	22,00000	0,00000	0,00000
1,26225	22,00000	0,00000	0,00000	1,26225	22,00000	0,00000	0,00000
1,27463	22,00000	0,00000	0,00000	1,27463	20,00000	0,00000	0,00000
1,28700	22,00000	0,00000	0,00000	1,28700	22,00000	0,00000	0,00000
1,29938	22,00000	0,00000	0,00000	1,29938	22,00000	0,00000	0,00000
1,31175	19,00000	0,00000	0,00000	1,31175	22,00000	0,00000	0,00000
1,32412	22,00000	0,00000	0,00000	1,32413	22,00000	0,00000	0,00000
1,33650	22,00000	0,00000	0,00000	1,33650	22,00000	0,00000	0,00000
1,34888	19,00000	0,00000	0,00000	1,34888	22,00000	0,00000	0,00000
1,36125	18,00000	0,00000	0,00000	1,36125	19,00000	0,00000	0,00000
1,37363	19,00000	0,00000	0,00000	1,37363	22,00000	0,00000	0,00000
1,38600	23,00000	0,00000	0,00000	1,38600	19,00000	0,00000	0,00000
1,39838	22,00000	0,00000	0,00000	1,39838	19,00000	0,00000	0,00000
1,41075	20,00000	0,00000	0,00000	1,41075	22,00000	0,00000	0,00000
1,42312	22,00000	0,00000	0,00000	1,42313	18,00000	0,00000	0,00000
1,43550	22,00000	0,00000	0,00000	1,43550	22,00000	0,00000	0,00000
1,44788	22,00000	0,00000	0,00000	1,44788	22,00000	0,00000	0,00000
1,46025	22,00000	0,00000	0,00000	1,46025	23,00000	0,00000	0,00000
1,47263	22,00000	0,00000	0,00000	1,47263	22,00000	0,00000	0,00000
1,48500	19,00000	0,00000	0,00000	1,48500	20,00000	0,00000	0,00000
1,49738	22,00000	0,00000	0,00000	1,49738	22,00000	0,00000	0,00000
1,50975	22,00000	0,00000	0,00000	1,50975	18,00000	0,00000	0,00000
1,52213	22,00000	0,00000	0,00000	1,52213	23,00000	0,00000	0,00000
1,53450	22,00000	0,00000	0,00000	1,53450	20,00000	0,00000	0,00000
1,54688	19,00000	0,00000	0,00000	1,54688	23,00000	0,00000	0,00000
1,55925	20,00000	0,00000	0,00000	1,55925	19,00000	0,00000	0,00000
1,57163	20,00000	0,00000	0,00000	1,57163	19,00000	0,00000	0,00000
1,58400	18,00000	0,00000	0,00000	1,58400	20,00000	0,00000	0,00000
1,59638	18,00000	0,00000	0,00000	1,59638	23,00000	0,00000	0,00000
1,60875	19,00000	0,00000	0,00000	1,60875	23,00000	0,00000	0,00000
1,62113	18,00000	0,00000	0,00000	1,62113	22,00000	0,00000	0,00000
1,63350	18,00000	0,00000	0,00000	1,63350	22,00000	0,00000	0,00000
1,64587	22,00000	0,00000	0,00000	1,64588	25,00000	0,00000	0,00000
1,65825	22,00000	0,00000	0,00000	1,65825	26,00000	0,00000	0,00000
1,67063	18,00000	0,00000	0,00000	1,67063	25,00000	0,00000	0,00000
1,68300	18,00000	0,00000	0,00000	1,68300	27,00000	0,00000	0,00000
1,69538	18,00000	0,00000	0,00000	1,69538	31,00000	0,00000	0,00000
1,70775	20,00000	0,00000	0,00000	1,70775	33,00000	0,00000	0,00000
1,72013	22,00000	0,00000	0,00000	1,72013	33,00000	0,00000	0,00000
1,73250	22,00000	0,00000	0,00000	1,73250	34,00000	0,00000	0,00000
1,74488	22,00000	0,00000	0,00000	1,74488	31,00000	0,00000	0,00000
1,75725	22,00000	0,00000	0,00000	1,75725	37,00000	0,00000	0,00000
1,76963	22,00000	0,00000	0,00000	1,76963	38,00000	0,00000	0,00000
1,78200	22,00000	0,00000	0,00000	1,78200	40,00000	0,00000	0,00000
1,79438	22,00000	0,00000	0,00000	1,79438	41,00000	0,00000	0,00000
1,80675	19,00000	0,00000	0,00000	1,80675	44,00000	0,00000	0,00000
1,81913	18,00000	0,00000	0,00000	1,81913	48,00000	0,00000	0,00000
1,83150	19,00000	0,00000	0,00000	1,83150	58,00000	0,00000	0,00000
1,84388	22,00000	0,00000	0,00000	1,84388	61,00000	0,00000	0,00000
1,85625	22,00000	0,00000	0,00000	1,85625	71,00000	0,00000	0,00000
1,86862	22,00000	0,00000	0,00000	1,86863	72,00000	0,00000	0,00000
