GRUPPE3_Greyline15.dat
04.10.2021
15:21:54
GRUPPE3

Gauss coefficients notation:
Amplitude
FWHM
Std.Abw.
[Fehler]
offset
BEAMCUT  LINES:

X H  in mm	Y H rel	Gauss fit H	H Gauss Coefficients	X V in mm	Y V rel	Gauss fit V	V Gauss Coefficientes
0,00000	16,00000	0,00000	0,00000	0,00000	19,00000	0,00000	0,00000
0,01238	16,00000	0,00000	0,00000	0,01238	18,00000	0,00000	0,00000
0,02475	16,00000	0,00000	0,00000	0,02475	19,00000	0,00000	0,00000
0,03713	19,00000	0,00000	0,00000	0,03713	19,00000	0,00000	0,00000
0,04950	17,00000	0,00000	0,00000	0,04950	18,00000	0,00000	0,00000
0,06187	17,00000	0,00000	0,00000	0,06188	19,00000	0,00000	0,00000
0,07425	19,00000	0,00000	0,00000	0,07425	18,00000	0,00000	0,00000
0,08663	19,00000	0,00000	0,00000	0,08663	20,00000	0,00000	0,00000
0,09900	19,00000	0,00000	0,00000	0,09900	20,00000	0,00000	0,00000
0,11138	19,00000	0,00000	0,00000	0,11138	20,00000	0,00000	0,00000
0,12375	19,00000	0,00000	0,00000	0,12375	17,00000	0,00000	0,00000
0,13612	17,00000	0,00000	0,00000	0,13613	17,00000	0,00000	0,00000
0,14850	18,00000	0,00000	0,00000	0,14850	19,00000	0,00000	0,00000
0,16088	16,00000	0,00000	0,00000	0,16088	18,00000	0,00000	0,00000
0,17325	16,00000	0,00000	0,00000	0,17325	17,00000	0,00000	0,00000
0,18563	17,00000	0,00000	0,00000	0,18563	18,00000	0,00000	0,00000
0,19800	17,00000	0,00000	0,00000	0,19800	19,00000	0,00000	0,00000
0,21038	17,00000	0,00000	0,00000	0,21038	18,00000	0,00000	0,00000
0,22275	16,00000	0,00000	0,00000	0,22275	20,00000	0,00000	0,00000
0,23513	16,00000	0,00000	0,00000	0,23513	18,00000	0,00000	0,00000
0,24750	18,00000	0,00000	0,00000	0,24750	19,00000	0,00000	0,00000
0,25988	16,00000	0,00000	0,00000	0,25988	19,00000	0,00000	0,00000
0,27225	16,00000	0,00000	0,00000	0,27225	18,00000	0,00000	0,00000
0,28463	16,00000	0,00000	0,00000	0,28463	16,00000	0,00000	0,00000
0,29700	18,00000	0,00000	0,00000	0,29700	18,00000	0,00000	0,00000
0,30938	18,00000	0,00000	0,00000	0,30938	19,00000	0,00000	0,00000
0,32175	16,00000	0,00000	0,00000	0,32175	19,00000	0,00000	0,00000
0,33413	16,00000	0,00000	0,00000	0,33413	20,00000	0,00000	0,00000
0,34650	16,00000	0,00000	0,00000	0,34650	19,00000	0,00000	0,00000
0,35887	18,00000	0,00000	0,00000	0,35888	19,00000	0,00000	0,00000
