angle-spectrum Gruppe 301.dat
04.10.2021
10:56:15
Gruppe 3
 Temp: NON
angel	 rel signal 	s (std. deviation)				
60,50000	0,77519	0,08331
61,00000	0,05807	0,09139
61,50000	0,85094	0,07966
62,00000	0,25960	0,06411
62,50000	0,27621	0,05121
63,00000	1,00000	0,05593
63,50000	0,33828	0,05040
64,00000	0,42430	0,04160
64,50000	0,88808	0,04461
65,00000	0,38960	0,04033
65,50000	0,72437	0,05073
66,00000	0,65106	0,04973
