Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,13.8084889616224,73.4166666666667,51.6938607024917
1.293,13.6590697599795,72.4722222222222,51.2729660762534
2.588,13.5742603645232,73.9982638888889,51.3989792854998
3.88,13.5272269285073,73.4149305555556,50.8203992794956
5.173,13.5036741111539,74.6649305555556,51.1330681477034
6.465,13.5629331921448,74.9635416666667,51.3895226658661
7.758,13.5659254267745,75.6371527777778,51.9189432602822
9.053,13.6185743165191,71.7048611111111,52.3675322725908
10.345,13.5725356180208,71.8489583333333,52.1913089162414
11.638,13.5827316775767,71.4097222222222,52.7954818372861
12.935,183.479816454884,255,255
14.225,180.351174432037,255,255
15.518,177.518707482993,255,255
16.81,175.060486458734,255,254.986940858601
18.105,172.587063599025,255,254.913314320024
19.398,170.280836863047,255,254.756454518163
20.69,168.066847965601,255,254.444686280396
21.983,165.76876363753,255,253.502476733714
23.278,163.350107495829,255,252.303812668868
24.57,160.629331921448,255,250.525067547283
25.863,157.532553587473,254.993055555556,248.618507955569
27.155,154.163152997048,254.928819444444,246.175472830982
28.453,7.58693524579643,30.1736111111111,26.0646202341639
29.743,7.68935309973046,31.3385416666667,26.7042930051036
31.035,7.69944487228854,30.7795138888889,26.7560792554788
32.328,7.77472404055962,33.2465277777778,27.3239267487241
33.62,7.88608651007573,33.6111111111111,27.6092014410087
34.915,7.92841900911308,33.515625,27.8499699789853
36.208,7.93280708509819,33.8246527777778,28.0267187030922
37.5,8.00541490180978,34.1649305555556,28.7047433203242
38.795,8.08320498010525,35.9201388888889,29.0008255779045
40.088,8.17841098703632,35.1024305555556,29.7740168117682
41.38,8.21564144525735,35.5434027777778,29.7897027919544
42.673,8.18441952252599,36.0850694444444,29.9762083458421
43.965,8.21963643948145,36.3993055555556,30.3683578504953
45.258,8.2880406879733,36.2743055555556,30.3772891023717
46.553,8.33938197920678,36.9965277777778,30.6332182527769
47.845,8.37178314722115,35.9288194444444,30.8604022815971
49.138,8.34884000770119,35.3211805555556,30.8305313719604
50.433,8.34981067898858,38.2708333333333,30.6245872110477
51.725,8.37054774740085,38.65625,30.6498048634044
53.018,8.34506963162624,39.078125,30.6338186730712
