Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,7.56405502392345,21.5753155919481,28.2
1.292,7.46079545454545,21.2085465711361,27.4515151515152
2.587,7.45973385167464,21.2077789150461,29.0636363636364
3.88,7.42078349282297,21.2644148754691,26.7333333333333
5.172,7.40660885167464,21.1305868304333,26.0121212121212
6.467,7.40473983253588,21.2137495735244,28.3484848484848
7.76,7.35128588516746,21.1646195837598,27.1424242424242
9.052,7.31157296650718,21.016461958376,26.4545454545455
10.345,7.28999700956938,20.9847321733197,27.8484848484848
11.637,7.27188995215311,20.980638007506,26.7545454545455
12.932,131.846217105263,179.834442169908,135.057575757576
14.225,124.088755980861,169.472108495394,117.533333333333
15.517,117.393869617225,160.718867280792,101.751515151515
16.81,111.643525717703,154.402081200955,83.9636363636364
18.105,106.908059210526,149.577021494371,74.8878787878788
19.397,101.907057416268,142.713067212555,63.8969696969697
20.69,97.4066387559809,135.865489593995,62.9030303030303
21.982,92.9015251196172,128.774479699761,55.0545454545455
23.277,88.4484898325359,122.725179119754,48.1545454545455
24.57,85.0455741626794,118.513050153531,51.0969696969697
25.862,81.4190789473684,113.619924940293,46.7636363636364
27.157,77.8016746411483,108.94438758103,44.8636363636364
28.455,5.97985944976077,15.9772262026612,19.9666666666667
29.745,5.98335825358852,15.9801262367793,20.3969696969697
31.035,5.97933612440191,16.0576595018765,19.5939393939394
32.327,6.00746112440191,16.0206414193108,21.2181818181818
33.622,6.03808313397129,16.1433810986012,20.7818181818182
34.915,6.02709330143541,16.3199419993176,19.5363636363636
36.207,6.04671052631579,16.1063630160355,20.5
37.5,5.99524521531101,16.1975435005118,19.5515151515152
38.795,5.98590011961722,16.0010235414534,18.9575757575758
40.087,6.03895035885167,16.0882804503582,19.1
41.38,6.03953349282297,16.1713578983282,19.1666666666667
42.672,6.00623504784689,16.2472705561242,18.0151515151515
43.967,6.03111543062201,16.0999658819516,20.0272727272727
45.26,6.03554126794258,16.2245820539065,19.3727272727273
46.552,6.03845693779904,16.2726885022177,19.3090909090909
47.845,6.06686602870813,16.2520470829069,20.9787878787879
49.137,6.07353468899522,16.2092289321051,19.9666666666667
50.432,6.0398773923445,16.2131525076766,19.8151515151515
51.725,6.0361543062201,16.1900375298533,18.5636363636364
53.017,6.06788277511962,16.3181508017741,19.469696969697
