Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,5.02733532437365,19.0907441016334,12.7458506224066
1.295,4.95713041314087,18.4228675136116,12.5407756144271
2.588,4.89672515347602,17.1705989110708,12.2397063517395
3.88,4.91712294673967,16.8257713248639,12.399377593361
5.173,4.88619960179194,17.3157894736842,12.2372326843281
6.468,4.87008461921354,18.3829401088929,12.0344717523141
7.76,4.88988095238095,17.5807622504537,12.1948611554421
9.053,4.92952546872407,17.7858439201452,12.3417650813916
10.345,4.91886510701842,19.508166969147,12.1959782955634
11.638,4.85483034677286,18.6624319419238,12.0795563357804
12.935,4.32967272274764,4.45009074410163,4.15767634854772
14.225,4.26934005309441,4.12704174228675,4.12950845834663
15.518,4.24421353907417,3.78039927404719,4.03407277369933
16.81,4.24344615895139,3.78402903811252,3.99593041812959
18.105,4.20961921353907,4.1470054446461,4.00111714012129
19.398,4.19526713124274,4.37568058076225,3.9416693265241
20.69,4.21042807366849,3.73865698729583,3.962256623045
21.985,4.18019951883192,3.96007259528131,3.93576444302585
23.278,4.15487597478016,4.00907441016334,3.90113309926588
24.57,4.13648996183839,4.28312159709619,3.8830194701564
25.863,4.11833208893313,3.70417422867514,3.87863070539419
27.155,4.12635847021736,3.8983666061706,3.97502393871688
28.453,5.06223037995686,20.8039927404719,12.8563676986914
29.743,4.97776671644267,19.2522686025408,12.542451324609
31.035,4.93759333001493,18.9328493647913,12.4000957548675
32.328,4.909262485482,19.1778584392015,12.2187998723268
33.623,4.89809399369504,18.4210526315789,12.1962176827322
34.915,4.88506927161108,18.6388384754991,12.1328598787105
36.208,4.88798324207732,16.8602540834846,12.0728534950527
37.5,4.91859548697528,19.3557168784029,12.1655761251197
38.795,4.9193524970964,18.3539019963702,12.2144909032876
40.088,4.9123112659698,17.2304900181488,12.0742898180658
41.38,4.92867512858802,17.568058076225,12.1781838493457
42.675,4.88529741164759,17.9364791288566,12.094398340249
43.965,4.87222083955533,17.0617059891107,12.0983083306735
45.26,4.85467479674797,17.3847549909256,12.0084583466326
46.553,4.87689771030363,18.4500907441016,11.9529205234599
47.845,4.85120084619214,18.459165154265,12.0914458984998
49.14,4.81995603119297,16.9528130671506,11.8052186402809
50.433,4.84528994524639,17.929219600726,11.7753750398979
51.725,4.88022648083624,18.5952813067151,11.9923396105969
53.018,4.88245603119297,16.9745916515426,11.9773380146824
