Channel.001
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,14.9957997840375,54.7741935483871,50.7542753566081
1.292,14.7019632183517,53.4322580645161,49.1180550082749
2.585,14.5240066999396,61.5548387096774,48.7391441405942
3.877,14.4492955710678,59.1548387096774,48.6325163527465
5.17,14.4362187853384,59.1161290322581,48.6530065410986
6.465,14.4082541895879,55.3935483870968,48.3138939238711
7.757,14.4307091903106,58.8193548387097,48.5191110410592
9.05,14.3509050870227,56.6709677419355,48.513436835054
10.342,14.2891942217272,53.9741935483871,47.8427772086059
11.637,14.3394947837399,59.0903225806452,47.9614626842147
12.935,,,
14.225,,,
15.515,,,
16.807,,,
18.102,,,
19.395,,,
20.687,,,
21.98,,,
23.275,,,
24.567,,,
25.86,,,
27.155,,,
28.452,15.4183296064211,69.6967741935484,52.8449838442746
29.742,15.0766411876238,67.7548387096774,51.7107731105682
31.032,15.0270888422198,64.9483870967742,51.8307983292616
32.325,15.0736653261119,69.8903225806452,51.4647332335093
33.62,14.8488942548868,67.6516129032258,50.3991646307826
34.912,14.8260481409368,66.7806451612903,50.6238474269052
36.205,14.8706010390008,64.3225806451613,51.1524154779731
37.497,14.8270089190821,67.3290322580645,50.9211127748444
38.792,14.8799452441482,70.0903225806452,51.3426589959808
40.085,14.8253084267896,71.1612903225806,50.9851840176531
41.377,14.9272189298802,63.858064516129,51.2941918196863
42.672,14.9846870669059,69.6903225806452,52.0673811963118
43.965,14.8960233987739,69.8709677419355,51.7296871305855
45.257,14.7802453810378,64.7612903225806,50.9182756718418
46.55,14.9212246945491,62.5096774193548,51.3826936716841
47.845,14.8120190795235,65.9548387096774,51.286153361179
49.137,14.8202664671422,64.4322580645161,51.385136732603
50.43,14.7439908853613,66.8387096774194,50.9918827330759
51.722,14.7538792480423,58.1677419354839,51.4012136496178
53.015,14.8632294049127,66.4838709677419,51.3780439750965
