Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,9.7187591924054,37.0210526315789,32.2487104539202
1.292,9.70627980567812,38.9157894736842,32.5833046767538
2.585,9.6463965770825,35.4,32.2940165061898
3.877,9.64317867807639,38.7157894736842,33.015818431912
5.17,9.66622097428355,39.5894736842105,32.9070667125172
6.465,9.56361367384231,37.4631578947368,32.2286795048143
7.757,9.49060926148772,37.5736842105263,31.8931396148556
9.05,9.58951731514908,38.8421052631579,32.1941196698762
10.345,9.59998217230468,37.2368421052632,31.9409387895461
11.637,9.39565004234078,36.4157894736842,31.1450309491059
12.935,136.149565449926,254.063157894737,165.007393397524
14.225,132.260409145608,252.668421052632,155.851960110041
15.517,129.011017515711,247.005263157895,148.614683631362
16.807,125.811641485047,244.605263157895,142.859955295736
18.102,122.821036680483,232.578947368421,139.019944979367
19.395,119.825012256541,224.3,134.645546767538
20.687,116.780469759772,204.289473684211,131.095254470426
21.982,113.988233721086,211.157894736842,127.0102303989
23.275,111.386326157686,190.631578947368,123.584766162311
24.567,108.841280028524,186.521052631579,118.662482806052
25.86,105.901707001827,166.357894736842,113.600928473177
27.155,103.599893033828,165.673684210526,109.528627922971
28.452,6.68776574408343,23.9473684210526,20.519515130674
29.742,6.65941079466952,27.1789473684211,20.33992434663
31.035,6.65710210812497,27.3684210526316,20.1943775790922
32.327,6.70494272852877,24.3578947368421,20.4178129298487
33.62,6.69746401034006,26.3368421052632,20.445409215956
34.912,6.74988634844231,26.8789473684211,20.9204779917469
36.205,6.80609707180104,28.0842105263158,21.0722145804677
37.497,6.76749119757543,29.4052631578947,20.9768741403026
38.792,6.78502473592726,27.0263157894737,21.234439477304
40.085,6.84364219815483,28.0157894736842,21.7106258596974
41.377,6.85621072335874,26.2263157894737,21.7230914718019
42.672,6.83044970361457,30.6368421052632,21.6452028885832
43.965,6.78180683692116,29.3105263157895,21.4594222833563
45.257,6.8683870392655,28.9947368421053,21.9926066024759
46.55,6.85252039042653,28.5421052631579,21.6295563961486
47.845,6.89011899986629,27.1210526315789,21.8795563961486
49.137,6.9437803627936,28.9894736842105,22.3120701513067
50.43,6.91439140705085,30.7894736842105,22.0513239339752
51.722,6.92315371930294,29.3789473684211,22.2380502063274
53.015,6.89641217631591,29.3473684210526,22.1930020632737
