Channel.002
Axis [s],ROI1 [],ROI2 [],ROI3 []
0,7.83982075023742,40.0032051282051,32.4667341259803
1.295,7.80967473884141,38.7083333333333,32.2904123450544
2.587,7.78678774928775,39.8333333333333,32.1653807235011
3.88,7.7940408357075,37.1891025641026,32.4623703516317
5.175,7.81246438746439,37.3653846153846,32.2310270680496
6.467,7.88414648622982,37.4679487179487,32.4171515304832
7.76,8.02987298195631,34.1891025641026,32.7381102959777
9.052,7.93589743589744,37.5929487179487,32.8807867442449
10.347,7.98532169990503,37.0929487179487,33.0374399190488
11.64,7.95990622032289,38.4615384615385,33.2148368327852
12.937,169.689589268756,255,255
14.227,163.399358974359,254.942307692308,255
15.517,157.056564577398,253.830128205128,254.998861624083
16.812,151.119052706553,248.628205128205,254.985390842398
18.105,145.754997625831,243.839743589744,254.876486213003
19.397,140.387951092118,229.429487179487,254.532443713635
20.69,135.23081671415,227.041666666667,253.689286617759
21.985,130.090443969611,210.737179487179,251.397609410574
23.277,125.146331908832,196.189102564103,248.512522135087
24.57,120.332270892688,183.852564102564,244.179357450038
25.862,116.372851377018,171.939102564103,238.713255755123
27.157,113.060944919278,160.535256410256,232.454211990893
28.455,4.64816595441595,14.7660256410256,14.975271945358
29.745,4.70377492877493,17.150641025641,15.4477611940299
31.035,4.69650997150997,17.1794871794872,15.5645079686314
32.327,4.70293209876543,16.4935897435897,15.6499494055148
33.622,4.78724477682811,17.5224358974359,15.9960156842904
34.915,4.83003917378917,17.8237179487179,15.9743232987604
36.207,4.79123931623932,16.9615384615385,15.8903364533266
37.502,4.86610873694207,17.8269230769231,15.9813432835821
38.795,4.79077041785375,17.6923076923077,16.1646218062231
40.087,4.89735873694207,18.2948717948718,16.1607639767265
41.38,4.83618233618234,18.1346153846154,16.2540475588161
42.675,4.83422958214625,16.6282051282051,16.3841386288895
43.967,4.85490859449193,18.5128205128205,16.341070073362
45.26,4.86841761633428,18.25,16.6741082721983
46.552,4.8943257359924,17.8878205128205,16.5980900581837
47.847,4.86190052231719,18.900641025641,16.452567670124
49.14,4.87093423551757,18.4294871794872,16.5576777131293
50.432,4.85067663817664,18.3525641025641,16.5957500632431
51.725,4.90587606837607,19.0128205128205,16.8015431317986
53.017,4.89384496676163,17.7692307692308,16.7017455097394
